match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,stat_blockedScoringAttempt,stat_dispossessed,stat_wasFouled,captain,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_aerialLost,stat_bigChanceMissed,stat_goals,stat_goalAssist,player_sofascoreId,stat_savedShotsFromInsideTheBox
10389778,home,Angers,Jean-Mattéo Bahoya,Jean Bahoya,,jean-matteo-bahoya,J. Bahoya,M,19,180.0,2309,M,1146148,EUR,1115424000,F,24,24,False,24.0,21.0,,,10.0,11.0,11.0,14.0,6.0,,,5.0,,,,,,88.0,42.0,7.0,9.0,0.24,0.0,0.00659367,3,,1.0,,1.0,8.0,,3.0,2.0,1.0,,,4.0,2.0,3.0,,1.0,,2.0,2.0,,,,1.0,,,,,
10389778,home,Angers,Sada Thioub,,,thioub-sada,S. Thioub,M,,179.0,120,,787542,EUR,801964800,M,92,92,True,13.0,10.0,,,2.0,2.0,8.0,12.0,,,,1.0,,,,,,21.0,15.0,7.2,4.0,0.5818,0.8367,0.0280202,1,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,
10389778,home,Angers,Abdallah Sima,,,abdallah-sima,A.Sima,F,19,188.0,2455,M,1029018,EUR,992736000,F,19,19,True,11.0,9.0,,,1.0,2.0,8.0,9.0,1.0,,,2.0,,,,,,21.0,14.0,7.0,4.0,0.0399,0.0,0.122413,1,,,,2.0,2.0,,,,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,,1.0,,
10389778,home,Angers,Waniss Taibi,,,waniss-taibi,W. Taibi,M,26,184.0,334,M,1002623,EUR,1013040000,M,26,26,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,1.0,,,,,,2.0,7.0,,1.0,0.0,0.0,0.00235742,0,,,,,2.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10389778,home,Angers,Yahia Fofana,,,yahia-fofana,Y. Fofana,G,75,194.0,3568,M,877977,EUR,966816000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,yahia.fofana_,
10389778,home,Angers,Yacine Gaya,Yacine Gaya,,gaya-yacine,Y. Gaya,D,15,184.0,451,M,1146166,EUR,1100476800,M,70,70,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389778,home,Angers,Demba N'Diaye,Demba N'Diaye,,ndiaye-demba,D. N'Diaye,D,34,,10,M,1489421,EUR,1124323200,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389778,home,Angers,Miha Blažič,,,miha-blazic,M. Blažič,D,16,185.0,178,M,96552,EUR,736819200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389778,home,Angers,Lilian Raolisoa,Lilian Raolisoa,,lilian-raolisoa,L. Raolisoa,D,27,178.0,247,M,1462778,EUR,961113600,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389778,home,Angers,Yassin Belkhdim,,,belkhdim-yassin,Y. Belkhdim,M,14,175.0,1155,M,1195241,EUR,1013644800,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389778,away,Paris Saint-Germain,Gianluigi Donnarumma,,,gianluigi-donnarumma,G. Donnarumma,G,25,196.0,69953,M,824509,EUR,919900800,G,99,99,False,23.0,20.0,5.0,2.0,20.0,20.0,,3.0,,,,5.0,1.0,3.0,,,,90.0,32.0,6.6,3.0,0.0,0.0,4.166e-05,0,0.2418,,,,,,,,,,,,,,,,,,,,,,,,,,donnarumma,1.0
10389778,away,Paris Saint-Germain,Marquinhos,,,marquinhos,Marquinhos,D,5,183.0,36538,M,155995,EUR,768873600,D,5,5,False,78.0,72.0,4.0,2.0,46.0,50.0,26.0,28.0,3.0,,5.0,4.0,,,,,,90.0,89.0,7.1,6.0,0.0,0.0,0.0349595,0,,,,3.0,5.0,,2.0,2.0,,,,,,,1.0,1.0,,,,True,,,2.0,,,,marquinhosm5,
10389778,away,Paris Saint-Germain,Sergio Ramos,,,sergio-ramos,S. Ramos,D,93,184.0,68934,M,10710,EUR,512524800,D,4,4,False,108.0,105.0,12.0,11.0,68.0,69.0,37.0,39.0,3.0,,2.0,6.0,,,,,,90.0,119.0,7.4,4.0,0.0,0.0,0.0216567,0,,,,1.0,5.0,1.0,2.0,2.0,1.0,,,,,,1.0,2.0,,,2.0,,,,1.0,,,,SergioRamos,
10389778,away,Paris Saint-Germain,Danilo Pereira,,,danilo-pereira,D. Pereira,D,2,187.0,4067,M,99545,EUR,684374400,D,15,15,False,94.0,91.0,9.0,7.0,48.0,50.0,43.0,44.0,2.0,,4.0,5.0,,,,,,90.0,111.0,7.2,7.0,0.0976,0.0,0.0209318,2,,,,1.0,2.0,2.0,1.0,1.0,2.0,,,2.0,,,1.0,,2.0,,,,,,,,,,DaniloP,
10389778,away,Paris Saint-Germain,Achraf Hakimi,,,hakimi-achraf,A. Hakimi,D,2,181.0,124757,M,814594,EUR,910137600,M,2,2,False,98.0,92.0,1.0,1.0,42.0,44.0,50.0,56.0,11.0,5.0,2.0,9.0,,,,,,90.0,124.0,6.5,15.0,0.0804,0.0,0.0788571,1,,2.0,,1.0,5.0,3.0,2.0,2.0,3.0,,1.0,3.0,1.0,1.0,,2.0,,2.0,1.0,,,,,,,,AHakimi,
10389778,away,Paris Saint-Germain,Carlos Soler,,,carlos-soler,C. Soler,M,18,180.0,3724,M,832427,EUR,852163200,M,28,28,False,33.0,25.0,2.0,,11.0,13.0,14.0,20.0,1.0,,,4.0,,,,,,62.0,40.0,6.5,12.0,0.0,0.0,0.0219893,0,,,,,,1.0,,,3.0,,,,,,,,,1.0,,,,,,,,,Carlos10Soler,
10389778,away,Paris Saint-Germain,Fabián Ruiz,,,fabian-ruiz,F. Ruiz,M,8,189.0,21859,M,784655,EUR,828489600,M,8,8,False,115.0,105.0,9.0,8.0,59.0,62.0,46.0,54.0,5.0,4.0,2.0,9.0,,,,,,90.0,126.0,7.1,11.0,0.0,0.0,0.0414092,0,,1.0,,,4.0,1.0,,,,,1.0,3.0,3.0,,,1.0,,,1.0,,,,,,,,fabianruiz52,
10389778,away,Paris Saint-Germain,Vitinha,,,vitinha,Vitinha,M,17,172.0,50484,M,902029,EUR,950400000,M,17,17,False,78.0,72.0,3.0,3.0,35.0,37.0,37.0,41.0,2.0,2.0,1.0,4.0,,,,,,88.0,87.0,7.3,7.0,0.0,0.0,0.0304673,0,,,,,5.0,,5.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,vitinha,
10389778,away,Paris Saint-Germain,Juan Bernat,,,juan-bernat,J. Bernat,D,,170.0,1161,M,96368,EUR,730944000,M,14,14,False,35.0,33.0,1.0,1.0,13.0,13.0,20.0,22.0,3.0,,2.0,3.0,,,,,,89.0,44.0,7.1,3.0,0.0,0.0,0.540973,0,,,,,1.0,1.0,,,,,2.0,1.0,1.0,,,1.0,,1.0,,,,1.0,1.0,,,1.0,,
10389778,away,Paris Saint-Germain,Lionel Messi,,,lionel-messi,L. Messi,F,10,169.0,2023630,M,12994,EUR,551491200,F,30,30,False,56.0,48.0,6.0,3.0,14.0,14.0,35.0,46.0,5.0,,,1.0,,,,,,90.0,72.0,7.7,16.0,0.1499,0.0915,0.62489,2,,4.0,1.0,,3.0,,1.0,,,,3.0,5.0,2.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,LM10,
10389778,away,Paris Saint-Germain,Kylian Mbappé,,,kylian-mbappe,K. Mbappé,F,10,178.0,1731608,M,826643,EUR,914112000,F,7,7,False,57.0,48.0,3.0,2.0,9.0,9.0,40.0,50.0,6.0,1.0,,1.0,,,,,,90.0,79.0,8.5,17.0,1.2311,1.4354,0.207993,5,,2.0,1.0,,4.0,,1.0,,2.0,,2.0,6.0,2.0,,,,2.0,1.0,1.0,,3.0,,,,2.0,,KMbappé,
10389778,away,Paris Saint-Germain,Marco Verratti,,,marco-verratti,M. Verratti,M,6,165.0,6337,M,126691,EUR,720921600,M,6,6,True,68.0,66.0,1.0,1.0,30.0,31.0,36.0,37.0,4.0,,,3.0,,,,,,28.0,75.0,6.5,6.0,0.0,0.0,0.0458196,0,,,,,2.0,,1.0,1.0,1.0,,,1.0,,,,,,2.0,1.0,,,,1.0,,,,marcoverratti,
10389778,away,Paris Saint-Germain,Warren Zaïre-Emery,,,warren-zaire-emery,W. Zaïre-Emery,M,33,178.0,16154,M,1142672,EUR,1141776000,M,33,33,True,6.0,6.0,,,1.0,1.0,5.0,5.0,,,,1.0,,,,,,2.0,6.0,,,0.0,0.0,0.00116357,0,,,,,,,,,,,,,,,,,,,,,,,,,,,wzairemery6,
10389778,away,Paris Saint-Germain,El Chadaille Bitshiabu,,,el-chadaille-bitshiabu,E. C. Bitshiabu,D,5,196.0,1695,M,1048009,EUR,1116201600,D,31,31,True,1.0,1.0,,,,,1.0,1.0,2.0,,,,,,,,,1.0,3.0,,1.0,0.0,0.0,0.00162644,0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,
10389778,away,Paris Saint-Germain,Sergio Rico,,,sergio-rico,S. Rico,G,1,195.0,718,M,211064,EUR,746841600,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389778,away,Paris Saint-Germain,Alexandre Letellier,,,alexandre-letellier,A. Letellier,G,,193.0,328,M,126879,EUR,660873600,G,90,90,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389778,away,Paris Saint-Germain,Serif Nhaga,Serif Nhaga,,nhaga-serif,S. Nhaga,M,30,170.0,165,M,1473490,EUR,1125532800,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389778,away,Paris Saint-Germain,Ismael Gharbi,,,gharbi-ismael,I. Gharbi,M,11,173.0,7580,M,1113488,EUR,1081555200,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389778,away,Paris Saint-Germain,Ilyes Housni,Ilyes Housni,,ilyes-housni,I. Housni,F,,172.0,1907,M,1154632,EUR,1116028800,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389778,away,Paris Saint-Germain,Hugo Ekitiké,Hugo Ekitiké,,hugo-ekitike,H. Ekitiké,F,22,190.0,97012,M,1048422,EUR,1024531200,F,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,hekitike,
