match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_wasFouled,stat_unsuccessfulTouch,captain,stat_totalCross,stat_dispossessed,stat_accurateCross,stat_keyPass,stat_shotOffTarget,stat_totalOffside,stat_goalAssist,stat_bigChanceMissed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_goodHighClaim,player_sofascoreId,stat_hitWoodwork
10382228,home,SC Cambuur,Robbin Ruiter,,,robbin-ruiter,R. Ruiter,G,196.0,25,M,40935,EUR,543628800,G,12,12,False,54.0,33.0,36.0,15.0,28.0,31.0,5.0,23.0,1.0,2.0,1.0,1.0,2.0,8.0,1.0,2.0,1.0,90.0,61.0,6.4,21.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382228,home,SC Cambuur,Doke Schmidt,Doke,Schmidt,doke-schmidt,D. Schmidt,D,177.0,10,M,163571,EUR,702604800,D,5,5,False,54.0,36.0,7.0,1.0,19.0,28.0,17.0,26.0,6.0,9.0,1.0,,1.0,6.0,,,,90.0,81.0,6.4,21.0,0,15,5.0,3.0,1.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
10382228,home,SC Cambuur,Leon Bergsma,,,leon-bergsma,L. Bergsma,D,185.0,33,M,795134,EUR,854150400,D,4,4,False,49.0,44.0,8.0,6.0,30.0,33.0,14.0,16.0,3.0,6.0,,,1.0,5.0,,,,76.0,57.0,6.8,5.0,0,21,5.0,,,2.0,1.0,1.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,
10382228,home,SC Cambuur,Floris Smand,Floris Smand,,floris-smand,F. Smand,D,185.0,51,M,1394011,EUR,1043020800,D,33,33,False,62.0,57.0,5.0,4.0,50.0,52.0,7.0,10.0,,5.0,,,5.0,8.0,,,,90.0,78.0,6.8,6.0,0,3,6.0,2.0,,1.0,3.0,3.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,
10382228,home,SC Cambuur,Alex Bangura,,,alex-bangura,A. Bangura,D,183.0,149,M,967178,EUR,931824000,D,16,16,False,35.0,29.0,3.0,1.0,18.0,21.0,11.0,16.0,,10.0,3.0,2.0,,7.0,,,,90.0,65.0,6.7,12.0,0,24,4.0,1.0,,1.0,5.0,5.0,1.0,,3.0,1.0,True,2.0,1.0,,,,,,,,,,,,,
10382228,home,SC Cambuur,Daniel van Kaam,,,daniel-van-kaam,D. v. Kaam,M,175.0,86,M,876257,EUR,961718400,M,21,21,False,31.0,23.0,1.0,,7.0,9.0,17.0,26.0,1.0,12.0,7.0,6.0,,4.0,,,,90.0,50.0,7.5,14.0,0,8,2.0,1.0,,,,,,,5.0,2.0,,4.0,,1.0,5.0,,,,,,,,,,,
10382228,home,SC Cambuur,Mitchell Paulissen,,,mitchell-paulissen,M. Paulissen,M,183.0,32,M,192290,EUR,735350400,M,10,10,False,39.0,28.0,7.0,3.0,13.0,17.0,15.0,22.0,4.0,8.0,,,,4.0,,,,76.0,54.0,6.9,14.0,1,6,3.0,,,3.0,3.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,
10382228,home,SC Cambuur,Mees Hoedemakers,,,mees-hoedemakers,M. Hoedemakers,M,181.0,102,M,893748,EUR,887760000,M,6,6,False,17.0,9.0,3.0,1.0,6.0,8.0,3.0,10.0,,2.0,,,1.0,1.0,,,,62.0,25.0,6.4,10.0,0,4,3.0,1.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,
10382228,home,SC Cambuur,Michael Breij,,,michael-breij,M. Breij,M,181.0,83,M,915171,EUR,853286400,F,14,14,False,28.0,21.0,2.0,1.0,2.0,4.0,20.0,25.0,1.0,5.0,6.0,2.0,,8.0,,,,90.0,53.0,6.4,17.0,1,14,14.0,2.0,,,2.0,1.0,2.0,5.0,,5.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,
10382228,home,SC Cambuur,Björn Johnsen,,,bjorn-johnsen,B. Johnsen,F,195.0,238,M,258739,EUR,689385600,F,9,9,False,21.0,15.0,,,5.0,5.0,10.0,17.0,3.0,6.0,2.0,,,2.0,,,,90.0,36.0,7.4,13.0,2,28,7.0,,,1.0,1.0,1.0,,5.0,2.0,4.0,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,
