match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_aerialLost,stat_duelLost,stat_blockedScoringAttempt,stat_expectedGoals,stat_dispossessed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_errorLeadToAGoal,stat_bigChanceMissed,captain,stat_totalOffside,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceCreated,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_goalAssist
11396272,home,1. FC Union Berlin,Benedict Hollerbach,benedict-hollerbach,B. Hollerbach,F,17,181,519,M,975800,EUR,990057600,F,16,16,False,19.0,14.0,,,8.0,10.0,6.0,11.0,7.0,,,61.0,42.0,6.5,16.0,0.0706895,2,,,,1.0,6.0,1.0,,,2.0,2.0,9.0,2.0,0.159,2.0,,,,2.0,1.0,2.0,,7.0,3.0,,,,,,,,1.0,,,,,,
11396272,home,1. FC Union Berlin,Janik Haberer,janik-haberer,J. Haberer,M,19,187,178,M,168985,EUR,765244800,M,19,19,True,17.0,15.0,2.0,1.0,12.0,13.0,3.0,5.0,4.0,,,29.0,25.0,6.5,5.0,0.0122086,0,,,,1.0,2.0,1.0,,1.0,,,3.0,,,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
11396272,home,1. FC Union Berlin,Yorbe Vertessen,yorbe-vertessen,Y. Vertessen,F,11,176,940,M,909958,EUR,978912000,F,14,14,True,10.0,6.0,,,2.0,3.0,4.0,7.0,2.0,,,29.0,14.0,6.4,7.0,0.0035581,1,,,,,,,,,,,4.0,,0.1518,1.0,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,
11396272,home,1. FC Union Berlin,Brenden Aaronson,brenden-aaronson,B. Aaronson,M,11,178,2605,M,973431,EUR,972172800,M,7,7,True,9.0,6.0,,,4.0,5.0,2.0,4.0,3.0,,,21.0,13.0,6.5,5.0,0.00882327,1,,,,,1.0,,,,,,3.0,,0.0905,,1.0,1.0,,2.0,1.0,,2.0,,,,,,,,,,1.0,,,,,,
11396272,home,1. FC Union Berlin,Christopher Trimmel,christopher-trimmel,C. Trimmel,M,28,189,354,M,48557,EUR,541123200,D,28,28,True,14.0,13.0,3.0,3.0,7.0,7.0,7.0,8.0,,,,21.0,21.0,6.8,1.0,0.0365845,0,,,,,1.0,1.0,1.0,,,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,
11396272,home,1. FC Union Berlin,Chris Bedia,chris-bedia,C. Bedia,F,29,189,740,M,359236,EUR,825984000,F,11,11,True,1.0,1.0,,,,,1.0,1.0,,,,9.0,1.0,6.6,,0.0176708,0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,
11396272,home,1. FC Union Berlin,Alexander Schwolow,alexander-schwolow,A. Schwolow,G,25,189,159,M,134778,EUR,707443200,G,37,37,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396272,home,1. FC Union Berlin,Robin Knoche,robin-knoche,R. Knoche,D,31,190,148,M,130433,EUR,706492800,D,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396272,home,1. FC Union Berlin,Alex Král,alex-kral,A. Král,M,33,185,619,M,825740,EUR,895536000,M,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396272,home,1. FC Union Berlin,Aissa Laïdouni,aissa-laidouni,A. Laïdouni,M,93,182,3217,M,828077,EUR,850435200,M,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,laids_93,,,,
11396272,away,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,138491,EUR,671500800,G,33,33,False,49.0,36.0,23.0,10.0,27.0,29.0,9.0,20.0,9.0,2.0,3.0,90.0,56.0,7.6,13.0,0.0231742,0,0.4702,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,
11396272,away,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,800951,EUR,879724800,D,26,26,False,67.0,56.0,2.0,2.0,33.0,37.0,23.0,33.0,7.0,,,90.0,90.0,6.9,18.0,0.010979,0,,,,1.0,5.0,1.0,1.0,,2.0,,5.0,,,1.0,,2.0,,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
11396272,away,Borussia Dortmund,Niklas Süle,niklas-sule,N. Süle,D,25,195,4025,M,168937,EUR,810086400,D,25,25,False,92.0,84.0,14.0,11.0,63.0,65.0,21.0,27.0,6.0,,,90.0,107.0,7.8,9.0,0.0511843,0,,,,3.0,7.0,5.0,,4.0,,,2.0,,,,,4.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,NiklasSule,,,,
11396272,away,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,940871,EUR,944006400,D,4,4,False,89.0,82.0,12.0,8.0,54.0,56.0,28.0,33.0,5.0,,,90.0,107.0,8.2,8.0,0.0256097,1,,,,3.0,9.0,4.0,1.0,4.0,1.0,1.0,2.0,,0.3698,,,4.0,4.0,1.0,,,1.0,1.0,1.0,,1.0,,,,1.0,0.1337,,,nico.schlotterbeck,,,,
11396272,away,Borussia Dortmund,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178,5460,M,976263,EUR,1015718400,D,22,22,False,78.0,65.0,13.0,8.0,37.0,40.0,28.0,38.0,6.0,,,90.0,111.0,8.8,22.0,0.0867495,2,,,,1.0,8.0,1.0,1.0,1.0,1.0,,1.0,,0.5582,,,5.0,3.0,7.0,1.0,,,1.0,1.0,,,,,,2.0,0.6361,1.0,,maatsen_,,,1.0,
11396272,away,Borussia Dortmund,Emre Can,emre-can,E. Can,D,23,186,5006,M,138156,EUR,758332800,M,23,23,False,66.0,54.0,6.0,5.0,30.0,34.0,24.0,33.0,6.0,,,90.0,77.0,7.3,14.0,0.0398523,0,,,,2.0,5.0,3.0,1.0,1.0,,4.0,6.0,,,,,1.0,,1.0,,1.0,2.0,2.0,2.0,,,True,,,,,,,emrecan23,,,,
11396272,away,Borussia Dortmund,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8484,M,133908,EUR,763862400,M,20,20,False,28.0,22.0,4.0,2.0,6.0,8.0,16.0,25.0,3.0,,,90.0,55.0,7.2,17.0,0.0479895,2,,,,,4.0,2.0,3.0,1.0,1.0,,6.0,,0.1023,2.0,1.0,3.0,2.0,2.0,,5.0,2.0,2.0,,,,,,,1.0,0.0625,1.0,,marcel7sabitzer,,,,
11396272,away,Borussia Dortmund,Jadon Sancho,sancho-jadon,J. Sancho,M,19,180,67931,M,851100,EUR,953942400,M,10,10,False,39.0,33.0,3.0,2.0,9.0,10.0,25.0,31.0,6.0,,,88.0,53.0,6.5,14.0,0.0391087,1,,,,,2.0,1.0,,,,,6.0,1.0,0.0224,1.0,,,,2.0,1.0,2.0,,6.0,2.0,,,,,1.0,,,1.0,,JSancho,,,,
11396272,away,Borussia Dortmund,Julian Brandt,julian-brandt,J. Brandt,M,10,186,9499,M,226978,EUR,830995200,M,19,19,False,26.0,23.0,4.0,4.0,9.0,9.0,15.0,22.0,2.0,,,66.0,43.0,7.2,12.0,0.153677,1,,,,,1.0,2.0,,1.0,1.0,1.0,3.0,,0.0219,1.0,,,,3.0,,5.0,1.0,,,,,,,1.0,1.0,0.0557,1.0,,julianbrandt,,,,
11396272,away,Borussia Dortmund,Karim Adeyemi,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,940054,EUR,1011312000,M,27,27,False,27.0,21.0,1.0,,8.0,11.0,13.0,18.0,8.0,,,78.0,45.0,7.6,17.0,0.390338,2,,,,2.0,6.0,,,,2.0,,8.0,,0.0864,2.0,1.0,1.0,,3.0,2.0,2.0,,5.0,1.0,,,,,,1.0,0.2847,3.0,1.0,karim_adeyemi,,,1.0,
11396272,away,Borussia Dortmund,Niclas Füllkrug,niclas-fullkrug,N. Füllkrug,F,9,188,9884,M,132645,EUR,729216000,F,14,14,False,19.0,12.0,,,2.0,3.0,10.0,16.0,1.0,,,90.0,26.0,7.1,9.0,0.0131847,2,,,,3.0,5.0,,,,,9.0,10.0,,0.3357,,1.0,1.0,,2.0,2.0,,,1.0,1.0,,,,1.0,,1.0,0.0521,2.0,,niclas.fuellkrug24,,,,1.0
11396272,away,Borussia Dortmund,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,795005,EUR,884476800,M,6,6,True,17.0,11.0,2.0,1.0,6.0,8.0,5.0,9.0,,,,24.0,21.0,6.7,6.0,0.001571,0,,,,1.0,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396272,away,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,1140599,EUR,1091923200,F,43,43,True,1.0,,,,,,,1.0,,,,12.0,9.0,6.5,4.0,,2,,,,,1.0,,,,,,2.0,1.0,0.0808,,1.0,,,2.0,,,1.0,2.0,1.0,,,,,,,,,,jbgittens,,,,
11396272,away,Borussia Dortmund,Ramy Bensebaini,ramy-bensebaini,R. Bensebaini,D,5,186,29068,M,577726,EUR,797990400,D,5,5,True,2.0,1.0,,,,,1.0,2.0,2.0,,,9.0,2.0,6.5,1.0,0.00012208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rbens,,,,
11396272,away,Borussia Dortmund,Marcel Lotka,marcel-lotka,M. Lotka,G,1,190,1064,M,997113,EUR,990748800,G,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396272,away,Borussia Dortmund,Mats Hummels,mats-hummels,M. Hummels,D,15,191,4570,M,16632,EUR,598233600,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aussenrist15,,,,
11396272,away,Borussia Dortmund,Marco Reus,marco-reus,M. Reus,M,18,180,21759,M,37092,EUR,612576000,M,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reus11,,,,
11396272,away,Borussia Dortmund,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,254119,EUR,801532800,M,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396272,away,Borussia Dortmund,Youssoufa Moukoko,youssoufa-moukoko,Y. Moukoko,F,9,179,11950,M,997006,EUR,1100908800,F,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,youssoufa_10,,,,
11396272,away,Borussia Dortmund,Julien Duranville,julien-duranville,J. Duranville,F,18,170,4601,M,1171540,EUR,1146787200,F,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,julien.drnl,,,,
