match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_possessionLostCtrl,stat_keyPass,stat_wonContest,stat_outfielderBlock,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11409026,home,Benfica,Rafa Silva,rafa-silva,R. Silva,M,27,170,16782,M,Rafa_Silva,252577,EUR,737596800,F,27,27,False,30.0,25.0,2.0,2.0,1.0,2.0,,,89.0,50.0,9.9,0.098187,5,,,,1.0,24.0,29.0,1.0,,1.0,2.0,4.0,1.0,,3.0,2.0,,,,,6.0,,1.0,14.0,4.0,2.0,,,,2.0,0.8637,1.3452,,2.0,1.0,2.0,1.0,,,,
11409026,home,Benfica,Florentino Luís,florentino-luis,F. Luís,M,16,184,3615,M,,855845,EUR,935020800,M,61,61,True,27.0,26.0,1.0,1.0,3.0,4.0,2.0,,24.0,32.0,7.3,0.156393,0,,,,,23.0,23.0,,,,1.0,4.0,,,,,,,4.0,3.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,
11409026,home,Benfica,Tiago Gouveia,tiago-gouveia,T. Gouveia,F,47,176,1493,M,,976410,EUR,992822400,F,47,47,True,16.0,15.0,,,3.0,3.0,1.0,,24.0,21.0,7.0,0.197009,0,,,,,12.0,14.0,1.0,,,2.0,3.0,2.0,,2.0,,,,1.0,,,,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,
11409026,home,Benfica,Tomás Araújo,tomas-araujo,T. Araújo,D,44,186,2711,M,,983542,EUR,1021507200,D,44,44,True,11.0,10.0,1.0,1.0,6.0,7.0,,,11.0,14.0,6.8,0.00187154,0,,,,,4.0,4.0,,,,,,,,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,
11409026,home,Benfica,Arthur Cabral,arthur-cabral,A. Cabral,F,19,186,4963,M,arthurcabral9,870762,EUR,893462400,F,9,9,True,5.0,4.0,1.0,1.0,,,2.0,,10.0,9.0,7.4,0.0117076,2,,,,,4.0,5.0,,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,2.0,1.0,,,,,2.0,0.0549,0.2915,,,,,,,,,
11409026,home,Benfica,Marcos Leonardo,marcos-leonardo,M. Leonardo,F,9,177,22760,M,marcosleonardo09,1047227,EUR,1051833600,F,36,36,True,1.0,,,,,,,,1.0,3.0,,,0,,,,,,1.0,,,,3.0,,,,2.0,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,
11409026,home,Benfica,Samuel Soares,samuel-soares,S. Soares,G,24,189,1436,M,,983550,EUR,1024099200,G,24,24,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409026,home,Benfica,Morato,morato,F. Morato,D,4,190,2248,M,,985086,EUR,993859200,D,5,5,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409026,home,Benfica,Álvaro Carreras,alvaro-carreras,Á. Carreras,D,18,186,79899,M,,1085081,EUR,1048377600,D,3,3,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409026,home,Benfica,Benjamín Rollheiser,benjamin-rollheiser,B. Rollheiser,M,32,175,4218,M,,922454,EUR,953856000,F,32,32,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409026,away,Portimonense SAD,Kosuke Nakamura,kosuke-nakamura,K. Nakamura,G,23,185,357,M,,155775,EUR,793843200,G,32,32,False,20.0,10.0,14.0,4.0,7.0,8.0,9.0,9.0,90.0,38.0,8.2,0.00029155,0,1.7184,,,,3.0,12.0,,,1.0,1.0,1.0,1.0,,,,3.0,,,,,,,10.0,,,,,,,,,,,,,,4.0,2.0,1.0,1.0
11409026,away,Portimonense SAD,Pedrão,pedrao,Pedrão,D,44,194,152,M,,931811,EUR,862617600,D,44,44,False,41.0,31.0,10.0,3.0,26.0,30.0,4.0,,90.0,50.0,6.0,0.006988,0,,,,,5.0,11.0,,,,1.0,2.0,1.0,,2.0,,7.0,,,,,,,10.0,,2.0,,True,,,,,,,,,,,,,
11409026,away,Portimonense SAD,Alemão,alemao,Alemão,D,43,194,174,M,,1199402,EUR,1036540800,D,43,43,False,27.0,21.0,6.0,1.0,19.0,20.0,2.0,,90.0,38.0,6.0,0.00055002,0,,Alemão,,,2.0,7.0,,1.0,,4.0,4.0,,1.0,,,4.0,1.0,3.0,2.0,,2.0,,7.0,,,,,,,,,,,,,1.0,,,,
11409026,away,Portimonense SAD,Filipe Relvas,filipe-relvas,F. Relvas,D,44,192,529,M,,1131931,EUR,937785600,D,22,22,False,39.0,33.0,6.0,2.0,28.0,29.0,6.0,,90.0,63.0,7.1,0.00112067,0,,,,,5.0,10.0,,,,,7.0,,,2.0,,8.0,2.0,5.0,3.0,,,,7.0,,2.0,2.0,,,,,,,,,,,,,,
11409026,away,Portimonense SAD,Guga,guga,Guga,D,32,178,71,M,,1515162,EUR,1066867200,M,27,27,False,14.0,10.0,2.0,1.0,3.0,6.0,2.0,,81.0,24.0,6.5,0.0539958,0,,Guga,,,7.0,8.0,,,,4.0,3.0,4.0,,2.0,,2.0,,1.0,1.0,1.0,,,6.0,2.0,2.0,,,,,,,,,,,,,,,
11409026,away,Portimonense SAD,Carlinhos,carlinhos,Carlinhos,M,11,179,118,M,,244787,EUR,772243200,M,11,11,False,47.0,40.0,11.0,9.0,27.0,31.0,9.0,,90.0,64.0,7.1,0.0476151,4,,,,,14.0,18.0,2.0,,,2.0,4.0,1.0,1.0,1.0,,2.0,,1.0,1.0,2.0,,,11.0,1.0,1.0,,,,1.0,0.0805,0.0291,1.0,2.0,1.0,,2.0,,,,
11409026,away,Portimonense SAD,Dener,dener,Dener,M,8,185,73,M,,243167,EUR,700444800,M,13,13,False,38.0,30.0,2.0,2.0,18.0,24.0,8.0,,81.0,45.0,6.6,0.0104622,0,,,,,12.0,14.0,,1.0,2.0,2.0,3.0,,,,,1.0,2.0,1.0,,,1.0,,8.0,1.0,,,,,,,,,,,,,,,,
11409026,away,Portimonense SAD,Gonçalo Costa,goncalo-costa,G. Costa,D,20,170,81,M,,1087354,EUR,950832000,M,18,18,False,22.0,15.0,6.0,2.0,10.0,13.0,3.0,,69.0,55.0,6.6,0.00557943,0,,,,,5.0,10.0,1.0,1.0,,5.0,8.0,1.0,1.0,4.0,,1.0,1.0,6.0,4.0,1.0,,,12.0,,2.0,,,,,,,,,,,,,,,
11409026,away,Portimonense SAD,Sylvester Jasper,jasper-sylvester,S. Jasper,M,27,180,184,M,,1013994,EUR,1000339200,F,7,7,False,14.0,11.0,,,4.0,6.0,2.0,,90.0,35.0,6.9,0.00453977,3,,,,,7.0,10.0,2.0,1.0,1.0,4.0,7.0,,2.0,3.0,,1.0,1.0,2.0,1.0,2.0,,,10.0,,2.0,,,,1.0,0.1331,0.0552,,1.0,1.0,,2.0,,,,
11409026,away,Portimonense SAD,Hildeberto Pereira,hildeberto-pereira,H. Pereira,F,14,175,109,M,,352880,EUR,825724800,F,10,10,False,21.0,14.0,2.0,1.0,9.0,11.0,9.0,,69.0,34.0,6.6,0.00915325,0,,,,,5.0,10.0,,1.0,1.0,6.0,4.0,2.0,2.0,1.0,,,1.0,,,2.0,1.0,,13.0,2.0,,,,,,,,,,,,3.0,,,,
11409026,away,Portimonense SAD,Hélio Varela,varela-helio,H. Varela,F,29,176,603,M,,1094395,EUR,1020384000,F,77,77,False,22.0,18.0,,,10.0,12.0,7.0,,90.0,58.0,6.4,0.0149138,3,,,,,9.0,13.0,3.0,3.0,,11.0,9.0,1.0,3.0,7.0,,2.0,,2.0,1.0,6.0,1.0,,18.0,,4.0,,,,,0.0539,,1.0,1.0,2.0,,3.0,,,,
11409026,away,Portimonense SAD,Moustapha Seck,moustapha-seck,M. Seck,D,24,176,148,M,,807292,EUR,825033600,D,14,14,True,6.0,3.0,1.0,,1.0,2.0,,,21.0,16.0,6.8,0.00041246,0,,,,,2.0,4.0,,,1.0,1.0,2.0,,,1.0,,,1.0,1.0,1.0,,,,5.0,,,1.0,,,,,,,,,,,,,,
11409026,away,Portimonense SAD,Tamblé Monteiro,tamble-monteiro,T. Monteiro,F,9,191,304,M,,1094384,EUR,974246400,F,9,9,True,3.0,3.0,,,1.0,1.0,,,12.0,5.0,6.5,0.00269676,1,,,,,2.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,0.1045,,,,1.0,,,,,,
11409026,away,Portimonense SAD,Igor Formiga,igor-formiga,Igor Formiga,D,32,175,266,M,,1009030,EUR,915753600,D,33,33,True,4.0,4.0,,,2.0,2.0,,,9.0,5.0,6.5,0.00405021,0,,,,,2.0,2.0,,,,1.0,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
11409026,away,Portimonense SAD,Taichi Fukui,taichi-fukui,T. Fukui,M,21,177,1092,M,,1105857,EUR,1089849600,M,8,8,True,4.0,4.0,1.0,1.0,2.0,2.0,,,9.0,6.0,6.4,0.00142558,0,,,,,2.0,2.0,,,,2.0,,,1.0,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,
11409026,away,Portimonense SAD,Rodrigo Martins,rodrigo-martins,R. Martins,F,7,177,39,M,,945059,EUR,905817600,F,70,70,True,3.0,1.0,,,,,1.0,,9.0,5.0,6.5,0.00051974,0,,,,,1.0,3.0,,,,1.0,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
11409026,away,Portimonense SAD,Vinicius Silvestre,vinicius-silvestre,Vinicius,G,25,195,226,M,,559582,EUR,764812800,G,12,12,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409026,away,Portimonense SAD,Rafael Alcobia,rafael-alcobia,R. Alcobia,D,76,187,18,M,,1170628,EUR,1056240000,D,76,76,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409026,away,Portimonense SAD,Steve Mvoué,mvoue-steve,S. Mvoué,M,10,185,157,M,,985969,EUR,1012608000,M,5,5,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409026,away,Portimonense SAD,Luan,luan,Luan,M,9,173,70,M,,1199434,EUR,1016496000,F,28,28,True,,,,,,,,,,,,,0,,Luan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
