match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_duelLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalOffside,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,player_sofascoreId,captain,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_bigChanceCreated,stat_bigChanceMissed
12624451,home,Al-Ettifaq,Marek Rodák,marek-rodak,M. Rodák,G,1,188,518,M,358694,EUR,850435200,G,1,1,False,38.0,18.0,27.0,7.0,0.0,14.0,18.0,4.0,20.0,2.0,9.0,4.0,5.0,1.0,90.0,50.0,7.5,20.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624451,home,Al-Ettifaq,Abdullah Al Khateeb,abdullah-al-khateeb,A. A. Khateeb,D,70,173,38,M,920498,EUR,794966400,D,70,70,False,18.0,16.0,4.0,2.0,0.0,14.0,15.0,2.0,3.0,2.0,1.0,,,,52.0,25.0,7.0,2.0,0,1.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624451,home,Al-Ettifaq,Jack Hendry,jack-hendry,J. Hendry,D,4,195,333,M,795696,EUR,799804800,D,4,4,False,34.0,31.0,3.0,1.0,0.0,26.0,27.0,5.0,7.0,4.0,4.0,,,,90.0,45.0,6.9,4.0,0,2.0,4.0,,1.0,1.0,,,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12624451,home,Al-Ettifaq,Abdullah Madu,abdullah-madu,A. Madu,D,3,186,189,M,794347,EUR,742694400,D,3,3,False,27.0,22.0,5.0,2.0,0.0,17.0,20.0,5.0,7.0,2.0,3.0,,,,90.0,33.0,6.6,6.0,1,3.0,5.0,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,
12624451,home,Al-Ettifaq,Mohammed Abdulrahman,mohammed-abdulrahman,M. Abdulrahman,D,29,170,146,M,1133141,EUR,1042502400,M,29,29,False,34.0,27.0,5.0,2.0,0.0,11.0,13.0,17.0,23.0,2.0,3.0,,,,90.0,54.0,6.9,11.0,0,,4.0,,2.0,2.0,Mohammed Abdulrahman,,8.0,,1.0,,2.0,,2.0,1.0,5.0,1.0,3.0,2.0,2.0,3.0,,,,,,,,,,,
12624451,home,Al-Ettifaq,Abdulelah Al-Malki,abdulelah-al-malki,A. Al-Malki,M,88,170,376,M,818840,EUR,781833600,M,88,88,False,35.0,24.0,4.0,1.0,0.0,12.0,15.0,12.0,20.0,1.0,5.0,,,,90.0,54.0,6.7,18.0,0,,7.0,,4.0,4.0,,,6.0,,3.0,2.0,4.0,,,,,,3.0,1.0,,1.0,,,,,,,,,,,
12624451,home,Al-Ettifaq,Mukhtar Ali,ali-mukhtar,A. Mukhtar,M,7,185,334,M,788258,EUR,878169600,M,6,6,False,38.0,35.0,3.0,2.0,0.0,18.0,18.0,17.0,20.0,3.0,2.0,,,,89.0,47.0,7.0,5.0,0,1.0,2.0,,,,,,3.0,1.0,1.0,1.0,1.0,,,,2.0,,,,,1.0,,,,,,,,,,,
12624451,home,Al-Ettifaq,João Costa,joao-costa,J. Costa,F,18,178,623,M,1397478,EUR,1111968000,M,18,18,False,9.0,8.0,2.0,1.0,0.0,4.0,5.0,6.0,9.0,,2.0,,,,52.0,25.0,7.3,6.0,1,,3.0,,1.0,1.0,,,4.0,2.0,1.0,1.0,2.0,,5.0,2.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,
12624451,home,Al-Ettifaq,Demarai Gray,demarai-gray,D. Gray,M,10,184,1784,M,355152,EUR,835920000,F,11,11,False,21.0,19.0,1.0,1.0,0.0,5.0,5.0,14.0,21.0,,2.0,,,,81.0,37.0,6.8,10.0,3,1.0,2.0,,,,,,3.0,,1.0,2.0,,1.0,5.0,,1.0,,1.0,,,,1.0,,,2.0,,,,,,,
12624451,home,Al-Ettifaq,Álvaro Medrán,alvaro-medran,Á. Medrán,M,10,176,321,M,537018,EUR,763689600,F,10,10,False,34.0,25.0,4.0,2.0,0.0,8.0,10.0,17.0,26.0,2.0,6.0,,,,90.0,54.0,7.2,16.0,2,2.0,6.0,,1.0,1.0,,,7.0,2.0,3.0,2.0,1.0,,2.0,,1.0,3.0,3.0,1.0,,2.0,,1.0,,1.0,,,,,,,
12624451,home,Al-Ettifaq,Georginio Wijnaldum,georginio-wijnaldum,G. Wijnaldum,M,8,175,8339,M,22126,EUR,658281600,F,8,8,False,18.0,16.0,,,0.0,3.0,4.0,13.0,14.0,,,,,,90.0,30.0,7.2,6.0,2,3.0,5.0,,,,,,3.0,,2.0,,,1.0,,,2.0,,2.0,2.0,,,1.0,1.0,,,gwijnaldum,True,,,,,
