match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalOffside,stat_challengeLost,stat_goals,stat_bigChanceCreated,player_firstName,player_lastName,stat_bigChanceMissed,stat_shotOffTarget,stat_goodHighClaim,stat_hitWoodwork
10433986,home,Gaziantep FK,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187.0,2987,M,103457,EUR,677808000,G,1,1,False,True,30.0,26.0,7.0,3.0,23.0,23.0,3.0,7.0,1.0,9.0,4.0,5.0,1.0,1.0,90.0,42.0,7.3,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433986,home,Gaziantep FK,Stelios Kitsiou,stelios-kitsiou,S. Kitsiou,D,70,173.0,90,M,189627,EUR,749174400,D,70,70,False,,34.0,33.0,1.0,1.0,11.0,11.0,23.0,27.0,2.0,,,,,,88.0,65.0,7.0,9.0,1,1.0,4.0,1.0,1.0,5.0,9.0,3.0,3.0,3.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,
10433986,home,Gaziantep FK,Papy Djilobodji,papy-djilobodji,P. Djilobodji,D,3,193.0,175,M,106661,EUR,596937600,D,3,3,False,,99.0,82.0,11.0,3.0,48.0,49.0,34.0,50.0,7.0,9.0,,,,,90.0,111.0,7.2,18.0,1,,,,2.0,4.0,8.0,1.0,,,,,,,,1.0,,8.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
10433986,home,Gaziantep FK,Alin Toșca,alin-tosca,A. Toșca,D,,181.0,131,M,110210,EUR,700531200,D,6,6,False,,81.0,74.0,3.0,1.0,44.0,45.0,30.0,37.0,1.0,4.0,,,,,90.0,86.0,6.2,8.0,0,,1.0,,2.0,4.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,2.0,,,,,,,,
10433986,home,Gaziantep FK,Halil Ibrahim Pehlivan,halil-ibrahim-pehlivan,H. I. Pehlivan,D,3,175.0,17,M,777291,EUR,745891200,D,11,11,False,,23.0,20.0,,,10.0,11.0,10.0,13.0,,2.0,,,,,45.0,34.0,6.4,7.0,0,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10433986,home,Gaziantep FK,Mustafa Eskihellaç,mustafa-eskihellac,M. Eskihellaç,D,19,175.0,571,M,899069,EUR,862790400,M,17,17,False,,44.0,40.0,2.0,2.0,15.0,16.0,25.0,31.0,,6.0,,,,,90.0,64.0,6.9,13.0,3,,3.0,,1.0,5.0,5.0,2.0,5.0,3.0,2.0,,,1.0,2.0,,,,1.0,,,,,,1.0,,,,,,,
10433986,home,Gaziantep FK,Marko Jevtović,marko-jevtovic,M. Jevtović,M,16,194.0,134,M,310068,EUR,743472000,M,8,8,False,,91.0,79.0,3.0,1.0,35.0,38.0,44.0,53.0,,6.0,,,,,90.0,99.0,6.6,14.0,0,,,,1.0,5.0,7.0,2.0,,,,4.0,3.0,,1.0,,,2.0,,,,,,2.0,,,,,,,,
10433986,home,Gaziantep FK,Alexander Merkel,alexander-merkel,A. Merkel,M,50,179.0,90,M,143228,EUR,698716800,M,52,52,False,,65.0,60.0,7.0,5.0,24.0,24.0,36.0,43.0,1.0,3.0,,,,,90.0,80.0,7.5,11.0,1,,2.0,,,2.0,5.0,,,,,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,,1.0,,,,,,
10433986,home,Gaziantep FK,João Figueiredo,joao-figueiredo,J. Figueiredo,F,25,179.0,1278,M,841012,EUR,833155200,M,25,25,False,,27.0,24.0,1.0,1.0,7.0,7.0,17.0,20.0,1.0,,,,,,90.0,39.0,6.0,7.0,2,,,,1.0,7.0,4.0,2.0,1.0,1.0,1.0,,,2.0,1.0,4.0,,2.0,,,,,,,,,,,1.0,1.0,,
10433986,home,Gaziantep FK,Lazar Marković,lazar-markovic,L. Marković,M,50,175.0,330,M,98461,EUR,762566400,F,50,50,False,,32.0,29.0,1.0,1.0,8.0,10.0,21.0,22.0,,2.0,,,,,45.0,39.0,6.7,5.0,1,,,,1.0,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,
10433986,home,Gaziantep FK,Alexandru Maxim,alexandru-maxim,A. Maxim,M,44,177.0,793,M,180511,EUR,647395200,F,44,44,False,,50.0,40.0,3.0,3.0,11.0,11.0,31.0,50.0,,2.0,,,,,90.0,80.0,7.1,28.0,2,,11.0,2.0,1.0,9.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,,,,,,,,,,,,,1.0,,
10433986,home,Gaziantep FK,Ömürcan Artan,omurcan-artan,Ö. Artan,D,2,179.0,17,M,1016384,EUR,933033600,D,27,27,True,,15.0,12.0,1.0,,9.0,10.0,3.0,10.0,,3.0,,,,,45.0,34.0,6.4,12.0,0,,5.0,,,4.0,2.0,1.0,,,,2.0,1.0,1.0,,3.0,,,,,,1.0,,,,,,,,,,
10433986,home,Gaziantep FK,Matěj Hanousek,matej-hanousek,M. Hanousek,D,23,182.0,56,M,320905,EUR,738979200,D,16,16,True,,17.0,17.0,1.0,1.0,10.0,10.0,7.0,8.0,1.0,3.0,,,,,45.0,23.0,6.4,3.0,0,,1.0,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
10433986,home,Gaziantep FK,Furkan Soyalp,furkan-soyalp,F. Soyalp,M,33,175.0,70,M,226992,EUR,802915200,M,5,5,True,,8.0,6.0,3.0,2.0,3.0,3.0,3.0,5.0,,2.0,,,,,9.0,10.0,6.3,4.0,0,,,,1.0,3.0,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,
10433986,home,Gaziantep FK,Mustafa Burak Bozan,bozan-mustafa-burak,M. B. Bozan,G,71,196.0,107,M,934201,EUR,966988800,G,71,71,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433986,home,Gaziantep FK,Arda Kızıldağ,arda-kizildag,A. Kızıldağ,D,4,187.0,127,M,904228,EUR,908409600,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433986,home,Gaziantep FK,Berkan Kupelikilinc,kupelikilinc-berkan,B. Küpelikilinç,D,,172.0,8,M,1395434,EUR,1042502400,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Berkan Küpelikilinç,,,,,
10433986,home,Gaziantep FK,Onurhan Babuscu,babuscu-onurhan,O. Babuscu,M,30,176.0,45,M,1031187,EUR,1062720000,M,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433986,home,Gaziantep FK,Mirza Cihan,mirza-cihan,M. Cihan,M,8,175.0,29,M,909289,EUR,972518400,M,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433986,home,Gaziantep FK,Luka Stankovski,stankovski-luka,L. Stankovski,M,80,190.0,95,M,1063157,EUR,1030924800,M,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433986,home,Gaziantep FK,Valmir Veliu,valmir-veliu,V. Veliu,M,7,180.0,51,M,1014717,EUR,960076800,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433986,away,Sivasspor,Ali Şaşal Vural,ali-sasal-vural,A. Ş. Vural,G,,187.0,62,M,94540,EUR,647568000,G,35,35,False,,18.0,6.0,15.0,4.0,2.0,4.0,4.0,14.0,,9.0,2.0,2.0,,,90.0,28.0,6.6,12.0,0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,
10433986,away,Sivasspor,Alaaddin Okumuş,alaaddin-okumus,A. Okumuş,D,22,175.0,23,M,844640,EUR,809136000,D,13,13,False,,25.0,21.0,4.0,1.0,8.0,10.0,14.0,18.0,1.0,2.0,,,,,89.0,43.0,7.0,9.0,0,1.0,3.0,1.0,,4.0,3.0,,,,,2.0,1.0,1.0,,2.0,2.0,1.0,,,,2.0,,2.0,,1.0,,,,,,
10433986,away,Sivasspor,Dimitris Goutas,dimitris-goutas,D. Goutas,D,6,189.0,261,M,257497,EUR,765417600,D,6,6,False,,19.0,14.0,7.0,4.0,8.0,8.0,6.0,11.0,5.0,,,,,,90.0,29.0,6.9,6.0,0,,,,1.0,1.0,2.0,,,,,,,,,,,2.0,,,1.0,2.0,,,,,,,,,,
10433986,away,Sivasspor,Caner Osmanpaşa,caner-osmanpasa,C. Osmanpaşa,D,20,182.0,35,M,135941,EUR,569203200,D,88,88,False,,10.0,7.0,,,7.0,9.0,,1.0,5.0,6.0,,,,,90.0,29.0,7.9,5.0,1,,,,1.0,2.0,5.0,,1.0,,,2.0,1.0,1.0,1.0,,,2.0,1.0,,2.0,3.0,1.0,,1.0,,,,,,,
10433986,away,Sivasspor,Uğur Çiftçi,ugur-ciftci,U. Çiftçi,D,58,180.0,65,M,142850,EUR,704937600,D,3,3,False,True,28.0,18.0,7.0,2.0,11.0,14.0,7.0,15.0,7.0,4.0,,,,,90.0,63.0,6.7,17.0,0,,1.0,,,4.0,6.0,1.0,1.0,1.0,,2.0,1.0,,,2.0,,3.0,,,,1.0,,1.0,,,,,,,,
10433986,away,Sivasspor,Fredrik Ulvestad,fredrik-ulvestad,F. Ulvestad,M,8,183.0,122,M,36922,EUR,708739200,M,23,23,False,,34.0,26.0,3.0,2.0,7.0,8.0,19.0,26.0,,4.0,,,,,90.0,44.0,7.3,8.0,3,,,,,1.0,5.0,,,,1.0,2.0,1.0,,2.0,1.0,1.0,1.0,2.0,,1.0,,1.0,1.0,,,,,,,,1.0
10433986,away,Sivasspor,Isaac Cofie,isaac-cofie,I. Cofie,M,,180.0,58,M,45926,EUR,685324800,M,5,5,False,,32.0,25.0,8.0,3.0,14.0,16.0,11.0,16.0,1.0,9.0,,,,,90.0,45.0,6.8,8.0,0,,,,3.0,8.0,6.0,,,,,5.0,3.0,1.0,,2.0,,1.0,,,1.0,2.0,,3.0,,,,,,,,
10433986,away,Sivasspor,Charis Charisis,charis-charisis,C. Charisis,M,8,177.0,130,M,317297,EUR,789868800,M,15,15,False,,38.0,32.0,6.0,5.0,15.0,16.0,17.0,23.0,1.0,13.0,,,,,90.0,57.0,8.5,8.0,1,,1.0,,1.0,3.0,8.0,1.0,1.0,1.0,,5.0,2.0,,1.0,1.0,2.0,1.0,1.0,,,4.0,,,,2.0,,,,,,
10433986,away,Sivasspor,Erdoğan Yeşilyurt,erdogan-yesilyurt,E. Yeşilyurt,D,17,178.0,77,M,142541,EUR,752544000,F,17,17,False,,21.0,18.0,2.0,1.0,2.0,2.0,16.0,23.0,,5.0,,,,,90.0,39.0,7.1,11.0,4,,4.0,,,2.0,3.0,,3.0,1.0,,1.0,,1.0,1.0,,2.0,,2.0,,,,,,,,,,1.0,2.0,,1.0
10433986,away,Sivasspor,Mustapha Yatabaré,mustapha-yatabare,M. Yatabaré,F,9,186.0,158,M,51558,EUR,507081600,F,9,9,False,,22.0,14.0,,,6.0,8.0,8.0,14.0,1.0,,,,,,83.0,30.0,7.5,10.0,3,,,,5.0,8.0,3.0,1.0,,,,,,1.0,1.0,2.0,2.0,2.0,2.0,,,,1.0,,1.0,,,,,1.0,,
10433986,away,Sivasspor,Max Gradel,max-gradel,M. Gradel,M,,177.0,1287,M,16590,EUR,565228800,F,7,7,False,,34.0,23.0,3.0,2.0,7.0,8.0,18.0,33.0,,9.0,,,,,89.0,61.0,7.1,24.0,0,1.0,7.0,2.0,1.0,11.0,8.0,4.0,6.0,2.0,,1.0,,,5.0,1.0,4.0,,,,,,,2.0,,,,,,,,
10433986,away,Sivasspor,Ahmed Musa,ahmed-musa,A. Musa,F,7,170.0,1704,M,139502,EUR,719020800,F,26,26,True,,1.0,1.0,,,,,1.0,1.0,,,,,,,14.0,3.0,6.3,,1,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,
10433986,away,Sivasspor,Samba Camara,samba-camara,S. Camara,D,14,190.0,68,M,837301,EUR,721699200,D,14,14,True,,,,,,,,,,,,,,,,1.0,3.0,,,0,,,,2.0,2.0,1.0,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,
10433986,away,Sivasspor,Ziya Erdal,ziya-erdal,Z. Erdal,D,,182.0,28,M,138312,EUR,568339200,D,58,58,True,,,,,,,,,,,,,,,,1.0,1.0,,1.0,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10433986,away,Sivasspor,Emre Satılmış,satilmis-emre,E. Satılmış,G,18,198.0,9,M,863607,EUR,845164800,G,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433986,away,Sivasspor,Muammer Yıldırım,muammer-yildirim,M. Yıldırım,G,25,190.0,33,M,130582,EUR,653270400,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433986,away,Sivasspor,Mehmet Albayrak,mehmet-albayrak,M. Albayrak,D,4,189.0,18,M,1141652,EUR,1073260800,D,96,96,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Mehmet Albayrak,,,,,
10433986,away,Sivasspor,Kaan Onaran,kaan-onaran,K. Onaran,M,,180.0,4,M,1216034,EUR,1072915200,M,94,94,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Kaan Onaran,,,,,
10433986,away,Sivasspor,Kader Keïta,kader-keita,K. Keïta,M,18,178.0,285,M,991653,EUR,973468800,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433986,away,Sivasspor,Muhammed Mert Dursun,dursun-muhammed-mert,M. M. Dursun,F,7,,3,M,1465320,EUR,1101772800,F,79,79,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
