match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,player_firstName,player_lastName,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_errorLeadToAGoal,stat_totalContest,stat_wonContest,stat_fouls,stat_keyPass,captain,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_punches,stat_goalAssist,stat_goals,stat_hitWoodwork
10411501,home,Roma,Andrea Belotti,andrea-belotti,A. Belotti,F,181,3521,M,gallobelotti,220223,EUR,756345600,F,11,11,False,11.0,7.0,,,5.0,5.0,2.0,7.0,3.0,5.0,1.0,,,75.0,21.0,6.4,9.0,0.0,0.0,0.00347991,0,,19,1.0,,1.0,4.0,1.0,2.0,,,,,2.0,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,
10411501,home,Roma,Paulo Dybala,paulo-dybala,P. Dybala,F,177,117714,M,LaJoya,256219,EUR,753321600,F,21,21,True,18.0,16.0,1.0,1.0,3.0,3.0,13.0,16.0,,3.0,1.0,,,19.0,26.0,6.9,5.0,0.0434,0.0,0.0248076,1,,21,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,,,,3.0,2.0,,1.0,,,,,,,
10411501,home,Roma,Tammy Abraham,tammy-abraham,T. Abraham,F,195,19720,M,tammy_abraham,610766,EUR,875750400,F,9,9,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,15.0,7.0,6.3,3.0,0.0,0.0,0.00055766,0,,18,,,,2.0,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
10411501,home,Roma,Filippo Missori,filippo-missori,F. Missori,D,182,223,M,,1121184,EUR,1080086400,D,58,58,True,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,2.0,,,0.0,0.0,1.22e-05,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411501,home,Roma,Benjamin Tahirović,benjamin-tahirovic,B. Tahirović,M,191,1887,M,,1102659,EUR,1046649600,M,68,68,True,4.0,4.0,,,3.0,3.0,1.0,1.0,,,,,,1.0,4.0,,,0.0,0.0,0.00033418,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411501,home,Roma,Niccolò Pisilli,niccolo-pisilli,N. Pisilli,M,180,2244,M,,1175821,EUR,1095897600,M,76,76,True,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411501,home,Roma,Pietro Boer,pietro-boer,P. Boer,G,195,243,M,,1008563,EUR,1021161600,G,63,63,True,,,,,,,,,,,,,,,,,,,0.0,,0,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411501,home,Roma,Mile Svilar,svilar-mile,M. Svilar,G,189,4489,M,,793986,EUR,935712000,G,99,99,True,,,,,,,,,,,,,,,,,,,0.0,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411501,home,Roma,Chris Smalling,chris-smalling,C. Smalling,D,192,1660,M,,47741,EUR,627696000,D,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411501,home,Roma,Matteo Falasca,matteo-falasca,M. Falasca,D,180,38,M,,1152833,EUR,1083024000,D,82,82,True,,,,,,,,,,,,,,,,,,,0.0,,0,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411501,home,Roma,Dimitrios Keramitsis,dimitrios-keramitsis,D. Keramitsis,D,193,291,M,,1124213,EUR,1088640000,D,60,60,True,,,,,,,,,,,,,,,,,,,0.0,,0,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411501,home,Roma,Diego Llorente,diego-llorente,D. Llorente,D,185,1146,M,,305278,EUR,745459200,D,14,14,True,,,,,,,,,,,,,,,,,,,0.0,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411501,home,Roma,Georginio Wijnaldum,georginio-wijnaldum,G. Wijnaldum,M,175,8434,M,gwijnaldum,22126,EUR,658281600,M,25,25,True,,,,,,,,,,,,,,,,,,,0.0,,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411501,home,Roma,Cristian Volpato,volpato-cristian,C. Volpato,M,187,875,M,,1155625,EUR,1068854400,M,62,62,True,,,,,,,,,,,,,,,,,,,0.0,,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411501,home,Roma,Ola Solbakken,ola-solbakken,O. Solbakken,F,186,648,M,,920744,EUR,905126400,F,18,18,True,,,,,,,,,,,,,,,,,,,0.0,,0,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411501,home,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,178,5712,M,stewel92,45925,EUR,720144000,F,92,92,True,,,,,,,,,,,,,,,,,,,0.0,,0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411501,away,Inter,André Onana,andre-onana,A. Onana,G,190,53850,M,AndréOnana24,787498,EUR,828403200,G,24,24,False,43.0,40.0,8.0,5.0,40.0,40.0,,3.0,1.0,1.0,10.0,1.0,3.0,90.0,55.0,7.8,3.0,0.0,0.0,0.00012526,0,0.3279,24,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
10411501,away,Inter,Matteo Darmian,matteo-darmian,M. Darmian,M,182,3779,M,,19352,EUR,628560000,D,36,36,False,64.0,59.0,7.0,4.0,46.0,49.0,13.0,15.0,,6.0,3.0,,,90.0,79.0,7.7,5.0,0.0,0.0,0.00863996,0,,36,,,2.0,2.0,,,,2.0,,1.0,,,5.0,4.0,1.0,,,,,,,,,,,,,,,,
10411501,away,Inter,Francesco Acerbi,francesco-acerbi,F. Acerbi,D,192,5573,M,,126816,EUR,571449600,D,15,15,False,40.0,35.0,5.0,2.0,30.0,34.0,5.0,6.0,2.0,5.0,8.0,,,90.0,56.0,7.4,5.0,0.0,0.0,0.00210185,0,,15,,,5.0,7.0,1.0,,,8.0,2.0,,,,1.0,1.0,,,,,,,2.0,2.0,1.0,,,,,,,,
10411501,away,Inter,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,190,15274,M,alessandrobastoni,826188,EUR,923961600,D,95,95,False,46.0,37.0,14.0,10.0,21.0,26.0,17.0,21.0,1.0,2.0,3.0,,,90.0,57.0,7.3,9.0,0.0,0.0,0.0335764,0,,95,1.0,1.0,1.0,2.0,1.0,,,3.0,,3.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,
10411501,away,Inter,Denzel Dumfries,denzel-dumfries,D. Dumfries,M,189,15021,M,ddumfries2,759520,EUR,829785600,M,2,2,False,38.0,32.0,1.0,,20.0,23.0,13.0,18.0,,2.0,4.0,,,60.0,55.0,7.1,13.0,0.0235,0.0,0.0862592,1,,2,3.0,1.0,3.0,5.0,,2.0,1.0,,,,2.0,,,,1.0,,,,,,1.0,1.0,,1.0,,1.0,,,1.0,,
10411501,away,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,175,21290,M,nicolo_barella,363856,EUR,855273600,M,23,23,False,45.0,39.0,1.0,1.0,24.0,26.0,15.0,19.0,,4.0,8.0,,,82.0,59.0,6.9,12.0,0.0,0.0,0.0238339,0,,23,,,,3.0,,1.0,,,,,3.0,,4.0,1.0,,,,,,,2.0,,,2.0,,,,,,,
10411501,away,Inter,Marcelo Brozović,marcelo-brozovic,M. Brozović,M,181,13097,M,marcelo_brozovic,108800,EUR,721872000,M,77,77,False,48.0,44.0,5.0,3.0,27.0,31.0,17.0,17.0,,5.0,7.0,,,90.0,64.0,6.9,6.0,0.1724,0.3126,0.038592,2,,11,,,2.0,7.0,4.0,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,1.0,,3.0,2.0,1.0,,True,,,,,,
10411501,away,Inter,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,178,32988,M,HÇalhanoğlu,135700,EUR,760665600,M,20,20,False,30.0,24.0,3.0,1.0,10.0,12.0,14.0,21.0,,3.0,6.0,,,71.0,38.0,6.8,9.0,0.0551,0.0116,0.00991216,2,,20,3.0,,,3.0,,,,,,,,1.0,2.0,1.0,1.0,,,,1.0,,,,3.0,,,,,,,,
10411501,away,Inter,Federico Dimarco,federico-dimarco,F. Dimarco,M,174,15308,M,dimarco32,284361,EUR,879120000,M,32,32,False,21.0,15.0,5.0,1.0,8.0,8.0,7.0,17.0,,2.0,2.0,,,71.0,35.0,7.0,13.0,0.2172,0.4016,0.00600979,2,,32,4.0,,1.0,2.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,
10411501,away,Inter,Romelu Lukaku,romelu-lukaku,R. Lukaku,F,191,56823,M,RLukaku,78893,EUR,737251200,F,90,90,False,17.0,15.0,,,2.0,3.0,13.0,14.0,,1.0,1.0,,,90.0,34.0,7.3,11.0,0.1537,0.5811,0.0630128,1,,9,,,1.0,6.0,,3.0,,1.0,1.0,,4.0,,1.0,,,,,,1.0,,,,2.0,3.0,,,,,,1.0,
10411501,away,Inter,Joaquín Correa,joaquin-correa,J. Correa,F,188,5676,M,tucocorrea,249929,EUR,776736000,F,11,11,False,13.0,10.0,,,2.0,2.0,8.0,11.0,,3.0,2.0,,,60.0,22.0,6.5,6.0,0.0365,0.0,0.00535197,1,,30,,,,4.0,2.0,,1.0,,,,1.0,,,,,,,,,,5.0,3.0,,,,,,,,,
10411501,away,Inter,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,188,2480,M,,826185,EUR,958521600,D,12,12,True,14.0,10.0,2.0,2.0,7.0,10.0,3.0,4.0,,1.0,1.0,,,30.0,22.0,6.5,5.0,0.0,0.0,0.00165361,0,,16,,,,2.0,,1.0,,3.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,
10411501,away,Inter,Lautaro Martínez,lautaro-martinez,L. Martínez,F,175,122092,M,LautaroM,823984,EUR,872208000,F,10,10,True,6.0,3.0,2.0,,,2.0,3.0,4.0,,2.0,3.0,,,30.0,13.0,7.2,4.0,0.0743,0.0,0.0161054,1,,10,,,1.0,3.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,1.0,1.0,1.0,2.0,,1.0,,,1.0,,1.0
10411501,away,Inter,Stefan de Vrij,stefan-de-vrij,S. de Vrij,D,188,5674,M,Stefandevrij,91046,EUR,697248000,D,6,6,True,14.0,13.0,3.0,2.0,9.0,9.0,4.0,5.0,2.0,2.0,,,,19.0,17.0,6.8,1.0,0.0,0.0,0.00363386,0,,6,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,
10411501,away,Inter,Henrikh Mkhitaryan,henrikh-mkhitaryan,H. Mkhitaryan,M,178,8680,M,micki_taryan,37151,EUR,601344000,M,22,22,True,16.0,14.0,,,7.0,9.0,7.0,7.0,,2.0,4.0,,,19.0,22.0,6.7,3.0,0.0,0.0,0.0109644,0,,22,,,,4.0,2.0,,,1.0,,1.0,1.0,,2.0,1.0,,,,,,,,,2.0,1.0,,,,,,,
10411501,away,Inter,Roberto Gagliardini,roberto-gagliardini,R. Gagliardini,M,188,567,M,,287057,EUR,765676800,M,5,5,True,6.0,6.0,,,3.0,3.0,3.0,3.0,,,,,,8.0,7.0,6.4,1.0,0.0,0.0,0.00075282,0,,63,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
10411501,away,Inter,Alex Cordaz,alex-cordaz,A. Cordaz,G,188,119,,,43872,EUR,410227200,G,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411501,away,Inter,Samir Handanović,samir-handanovic,S. Handanović,G,193,1174,,,2949,EUR,458611200,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411501,away,Inter,Alessandro Fontanarosa,alessandro-fontanarosa,A. Fontanarosa,D,185,518,M,,1000292,EUR,1044576000,D,47,47,True,,,,,,,,,,,,,,,,,,,0.0,,0,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411501,away,Inter,Mattia Zanotti,mattia-zanotti,M. Zanotti,D,177,531,M,,1012175,EUR,1042243200,D,46,46,True,,,,,,,,,,,,,,,,,,,0.0,,0,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411501,away,Inter,Kristjan Asllani,kristjan-asllani,K. Asllani,M,179,5914,M,KristjanAsllani,996820,EUR,1015632000,M,14,14,True,,,,,,,,,,,,,,,,,,,0.0,,0,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411501,away,Inter,Valentín Carboni,valentin-carboni,V. Carboni,M,185,7112,M,valencarboni,1153083,EUR,1109980800,M,45,45,True,,,,,,,,,,,,,,,,,,,0.0,,0,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411501,away,Inter,Edin Džeko,edin-dzeko,E. Džeko,F,193,23224,M,EDzeko,14990,EUR,511401600,F,9,9,True,,,,,,,,,,,,,,,,,,,0.0,,0,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
