match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_aerialWon,stat_shotOffTarget,stat_wonTackle,stat_challengeLost,stat_keyPass,stat_goalAssist,stat_errorLeadToAShot,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,player_firstName,player_lastName,stat_bigChanceMissed,stat_wasFouled,stat_blockedScoringAttempt,stat_outfielderBlock,player_sofascoreId
10408454,home,Celta Vigo,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,876599,EUR,949795200,F,18,18,False,6.0,2.0,1.0,,,1.0,2.0,5.0,1.0,1.0,,,,55.0,17.0,6.4,10.0,0.0,0.0,0.00052688,0,,,,,2.0,6.0,3.0,1.0,,1.0,4.0,3.0,,,,1.0,,,,,,,,,,,,2.0,,,
10408454,home,Celta Vigo,Renato Tapia,renato-tapia,R. Tapia,M,13,185,3151,M,352376,EUR,806889600,M,14,14,True,12.0,10.0,1.0,1.0,3.0,3.0,7.0,9.0,1.0,1.0,,,,35.0,18.0,6.7,3.0,0.0,0.0,0.00353495,0,,,,,,3.0,4.0,,,3.0,1.0,,,1.0,,2.0,3.0,1.0,,,,,,,,,,,,,
10408454,home,Celta Vigo,Gonçalo Paciência,goncalo-paciencia,G. Paciência,F,39,184,1137,M,138890,EUR,775699200,F,9,9,True,9.0,6.0,,,,1.0,6.0,8.0,,,,,,35.0,22.0,6.4,10.0,0.0409,0.0,0.0039441,1,,,,,1.0,5.0,5.0,2.0,,2.0,3.0,1.0,,3.0,,1.0,,,,,1.0,,,,,,,,1.0,,
10408454,home,Celta Vigo,Luca De La Torre,luca-de-la-torre,L. D. L. Torre,M,14,178,551,M,846492,EUR,895881600,M,23,23,True,7.0,6.0,,,1.0,1.0,5.0,6.0,,3.0,,,,20.0,12.0,6.1,4.0,0.0,0.0,0.00276958,0,,,,,,5.0,,,,,,2.0,,,,,1.0,,,,2.0,,,,,,,,,1.0,
10408454,home,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184,3812,M,859773,EUR,926553600,D,3,3,True,12.0,9.0,1.0,1.0,5.0,7.0,4.0,5.0,1.0,4.0,,,,20.0,26.0,7.1,9.0,0.1326,0.0,0.00242237,1,,,,,1.0,2.0,3.0,,1.0,3.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,
10408454,home,Celta Vigo,Iago Aspas,iago-aspas,I. Aspas,F,10,176,5000,M,19356,EUR,554774400,F,10,10,True,7.0,5.0,,,2.0,3.0,3.0,4.0,,,,,,15.0,10.0,6.2,2.0,0.0676,0.0,0.00389917,1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,i.aspas10
10408454,home,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183,223,M,848980,EUR,868406400,G,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408454,home,Celta Vigo,Carlos Domínguez,carlos-dominguez,C. Domínguez,D,24,187,207,M,1069703,EUR,981849600,D,26,26,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408454,home,Celta Vigo,Kevin Vázquez,kevin-vazquez,K. Vázquez,D,20,173,142,M,795257,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408454,home,Celta Vigo,Williot Swedberg,williot-swedberg,W. Swedberg,M,19,185,4221,M,1126779,EUR,1075593600,M,19,19,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408454,home,Celta Vigo,Pablo Durán,pablo-duran,P. Durán,F,18,176,741,M,1398524,EUR,990748800,F,35,35,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,Pablo Durán,,,,,,
10408454,away,Real Betis,Rui Silva,rui-silva,R. Silva,G,1,191,3299,M,253809,EUR,760579200,G,13,13,False,23.0,16.0,19.0,12.0,11.0,11.0,5.0,12.0,1.0,7.0,,1.0,3.0,90.0,33.0,6.8,9.0,0.0,0.0,0.00064958,0,0.3777,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,Rui,Silva,,,,,
10408454,away,Real Betis,Martín Montoya,martin-montoya,M. Montoya,D,,174,175,M,99517,EUR,671587200,D,2,2,False,36.0,26.0,7.0,1.0,12.0,17.0,15.0,23.0,1.0,5.0,,,,72.0,56.0,7.0,16.0,0.0,0.0,0.275344,0,,,4.0,1.0,,1.0,7.0,,,3.0,1.0,1.0,,2.0,,3.0,,2.0,,,,,,,,,,2.0,,,
10408454,away,Real Betis,Luiz Felipe,luiz-felipe,L. Felipe,D,5,187,1042,M,850035,EUR,858988800,D,19,19,False,9.0,9.0,2.0,2.0,9.0,9.0,,,1.0,1.0,,,,20.0,12.0,3.6,,0.0,0.0,0.00011936,0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,
10408454,away,Real Betis,Edgar González,edgar-gonzalez,E. González,D,12,193,375,M,914522,EUR,859852800,D,3,3,False,56.0,47.0,12.0,9.0,27.0,31.0,20.0,25.0,7.0,9.0,,,,90.0,74.0,7.6,11.0,0.0,0.0,0.00749473,0,,,,,1.0,2.0,9.0,,2.0,1.0,1.0,,,6.0,,1.0,,1.0,,,1.0,,,,,,,2.0,,1.0,
10408454,away,Real Betis,Álex Moreno,alex-moreno,Á. Moreno,D,24,179,1206,M,294593,EUR,739497600,D,15,15,False,32.0,24.0,2.0,1.0,11.0,12.0,13.0,21.0,2.0,4.0,,,,90.0,70.0,7.1,16.0,0.231,0.109,0.00479536,1,,,1.0,,3.0,7.0,9.0,3.0,3.0,4.0,1.0,,,,,3.0,,,,,2.0,1.0,1.0,,,,,4.0,,,
10408454,away,Real Betis,Paul Akouokou,paul-akouokou,P. Akouokou,M,24,190,438,M,839309,EUR,882576000,M,4,4,False,52.0,49.0,7.0,6.0,30.0,31.0,19.0,21.0,,6.0,,,,90.0,56.0,6.8,4.0,0.0,0.0,0.0139531,0,,,,,2.0,4.0,2.0,1.0,1.0,2.0,,,,,,2.0,1.0,,,,,,,,,,,,,,
10408454,away,Real Betis,William Carvalho,william-carvalho,W. Carvalho,M,41,187,1602,M,137978,EUR,702604800,M,14,14,False,13.0,12.0,1.0,1.0,5.0,5.0,7.0,8.0,,,,,,22.0,15.0,6.2,3.0,0.0,0.0,0.005739,0,,,,,1.0,3.0,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,
10408454,away,Real Betis,Luiz Henrique,luiz-henrique,L. Henrique,M,11,182,12996,M,1035995,EUR,978393600,M,11,11,False,16.0,11.0,1.0,,7.0,8.0,4.0,8.0,,3.0,,,,45.0,24.0,6.4,9.0,0.0,0.0,0.0126056,0,,,,,,2.0,6.0,2.0,,,2.0,,,4.0,,,,,,,2.0,2.0,,,Luiz Henrique,,,,,,luizhenrique_07
10408454,away,Real Betis,Sergio Canales,sergio-canales,S. Canales,M,10,176,2979,M,41560,EUR,666662400,M,10,10,False,63.0,53.0,10.0,6.0,23.0,25.0,30.0,45.0,1.0,5.0,,,,90.0,96.0,7.1,25.0,0.0297,0.0,0.0287345,1,,True,7.0,,1.0,4.0,8.0,5.0,1.0,1.0,4.0,,,,,1.0,,1.0,,,2.0,4.0,,,,,,3.0,1.0,,
10408454,away,Real Betis,Rodri Sánchez,rodri-sanchez,R. Sánchez,M,10,175,565,M,1031421,EUR,958435200,M,28,28,False,28.0,25.0,2.0,2.0,7.0,7.0,18.0,21.0,,3.0,,,,72.0,38.0,6.9,4.0,0.0,0.0,0.0161379,0,,,,,,1.0,7.0,3.0,1.0,,,,,,,,,1.0,,,,2.0,,,,,,5.0,,,
10408454,away,Real Betis,Borja Iglesias,borja-iglesias,B. Iglesias,F,7,187,4084,M,785989,EUR,727228800,F,9,9,False,6.0,6.0,,,4.0,4.0,2.0,2.0,,1.0,,,,45.0,13.0,6.4,1.0,0.139,0.1045,0.00145363,1,,,,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,2.0,,,
10408454,away,Real Betis,Germán Pezzella,german-pezzella,G. Pezzella,D,6,187,3493,M,158241,EUR,677980800,D,16,16,True,35.0,28.0,11.0,4.0,18.0,20.0,10.0,15.0,2.0,5.0,,,,68.0,46.0,6.8,9.0,0.0865,0.0,0.00616808,1,,,,,,3.0,7.0,,,4.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,2.0,,,germanpezzella
10408454,away,Real Betis,Nabil Fekir,nabil-fekir,N. Fekir,M,20,173,3513,M,337671,EUR,742953600,F,8,8,True,25.0,21.0,,,6.0,6.0,16.0,21.0,,2.0,,,,45.0,42.0,6.8,11.0,0.0528,0.0,0.082385,1,,,2.0,1.0,,5.0,7.0,1.0,,1.0,1.0,,1.0,,,,,1.0,,,5.0,1.0,,,,,,5.0,1.0,,NabilFekir
10408454,away,Real Betis,Willian José,willian-jose,W. José,F,12,189,3025,M,123223,EUR,690854400,F,12,12,True,17.0,12.0,1.0,1.0,2.0,3.0,10.0,16.0,1.0,1.0,,,,45.0,25.0,6.9,9.0,0.2223,0.1815,0.0143102,2,,,2.0,,,2.0,3.0,,,,,,,2.0,1.0,,,,,,2.0,,1.0,,,,,1.0,,,
10408454,away,Real Betis,Aitor Ruibal,aitor-ruibal,A. Ruibal,D,24,176,879,M,893062,EUR,827452800,F,24,24,True,11.0,8.0,2.0,,1.0,3.0,7.0,9.0,1.0,1.0,,,,18.0,24.0,6.8,8.0,0.0743,0.2191,0.00484126,1,,,1.0,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,
10408454,away,Real Betis,Joaquín,joaquin,Joaquín,M,,181,477,,1749,EUR,364521600,M,17,17,True,13.0,10.0,,,,1.0,11.0,13.0,,4.0,,,,18.0,19.0,6.9,4.0,0.042,0.0,0.186258,1,,,1.0,1.0,,,1.0,1.0,,,1.0,,,,1.0,,,2.0,,,,1.0,,,,,,,,,
10408454,away,Real Betis,Claudio Bravo,claudio-bravo,C. Bravo,G,,184,2223,M,13249,EUR,419040000,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408454,away,Real Betis,Juan Miranda,juan-miranda,J. Miranda,D,33,185,2208,M,855829,EUR,948240000,D,33,33,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408454,away,Real Betis,Víctor Ruiz,victor-ruiz,V. Ruiz,D,30,184,91,M,82400,EUR,601689600,D,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408454,away,Real Betis,Juan Cruz,juan-cruz,J. Cruz,M,10,179,541,M,936234,EUR,956620800,M,29,29,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408454,away,Real Betis,Andrés Guardado,andres-guardado,A. Guardado,M,,169,1007,M,14942,EUR,528249600,M,18,18,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408454,away,Real Betis,Guido Rodríguez,guido-rodriguez,G. Rodríguez,M,2,185,3908,M,609752,EUR,766108800,M,5,5,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guiido_rodriguez
10408454,away,Real Betis,Loren Morón,loren-moron,L. Morón,F,80,188,768,M,893063,EUR,757209600,F,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
