match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_accurateCross,stat_aerialLost,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_wonContest,stat_goals,stat_blockedScoringAttempt,stat_outfielderBlock,stat_goalAssist,stat_bigChanceMissed,stat_challengeLost,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_clearanceOffLine,stat_errorLeadToAGoal
11652579,home,São Paulo,Rafael,rafael,Rafael,G,23,192.0,4239,M,33132,EUR,614563200,G,23,23,False,25.0,13.0,15.0,4.0,12.0,14.0,1.0,11.0,2.0,3.0,2.0,2.0,90.0,31.0,7.3,12.0,0.00048219,0,0.3598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11652579,home,São Paulo,Rafinha,rafinha,Rafinha,D,13,172.0,1493,M,12634,EUR,494899200,D,13,13,False,55.0,48.0,10.0,9.0,17.0,20.0,31.0,36.0,1.0,6.0,,,90.0,73.0,7.4,10.0,0.0228996,0,,True,1.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11652579,home,São Paulo,Diego Costa,diego-costa,D. Costa,D,4,184.0,1151,M,995293,EUR,932515200,D,4,4,False,28.0,21.0,8.0,4.0,18.0,21.0,3.0,7.0,8.0,7.0,,,90.0,43.0,7.2,8.0,0.0015503,1,,,,1.0,2.0,2.0,,,1.0,1.0,2.0,,Diego,Costa,1.0,1.0,1.0,0.0582,0.1101,,,,,,,,,,,,,,,,,
11652579,home,São Paulo,Lucas Beraldo,lucas-beraldo,L. Beraldo,D,4,182.0,17540,M,1108441,EUR,1069632000,D,35,35,False,44.0,36.0,9.0,5.0,22.0,26.0,14.0,18.0,1.0,7.0,,,90.0,51.0,7.0,8.0,0.0212268,0,,,,3.0,1.0,4.0,,1.0,,1.0,1.0,1.0,Lucas Beraldo,,,,,,,lberaldo,,,,,,,,,,,,,,,,
11652579,home,São Paulo,Welington,welington,Welington,M,34,170.0,939,M,1009920,EUR,982540800,D,6,6,False,27.0,22.0,3.0,3.0,6.0,8.0,18.0,22.0,1.0,6.0,,,88.0,53.0,6.9,12.0,0.143851,1,,,3.0,4.0,9.0,8.0,2.0,,1.0,3.0,3.0,2.0,,,,1.0,2.0,0.0128,,,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,
11652579,home,São Paulo,Alisson,alisson,Alisson,M,25,174.0,2789,M,291723,EUR,740966400,M,25,25,False,45.0,40.0,,,13.0,16.0,27.0,31.0,2.0,10.0,,,80.0,63.0,7.2,8.0,0.0480842,1,,,2.0,1.0,5.0,6.0,1.0,2.0,2.0,3.0,3.0,,,,,2.0,,0.0324,,,,2.0,,,1.0,,,,,,,,,,,
11652579,home,São Paulo,Pablo Maia,pablo-maia,P. Maia,M,29,178.0,3211,M,1120721,EUR,1010620800,M,29,29,False,39.0,36.0,4.0,3.0,13.0,14.0,23.0,25.0,2.0,7.0,,,90.0,49.0,7.9,3.0,0.245898,2,,,,1.0,6.0,5.0,,1.0,2.0,,6.0,1.0,Pablo Maia,,1.0,,,0.1847,0.5041,,,,2.0,1.0,1.0,2.0,1.0,,,,,,,,,
11652579,home,São Paulo,Lucas Moura,lucas-moura,L. Moura,M,7,172.0,12542,M,149710,EUR,713664000,M,7,7,False,35.0,26.0,,,6.0,7.0,20.0,29.0,,5.0,,,88.0,56.0,6.4,18.0,0.0323407,1,,,1.0,1.0,8.0,6.0,2.0,,1.0,2.0,1.0,,,,,,2.0,0.0661,,lucasmoura7,,1.0,7.0,,,3.0,,1.0,1.0,,,,,,,
11652579,home,São Paulo,James Rodríguez,james-rodriguez,J. Rodríguez,M,10,180.0,62094,M,107414,EUR,679276800,M,19,19,False,45.0,40.0,3.0,2.0,11.0,11.0,30.0,37.0,,5.0,,,70.0,60.0,8.2,10.0,0.390559,1,,,3.0,,5.0,5.0,2.0,,1.0,3.0,2.0,4.0,,,,,,0.0229,,James10,1.0,1.0,2.0,2.0,1.0,1.0,,,,2.0,,,,,,
11652579,home,São Paulo,David,david,David,M,7,179.0,2160,M,840291,EUR,813888000,M,22,22,False,16.0,12.0,,,2.0,2.0,10.0,14.0,,2.0,,,71.0,27.0,6.4,9.0,0.0180667,4,,,,1.0,4.0,1.0,,,,1.0,,,,,1.0,,4.0,0.7961,0.0838,,,3.0,1.0,,2.0,,,1.0,,,1.0,,,,,
