match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_wonContest,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_totalOffside,stat_totalCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_firstName,player_lastName,stat_accurateCross,stat_keyPass,stat_challengeLost,stat_dispossessed,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_goals,player_sofascoreId,stat_goodHighClaim,stat_punches,stat_errorLeadToAShot
14109651,home,Başakşehir FK,Muhammed Şengezer,muhammed-sengezer,M. Şengezer,G,16,185,464,M,827418,EUR,852422400,G,16,16,False,35.0,28.0,12.0,5.0,0.0,27.0,28.0,1.0,7.0,2.0,5.0,2.0,5.0,3.0,2.0,90.0,44.0,7.3,7.0,0.00019074,0.7585,0,0.5547,-0.01,0.01,-0.08,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109651,home,Başakşehir FK,Festy Ebosele,festy-ebosele,F. Ebosele,D,36,180,588,M,983059,EUR,1028246400,D,36,36,False,25.0,16.0,3.0,1.0,0.0,10.0,14.0,6.0,11.0,1.0,5.0,,,,,62.0,38.0,6.2,13.0,0.00151204,,0,,-0.09,0.1,-0.22,,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109651,home,Başakşehir FK,Ousseynou Ba,ousseynou-ba,O. Ba,D,27,192,385,M,889430,EUR,816048000,D,27,27,False,74.0,70.0,4.0,2.0,0.0,54.0,55.0,16.0,19.0,3.0,3.0,,,,,90.0,85.0,6.0,6.0,0.0072547,,0,,0.13,0.12,-0.45,,4.0,3.0,1.0,4.0,,,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14109651,home,Başakşehir FK,Jerome Opoku,opoku-jerome,J. Opoku,D,3,194,1395,M,920514,EUR,908323200,D,3,3,False,59.0,52.0,2.0,2.0,0.0,38.0,41.0,14.0,18.0,2.0,2.0,,,,,90.0,72.0,6.6,8.0,0.00690363,,3,,0.13,0.09,0.15,,8.0,5.0,,2.0,,,1.0,6.0,2.0,4.0,,,,,1.0,1.0,2.0,1.0,0.1262,0.0277,-0.33,,,,,,,,,,,,,,,
14109651,home,Başakşehir FK,Christopher Operi,christopher-operi,C. Operi,D,21,182,1314,M,858977,EUR,862272000,D,21,21,False,44.0,39.0,5.0,3.0,0.0,22.0,24.0,17.0,20.0,2.0,6.0,,,,,90.0,66.0,7.0,9.0,0.142386,,0,,0.3,0.11,0.13,,3.0,4.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,,3.0,,,,,,,,,1.0,1.0,,,,,,,,,,,
14109651,home,Başakşehir FK,Berat Ayberk Özdemir,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187,216,M,876857,EUR,895881600,M,2,2,False,41.0,35.0,5.0,3.0,0.0,15.0,16.0,20.0,25.0,1.0,6.0,,,,,85.0,49.0,7.0,7.0,0.0390097,,0,,0.37,0.06,-0.2,,5.0,6.0,,1.0,2.0,2.0,2.0,2.0,,2.0,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,
14109651,home,Başakşehir FK,Yusuf Sarı,yusuf-sari,Y. Sarı,M,7,168,562,M,896364,EUR,911520000,M,7,7,False,13.0,9.0,2.0,1.0,0.0,1.0,1.0,8.0,12.0,,3.0,,,,,74.0,33.0,6.5,15.0,0.0253756,,0,,0.04,0.16,-0.11,,6.0,4.0,4.0,1.0,,,2.0,1.0,1.0,,2.0,,2.0,1.0,6.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,
14109651,home,Başakşehir FK,Olivier Kemen,olivier-kemen,O. Kemen,M,8,177,827,M,280447,EUR,837820800,M,8,8,False,14.0,9.0,3.0,3.0,0.0,1.0,2.0,8.0,12.0,,2.0,,,,,62.0,26.0,6.1,11.0,0.0238526,,3,,0.12,0.24,-0.11,,3.0,3.0,2.0,,,,,3.0,,1.0,2.0,,4.0,,,,1.0,,0.6465,,-0.66,,,,1.0,,,True,1.0,1.0,2.0,,,,,
14109651,home,Başakşehir FK,Miguel Crespo,miguel-crespo,M. Crespo,M,13,187,618,M,972410,EUR,842400000,M,13,13,False,32.0,26.0,2.0,1.0,1.0,11.0,11.0,15.0,21.0,2.0,7.0,,,,,90.0,48.0,7.7,11.0,0.329441,,0,,0.54,0.28,0.13,,4.0,6.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,3.0,,1.0,,,,,,,,,,2.0,,,,1.0,,,,,,,
14109651,home,Başakşehir FK,Ivan Brnić,ivan-brnic,I. Brnić,M,77,175,376,M,916182,EUR,998524800,M,77,77,False,13.0,9.0,,,0.0,5.0,6.0,4.0,7.0,,2.0,,,,,62.0,27.0,7.1,16.0,0.644839,,1,,0.55,0.08,-0.06,,,,,,,,,,,,,,4.0,,8.0,,,,0.1743,,-0.28,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,
14109651,home,Başakşehir FK,Eldor Shomurodov,shomurodov-eldor,E. Shomurodov,F,14,190,32386,M,791355,EUR,804384000,F,14,14,False,13.0,9.0,1.0,1.0,0.0,,,9.0,13.0,,2.0,,,,,90.0,30.0,7.4,11.0,0.0179303,,3,,0.0,0.31,0.14,,6.0,3.0,2.0,1.0,2.0,2.0,,1.0,2.0,,1.0,,3.0,1.0,1.0,3.0,,,0.7391,1.1998,0.55,,,,,,2.0,,,,,1.0,,,,
14109651,home,Başakşehir FK,Onur Bulut,onur-bulut,O. Bulut,D,6,179,562,M,142494,EUR,766454400,D,6,6,True,18.0,15.0,4.0,2.0,0.0,8.0,8.0,7.0,10.0,2.0,,,,,,28.0,26.0,6.9,4.0,0.0214323,,0,,0.17,-0.01,0.19,,1.0,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14109651,home,Başakşehir FK,Abbosbek Fayzullaev,fayzullaev-abbosbek,A. Fayzullaev,M,11,172,31162,M,1118429,EUR,1065139200,M,11,11,True,14.0,13.0,,,0.0,6.0,6.0,7.0,8.0,,1.0,,,,,28.0,20.0,6.7,4.0,0.072352,,0,,0.02,0.3,-0.04,,2.0,1.0,,,1.0,1.0,,,1.0,,,,2.0,,2.0,,,,,,,,,1.0,,1.0,,,,,,,abbos,,,
14109651,home,Başakşehir FK,Amine Harit,amine-harit,A. Harit,M,25,179,11354,M,827522,EUR,866592000,M,25,25,True,18.0,15.0,2.0,,0.0,2.0,2.0,13.0,16.0,,2.0,,,,,28.0,28.0,6.8,7.0,0.0724445,,1,,0.27,-0.06,0.14,,2.0,4.0,1.0,,,,3.0,,1.0,,1.0,,,,3.0,,,,0.0349,,-0.18,,,,3.0,,1.0,,,,1.0,,amineharit,,,
14109651,home,Başakşehir FK,Deniz Türüç,deniz-turuc,D. Türüç,M,9,175,292,M,252207,EUR,728265600,M,23,23,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,,,,,,,16.0,9.0,6.7,1.0,0.00201999,,1,,-0.04,-0.07,-0.09,,2.0,2.0,,,1.0,,1.0,,,,,,1.0,,,1.0,,,0.0347,0.3926,0.01,,,,,2.0,,,,,,,,,,
14109651,home,Başakşehir FK,Jakub Kałuziński,jakub-kaluzinski,J. Kałuziński,M,18,185,896,M,1019026,EUR,1036022400,M,18,18,True,6.0,6.0,2.0,2.0,0.0,3.0,3.0,3.0,3.0,,1.0,,,,,10.0,7.0,6.6,,0.00101191,,1,,0.0,0.01,0.13,,,,,,,,,,,,,,,,,,,,0.0718,,-0.15,,,,,,,,,,1.0,,,,,
14109651,home,Başakşehir FK,Volkan Babacan,volkan-babacan,V. Babacan,G,1,192,197,M,30143,EUR,587260800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109651,home,Başakşehir FK,Hamza Güreler,hamza-gureler,H. Güreler,D,15,192,199,M,1562294,EUR,1144627200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Hamza Güreler,,,,,,,,,,,,,,
14109651,home,Başakşehir FK,Ömer Ali Şahiner,omer-ali-sahiner,Ö. A. Şahiner,D,42,175,88,M,103912,EUR,694310400,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109651,home,Başakşehir FK,Umut Güneş,umut-gunes,U. Güneş,M,20,177,131,M,876782,EUR,953164800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109651,home,Başakşehir FK,Nuno Da Costa,nuno-da-costa,N. Da Costa,F,10,184,1004,M,209374,EUR,666144000,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109651,away,Alanyaspor,Ertuğrul Taşkıran,ertugrul-taskiran,E. Taşkıran,G,1,191,137,M,105974,EUR,626227200,G,1,1,False,30.0,19.0,16.0,6.0,0.0,17.0,20.0,2.0,10.0,2.0,6.0,3.0,4.0,,,90.0,39.0,6.8,11.0,0.00033998,0.4381,0,0.6201,0.05,-0.01,-0.09,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
14109651,away,Alanyaspor,Bruno Viana,bruno-viana,B. Viana,D,30,187,241,M,804703,EUR,791942400,D,30,30,False,46.0,38.0,3.0,2.0,0.0,26.0,31.0,12.0,15.0,6.0,2.0,,,,,90.0,60.0,7.2,9.0,0.0157072,,1,,-0.05,0.1,0.13,,2.0,7.0,,,2.0,1.0,,,1.0,5.0,,,,,1.0,,,1.0,0.031,,-0.13,,,,,1.0,,,,,1.0,,,,,1.0
14109651,away,Alanyaspor,Nuno Lima,nuno-lima,N. Lima,D,3,184,123,M,1133301,EUR,984700800,D,3,3,False,54.0,40.0,10.0,2.0,0.0,36.0,42.0,4.0,12.0,2.0,6.0,,,,,90.0,61.0,7.1,14.0,0.00106444,,0,,-0.01,0.04,0.14,,,4.0,,,2.0,1.0,1.0,,,1.0,,,,,,,,2.0,,,,Nuno Lima,,,,,,,,,,,,,,
14109651,away,Alanyaspor,Fidan Aliti,fidan-aliti,F. Aliti,D,5,182,320,M,385296,EUR,749606400,D,5,5,False,53.0,47.0,10.0,6.0,0.0,29.0,30.0,18.0,23.0,7.0,3.0,,,,,90.0,67.0,6.7,6.0,0.0195981,,1,,0.14,0.08,-0.23,,6.0,4.0,,1.0,,,3.0,3.0,,1.0,,,,,,,,,0.0237,,-0.09,,,,2.0,3.0,,True,1.0,,1.0,,,,,
14109651,away,Alanyaspor,Enes Keskin,enes-keskin,E. Keskin,M,8,185,32,M,897168,EUR,991526400,M,8,8,False,21.0,17.0,,,0.0,12.0,14.0,5.0,7.0,4.0,2.0,,,,,65.0,39.0,6.6,7.0,0.00679712,,0,,-0.06,0.04,0.14,,1.0,2.0,,1.0,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14109651,away,Alanyaspor,Gaius Makouta,makouta-gaius,G. Makouta,M,42,180,298,M,847013,EUR,869788800,M,42,42,False,44.0,36.0,2.0,2.0,0.0,22.0,24.0,14.0,20.0,,4.0,,,,,81.0,53.0,6.4,12.0,0.477914,,0,,0.36,0.23,-0.38,,4.0,3.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,2.0,,3.0,,2.0,,,,,,,
14109651,away,Alanyaspor,Maestro,maestro,Maestro,M,58,173,1198,M,1002146,EUR,1059955200,M,58,58,False,46.0,43.0,,,0.0,21.0,24.0,22.0,22.0,2.0,5.0,,,,,90.0,53.0,6.8,3.0,0.0231214,,0,,0.17,0.21,0.13,,6.0,4.0,1.0,,1.0,,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,
14109651,away,Alanyaspor,Ruan,ruan,Ruan,M,11,172,179,M,1400494,EUR,1115078400,M,11,11,False,19.0,16.0,1.0,1.0,0.0,6.0,8.0,10.0,11.0,3.0,1.0,,,,,72.0,44.0,6.9,9.0,0.00415186,,0,,-0.04,0.12,0.15,,3.0,6.0,3.0,,2.0,2.0,3.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
14109651,away,Alanyaspor,Ibrahim Kaya,ibrahim-kaya,İ. Kaya,M,27,184,83,M,996405,EUR,984096000,F,27,27,False,18.0,15.0,,,0.0,3.0,3.0,12.0,15.0,,4.0,,,,,90.0,32.0,7.0,8.0,0.323348,,3,,0.4,0.29,-0.04,,4.0,2.0,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,4.0,1.0,1.0,,0.0882,0.0625,-0.24,,,2.0,2.0,1.0,1.0,,1.0,,1.0,,,,,
