match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_wonTackle,stat_expectedGoals,player_firstName,player_lastName,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalCross,stat_totalOffside,stat_accurateCross,stat_keyPass,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_goals,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAGoal
11391380,home,RC Lens,Jean-Louis Leca,jean-louis-leca,J. Leca,G,,180,46,M,39224,EUR,496108800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391380,home,RC Lens,Abdukodir Khusanov,abdukodir-khusanov,A. Khusanov,D,45,186,85407,M,1194333,EUR,1078012800,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abdukodir_khusanov,,,
11391380,home,RC Lens,Nampalys Mendy,nampalys-mendy,N. Mendy,M,23,168,5158,M,123166,EUR,709257600,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,papy.mendy,,,
11391380,home,RC Lens,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183,483,M,787540,EUR,840499200,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391380,away,RC Strasbourg,Alaa Bellaarouch,alaa-bellaarouch,A. Bellaarouch,G,36,188,1255,M,1000501,EUR,1009843200,G,36,36,False,,29.0,18.0,14.0,4.0,17.0,22.0,1.0,7.0,1.0,9.0,1.0,2.0,3.0,,,90.0,42.0,6.5,11.0,0.00051296,0,-0.2429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391380,away,RC Strasbourg,Marvin Senaya,marvin-senaya,M. Senaya,D,29,179,213,M,1087805,EUR,980640000,D,28,28,False,,29.0,26.0,3.0,1.0,13.0,13.0,14.0,20.0,1.0,4.0,,,,,,90.0,59.0,7.1,8.0,0.0986941,3,,,1.0,3.0,10.0,,,2.0,5.0,,4.0,1.0,,,3.0,2.0,0.2554,Marvin Senaya,,2.0,,,4.0,,1.0,1.0,,,,,,1.0,1.0,
11391380,away,RC Strasbourg,Lucas Perrin,lucas-perrin,L. Perrin,D,4,187,210,M,941077,EUR,911433600,D,5,5,False,,85.0,77.0,10.0,4.0,51.0,51.0,26.0,34.0,2.0,5.0,,,,,,90.0,93.0,6.5,10.0,0.0156623,0,,1.0,,2.0,2.0,1.0,2.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11391380,away,RC Strasbourg,Abakar Sylla,abakar-sylla,A. Sylla,D,4,188,887,M,1170197,EUR,1040774400,D,24,24,False,,56.0,52.0,1.0,1.0,37.0,41.0,15.0,16.0,2.0,9.0,,,,,,90.0,71.0,6.5,6.0,0.0213013,2,,2.0,1.0,3.0,4.0,,,2.0,3.0,1.0,,1.0,,,2.0,3.0,0.0935,Abakar Sylla,,,,,1.0,,,,,,,,,,,1.0
11391380,away,RC Strasbourg,Frédéric Guilbert,frederic-guilbert,F. Guilbert,D,,178,402,M,372430,EUR,788227200,D,2,2,False,True,50.0,40.0,6.0,3.0,22.0,29.0,20.0,23.0,4.0,6.0,,,,,,90.0,78.0,6.8,14.0,0.11599,1,,2.0,1.0,6.0,7.0,,,2.0,4.0,,1.0,1.0,3.0,1.0,,3.0,0.017,,,1.0,,,2.0,,2.0,2.0,1.0,,,,,,,
11391380,away,RC Strasbourg,Dilane Bakwa,dilane-bakwa,D. Bakwa,M,29,179,2042,M,963298,EUR,1030320000,M,26,26,False,,34.0,29.0,1.0,,6.0,6.0,26.0,37.0,,2.0,,,,,,90.0,66.0,8.0,16.0,0.590468,3,,,,4.0,10.0,1.0,,,,2.0,6.0,1.0,5.0,4.0,1.0,,0.1573,,,1.0,2.0,0.5858,9.0,,3.0,6.0,,,,,,,,
11391380,away,RC Strasbourg,Junior Mwanga,junior-mwanga,J. Mwanga,M,18,184,472,M,1197153,EUR,1052611200,M,18,18,False,,34.0,22.0,1.0,,10.0,11.0,12.0,23.0,2.0,4.0,,,,,,77.0,52.0,6.8,18.0,0.196879,3,,1.0,,6.0,6.0,1.0,,,4.0,2.0,,,2.0,2.0,,2.0,0.2792,,,4.0,1.0,0.2942,,,,1.0,2.0,,,,,,,
11391380,away,RC Strasbourg,Ibrahima Sissoko,ibrahima-sissoko,I. Sissoko,M,28,193,1228,M,829093,EUR,877910400,M,27,27,False,,37.0,30.0,3.0,1.0,13.0,14.0,17.0,23.0,1.0,8.0,,,,,,90.0,56.0,6.8,11.0,0.0156386,2,,1.0,1.0,5.0,5.0,,,1.0,3.0,2.0,,2.0,3.0,1.0,1.0,3.0,0.1057,,,,,,,,,,1.0,,,,,,,
11391380,away,RC Strasbourg,Thomas Delaine,thomas-delaine,T. Delaine,M,,180,116,M,153218,EUR,701395200,M,3,3,False,,18.0,16.0,1.0,,9.0,11.0,7.0,10.0,1.0,2.0,,,,,,71.0,31.0,7.3,5.0,0.290515,1,,3.0,,5.0,1.0,,,,1.0,,,2.0,,,,1.0,0.3952,,,,1.0,0.9852,3.0,,,2.0,,,1.0,1.0,,,,
11391380,away,RC Strasbourg,Habib Diarra,habib-diarra,H. Diarra,M,19,179,12696,M,1128532,EUR,1073088000,F,19,19,False,,39.0,35.0,3.0,2.0,17.0,17.0,18.0,22.0,1.0,3.0,,,,,,90.0,52.0,6.2,12.0,0.0211625,1,,2.0,,14.0,1.0,2.0,,,1.0,3.0,,5.0,3.0,,,,0.0459,Habib,Diarra,2.0,,,,,,2.0,1.0,,,,,,,
11391380,away,RC Strasbourg,Emmanuel Emegha,emanuel-emegha,E. Emegha,F,10,195,9578,M,1048333,EUR,1044230400,F,10,10,False,,11.0,7.0,,,1.0,1.0,6.0,10.0,,3.0,,,,,,90.0,17.0,6.8,5.0,0.00271044,3,,2.0,1.0,2.0,3.0,,,,,1.0,2.0,,,,1.0,,0.5532,,,,1.0,0.174,,,,,1.0,,,,,,,
11391380,away,RC Strasbourg,Saïdou Sow,saidou-sow,S. Sow,D,4,185,2742,M,1063237,EUR,1025740800,D,13,13,True,,16.0,16.0,2.0,2.0,9.0,9.0,7.0,7.0,1.0,2.0,,,,,,19.0,19.0,6.9,,0.00343049,0,,,,,2.0,,,,2.0,,,,,,,1.0,,Saïdou,Sow,,,,,,,,,,,,,,,
11391380,away,RC Strasbourg,Jessy Deminguet,jessy-deminguet,J. Deminguet,M,20,178,128,M,902657,EUR,884131200,M,7,7,True,,16.0,16.0,2.0,2.0,10.0,10.0,6.0,6.0,,,,,,,,13.0,18.0,6.6,1.0,0.00496468,0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11391380,away,RC Strasbourg,Alexandre Pierre,alexandre-pierre,A. Pierre,G,16,190,1367,M,1091596,EUR,983059200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Alexandre Pierre,,,,,,,,,,,,,,,,
11391380,away,RC Strasbourg,Matthieu Dreyer,matthieu-dreyer,M. Dreyer,G,,187,39,M,26869,EUR,606355200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391380,away,RC Strasbourg,Steven Baseya,steven-baseya,S. Baseya,D,14,189,123,M,1506777,EUR,1105660800,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Steven Baseya,,,,,,,,,,,,,,,,
11391380,away,RC Strasbourg,Elies Fernandez,elies-fernandez,E. Fernandez,D,43,176,281,M,1516591,EUR,1160179200,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Elies,Fernandez,,,,,,,,,,,,,,,
11391380,away,RC Strasbourg,Samir El Mourabet,el-mourabet-samir,S. E. Mourabet,M,29,186,2528,M,1605921,EUR,1128556800,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Samir El Mourabet,,,,,,,,,,,,,,,,
11391380,away,RC Strasbourg,Rabby Nzingoula,rabby-nzingoula,R. Nzingoula,M,22,183,464,M,1492676,EUR,1132876800,M,41,41,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391380,away,RC Strasbourg,Mohamed Bechikh,bechikh-mohamed,M. Bechikh,F,37,183,137,M,1634355,EUR,1121212800,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Mohamed Bechikh,,,,,,,,,,,,,,,,
