match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_lastName,stat_aerialWon,captain,stat_outfielderBlock,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyMiss,stat_wonContest,stat_penaltyConceded,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_clearanceOffLine
13444498,home,AV Alta FC,Joaquin Acuna,joaquin-acuna,J. Acuna,F,,191.0,2,,2056007,EUR,1053043200,F,9,9,False,16.0,13.0,,,1.0,5.0,5.0,8.0,11.0,2.0,,,,65.0,28.0,6.8,8.0,5,Joaquin Acuna,,,1.0,8.0,,,1.0,1.0,1.0,,,,3.0,,5.0,2.0,,,,,1.0,,2.0,,,1.0,2.0,1.0,,,,,,,,,
13444498,home,AV Alta FC,Jimmie Villalobos,jimmie-villalobos,J. Villalobos,M,,178.0,1,M,982996,EUR,806284800,M,21,21,True,20.0,19.0,3.0,3.0,0.0,9.0,9.0,10.0,11.0,1.0,,,,25.0,20.0,6.7,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13444498,home,AV Alta FC,Emmanuel Alaribe,emmanuel-alaribe,E. Alaribe,F,,175.0,14,M,1147467,EUR,967075200,F,8,8,True,8.0,6.0,,,0.0,,,6.0,8.0,1.0,,,,25.0,13.0,6.8,3.0,0,Emmanuel Alaribe,,,,1.0,4.0,,2.0,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,
13444498,home,AV Alta FC,Miguel Ibarra,miguel-ibarra,M. Ibarra,M,,170.0,9,M,756804,EUR,637459200,M,10,10,True,10.0,10.0,1.0,1.0,0.0,9.0,9.0,1.0,1.0,,,,,18.0,12.0,6.4,2.0,0,,,,,2.0,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
13444498,home,AV Alta FC,Alexis Cerritos,alexis-cerritos,A. Cerritos,F,,175.0,6,M,965103,EUR,970444800,M,11,11,True,14.0,12.0,,,0.0,6.0,6.0,6.0,8.0,3.0,,,,18.0,17.0,6.6,3.0,0,,,,,2.0,2.0,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
13444498,home,AV Alta FC,Osvaldo Lay,osvaldo-lay,O. Lay,M,,180.0,16,,1896766,EUR,1048809600,M,6,6,True,7.0,5.0,1.0,,0.0,5.0,7.0,,,2.0,,,,9.0,10.0,6.6,2.0,0,Osvaldo Lay,,,,1.0,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13444498,home,AV Alta FC,Djibril Doumbia,djibril-doumbia,D. Doumbia,G,27,188.0,1,,2075922,EUR,970704000,G,27,27,True,,,,,,,,,,,,,,,,,,0,Djibril Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13444498,home,AV Alta FC,Kaloyan Pehlivanov,pehlivanov-kaloyan,K. Pehlivanov,D,,193.0,18,M,1191151,EUR,1067126400,D,44,44,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13444498,away,Ventura County Fusion,Dorian Drucks,dorian-drucks,D. Drucks,G,,189.0,0,M,2070273,EUR,1087430400,G,1,1,False,29.0,13.0,17.0,1.0,0.0,13.0,16.0,,13.0,9.0,1.0,1.0,1.0,90.0,41.0,7.3,16.0,0,Dorian Drucks,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,4.0,1.0,2.0,6.0,
13444498,away,Ventura County Fusion,Nicholas Relerford,nicholas-relerford,N. Relerford,D,,,0,M,2072353,EUR,1078185600,D,2,2,False,33.0,28.0,2.0,,0.0,18.0,20.0,10.0,13.0,11.0,,,,90.0,63.0,6.0,15.0,0,Nicholas Relerford,,,,4.0,6.0,,2.0,,1.0,,2.0,1.0,2.0,2.0,3.0,,,,,,1.0,,,,,,,,,,2.0,1.0,,,,,
13444498,away,Ventura County Fusion,Mathias Winum,mathias-winum,M. Winum,D,,,1,M,2072357,EUR,970099200,D,4,4,False,16.0,12.0,2.0,,0.0,10.0,12.0,2.0,4.0,1.0,,,,45.0,20.0,6.2,4.0,0,Mathias Winum,,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,
13444498,away,Ventura County Fusion,Adrian Meade-Tatum,adrian-meade-tatum,A. Meade-Tatum,D,,,0,M,2072338,EUR,1006387200,D,5,5,False,28.0,18.0,8.0,4.0,1.0,12.0,17.0,6.0,11.0,1.0,,,,90.0,47.0,7.9,13.0,0,Adrian Meade-Tatum,,,1.0,3.0,4.0,,,,6.0,2.0,1.0,1.0,1.0,2.0,,1.0,,1.0,,3.0,2.0,1.0,,,,,,,,,,,,,,,1.0
13444498,away,Ventura County Fusion,Siddiq Lezzar,siddiq-lezzar,S. Lezzar,D,,,1,M,2072292,EUR,1045094400,D,12,12,False,29.0,24.0,7.0,4.0,0.0,18.0,19.0,6.0,10.0,2.0,,,,90.0,53.0,6.8,11.0,1,Siddiq Lezzar,1.0,,,1.0,5.0,1.0,,1.0,4.0,3.0,2.0,1.0,2.0,2.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,
13444498,away,Ventura County Fusion,John Englebert,john-englebert,J. Englebert,M,6,188.0,1,M,1825631,EUR,1012867200,M,6,6,False,50.0,37.0,5.0,2.0,0.0,16.0,22.0,21.0,28.0,6.0,,,,90.0,59.0,6.5,15.0,0,John Englebert,,,,2.0,3.0,,1.0,,,1.0,3.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
13444498,away,Ventura County Fusion,Christian Ceja,christian-ceja,C. Ceja,M,,,0,M,2070272,EUR,1031184000,M,8,8,False,30.0,25.0,2.0,1.0,0.0,10.0,13.0,15.0,17.0,4.0,,,,60.0,36.0,6.7,6.0,0,Christian Ceja,,,,,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
13444498,away,Ventura County Fusion,Abubakar Fofanah,abubakar-fofanah,A. Fofanah,M,,,3,M,2070267,EUR,1008288000,M,10,10,False,15.0,11.0,,,0.0,4.0,4.0,7.0,11.0,5.0,,,,90.0,47.0,5.9,23.0,1,Abubakar Fofanah,1.0,,1.0,17.0,3.0,,6.0,,,1.0,2.0,,4.0,1.0,3.0,,,,,,7.0,,1.0,,1.0,,,,,,,,,,,,
13444498,away,Ventura County Fusion,Alexis Ledoux,alexis-ledoux,A. Ledoux,M,,,1,M,2072279,EUR,987724800,M,7,7,False,28.0,20.0,2.0,1.0,0.0,4.0,7.0,16.0,21.0,,,,,65.0,45.0,6.8,13.0,1,Alexis Ledoux,2.0,2.0,2.0,5.0,6.0,,1.0,,,1.0,3.0,2.0,2.0,3.0,,,,,,,2.0,,,,,,1.0,,,,,,,,,,
13444498,away,Ventura County Fusion,Callen Lewis,callen-lewis,C. Lewis,F,11,,0,M,2072283,EUR,1161043200,M,11,11,False,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,,,,,45.0,7.0,6.3,4.0,0,Callen Lewis,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
13444498,away,Ventura County Fusion,Connor Mautino,connor-mautino,C. Mautino,F,9,,0,M,2072346,EUR,1038096000,F,9,9,False,15.0,10.0,,,0.0,3.0,4.0,7.0,11.0,4.0,,,,60.0,31.0,6.3,14.0,0,Connor Mautino,2.0,,3.0,9.0,2.0,,2.0,,,,,,3.0,1.0,2.0,,,,,,3.0,,,,,,,,,,1.0,,,,,,
13444498,away,Ventura County Fusion,Ronaldo Lomeli,ronaldo-lomeli,R. Lomeli,D,3,165.0,1,M,1120193,EUR,887760000,D,3,3,True,22.0,14.0,4.0,1.0,0.0,1.0,4.0,13.0,18.0,1.0,,,,45.0,33.0,6.7,9.0,0,Ronaldo Lomeli,2.0,1.0,,,3.0,,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
13444498,away,Ventura County Fusion,Luka Lukic,luka-lukic,L. Lukic,F,17,,0,M,2072352,EUR,954374400,F,17,17,True,9.0,7.0,,,0.0,3.0,3.0,4.0,6.0,,,,,45.0,20.0,6.7,4.0,2,Luka Lukic,,,1.0,5.0,4.0,,1.0,1.0,1.0,,,,1.0,,3.0,,,3.0,,,1.0,,,,,,1.0,,,,1.0,,,,,,
13444498,away,Ventura County Fusion,Omar Yehya,omar-yehya,O. Yehya,M,,,1,M,1824242,EUR,969321600,M,14,14,True,4.0,4.0,1.0,1.0,0.0,,,4.0,4.0,,,,,30.0,10.0,6.5,5.0,0,Omar Yehya,2.0,,,2.0,,,1.0,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
13444498,away,Ventura County Fusion,Tyler Freeman,tyler-freeman,T. Freeman,M,15,178.0,33,M,973439,EUR,1042070400,F,15,15,True,15.0,11.0,1.0,,0.0,3.0,4.0,8.0,11.0,3.0,,,,30.0,25.0,6.4,9.0,0,,,,,4.0,1.0,,2.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,
13444498,away,Ventura County Fusion,Gustavo Villalobos,villalobos-gustavo,G. Villalobos,F,16,178.0,1,M,808588,EUR,691459200,F,16,16,True,6.0,5.0,,,0.0,4.0,4.0,1.0,2.0,1.0,,,,25.0,8.0,6.6,1.0,0,,,,,1.0,2.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13444498,away,Ventura County Fusion,Kai Campos,kai-campos,K. Campos,G,13,185.0,0,M,2072372,EUR,1153785600,M,13,13,True,,,,,,,,,,,,,,,,,,0,Kai Campos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13444498,away,Ventura County Fusion,Tony Lopez,tony-lopez,T. Lopez,M,18,185.0,1,M,1201235,EUR,879379200,D,18,18,True,,,,,,,,,,,,,,,,,,0,Tony Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
