match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_interceptionWon,stat_wasFouled,stat_totalContest,stat_blockedScoringAttempt,stat_dispossessed,stat_totalOffside,stat_outfielderBlock,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_wonContest
14771802,home,Al-Hilal,Bono,,,bono,Bono,G,37,195.0,54623,M,BonoY,360938,EUR,670809600,G,37,37,False,25.0,21.0,9.0,5.0,0.0,17.0,17.0,4.0,8.0,10.0,2.0,3.0,90.0,30.0,7.3,4.0,0.00044168,0.1743,0,0.2367,0.06,0.02,0.21,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771802,home,Al-Hilal,Moteb Al-Harbi,,,moteb-al-harbi,M. Al-Harbi,D,24,171.0,848,M,,1022679,EUR,950918400,D,24,24,False,55.0,53.0,1.0,,1.0,13.0,13.0,40.0,42.0,4.0,,,89.0,82.0,6.9,10.0,0.0406114,,1,,-0.26,0.01,-0.03,,1.0,1.0,1.0,4.0,5.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,2.0,0.0365,1.0,-0.21,,,,,,,,,,,,,,
14771802,home,Al-Hilal,Hassan Al Tambakti,,,hassan-al-tambakti,H. A. Tambakti,D,87,182.0,1188,M,,881837,EUR,918518400,D,87,87,False,83.0,76.0,4.0,2.0,0.0,16.0,17.0,60.0,66.0,5.0,,,90.0,92.0,7.6,8.0,0.0627057,,0,,0.29,0.46,0.16,,,,1.0,3.0,4.0,1.0,,,3.0,1.0,1.0,1.0,,,,,2.0,1.0,2.0,,,,,,,,,,,
14771802,home,Al-Hilal,Kalidou Koulibaly,,,kalidou-koulibaly,K. Koulibaly,D,3,187.0,26133,M,kkoulibaly26,126071,EUR,677376000,D,3,3,False,83.0,75.0,7.0,3.0,0.0,21.0,22.0,54.0,61.0,6.0,,,78.0,95.0,7.3,12.0,0.0538287,,1,,0.44,0.37,0.26,,,,3.0,5.0,4.0,1.0,,,2.0,1.0,,1.0,1.0,0.0183,,-0.06,1.0,2.0,,2.0,1.0,,,,,,,,,
14771802,home,Al-Hilal,Theo Hernández,,,theo-hernandez,T. Hernández,D,19,184.0,26472,M,TheoHdez,788027,EUR,876096000,D,19,19,False,80.0,68.0,3.0,,0.0,10.0,12.0,58.0,68.0,4.0,,,90.0,101.0,6.9,21.0,0.0572333,,1,,-0.13,0.19,0.18,,3.0,1.0,2.0,4.0,6.0,,,1.0,,,,2.0,,0.0258,,-0.08,1.0,,4.0,1.0,,2.0,,,,,,,,
14771802,home,Al-Hilal,Mohamed Kanno,,,mohamed-kanno,M. Kanno,M,28,191.0,1575,M,,828524,EUR,780192000,M,28,28,False,75.0,65.0,1.0,1.0,0.0,10.0,12.0,55.0,63.0,3.0,,,90.0,83.0,8.1,12.0,0.133226,,0,,0.44,0.0,0.21,,1.0,,8.0,1.0,12.0,,,,2.0,4.0,2.0,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,
14771802,home,Al-Hilal,Rúben Neves,,,ruben-neves,R. Neves,M,8,181.0,15472,M,rubenneves,280955,EUR,858211200,M,8,8,False,104.0,91.0,8.0,5.0,0.0,23.0,26.0,68.0,78.0,8.0,,,90.0,122.0,7.4,20.0,0.0628686,,2,,0.32,0.36,0.2,,2.0,,2.0,3.0,3.0,1.0,,2.0,2.0,1.0,1.0,3.0,,0.0796,1.0,0.0,,1.0,,2.0,,,,1.0,,,,,,
14771802,home,Al-Hilal,Nasser Al-Dawsari,,,nasser-al-dawsari,N. Al-Dawsari,M,16,178.0,1153,M,,872607,EUR,914025600,M,16,16,False,39.0,29.0,1.0,1.0,0.0,6.0,7.0,23.0,32.0,5.0,,,90.0,51.0,6.5,14.0,0.0225893,,0,,-0.42,0.16,0.14,,1.0,,1.0,3.0,4.0,,,,,2.0,2.0,2.0,2.0,,,,,,1.0,1.0,,,,,,,,,,
14771802,home,Al-Hilal,Malcom,,,malcom,Malcom,M,10,171.0,13905,M,malcomoliveira_97,551772,EUR,856915200,F,10,10,False,54.0,50.0,1.0,,0.0,1.0,1.0,49.0,53.0,2.0,,,89.0,66.0,6.5,10.0,0.237163,,0,,0.16,0.24,0.0,,1.0,1.0,,6.0,1.0,,,,,1.0,1.0,1.0,1.0,,2.0,,3.0,,,2.0,,,,,,,,,,
14771802,home,Al-Hilal,Marcos Leonardo,,,marcos-leonardo,M. Leonardo,F,9,177.0,22653,M,marcosleonardo09,1047227,EUR,1051833600,F,9,9,False,15.0,11.0,,,0.0,1.0,2.0,10.0,13.0,,,,84.0,22.0,7.3,7.0,0.0249851,,3,,0.05,-0.12,-0.01,,,,2.0,4.0,2.0,,,1.0,,,,1.0,1.0,0.5685,,0.47,1.0,,,2.0,,,,,1.0,2.0,1.0,0.6397,,
14771802,home,Al-Hilal,Salem Al-Dawsari,,,salem-al-dawsari,S. Al-Dawsari,M,29,171.0,11126,M,29salem,160893,EUR,682560000,F,29,29,False,61.0,54.0,4.0,3.0,0.0,9.0,9.0,45.0,52.0,3.0,,,79.0,76.0,6.6,14.0,0.196786,,1,,0.25,0.28,0.13,,2.0,1.0,,5.0,1.0,,1.0,1.0,,,,2.0,,0.0393,1.0,-0.3,1.0,,,3.0,,2.0,1.0,,,,,,True,1.0
14771802,home,Al-Hilal,Yusuf Akçiçek,,,akcicek-yusuf,Y. Akçiçek,D,4,193.0,4010,M,,1479523,EUR,1138147200,D,4,4,True,1.0,,,,0.0,,,,1.0,,,,11.0,4.0,6.6,1.0,,,0,,0.0,,0.13,,,,1.0,1.0,1.0,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,
14771802,home,Al-Hilal,Ali Lajami,,,ali-lajami,A. Lajami,D,78,175.0,1281,M,,818667,EUR,830390400,D,78,78,True,,,,,0.0,,,,,,,,14.0,,6.3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771802,home,Al-Hilal,Hamad Al Yami,Hamad,Al Yami,hamad-al-yami,H. A. Yami,D,88,170.0,585,M,,981158,EUR,926899200,D,88,88,True,1.0,,,,0.0,,1.0,,,,,,1.0,2.0,,1.0,,,0,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14771802,home,Al-Hilal,Abdullah Al-Hamdan,,,abdullah-al-hamdan,A. Al-Hamdan,F,9,185.0,1411,M,,915991,EUR,937094400,F,99,99,True,,,,,0.0,,,,,,,,1.0,,,,,,0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14771802,home,Al-Hilal,Mohammed Al-Rubaie,,,mohammed-al-rubaie,M. Al-Rubaie,G,17,190.0,648,M,,920497,EUR,871516800,G,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771802,home,Al-Hilal,Ali Albulayhi,,,ali-albulayhi,A. Albulayhi,D,3,182.0,1057,M,,1138857,EUR,627609600,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771802,home,Al-Hilal,Abdulelah Al-Malki,,,abdulelah-al-malki,A. Al-Malki,M,88,170.0,376,M,,818840,EUR,781833600,M,89,89,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771802,home,Al-Hilal,Kaio César,Kaio César,,kaio-cesar,Kaio César,M,37,168.0,5030,M,,1396009,EUR,1076803200,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771802,home,Al-Hilal,Abdullah Radif,Abdullah Radif,,abdullah-radif,A. H. Radif,F,21,185.0,510,M,,1101759,EUR,1043107200,F,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771802,away,Al-Shabab,Marcelo Grohe,,,marcelo-grohe,M. Grohe,G,43,188.0,626,M,,39427,EUR,537494400,G,43,43,False,23.0,10.0,18.0,5.0,0.0,6.0,7.0,4.0,16.0,8.0,1.0,1.0,90.0,29.0,6.3,13.0,0.00026314,0.0953,0,-0.3603,0.02,,-0.08,-0.38,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
14771802,away,Al-Shabab,Nawaf Al Ghulaimish,Nawaf Al Ghulaimish,,nawaf-al-ghulaimish,N. A. Ghulaimish,D,66,178.0,46,M,,1630170,EUR,1114992000,D,66,66,False,21.0,15.0,4.0,1.0,0.0,6.0,8.0,9.0,13.0,7.0,,,90.0,39.0,6.6,6.0,0.00486977,,0,,-0.02,0.06,-0.14,,,,,1.0,4.0,1.0,,,1.0,4.0,1.0,,,,,,,3.0,,,,,,,,,,,,
14771802,away,Al-Shabab,Mubarak Al-Rajeh,Mubarak Abdul Rahman Al Rajeh,,mubarak-al-rajeh,M. Al-Rajeh,D,94,,39,M,,1429814,EUR,1059696000,D,94,94,False,14.0,9.0,3.0,,0.0,8.0,10.0,1.0,4.0,3.0,,,80.0,23.0,6.6,6.0,0.00021265,,0,,-0.01,0.04,-0.06,,,,1.0,1.0,4.0,,,,3.0,3.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,
14771802,away,Al-Shabab,Mohammed Al Shwirekh,Mohammed Al Shwirekh,,mohammed-al-shwirekh,M. A. Shwirekh,D,2,179.0,63,M,,1519331,EUR,883612800,D,2,2,False,19.0,15.0,4.0,3.0,0.0,11.0,13.0,4.0,6.0,,,,90.0,28.0,6.5,4.0,0.00845714,,0,,-0.18,0.01,-0.07,,,,,1.0,2.0,,,,5.0,1.0,,,,,,,1.0,2.0,1.0,,,,,,,,,,,
14771802,away,Al-Shabab,Wesley Hoedt,,,wesley-hoedt,W. Hoedt,D,4,188.0,354,M,,336813,EUR,762912000,D,4,4,False,30.0,24.0,8.0,4.0,0.0,11.0,11.0,13.0,19.0,,,,90.0,45.0,7.1,6.0,0.00909268,,2,,0.08,0.13,0.17,,,,4.0,1.0,6.0,,1.0,1.0,10.0,,,,,0.0842,2.0,0.0,1.0,,2.0,,,,1.0,,,1.0,,0.1337,True,
