match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_aerialWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalClearance,stat_lastManTackle,stat_outfielderBlock,stat_wonContest,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_keyPass,captain,stat_goals,stat_bigChanceMissed,stat_goalAssist,stat_shotOffTarget,stat_challengeLost,stat_savedShotsFromInsideTheBox,stat_saves
10407205,home,KRC Genk,Maarten Vandevoordt,maarten-vandevoordt,M. Vandevoordt,G,26,192,1412,M,934385,EUR,1014681600,G,26,26,False,31.0,24.0,13.0,7.0,20.0,23.0,4.0,8.0,6.0,1.0,90.0,34.0,6.8,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407205,home,KRC Genk,Daniel Muñoz,daniel-munoz,D. Muñoz,M,2,183,12060,M,870360,EUR,833068800,D,23,23,False,57.0,42.0,5.0,2.0,14.0,19.0,29.0,39.0,5.0,,90.0,82.0,7.0,17.0,1,,,daniel.chitiva,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10407205,home,KRC Genk,Carlos Cuesta,carlos-cuesta,C. Cuesta,D,46,179,4437,M,839095,EUR,920937600,D,46,46,False,46.0,44.0,2.0,2.0,28.0,30.0,16.0,16.0,5.0,,90.0,55.0,7.3,4.0,1,,,,,,4.0,9.0,6.0,,,1.0,3.0,3.0,,3.0,,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
10407205,home,KRC Genk,Mark McKenzie,mark-mckenzie,M. McKenzie,D,3,183,647,M,922759,EUR,919900800,D,2,2,False,47.0,35.0,6.0,1.0,27.0,34.0,8.0,13.0,10.0,,90.0,61.0,7.7,12.0,0,,,,,,4.0,6.0,10.0,,,4.0,6.0,2.0,,2.0,,4.0,,,1.0,,2.0,,,,,,,,,,,,
10407205,home,KRC Genk,Gerardo Arteaga,gerardo-arteaga,G. Arteaga,D,3,173,771,M,856129,EUR,905126400,D,5,5,False,38.0,33.0,3.0,1.0,15.0,17.0,19.0,23.0,5.0,,90.0,55.0,7.4,10.0,0,,,,2.0,1.0,1.0,4.0,5.0,3.0,,3.0,1.0,1.0,,,,1.0,3.0,,1.0,,,3.0,1.0,1.0,1.0,,,,,,,,
10407205,home,KRC Genk,Bryan Heynen,heynen-bryan,B. Heynen,M,8,181,419,M,801025,EUR,855187200,M,8,8,False,27.0,20.0,3.0,2.0,8.0,9.0,12.0,18.0,2.0,,90.0,45.0,7.6,9.0,1,,,,,,2.0,4.0,3.0,,,,2.0,1.0,1.0,2.0,,,,1.0,4.0,,1.0,,,1.0,,True,1.0,,,,,,
10407205,home,KRC Genk,Patrik Hrošovský,patrik-hrosovsky,P. Hrošovský,M,17,172,359,M,198282,EUR,703900800,M,17,17,False,53.0,47.0,9.0,6.0,19.0,23.0,28.0,30.0,13.0,,90.0,69.0,7.5,10.0,1,,,,,,2.0,4.0,7.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,,1.0,,,,,1.0,1.0,,3.0,,,,,,,,,
10407205,home,KRC Genk,Ángelo Preciado,angelo-preciado,Á. Preciado,M,23,178,3058,M,881844,EUR,887760000,M,77,77,False,20.0,13.0,1.0,1.0,5.0,8.0,8.0,14.0,5.0,,45.0,38.0,6.8,12.0,1,,,,2.0,,,3.0,6.0,6.0,,,2.0,2.0,1.0,,,,,1.0,,,,3.0,,,1.0,,,1.0,,,,,
10407205,home,KRC Genk,Bilal El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25212,M,1126569,EUR,1084147200,M,34,34,False,48.0,33.0,10.0,8.0,10.0,11.0,23.0,38.0,7.0,,67.0,63.0,7.6,19.0,1,Bilal,El Khannouss,bilalekns_34,1.0,,1.0,4.0,7.0,4.0,,,3.0,1.0,1.0,,,,2.0,1.0,,,1.0,3.0,,,,,,,,,,,
10407205,home,KRC Genk,Mike Trésor,mike-tresor,M. Trésor,M,31,175,1090,M,826183,EUR,927849600,M,11,11,False,43.0,36.0,1.0,1.0,16.0,17.0,22.0,31.0,4.0,,90.0,60.0,7.8,14.0,2,,,,5.0,2.0,,1.0,4.0,2.0,,2.0,1.0,1.0,2.0,,,,,1.0,,,,1.0,,2.0,3.0,,,,1.0,1.0,,,
10407205,home,KRC Genk,Paul Onuachu,paul-onuachu,P. Onuachu,F,30,201,6601,M,295123,EUR,770083200,F,18,18,False,24.0,19.0,2.0,2.0,7.0,8.0,12.0,16.0,2.0,,80.0,37.0,6.5,12.0,0,,,,,,2.0,8.0,1.0,2.0,,,1.0,1.0,,1.0,1.0,,3.0,,3.0,,,,,2.0,2.0,,,,,,,,
10407205,home,KRC Genk,Mbwana Ally Samatta,mbwana-ally-samatta,M. Samatta,F,25,183,16107,M,825088,EUR,725068800,F,7,7,True,12.0,7.0,2.0,1.0,4.0,4.0,5.0,12.0,4.0,,45.0,24.0,6.7,11.0,0,,,samagoal77,4.0,2.0,1.0,5.0,2.0,2.0,,,,,,2.0,,1.0,1.0,,,,,1.0,,2.0,1.0,,,,,,1.0,,
10407205,home,KRC Genk,Nicolás Castro,nicolas-castro,N. Castro,M,8,181,809,M,989877,EUR,973036800,M,10,10,True,15.0,9.0,1.0,,5.0,7.0,4.0,9.0,1.0,,23.0,20.0,6.6,8.0,2,,,,1.0,,,2.0,1.0,,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,
10407205,home,KRC Genk,András Németh,andras-nemeth,A. Németh,F,90,187,841,M,983519,EUR,1036800000,F,35,35,True,3.0,3.0,,,,,3.0,3.0,2.0,,10.0,8.0,6.7,2.0,0,,,,,,,1.0,2.0,,,,,,2.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,
10407205,home,KRC Genk,Tobe Leysen,tobe-leysen,T. Leysen,G,1,187,288,M,996979,EUR,1015632000,G,40,40,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
