match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_aerialLost,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_aerialWon,stat_penaltyConceded,stat_fouls,stat_challengeLost,stat_lastManTackle,stat_wonTackle,stat_wasFouled,stat_totalCross,stat_unsuccessfulTouch,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_keyPass,stat_totalContest,player_firstName,player_lastName,stat_wonContest,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_bigChanceMissed,stat_penaltyMiss
12624948,home,Al-Fayha,Orlando Mosquera,orlando-mosquera,O. Mosquera,G,52,191.0,495,M,886041,EUR,788313600,G,52,52,False,25.0,15.0,18.0,8.0,0.0,8.0,8.0,7.0,17.0,2.0,12.0,3.0,2.0,2.0,5.0,1.0,90.0,39.0,8.7,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624948,home,Al-Fayha,Sami Al-Khaibary,sami-al-khaibary,S. Al-Khaibary,D,4,185.0,15,M,893198,EUR,622080000,D,4,4,False,22.0,19.0,4.0,2.0,0.0,17.0,19.0,2.0,3.0,7.0,5.0,,,,,,90.0,34.0,6.7,4.0,0,True,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624948,home,Al-Fayha,Chris Smalling,chris-smalling,C. Smalling,D,5,192.0,1654,M,47741,EUR,627696000,D,5,5,False,14.0,14.0,,,0.0,10.0,10.0,4.0,4.0,6.0,1.0,,,,,,90.0,22.0,6.5,,0,,,,3.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12624948,home,Al-Fayha,Mokher Al-Rashidi,mokher-al-rashidi,M. Al-Rashidi,D,2,170.0,16,M,921767,EUR,927158400,D,2,2,False,33.0,30.0,8.0,6.0,0.0,21.0,23.0,9.0,10.0,7.0,2.0,,,,,,90.0,44.0,6.9,3.0,0,,,2.0,2.0,,1.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12624948,home,Al-Fayha,Mohammed Al Baqawi,mohammed-al-baqawi,M. A. Baqawi,D,22,170.0,21,M,893199,EUR,805507200,M,22,22,False,22.0,15.0,2.0,,0.0,8.0,12.0,7.0,10.0,2.0,3.0,,,,,,73.0,35.0,6.8,8.0,0,,,2.0,5.0,1.0,3.0,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,
12624948,home,Al-Fayha,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400,M,14,14,False,18.0,16.0,1.0,1.0,0.0,8.0,9.0,8.0,11.0,,2.0,,,,,,90.0,25.0,6.6,5.0,0,,,2.0,2.0,2.0,2.0,,,,2.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,
12624948,home,Al-Fayha,Otabek Shukurov,otabek-shukurov,O. Shukurov,M,63,182.0,2967,M,358890,EUR,835401600,M,20,20,False,45.0,40.0,9.0,6.0,0.0,18.0,19.0,24.0,29.0,3.0,2.0,,,,,,90.0,64.0,7.0,8.0,2,,,5.0,4.0,,2.0,1.0,,3.0,2.0,,1.0,1.0,3.0,,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,
12624948,home,Al-Fayha,Faris Abdi,abdi-faris,A. Faris,D,25,180.0,62,M,983833,EUR,926208000,M,25,25,False,33.0,28.0,2.0,1.0,0.0,15.0,16.0,13.0,19.0,2.0,4.0,,,,,,90.0,62.0,6.8,13.0,0,,1.0,8.0,5.0,2.0,5.0,,,2.0,2.0,,4.0,,2.0,1.0,,2.0,,,,,1.0,,,,,,,,,,
12624948,home,Al-Fayha,Alejandro Pozuelo,alejandro-pozuelo,A. Pozuelo,F,10,170.0,264,M,153964,EUR,685238400,F,8,8,False,30.0,24.0,1.0,,0.0,9.0,10.0,15.0,22.0,1.0,5.0,,,,,,73.0,46.0,6.9,11.0,2,,1.0,2.0,4.0,,1.0,,1.0,1.0,,,,1.0,2.0,2.0,,1.0,2.0,,,1.0,2.0,Alejandro,Pozuelo,2.0,,,,,,,
12624948,home,Al-Fayha,Renzo López,renzo-lopez,R. López,F,31,190.0,440,M,926513,EUR,766454400,F,9,9,False,13.0,8.0,1.0,1.0,0.0,4.0,4.0,4.0,9.0,5.0,1.0,,,,,,89.0,25.0,6.5,10.0,0,,6.0,8.0,4.0,,,4.0,,3.0,,,,,,4.0,,1.0,,,,,,,,,,,,,,,
12624948,home,Al-Fayha,Fashion Sakala,fashion-sakala,F. Sakala,F,10,178.0,8842,M,876626,EUR,858297600,F,10,10,False,31.0,26.0,2.0,2.0,0.0,8.0,9.0,18.0,24.0,,12.0,,,,,,90.0,58.0,7.7,16.0,2,,,8.0,7.0,1.0,1.0,,,1.0,2.0,,1.0,1.0,2.0,3.0,,,1.0,,,2.0,10.0,,,5.0,fashionjr10,1.0,1.0,2.0,,,
12624948,home,Al-Fayha,Mohammed Al Dowaish,mohammed-al-dowaish,M. A. Dowaish,D,47,,12,M,1542652,EUR,1085702400,D,47,47,True,2.0,1.0,,,0.0,,,1.0,3.0,1.0,,,,,,,17.0,10.0,6.2,3.0,0,,,2.0,1.0,,1.0,,,,2.0,,,,1.0,,,,,,,,,Mohammed Al Dowaish,,,,,,,,,
12624948,home,Al-Fayha,Khalid Al-Kaabi,khalid-al-kaabi,K. Al-Kaabi,M,70,171.0,9,M,791558,EUR,706579200,M,77,77,True,2.0,1.0,,,0.0,1.0,1.0,,2.0,2.0,,,,,,,17.0,10.0,6.1,5.0,0,,1.0,5.0,1.0,,1.0,,,1.0,1.0,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,
12624948,home,Al-Fayha,Malek Al Abdulmonam,malek-al-abdulmonam,M. A. Abdulmonam,F,9,174.0,23,M,1017888,EUR,889315200,F,99,99,True,,,,,0.0,,,,,,,,,,,,1.0,1.0,,1.0,0,,2.0,3.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
12624948,home,Al-Fayha,Abdulraoof Al-Deqeel,abdulraoof-al-deqeel,A. Al-Deqeel,G,1,180.0,5,M,868411,EUR,807494400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624948,home,Al-Fayha,Vinicius Rangel,rangel-vinicius,V. Rangel,D,2,177.0,64,M,1170706,EUR,1083283200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624948,home,Al-Fayha,Saud Zidan,saud-zidan,S. Zidan,M,14,167.0,29,M,1084266,EUR,941846400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Saud Zidan,,,,,,,,,
12624948,home,Al-Fayha,Nawwaf Al Harthi,nawwaf-al-harthi,N. A. Harthi,M,7,169.0,18,M,948046,EUR,908150400,M,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624948,home,Al-Fayha,Abdulhadi Al-Harajin,abdulhadi-al-harajin,A. Al-Harajin,M,8,171.0,18,M,818887,EUR,785289600,M,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624948,home,Al-Fayha,Ali Al Hussain,ali-al-hussain,A. A. Hussain,M,6,170.0,11,M,1916420,EUR,1117843200,F,55,55,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Ali Al Hussain,,,,,,,,,
12624948,away,Al-Ittihad,Predrag Rajković,predrag-rajkovic,P. Rajković,G,1,192.0,2722,M,188107,EUR,815097600,G,1,1,False,18.0,16.0,6.0,4.0,0.0,15.0,15.0,1.0,3.0,,10.0,,,,,,90.0,23.0,6.6,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12624948,away,Al-Ittihad,Muhannad Shanqeeti,muhannad-shanqeeti,M. Shanqeeti,D,13,173.0,417,M,894437,EUR,921196800,D,13,13,False,52.0,44.0,2.0,1.0,0.0,18.0,19.0,26.0,40.0,1.0,3.0,,,,,,84.0,76.0,6.9,19.0,0,,1.0,6.0,6.0,,2.0,2.0,,,2.0,,2.0,,7.0,1.0,,1.0,,,,,4.0,,,2.0,,,,,,,
12624948,away,Al-Ittihad,Danilo Pereira,danilo-pereira,D. Pereira,D,2,187.0,4062,M,99545,EUR,684374400,D,2,2,False,80.0,77.0,7.0,5.0,0.0,35.0,36.0,42.0,44.0,2.0,5.0,,,,,,90.0,90.0,7.2,3.0,0,,2.0,3.0,7.0,1.0,2.0,5.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,DaniloP,,,,,,
12624948,away,Al-Ittihad,Hassan Kadesh,hassan-kadesh,H. Kadesh,D,15,179.0,398,M,847235,EUR,712627200,D,15,15,False,56.0,53.0,2.0,1.0,0.0,25.0,26.0,28.0,30.0,3.0,5.0,,,,,,90.0,62.0,6.7,3.0,0,,2.0,3.0,3.0,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
12624948,away,Al-Ittihad,Mario Mitaj,mitaj-mario,M. Mitaj,D,12,180.0,1741,M,1006089,EUR,1060128000,D,12,12,False,93.0,85.0,3.0,1.0,0.0,22.0,24.0,65.0,78.0,2.0,1.0,,,,,,90.0,121.0,7.7,16.0,0,,,1.0,8.0,,2.0,1.0,,,,,1.0,1.0,9.0,,2.0,1.0,,,,2.0,4.0,,,4.0,,,,,,,
12624948,away,Al-Ittihad,Awad Al-Nashri,awad-al-nashri,A. Al-Nashri,M,14,176.0,241,M,1048371,EUR,1016150400,M,14,14,False,65.0,57.0,7.0,5.0,0.0,26.0,26.0,31.0,40.0,,3.0,,,,,,70.0,76.0,6.8,13.0,0,,,7.0,5.0,,4.0,1.0,,4.0,2.0,,2.0,,1.0,3.0,,1.0,,,,1.0,,Awad Al Nashri,,,,,,,,,
12624948,away,Al-Ittihad,Fabinho,fabinho,Fabinho,M,8,187.0,9249,M,243585,EUR,751334400,M,8,8,False,84.0,72.0,8.0,4.0,0.0,27.0,29.0,45.0,55.0,,9.0,,,,,,84.0,102.0,7.2,16.0,1,,,4.0,3.0,2.0,,1.0,,,,,,2.0,,,,2.0,,,1.0,,2.0,,,,Fabinho,1.0,,,,,
12624948,away,Al-Ittihad,Abdulaziz Al-Bishi,abdulaziz-al-bishi,A. Al-Bishi,M,22,172.0,241,M,791417,EUR,763344000,M,22,22,False,8.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,5.0,,,,,,,,13.0,9.0,6.8,1.0,0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12624948,away,Al-Ittihad,Houssem Aouar,aouar-houssem,H. Aouar,M,10,175.0,14747,M,846081,EUR,899164800,M,10,10,False,61.0,55.0,2.0,2.0,0.0,16.0,16.0,39.0,47.0,,6.0,,,,,,90.0,75.0,7.2,12.0,2,,,1.0,4.0,,,,,,,,,1.0,2.0,3.0,,1.0,,,,1.0,3.0,,,3.0,houssem_aouar,2.0,,,,1.0,1.0
12624948,away,Al-Ittihad,Steven Bergwijn,steven-bergwijn,S. Bergwijn,M,34,178.0,5144,M,361798,EUR,876268800,M,34,34,False,29.0,27.0,1.0,,1.0,5.0,5.0,23.0,25.0,,2.0,,,,,,90.0,41.0,7.3,7.0,2,,1.0,3.0,3.0,,,,,,,,,1.0,1.0,2.0,1.0,,2.0,,,2.0,4.0,,,2.0,StevenBergwijn,,,,,,
12624948,away,Al-Ittihad,Karim Benzema,karim-benzema,K. Benzema,F,90,184.0,194410,M,3306,EUR,566870400,F,9,9,False,39.0,32.0,2.0,2.0,0.0,8.0,8.0,24.0,31.0,,,,,,,,90.0,50.0,6.3,12.0,4,True,1.0,4.0,1.0,,,,,,,,,,,2.0,,1.0,1.0,2.0,,,3.0,,,1.0,KBenz9,1.0,,,,1.0,1.0
12624948,away,Al-Ittihad,Abduleallah Hawsawi,abduleallah-hawsawi,A. Hawsawi,M,77,170.0,210,M,1533745,EUR,991440000,M,77,77,True,40.0,35.0,1.0,1.0,0.0,6.0,6.0,29.0,40.0,,,,,,,,77.0,62.0,6.9,18.0,1,,,7.0,5.0,,1.0,,,,3.0,,1.0,1.0,6.0,3.0,,,,,,,7.0,Abduleallah Hawsawi,,3.0,,1.0,,,,,
12624948,away,Al-Ittihad,Hamed Al-Ghamdi,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200,M,80,80,True,30.0,27.0,1.0,1.0,0.0,11.0,11.0,16.0,19.0,,2.0,,,,,,20.0,35.0,6.6,4.0,0,,,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
12624948,away,Al-Ittihad,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,27,176.0,240,M,818572,EUR,830217600,D,27,27,True,9.0,6.0,1.0,,0.0,3.0,4.0,3.0,6.0,,,,,,,,19.0,17.0,7.3,4.0,1,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,
12624948,away,Al-Ittihad,Abdulrahman Alobud,abdulrahman-alobud,A. Alobud,M,24,174.0,531,M,872275,EUR,801964800,F,24,24,True,3.0,2.0,1.0,,0.0,1.0,1.0,1.0,3.0,,,,,,,,19.0,6.0,6.5,3.0,0,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12624948,away,Al-Ittihad,Mohammed Al-Mahasneh,mohammed-al-mahasneh,M. Al-Mahasneh,G,33,180.0,55,M,1018709,EUR,862185600,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624948,away,Al-Ittihad,Saad Al-Mousa,saad-al-mousa,S. Al-Mousa,D,6,182.0,373,M,1134250,EUR,1039478400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Saad Al-Mousa,,,,,,,,,
12624948,away,Al-Ittihad,Muath Faqeehi,muath-faqeehi,M. Faqeehi,D,42,188.0,464,M,1457521,EUR,1022716800,D,42,42,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Muath Muath,,,,,,,,,
12624948,away,Al-Ittihad,Ahmed Al-Ghamdi,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178.0,356,M,984415,EUR,1000944000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624948,away,Al-Ittihad,Mohammed Fallatah,mohammed-fallatah,M. Fallatah,M,41,184.0,107,M,1916738,EUR,1184284800,M,41,41,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Mohammed Fallatah,,,,,,,,,
