match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_expectedGoals,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_clearanceOffLine,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_dispossessed,stat_totalOffside,stat_crossNotClaimed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_ownGoals,stat_goalAssist,stat_errorLeadToAShot
11369364,home,Sevilla,Ørjan Nyland,,,orjan-nyland,Ø. Nyland,G,13,192,1050,M,22209,EUR,652924800,G,13,13,False,24.0,22.0,3.0,1.0,21.0,22.0,1.0,2.0,1.0,1.0,1.0,5.0,2.0,3.0,1.0,90.0,32.0,6.8,2.0,0.00018665,0,-0.1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369364,home,Sevilla,Jesús Navas,,,jesus-navas,J. Navas,D,16,170,1580,M,11869,EUR,501379200,D,16,16,False,46.0,36.0,5.0,2.0,17.0,20.0,22.0,32.0,1.0,8.0,,5.0,,,,90.0,73.0,7.4,16.0,0.130273,0,,True,6.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
11369364,home,Sevilla,Nemanja Gudelj,,,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,D,6,6,False,40.0,34.0,4.0,3.0,23.0,26.0,11.0,14.0,2.0,5.0,4.0,3.0,,,,77.0,53.0,7.3,7.0,0.00772367,1,,,,,,5.0,2.0,1.0,1.0,1.0,,2.0,2.0,1.0,,3.0,1.0,1.0,1.0,0.0369,,,,,,,,,,,,,,,,,
11369364,home,Sevilla,Sergio Ramos,,,sergio-ramos,S. Ramos,D,93,184,68934,M,10710,EUR,512524800,D,4,4,False,65.0,62.0,9.0,7.0,48.0,48.0,14.0,17.0,3.0,5.0,5.0,7.0,,,,90.0,78.0,8.0,3.0,0.0107937,2,,,,,,2.0,,,,1.0,,1.0,1.0,,1.0,2.0,,,,0.3275,SergioRamos,1.0,1.0,1.0,1.0,1.0,3.0,0.3163,,,,,,,,,
11369364,home,Sevilla,Marcos Acuña,,,marcos-acuna,M. Acuña,D,21,172,8244,M,578560,EUR,688608000,D,19,19,False,45.0,41.0,2.0,2.0,21.0,22.0,24.0,32.0,,1.0,,5.0,,,,90.0,66.0,6.8,16.0,0.326312,0,,,9.0,4.0,,2.0,,1.0,,,,,,2.0,1.0,,3.0,,,,marcos.acuna10,,,,,,,,1.0,,,,,,,,
11369364,home,Sevilla,Djibril Sow,,,djibril-sow,D. Sow,M,20,184,1941,M,799054,EUR,855187200,M,18,18,False,41.0,41.0,,,22.0,22.0,19.0,19.0,,2.0,,2.0,,,,87.0,48.0,6.7,1.0,0.0272346,1,,,,,,2.0,,,,,,2.0,1.0,1.0,,2.0,2.0,,,0.4538,,1.0,1.0,,,,,,,,,,,,,,
11369364,home,Sevilla,Boubakary Soumaré,,,boubakary-soumare,B. Soumaré,M,34,188,1043,M,887581,EUR,920073600,M,24,24,False,60.0,58.0,3.0,2.0,37.0,37.0,21.0,23.0,,5.0,1.0,4.0,,,,90.0,69.0,7.0,3.0,0.0142989,0,,,,,,2.0,,3.0,3.0,1.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
11369364,home,Sevilla,Ivan Rakitić,,,ivan-rakitic,I. Rakitić,M,,184,13189,M,7635,EUR,573955200,M,10,10,False,56.0,51.0,13.0,10.0,21.0,21.0,30.0,39.0,,4.0,,5.0,,,,90.0,79.0,7.6,15.0,0.0476844,4,,,4.0,,,3.0,,3.0,1.0,,,3.0,1.0,3.0,,,2.0,,1.0,0.2794,ivan_rakitic,,1.0,2.0,,,,0.1116,1.0,,,,,,,,
11369364,home,Sevilla,Dodi Lukebakio,,,dodi-lukebakio,D. Lukebakio,M,11,187,4874,M,823631,EUR,875059200,F,11,11,False,20.0,19.0,1.0,1.0,6.0,7.0,13.0,15.0,,3.0,,,,,,67.0,33.0,6.9,7.0,0.031287,1,,,2.0,,,2.0,,3.0,2.0,,,1.0,,3.0,,1.0,,,,0.0373,DLukebakio,,1.0,,,,,,,,,,,,,,
11369364,home,Sevilla,Youssef En-Nesyri,,,youssef-en-nesyri,Y. En-Nesyri,F,21,190,34177,M,846470,EUR,865123200,F,15,15,False,13.0,7.0,,,4.0,7.0,3.0,6.0,2.0,3.0,,,,,,87.0,19.0,6.4,9.0,0.00401853,1,,,,,4.0,6.0,,1.0,,1.0,,1.0,,1.0,,,,,,0.0687,ennesyri15,,1.0,,,,,,1.0,1.0,,,,,,,
11369364,home,Sevilla,Lucas Ocampos,,,lucas-ocampos,L. Ocampos,M,29,187,3431,M,155702,EUR,773884800,F,5,5,False,24.0,21.0,1.0,1.0,5.0,5.0,17.0,20.0,2.0,6.0,,7.0,,,,90.0,41.0,7.7,9.0,0.122487,5,,,1.0,1.0,1.0,5.0,,5.0,3.0,,,,,3.0,1.0,1.0,2.0,1.0,,0.2728,Locampos15,1.0,2.0,3.0,,,,0.6054,1.0,,,,,,,,
11369364,home,Sevilla,Suso,,,suso,Suso,M,11,176,1350,M,96370,EUR,753667200,M,7,7,True,12.0,12.0,2.0,2.0,1.0,1.0,12.0,15.0,,,,1.0,,,,23.0,20.0,7.0,4.0,0.462204,1,,,4.0,1.0,,,,,,,,,,1.0,,,1.0,1.0,,0.0187,,,1.0,,,,,,,,,,,,,,
11369364,home,Sevilla,Loïc Badé,,,loic-bade,L. Badé,D,5,191,3177,M,1006489,EUR,955411200,D,22,22,True,8.0,6.0,,,4.0,6.0,2.0,2.0,,,1.0,1.0,,,,13.0,10.0,6.5,2.0,0.00136157,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11369364,home,Sevilla,Erik Lamela,,,erik-lamela,E. Lamela,M,,183,2389,M,122702,EUR,699667200,M,17,17,True,6.0,5.0,,,1.0,2.0,4.0,4.0,,1.0,,1.0,,,,12.0,8.0,6.7,1.0,0.0081187,1,,,,,1.0,2.0,,,,,,1.0,,,,1.0,,,,0.0443,,,,1.0,,,,0.0173,,,,,,,,,
11369364,home,Sevilla,Rafa Mir,,,rafa-mir,R. Mir,F,10,189,2029,M,825754,EUR,866592000,F,9,9,True,5.0,5.0,,,2.0,2.0,3.0,3.0,,,,1.0,,,,12.0,5.0,6.5,,0.00556758,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369364,home,Sevilla,Marko Dmitrović,,,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,94527,EUR,696211200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369364,home,Sevilla,Adrià Pedrosa,,,adria-pedrosa,A. Pedrosa,D,3,176,847,M,928672,EUR,895017600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369364,home,Sevilla,Tanguy Nianzou,,,tanguy-nianzou,T. Nianzou,D,5,192,1231,M,1003007,EUR,1023408000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369364,home,Sevilla,Fernando,,,fernando-reges,Fernando,M,5,183,1112,M,41837,EUR,554169600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369364,home,Sevilla,Juanlu Sánchez,,,juanlu-sanchez,J. Sánchez,M,16,186,1123,M,1010655,EUR,1060905600,M,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369364,home,Sevilla,Óliver Torres,,,oliver-torres,Ó. Torres,M,8,178,952,M,231776,EUR,784425600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369364,home,Sevilla,Adnan Januzaj,,,adnan-januzaj,A. Januzaj,M,24,186,1621,M,328145,EUR,791942400,M,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369364,home,Sevilla,Joan Jordán,,,joan-jordan,J. Jordán,M,8,184,752,M,591750,EUR,773452800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369364,away,Real Madrid,Kepa Arrizabalaga,,,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,232422,EUR,781142400,G,25,25,False,41.0,37.0,6.0,2.0,37.0,38.0,,3.0,,,,8.0,3.0,6.0,,90.0,54.0,7.7,4.0,7.84e-05,0,0.0506,,,,,,,,,,,,,,,,,,,,KepaA,,,,,,,,,,1.0,1.0,1.0,,,,
11369364,away,Real Madrid,Daniel Carvajal,,,daniel-carvajal,D. Carvajal,D,2,173,154229,M,138572,EUR,695088000,D,2,2,False,22.0,18.0,2.0,1.0,15.0,18.0,3.0,6.0,1.0,6.0,2.0,4.0,,,,90.0,43.0,8.3,7.0,0.0119636,1,,True,2.0,,1.0,2.0,1.0,,,1.0,,4.0,2.0,1.0,1.0,,1.0,,,0.0986,DaniCarvajal,,,1.0,,1.0,1.0,0.3265,,,,,,1.0,,,
11369364,away,Real Madrid,Antonio Rüdiger,,,antonio-rudiger,A. Rüdiger,D,22,191,192797,M,142622,EUR,731116800,D,22,22,False,48.0,39.0,7.0,1.0,36.0,39.0,3.0,9.0,1.0,2.0,3.0,1.0,,,,90.0,54.0,6.8,9.0,0.0493704,0,,,,,3.0,4.0,1.0,,,1.0,,1.0,1.0,,,,1.0,1.0,,,ARüdiger,,,,,,1.0,,,,,,,,,,
11369364,away,Real Madrid,David Alaba,,,david-alaba,D. Alaba,D,4,180,93395,M,66492,EUR,709344000,D,4,4,False,66.0,61.0,5.0,4.0,53.0,55.0,8.0,11.0,2.0,4.0,7.0,4.0,,,,90.0,81.0,7.1,5.0,0.00591414,2,,,,,4.0,4.0,,,,,,2.0,1.0,,,,1.0,1.0,,0.462,DAlaba,1.0,1.0,1.0,,,,,,,,,,,1.0,,
