match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_interceptionWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_dispossessed,captain,player_sofascoreId,stat_hitWoodwork,stat_totalOffside,stat_onTargetScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
11407365,home,Cagliari,Zito Luvumbo,zito-luvumbo,Z. Luvumbo,F,15,171.0,5304,M,1000150,EUR,1015632000,F,77,77,False,6.0,5.0,,,,1.0,6.0,7.0,4.0,,2.0,2.0,,,,90.0,27.0,6.9,14.0,0.1098,0.0,0.0969283,1,,1.0,,8.0,,,,6.0,1.0,2.0,,,1.0,,,5.0,2.0,,2.0,1.0,1.0,,3.0,,LuvumboZito,1.0,3.0,,,,
11407365,home,Cagliari,Eldor Shomurodov,shomurodov-eldor,E. Shomurodov,F,14,190.0,31540,M,791355,EUR,804384000,F,61,61,True,17.0,13.0,,,1.0,2.0,12.0,15.0,2.0,,1.0,1.0,,,,30.0,21.0,7.0,6.0,0.0,0.0,0.0602362,0,,1.0,,3.0,,,,1.0,1.0,1.0,,,,,,2.0,1.0,,,,1.0,,,,,,,,,,
11407365,home,Cagliari,Paulo Azzi,paulo-azzi,P. Azzi,M,7,188.0,184,M,383314,EUR,774230400,D,37,37,True,7.0,5.0,2.0,,3.0,4.0,2.0,4.0,,,3.0,,,,,24.0,16.0,6.2,6.0,0.0238,0.0,0.00066894,1,,,,2.0,,,,,,,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,
11407365,home,Cagliari,Nahitan Nández,nahitan-nandez,N. Nandez,M,8,175.0,1922,M,589620,EUR,820108800,M,8,8,True,6.0,4.0,1.0,,2.0,2.0,2.0,4.0,,,,,,,,11.0,10.0,6.0,3.0,0.3694,0.1423,0.00153248,1,,1.0,,3.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,,
11407365,home,Cagliari,Adam Obert,adam-obert,A. Obert,D,33,186.0,654,M,964153,EUR,1030060800,D,33,33,True,14.0,11.0,4.0,1.0,7.0,7.0,5.0,8.0,,,,,,,,10.0,15.0,6.7,3.0,0.0,0.0,0.14713,0,,,,2.0,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,
11407365,home,Cagliari,Alessandro Di Pardo,alessandro-di-pardo,A. D. Pardo,M,29,182.0,158,M,928814,EUR,932256000,D,99,99,True,5.0,3.0,,,1.0,2.0,2.0,4.0,,,1.0,,,,,10.0,11.0,6.4,6.0,0.0,0.0,0.00223528,0,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
11407365,home,Cagliari,Simone Aresti,simone-aresti,S. Aresti,G,,189.0,18,M,17756,EUR,511228800,G,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407365,home,Cagliari,Simone Scuffet,simone-scuffet,S. Scuffet,G,22,193.0,684,M,284349,EUR,833500800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407365,home,Cagliari,Edoardo Goldaniga,edoardo-goldaniga,E. Goldaniga,D,5,193.0,345,M,295133,EUR,752198400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407365,home,Cagliari,Ibrahim Sulemana,ibrahim-sulemana,I. Sulemana,M,25,180.0,1979,M,105905,EUR,1053561600,M,25,25,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407365,home,Cagliari,Jakub Jankto,jakub-jankto,J. Jankto,M,,180.0,320,M,569556,EUR,822009600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407365,home,Cagliari,Marco Mancosu,marco-mancosu,M. Mancosu,M,,177.0,118,M,25522,EUR,588211200,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407365,home,Cagliari,Nicolas Viola,nicolas-viola,N. Viola,F,10,180.0,280,M,21608,EUR,624153600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407365,home,Cagliari,Gaetano Oristanio,gaetano-oristanio,G. Oristanio,F,21,174.0,968,M,965009,EUR,1033171200,M,19,19,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407365,away,Udinese,Marco Silvestri,marco-silvestri,M. Silvestri,G,16,191.0,324,M,43970,EUR,667872000,G,1,1,False,31.0,28.0,5.0,2.0,28.0,28.0,,3.0,,,10.0,,,1.0,1.0,90.0,38.0,7.1,4.0,0.0,0.0,5.487e-05,0,0.1423,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
11407365,away,Udinese,Nehuén Pérez,nehuen-perez,N. Pérez,D,18,184.0,3369,M,913401,EUR,961804800,D,18,18,False,53.0,42.0,8.0,1.0,21.0,23.0,21.0,31.0,7.0,1.0,4.0,,,,,90.0,68.0,7.4,12.0,0.0845,0.0,0.0106769,1,,1.0,4.0,2.0,7.0,3.0,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,
11407365,away,Udinese,Jaka Bijol,jaka-bijol,J. Bijol,D,15,192.0,2511,M,886930,EUR,918172800,D,29,29,False,64.0,60.0,5.0,4.0,36.0,37.0,24.0,27.0,9.0,2.0,2.0,,,,,90.0,76.0,7.7,4.0,0.14,0.0,0.0216016,1,,3.0,5.0,7.0,3.0,4.0,4.0,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,
11407365,away,Udinese,Christian Kabasele,christian-kabasele,C. Kabasele,D,27,186.0,477,M,58351,EUR,667353600,D,27,27,False,19.0,17.0,2.0,1.0,11.0,12.0,6.0,7.0,3.0,1.0,1.0,1.0,,,,38.0,24.0,7.0,2.0,0.0667,0.0,0.00120459,1,,1.0,2.0,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
11407365,away,Udinese,Festy Ebosele,festy-ebosele,F. Ebosele,D,36,180.0,593,M,983059,EUR,1028246400,M,2,2,False,19.0,13.0,1.0,1.0,3.0,6.0,10.0,13.0,4.0,,3.0,1.0,,,,72.0,31.0,7.2,7.0,0.044,0.0,0.013027,2,,1.0,,2.0,,,,,,,,,2.0,,,4.0,3.0,,,,,,,,,,,,,,
11407365,away,Udinese,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183.0,4807,M,980624,EUR,1014508800,M,24,24,False,47.0,38.0,3.0,2.0,21.0,23.0,20.0,28.0,2.0,,7.0,,,,,90.0,58.0,7.1,13.0,0.0,0.0,0.21136,0,,1.0,,3.0,,,,1.0,1.0,2.0,,,,,,3.0,2.0,1.0,4.0,3.0,,,,,lakisamar10,,,,,,
11407365,away,Udinese,Walace,walace,Walace,M,5,188.0,1455,M,553686,EUR,796953600,M,11,11,False,60.0,51.0,7.0,3.0,29.0,31.0,22.0,31.0,6.0,2.0,10.0,5.0,,,,90.0,74.0,7.0,13.0,0.0,0.0,0.0122816,0,,,,1.0,1.0,1.0,,1.0,,2.0,,,,,,,,,2.0,,,,1.0,True,,,,,,,1.0
11407365,away,Udinese,Sandi Lovrić,sandi-lovric,S. Lovrić,M,4,180.0,807,M,575852,EUR,891043200,M,4,4,False,23.0,18.0,,,6.0,6.0,14.0,21.0,,1.0,5.0,,,,,72.0,35.0,6.7,12.0,0.0,0.0,0.085256,0,,,,5.0,,,,1.0,1.0,1.0,,,,,,,,,4.0,2.0,,,4.0,,,,1.0,,,,
11407365,away,Udinese,Hassane Kamara,hassane-kamara,H. Kamara,M,11,168.0,1023,M,351434,EUR,762825600,M,12,12,False,36.0,30.0,1.0,,14.0,14.0,17.0,25.0,4.0,4.0,8.0,,,,,90.0,62.0,7.4,13.0,0.0,0.0,0.0614208,0,,1.0,,2.0,3.0,3.0,3.0,3.0,1.0,1.0,,,,,,1.0,1.0,,3.0,1.0,,,1.0,,,,,,,,
11407365,away,Udinese,Lorenzo Lucca,lorenzo-lucca,L. Lucca,F,20,201.0,5063,M,962364,EUR,968544000,F,17,17,False,7.0,4.0,,,1.0,2.0,3.0,7.0,7.0,,2.0,2.0,,,,90.0,28.0,7.0,12.0,0.2934,0.1635,0.0094265,3,,4.0,2.0,8.0,2.0,2.0,2.0,5.0,2.0,2.0,,1.0,2.0,,,2.0,1.0,,2.0,,,,1.0,,,,,1.0,,,
11407365,away,Udinese,Florian Thauvin,florian-thauvin,F. Thauvin,F,24,179.0,8040,M,148824,EUR,728006400,F,26,26,False,23.0,18.0,2.0,1.0,5.0,6.0,14.0,19.0,2.0,,2.0,,,,,82.0,32.0,7.1,7.0,0.1104,0.0,0.342589,2,,1.0,1.0,3.0,,,,1.0,1.0,2.0,1.0,,1.0,,,1.0,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,
11407365,away,Udinese,Enzo Ebosse,enzo-ebosse,E. Ebosse,D,77,185.0,507,M,848279,EUR,921110400,D,23,23,True,15.0,12.0,2.0,,7.0,9.0,5.0,6.0,1.0,1.0,3.0,,,,,7.0,17.0,,3.0,0.0,0.0,0.00114468,0,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
11407365,away,Udinese,Axel Guessand,axel-guessand,A. Guessand,D,19,192.0,119,M,1136819,EUR,1099699200,D,5,5,True,27.0,21.0,6.0,2.0,13.0,15.0,8.0,12.0,3.0,,3.0,1.0,,,,45.0,34.0,6.8,9.0,0.0092,0.0,0.00332597,1,,1.0,1.0,1.0,,1.0,1.0,3.0,,,,,1.0,Axel Guessand,,,,,,,,,,,,,,,,,
11407365,away,Udinese,João Ferreira,joao-ferreira,J. Ferreira,D,13,185.0,384,M,976401,EUR,985219200,D,13,13,True,9.0,8.0,2.0,1.0,4.0,5.0,4.0,4.0,3.0,,,,,,,18.0,14.0,6.9,3.0,0.0,0.0,0.00075119,0,,,,,,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
11407365,away,Udinese,Martín Payero,martin-payero,M. Payero,M,32,182.0,791,M,895592,EUR,905472000,M,32,32,True,15.0,15.0,1.0,1.0,5.0,5.0,10.0,10.0,1.0,,2.0,,,,,18.0,20.0,6.6,2.0,0.0,0.0,0.021467,0,,,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
11407365,away,Udinese,Roberto Pereyra,roberto-pereyra,R. Pereyra,M,37,184.0,1199,M,122701,EUR,663206400,M,37,37,True,6.0,5.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,,,2.0,,,,8.0,14.0,6.3,4.0,0.0,0.0,0.00220053,0,,,,4.0,,,,,2.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,
11407365,away,Udinese,Joel Malusà,malusa-joel,J. Malusà,G,,,17,M,1479018,EUR,1175040000,G,72,72,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,Joel,Malusa,,,,,,,,,,,,,,,,
11407365,away,Udinese,Maduka Okoye,maduka-okoye,M. Okoye,G,40,197.0,2162,M,891656,EUR,935798400,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407365,away,Udinese,Jordan Zemura,jordan-zemura,J. Zemura,D,33,173.0,795,M,964119,EUR,942537600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407365,away,Udinese,Thomas Kristensen,thomas-kristensen,T. Kristensen,D,31,197.0,904,M,1063373,EUR,1011225600,D,31,31,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,Thomas Kristensen,,,,,,,,,,,,,,,,,
11407365,away,Udinese,Oier Zarraga,oier-zarraga,O. Zarraga,M,6,175.0,217,M,1009661,EUR,915408000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407365,away,Udinese,Simone Pafundi,simone-pafundi,S. Pafundi,M,20,164.0,2131,M,1133119,EUR,1142294400,M,80,80,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,Simone,Pafundi,,,,,,,,,,,,,,,,
11407365,away,Udinese,Etienne Camara,etienne-camara,E. Camara,M,5,190.0,287,M,1097542,EUR,1048982400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,Etienne Camara,,,,,,,,,,,,,,,,,
11407365,away,Udinese,Domingos Quina,domingos-quina,D. Quina,M,8,173.0,417,M,842582,EUR,942883200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407365,away,Udinese,Marley Aké,ake-marley,M. Aké,M,39,177.0,518,M,988839,EUR,978652800,F,15,15,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407365,away,Udinese,Isaac Success,isaac-success,S. Isaac,F,29,182.0,366,M,359640,EUR,820972800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,Isaac,Success,,,,,,,,,,,,,,,,
