match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,player_firstName,player_lastName,captain,stat_aerialLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_totalTackle,stat_wonTackle,stat_accurateCross,stat_shotOffTarget,stat_keyPass,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_hitWoodwork,stat_totalOffside
12450948,home,Stade Brestois,Marco Bizot,marco-bizot,M. Bizot,G,40,194,898,M,100390,EUR,668563200,G,40,40,False,26.0,15.0,18.0,7.0,0.0,10.0,12.0,5.0,14.0,1.0,2.0,11.0,1.0,3.0,2.0,2.0,90.0,36.0,7.2,11.0,0.00339108,0,0.2573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450948,home,Stade Brestois,Kenny Lala,kenny-lala,K. Lala,D,77,178,604,M,141080,EUR,686448000,D,7,7,False,25.0,17.0,9.0,4.0,0.0,11.0,14.0,6.0,12.0,,1.0,1.0,1.0,,,,90.0,41.0,6.5,12.0,0.00295047,0,,1.0,3.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
12450948,home,Stade Brestois,Brendan Chardonnet,brendan-chardonnet,B. Chardonnet,D,5,181,234,M,328035,EUR,788054400,D,5,5,False,22.0,18.0,9.0,5.0,0.0,10.0,10.0,8.0,12.0,,1.0,,1.0,,,,90.0,38.0,7.2,5.0,0.0043399,1,,,3.0,1.0,,,4.0,2.0,,,True,1.0,1.0,3.0,1.0,1.0,0.0433,,,,,,,,,,,,,,
12450948,home,Stade Brestois,Abdoulaye Ndiaye,abdoulaye-ndiaye,A. Ndiaye,D,3,195,1264,M,984527,EUR,1018396800,D,3,3,False,30.0,24.0,9.0,6.0,0.0,18.0,24.0,6.0,6.0,2.0,6.0,3.0,1.0,,,,90.0,48.0,6.9,7.0,0.00198393,0,,,7.0,3.0,,,8.0,1.0,,,,2.0,,,1.0,2.0,,3.0,2.0,,,,,,,,,,,,
12450948,home,Stade Brestois,Massadio Haïdara,massadio-haidara,M. Haïdara,D,21,179,600,M,143344,EUR,723254400,D,22,22,False,18.0,14.0,1.0,,0.0,10.0,11.0,5.0,8.0,2.0,2.0,1.0,,,,,45.0,29.0,6.7,6.0,0.0821981,1,,1.0,1.0,,,,4.0,,,,,1.0,,,,,0.0323,,,1.0,1.0,1.0,,,,,,,,,
12450948,home,Stade Brestois,Mahdi Camara,camara-mahdi,M. Camara,M,45,178,964,M,916041,EUR,899164800,M,45,45,False,31.0,24.0,1.0,1.0,1.0,7.0,10.0,17.0,21.0,2.0,8.0,3.0,3.0,,,,90.0,49.0,8.2,9.0,0.349193,2,,,7.0,1.0,1.0,3.0,1.0,1.0,,,,2.0,,,,2.0,0.1716,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.2502,,,
12450948,home,Stade Brestois,Edimilson Fernandes,edimilson-fernandes,E. Fernandes,M,6,190,348,M,330099,EUR,829526400,M,6,6,False,35.0,24.0,6.0,,0.0,14.0,20.0,10.0,16.0,3.0,3.0,3.0,,,,,90.0,43.0,6.6,13.0,0.00767399,1,,1.0,1.0,,,,3.0,2.0,,,,,1.0,,1.0,1.0,0.1299,,,,,1.0,,,,,,,,,
12450948,home,Stade Brestois,Hugo Magnetti,hugo-magnetti,H. Magnetti,M,8,173,194,M,861324,EUR,896486400,M,8,8,False,34.0,28.0,5.0,3.0,0.0,14.0,15.0,14.0,19.0,,4.0,3.0,,,,,90.0,45.0,7.0,6.0,0.011137,0,,,2.0,2.0,,1.0,2.0,3.0,,,,,,,,,,3.0,2.0,,,,1.0,,,,,,,,
12450948,home,Stade Brestois,Kamory Doumbia,kamory-doumbia,K. Doumbia,M,23,170,5674,M,1156353,EUR,1045526400,M,9,9,False,22.0,15.0,3.0,,0.0,7.0,12.0,11.0,15.0,,4.0,5.0,,,,,76.0,44.0,7.2,16.0,0.0929783,0,,5.0,6.0,,,3.0,,2.0,Kamory Doumbia,,,3.0,,,4.0,1.0,,3.0,1.0,3.0,,3.0,1.0,1.0,,,,,kamory_doumbia03,1.0,
12450948,home,Stade Brestois,Ludovic Ajorque,ludovic-ajorque,L. Ajorque,F,19,196,1367,M,343971,EUR,762134400,F,19,19,False,21.0,14.0,2.0,2.0,0.0,5.0,6.0,9.0,15.0,2.0,5.0,3.0,2.0,,,,85.0,31.0,7.7,9.0,0.0430509,2,,,8.0,,1.0,1.0,1.0,,,,,5.0,,,1.0,2.0,0.3855,,,,,2.0,1.0,,,2.0,1.0,0.6403,,,
12450948,home,Stade Brestois,Mama Baldé,mama-balde,M. Baldé,F,17,183,1081,M,557166,EUR,815616000,F,14,14,False,11.0,8.0,1.0,1.0,0.0,2.0,3.0,6.0,8.0,3.0,6.0,4.0,1.0,,,,76.0,29.0,7.2,11.0,0.00511472,3,,,4.0,,1.0,4.0,1.0,2.0,,,,1.0,,,4.0,,0.0728,,,,1.0,,2.0,,,2.0,,0.076,,,1.0
12450948,home,Stade Brestois,Jordan Amavi,jordan-amavi,J. Amavi,D,,176,326,M,342915,EUR,763171200,D,23,23,True,18.0,15.0,2.0,,0.0,5.0,5.0,11.0,14.0,,,2.0,,,,,44.0,30.0,6.7,6.0,0.236693,0,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
12450948,home,Stade Brestois,Romain Del Castillo,romain-del-castillo,R. Del Castillo,M,10,172,689,M,825681,EUR,828057600,M,10,10,True,5.0,4.0,,,0.0,2.0,3.0,3.0,4.0,,1.0,1.0,,,,,14.0,10.0,7.0,3.0,0.299607,0,,2.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,
12450948,home,Stade Brestois,Mathias Pereira Lage,mathias-pereira-lage,M. P. Lage,M,28,180,349,M,831400,EUR,849312000,M,26,26,True,9.0,7.0,,,0.0,2.0,3.0,5.0,6.0,,1.0,1.0,,,,,14.0,11.0,6.4,2.0,0.00329492,1,,,2.0,,,,,,,,,1.0,,,,1.0,0.2492,1.0,1.0,,,,,,1.0,1.0,,0.2273,,,
12450948,home,Stade Brestois,Abdallah Sima,abdallah-sima,A.Sima,F,19,188,2455,M,1029018,EUR,992736000,F,17,17,True,1.0,,,,0.0,,,,1.0,1.0,1.0,,,,,,11.0,3.0,6.4,2.0,,0,,,4.0,,,,,,,,,4.0,,,1.0,,,,,,,,,,,,,,,,1.0
12450948,home,Stade Brestois,Luc Zogbé,luc-zogbe,L. Zogbé,D,12,178,643,M,1499870,EUR,1111622400,D,12,12,True,,,,,0.0,,,,,1.0,1.0,,,,,,1.0,1.0,,,,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12450948,home,Stade Brestois,Grégoire Coudert,gregoire-coudert,G. Coudert,G,30,190,94,M,891508,EUR,923097600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450948,home,Stade Brestois,Raphaël Le Guen,raphael-le-guen,R. L. Guen,D,71,196,33,,1894085,EUR,1157068800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Raphaël,Le Guen,,,,,,,,,,,,,,,,,,,,,
12450948,home,Stade Brestois,Romain Faivre,romain-faivre,R. Faivre,M,28,180,1033,M,913942,EUR,900374400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450948,home,Stade Brestois,Ibrahim Salah,ibrahim-salah,I. Salah,F,21,185,2215,M,1386639,EUR,999129600,F,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450948,away,Olympique Lyonnais,Lucas Perri,lucas-perri,L. Perri,G,1,196,3418,M,871290,EUR,881712000,G,23,23,False,30.0,26.0,11.0,7.0,0.0,23.0,24.0,3.0,6.0,1.0,1.0,7.0,,2.0,4.0,4.0,90.0,41.0,7.2,5.0,0.00641883,0,-0.8062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
