match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,captain,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoalsOnTarget,stat_challengeLost,stat_wonContest,stat_hitWoodwork,stat_accurateCross,stat_totalOffside,stat_dispossessed,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_ownGoals,stat_penaltyMiss,stat_penaltyWon
11450065,home,Kasımpaşa,Andreas Gianniotis,andreas-gianniotis,A. Gianniotis,G,1,190.0,177,M,236746,EUR,724636800,G,1,1,False,31.0,11.0,27.0,8.0,4.0,8.0,7.0,23.0,1.0,1.0,2.0,15.0,2.0,1.0,1.0,5.0,90.0,42.0,7.2,21.0,0.00300518,0,-0.6207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450065,home,Kasımpaşa,Cláudio Winck,claudio-winck,C. Winck,D,2,183.0,184,M,155998,EUR,766368000,D,2,2,False,15.0,14.0,2.0,1.0,2.0,2.0,12.0,16.0,,6.0,3.0,5.0,,,,,79.0,40.0,6.0,9.0,0.318921,1,,3.0,1.0,4.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,0.0501,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11450065,home,Kasımpaşa,Kenneth Omeruo,kenneth-omeruo,K. Omeruo,D,,185.0,571,M,158293,EUR,750816000,D,4,4,False,28.0,20.0,10.0,5.0,10.0,11.0,10.0,17.0,4.0,6.0,2.0,4.0,,,,,90.0,35.0,6.2,8.0,0.00546847,0,,,2.0,2.0,,,2.0,,,,,2.0,,,,,True,2.0,,,,,,,,,,,,,,,,,,,,,,
11450065,home,Kasımpaşa,Jackson Porozo,jackson-porozo,J. Porozo,D,12,192.0,722,M,978518,EUR,965347200,D,23,23,False,38.0,28.0,8.0,5.0,22.0,23.0,6.0,15.0,2.0,2.0,4.0,6.0,,,,,90.0,55.0,7.1,10.0,0.00281442,1,,,1.0,3.0,,1.0,5.0,2.0,2.0,,,,0.5165,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450065,home,Kasımpaşa,Yasin Özcan,yasin-ozcan,Y. Özcan,D,58,185.0,1802,M,1392102,EUR,1145491200,D,58,58,False,21.0,12.0,5.0,2.0,8.0,12.0,4.0,9.0,2.0,2.0,6.0,6.0,,,,,89.0,43.0,6.5,10.0,0.0062704,2,,,,2.0,,1.0,2.0,1.0,1.0,,,,0.0361,,,,,,1.0,1.0,0.0622,,,,,,,,,,,,,,,,,,,
11450065,home,Kasımpaşa,Gökhan Gül,gokhan-gul,G. Gül,M,17,180.0,107,M,797820,EUR,900633600,M,6,6,False,23.0,18.0,4.0,2.0,4.0,4.0,14.0,19.0,,3.0,,3.0,,,,,90.0,44.0,7.4,8.0,0.018389,3,,,2.0,9.0,2.0,3.0,2.0,3.0,3.0,1.0,,1.0,0.0603,1.0,,,,2.0,,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11450065,home,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,7,184.0,380,M,822228,EUR,694137600,M,7,7,False,16.0,9.0,1.0,,3.0,7.0,7.0,12.0,,1.0,1.0,2.0,,,,,90.0,29.0,6.6,15.0,0.0768943,2,,3.0,4.0,5.0,1.0,2.0,,1.0,,3.0,,,0.2534,2.0,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,
11450065,home,Kasımpaşa,Haris Hajradinović,haris-hajradinovic,H. Hajradinović,M,10,179.0,1215,M,254979,EUR,761529600,M,10,10,False,37.0,20.0,11.0,5.0,2.0,3.0,18.0,35.0,2.0,7.0,,3.0,,,,,90.0,56.0,6.9,23.0,0.14661,4,,1.0,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,0.1939,2.0,,,,,1.0,1.0,0.1976,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,
11450065,home,Kasımpaşa,Aytaç Kara,aytac-kara,A. Kara,M,35,188.0,161,M,128196,EUR,732844800,M,35,35,False,27.0,21.0,6.0,4.0,7.0,9.0,15.0,20.0,,1.0,1.0,5.0,,,,,90.0,36.0,7.3,9.0,0.097615,1,,2.0,,3.0,,,,2.0,2.0,2.0,,1.0,0.0239,1.0,,,,,1.0,1.0,0.3412,,,,1.0,,,,1.0,,,,,,,,,,,
11450065,home,Kasımpaşa,Mortadha Ben Ouanes,mortadha-ben-ouanes,M. B. Ouanes,M,12,182.0,1246,M,919225,EUR,773107200,M,12,12,False,29.0,19.0,1.0,1.0,7.0,7.0,13.0,27.0,2.0,4.0,1.0,10.0,,,,,90.0,40.0,7.0,14.0,0.576401,1,,5.0,2.0,3.0,,1.0,,,,,,2.0,0.0758,3.0,,,,,,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,
