match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,injury,length,description,from
11450065,FT,3.0,4.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11450065,,,,,90,5.0,,1,,,card,Carlos Vinícius,Foul,False,121208916.0,False,yellow,891920.0,Carlos Vinícius,,,,
11450065,,3.0,4.0,,90,,,1,,,goal,,,,179823178.0,False,regular,891920.0,Carlos Vinícius,,,,
11450065,,,,,90,,,1,,,substitution,,,,122508439.0,True,injury,,,True,,,
11450065,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,8.0,,
11450065,,,,,89,,,2,,,substitution,,,,122508437.0,False,regular,,,False,,,
11450065,,,,,89,,,2,,,substitution,,,,122508436.0,False,regular,,,False,,,
11450065,,3.0,3.0,,83,,,8,,,goal,,,,179822909.0,False,regular,233114.0,Mauro Icardi,,,,
11450065,,,,,81,,,10,,,inGamePenalty,,goalkeeperSave,,118455676.0,False,missed,233114.0,Mauro Icardi,,,Goalkeeper save,
11450065,,,,,79,,,12,,,card,Cláudio Winck,Professional foul last man,False,121208823.0,True,red,155998.0,Cláudio Winck,,,,
11450065,,3.0,2.0,,77,,,14,,,goal,,,,179822649.0,True,regular,209374.0,Nuno Da Costa,,,,
11450065,,,,,74,,,17,,,substitution,,,,122508322.0,False,regular,,,False,,,
11450065,,,,,70,,,21,,,card,Aytaç Kara,Argument,False,121208778.0,True,yellow,128196.0,Aytaç Kara,,,,
11450065,,,,,63,,,28,,,substitution,,,,122508242.0,False,regular,,,False,,,
11450065,,2.0,2.0,,57,,,34,,,goal,,,,179821657.0,True,regular,128196.0,Aytaç Kara,,,,
11450065,,,,,53,,,38,,,card,Gökhan Gül,Foul,False,121208677.0,True,yellow,797820.0,Gökhan Gül,,,,
11450065,,1.0,2.0,,48,,,43,,,goal,,,,179821188.0,False,regular,233114.0,Mauro Icardi,,,,
11450065,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11450065,,1.0,1.0,,34,,,12,,,goal,,,,179819529.0,True,ownGoal,233114.0,Mauro Icardi,,,,owngoal
11450065,,,,,29,,,17,,,card,Kenneth Omeruo,Foul,False,121208517.0,True,yellow,158293.0,Kenneth Omeruo,,,,
11450065,,0.0,1.0,,27,,,19,,,goal,,,,179819103.0,False,regular,32493.0,Dries Mertens,,,,
11450065,,,,,14,,,32,,,card,Mortadha Ben Ouanes,Foul,False,121208466.0,True,yellow,919225.0,Mortadha Ben Ouanes,,,,
11450065,,,,,-5,,,6,,,card,Sami Uğurlu,Argument,False,121208899.0,True,yellow,,,,,,
