match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_dispossessed,player_firstName,player_lastName,stat_totalCross,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_accurateCross,stat_errorLeadToAGoal,stat_blockedScoringAttempt,stat_penaltyWon,stat_penaltyConceded,stat_errorLeadToAShot,stat_totalOffside,stat_bigChanceMissed,stat_penaltyMiss
12726859,home,Udinese,Răzvan Sava,razvan-sava,R. Sava,G,90,195,1054,M,1001997,EUR,1024617600,G,90,90,False,32.0,29.0,9.0,6.0,0.0,25.0,26.0,4.0,6.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,38.0,7.2,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726859,home,Udinese,James Abankwah,james-abankwah,J. Abankwah,D,25,188,425,M,1127232,EUR,1074211200,D,4,4,False,62.0,53.0,8.0,3.0,0.0,41.0,44.0,12.0,18.0,2.0,6.0,,,,,,,85.0,73.0,7.0,10.0,0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12726859,home,Udinese,Jaka Bijol,jaka-bijol,J. Bijol,D,15,192,2516,M,886930,EUR,918172800,D,29,29,False,77.0,70.0,10.0,4.0,0.0,59.0,60.0,11.0,17.0,9.0,2.0,,,,,,,90.0,92.0,7.8,9.0,1,,3.0,1.0,4.0,1.0,,,1.0,,,True,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12726859,home,Udinese,Souleymane Isaak Touré,souleymane-isaak-toure,S. I. Touré,D,95,206,1092,M,1012650,EUR,1048809600,D,95,95,False,40.0,40.0,,,0.0,31.0,31.0,9.0,9.0,1.0,2.0,,,,,,,85.0,53.0,7.0,2.0,0,,,1.0,3.0,,,2.0,1.0,1.0,,,,,2.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,
12726859,home,Udinese,Rui Modesto,rui-modesto,R. Modesto,M,18,181,685,M,1068286,EUR,939254400,M,77,77,False,28.0,25.0,1.0,1.0,1.0,15.0,16.0,10.0,14.0,1.0,1.0,,,,,,,90.0,53.0,7.4,7.0,2,,1.0,4.0,6.0,1.0,,,1.0,2.0,1.0,,,,,3.0,2.0,1.0,,,,2.0,2.0,1.0,2.0,,,,,,,,,
12726859,home,Udinese,Sandi Lovrić,sandi-lovric,S. Lovrić,M,4,180,805,M,575852,EUR,891043200,M,8,8,False,31.0,26.0,6.0,5.0,0.0,7.0,7.0,20.0,26.0,1.0,6.0,,,,,,,60.0,46.0,6.8,12.0,0,,,5.0,1.0,3.0,1.0,2.0,1.0,,,,,,,,,3.0,3.0,,,2.0,,,,1.0,1.0,,,,,,,
12726859,home,Udinese,Oier Zarraga,oier-zarraga,O. Zarraga,M,6,175,216,M,1009661,EUR,915408000,M,6,6,False,52.0,51.0,1.0,1.0,0.0,25.0,26.0,26.0,27.0,,2.0,,,,,,,90.0,59.0,7.0,2.0,1,,,1.0,3.0,,,1.0,,2.0,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,
12726859,home,Udinese,Martín Payero,martin-payero,M. Payero,M,32,182,796,M,895592,EUR,905472000,M,5,5,False,18.0,14.0,3.0,1.0,0.0,5.0,5.0,9.0,15.0,,,,,,,,,44.0,27.0,7.3,6.0,2,,,,4.0,,,,,3.0,,,1.0,,,1.0,,,,,,2.0,,,1.0,,,,1.0,,,,,
12726859,home,Udinese,Jordan Zemura,jordan-zemura,J. Zemura,D,33,173,788,M,964119,EUR,942537600,M,33,33,False,37.0,31.0,1.0,,0.0,13.0,14.0,19.0,29.0,1.0,5.0,,,,,,,90.0,60.0,7.4,14.0,0,,,3.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0,,,,2.0,,,1.0,,,,6.0,,,,1.0,,,,,,,,
12726859,home,Udinese,Iker Bravo,iker-bravo,I. Bravo,F,49,184,2530,M,1155571,EUR,1105574400,F,21,21,False,32.0,25.0,,,0.0,10.0,12.0,15.0,20.0,,1.0,,,,,,,90.0,49.0,6.8,12.0,4,,,4.0,,2.0,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,3.0,,,1.0,,,,,,
12726859,home,Udinese,Lorenzo Lucca,lorenzo-lucca,L. Lucca,F,20,201,5033,M,962364,EUR,968544000,F,17,17,False,17.0,13.0,1.0,1.0,0.0,4.0,5.0,9.0,12.0,1.0,1.0,,,,,,,61.0,22.0,7.0,6.0,1,,3.0,2.0,3.0,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
12726859,home,Udinese,Jürgen Ekkelenkamp,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188,1196,M,904887,EUR,954892800,M,32,32,True,19.0,15.0,1.0,1.0,0.0,11.0,12.0,4.0,7.0,,2.0,,,,,,,46.0,30.0,7.1,6.0,2,,,5.0,3.0,,,1.0,1.0,1.0,3.0,,1.0,1.0,,2.0,1.0,2.0,1.0,,,,1.0,,1.0,,,,,1.0,,,,
12726859,home,Udinese,Arthur Atta,atta-arthur,A. Atta,M,14,189,2539,M,1444690,EUR,1042502400,M,14,14,True,21.0,21.0,1.0,1.0,0.0,15.0,15.0,7.0,7.0,,5.0,,,,,,,30.0,29.0,6.8,3.0,1,,,1.0,,,,3.0,3.0,,1.0,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,
12726859,home,Udinese,Keinan Davis,keinan-davis,K. Davis,F,9,189,1441,M,830858,EUR,887328000,F,9,9,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,,,,,,,,29.0,10.0,6.6,4.0,1,,1.0,2.0,2.0,1.0,1.0,,3.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,
12726859,home,Udinese,Enzo Ebosse,enzo-ebosse,E. Ebosse,D,77,185,507,M,848279,EUR,921110400,D,23,23,True,10.0,8.0,1.0,1.0,0.0,7.0,8.0,1.0,2.0,,,,,,,,,14.0,10.0,6.6,2.0,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726859,home,Udinese,Matteo Palma,matteo-palma,M. Palma,D,13,194,610,M,1495719,EUR,1205366400,D,16,16,True,9.0,7.0,2.0,1.0,0.0,6.0,7.0,1.0,2.0,,,,,,,,,14.0,10.0,6.7,2.0,0,,,,,,,,,,,,,,1.0,,,,,Matteo,Palma,,,,,,,,,,,,,
12726859,home,Udinese,Maduka Okoye,maduka-okoye,M. Okoye,G,40,197,2183,M,891656,EUR,935798400,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726859,home,Udinese,Daniele Padelli,daniele-padelli,D. Padelli,G,93,191,191,M,2899,EUR,499046400,G,93,93,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726859,home,Udinese,Christian Kabasele,christian-kabasele,C. Kabasele,D,27,186,476,M,58351,EUR,667353600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726859,home,Udinese,Kingsley Ehizibue,kingsley-ehizibue,K. Ehizibue,M,19,189,687,M,609206,EUR,801360000,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726859,home,Udinese,Jesper Karlström,jesper-karlstrom,J. Karlström,M,8,179,730,M,227894,EUR,803692800,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726859,home,Udinese,Florian Thauvin,florian-thauvin,F. Thauvin,F,10,179,8087,M,148824,EUR,728006400,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726859,home,Udinese,Brenner,brenner,Brenner,F,20,176,2909,M,884980,EUR,947980800,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726859,away,Salernitana,Vincenzo Fiorillo,vincenzo-fiorillo,V. Fiorillo,G,99,190,54,M,28378,EUR,632188800,G,1,1,False,30.0,25.0,9.0,5.0,0.0,25.0,27.0,,3.0,,7.0,1.0,,1.0,1.0,1.0,1.0,90.0,35.0,6.4,5.0,0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
12726859,away,Salernitana,Paolo Ghiglione,ghiglione-paolo,P. Ghiglione,M,18,188,100,M,787642,EUR,854841600,D,29,29,False,53.0,43.0,8.0,3.0,0.0,31.0,34.0,12.0,22.0,,3.0,,,,,,,90.0,83.0,6.6,16.0,2,,,1.0,2.0,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,3.0,1.0,,1.0,,,1.0,,,,,,
12726859,away,Salernitana,Fabio Ruggeri,ruggeri-fabio,F. Ruggeri,D,26,184,163,M,1165179,EUR,1102896000,D,13,13,False,70.0,64.0,12.0,6.0,0.0,57.0,58.0,7.0,12.0,5.0,3.0,,,,,,,90.0,86.0,6.8,6.0,0,1.0,,5.0,5.0,,,1.0,,,3.0,,,,2.0,5.0,1.0,1.0,,,,,1.0,,,,,,,,,,,
12726859,away,Salernitana,Tijs Velthuis,tijs-velthuis,T. Velthuis,D,5,190,110,M,961674,EUR,1010793600,D,4,4,False,57.0,53.0,2.0,2.0,0.0,42.0,45.0,11.0,12.0,6.0,,,,,,,,90.0,68.0,5.6,8.0,0,2.0,,4.0,,,,,3.0,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,
12726859,away,Salernitana,Paweł Jaroszyński,pawel-jaroszynski,P. Jaroszyński,D,4,184,280,M,335823,EUR,781056000,D,44,44,False,54.0,44.0,6.0,2.0,0.0,25.0,31.0,19.0,25.0,1.0,3.0,,,,,,,90.0,69.0,6.6,12.0,1,2.0,,3.0,3.0,,,,,1.0,1.0,,,,1.0,2.0,1.0,,,,,2.0,,,,,,1.0,,,,1.0,,
