match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_totalTackle,stat_challengeLost,stat_wonTackle,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_accurateCross,stat_shotOffTarget,stat_hitWoodwork,stat_goals,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_penaltyConceded,player_sofascoreId,stat_totalOffside
12530667,home,Trabzonspor,Simon Banza,simon-banza,S. Banza,F,9,189.0,10384,M,825945,EUR,839894400,F,17,17,False,,18.0,16.0,2.0,2.0,0.0,9.0,9.0,7.0,9.0,1.0,3.0,,3.0,,1.0,,,,,,,,90.0,28.0,7.7,5.0,0.0735784,3,,,,,3.0,,2.0,,,,0.7275,0.9603,2.0,1.0,,2.0,,3.0,1.0,1.0,,,,,1.0,,1.0,,simbnz,
12530667,home,Trabzonspor,John Lundstram,john-lundstram,J. Lundstram,M,5,181.0,401,M,149815,EUR,761529600,M,5,5,True,,13.0,12.0,2.0,2.0,0.0,8.0,8.0,4.0,5.0,,1.0,,2.0,,,,,,,,,,19.0,15.0,6.8,1.0,0.00155917,0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
12530667,home,Trabzonspor,Enis Destan,enis-destan,E. Destan,F,94,184.0,566,M,1012480,EUR,1024099200,F,94,94,True,,9.0,5.0,,,0.0,,,5.0,9.0,1.0,3.0,,2.0,,1.0,,,,,,,,19.0,12.0,7.0,4.0,0.0027675,0,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,
12530667,home,Trabzonspor,Arif Boşluk,arif-bosluk,A. Boşluk,D,24,183.0,173,M,1138095,EUR,1054857600,D,77,77,True,,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,10.0,8.0,6.6,2.0,0.00025869,1,,Arif Bosluk,,,2.0,,1.0,,,,0.1328,0.3214,,1.0,,,,,1.0,,,,,,,,,,,
12530667,home,Trabzonspor,Cihan Çanak,cihan-canak,C. Çanak,M,99,175.0,582,M,1127335,EUR,1106524800,F,61,61,True,,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,2.0,,1.0,0.00101732,0,,Cihan Canak,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12530667,home,Trabzonspor,Muhammed-Cham Saračević,muhammed-cham-saracevic,M. Cham-Saračević,M,10,180.0,990,M,958901,EUR,969926400,M,10,10,True,,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,0.00097471,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530667,home,Trabzonspor,Ali Eren Öztürk,ali-eren-ozturk,A. E. Öztürk,G,,,9,M,2137787,EUR,1200614400,G,96,96,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Ali Eren Öztürk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530667,home,Trabzonspor,Muhammet Taha Tepe,muhammet-taha-tepe,M. T. Tepe,G,54,184.0,104,M,910094,EUR,978307200,G,54,54,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530667,home,Trabzonspor,Stefan Savić,stefan-savic,S. Savić,D,15,186.0,1710,M,76265,EUR,663292800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530667,home,Trabzonspor,Ali Şahin Yılmaz,ali-sahin-yilmaz,A. Ş. Yılmaz,D,84,185.0,100,M,1145980,EUR,1072915200,D,84,84,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530667,home,Trabzonspor,Anthony Nwakaeme,anthony-nwakaeme,A. N. Nwakaeme,M,9,185.0,824,M,139455,EUR,606441600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530667,away,Alanyaspor,Ertuğrul Taşkıran,ertugrul-taskiran,E. Taşkıran,G,1,191.0,137,M,105974,EUR,626227200,G,1,1,False,,19.0,15.0,7.0,3.0,0.0,13.0,17.0,2.0,2.0,,,1.0,13.0,,,1.0,3.0,,6.0,1.0,,,90.0,36.0,7.3,4.0,0.00030028,0,0.2645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530667,away,Alanyaspor,Fatih Aksoy,fatih-aksoy,F. Aksoy,D,20,189.0,69,M,827922,EUR,878774400,D,20,20,False,True,69.0,62.0,4.0,3.0,0.0,43.0,47.0,19.0,22.0,,2.0,5.0,6.0,,,,,,,,,,90.0,81.0,6.5,9.0,0.0104923,0,,,,,3.0,,,1.0,,2.0,,,,,2.0,1.0,2.0,2.0,,,,,,,,,,,,
12530667,away,Alanyaspor,Nuno Lima,nuno-lima,N. Lima,D,3,184.0,123,M,1133301,EUR,984700800,D,3,3,False,,54.0,53.0,1.0,1.0,0.0,42.0,43.0,11.0,11.0,3.0,5.0,4.0,1.0,,1.0,,,,,,,,90.0,64.0,6.4,1.0,0.00604113,0,,Nuno Lima,,,3.0,,,1.0,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
12530667,away,Alanyaspor,Jure Balkovec,jure-balkovec,J. Balkovec,D,29,185.0,292,M,171625,EUR,779068800,D,29,29,False,,75.0,63.0,18.0,13.0,0.0,36.0,39.0,27.0,42.0,,3.0,2.0,6.0,,1.0,,,,,,,,90.0,93.0,6.8,18.0,0.088284,2,,,,6.0,1.0,,,,2.0,,0.0864,,,,2.0,1.0,2.0,,,,,,,,,,2.0,,,
12530667,away,Alanyaspor,Florent Hadergjonaj,florent-hadergjonaj,F. Hadergjonaj,D,94,183.0,410,M,354860,EUR,775612800,M,94,94,False,,41.0,34.0,5.0,1.0,1.0,18.0,18.0,17.0,29.0,,2.0,3.0,4.0,,,,,,,,,,90.0,64.0,7.8,16.0,0.0897512,1,,,,6.0,,,1.0,,,,0.7884,0.737,1.0,,,,,2.0,2.0,2.0,1.0,1.0,,,1.0,,,,,
12530667,away,Alanyaspor,Richard,richard-candido,Richard,M,36,191.0,349,M,897617,EUR,761529600,M,25,25,False,,31.0,27.0,,,0.0,20.0,23.0,7.0,8.0,,3.0,3.0,2.0,,,,,,,,,,83.0,44.0,6.8,5.0,0.0236191,1,,,,,1.0,,,,2.0,,0.0491,,,,,1.0,,1.0,3.0,3.0,,,1.0,,,,,,,
12530667,away,Alanyaspor,Nicolas Janvier,nicolas-janvier,N. Janvier,M,17,171.0,91,M,802150,EUR,902793600,M,17,17,False,,70.0,63.0,9.0,7.0,0.0,33.0,35.0,31.0,38.0,,1.0,,2.0,,,,,,,,,,90.0,79.0,6.4,11.0,0.0315807,0,,,,3.0,4.0,1.0,,,1.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,
12530667,away,Alanyaspor,Yusuf Özdemir,yusuf-ozdemir,Y. Özdemir,M,88,181.0,157,M,1084884,EUR,979084800,M,88,88,False,,26.0,23.0,3.0,2.0,0.0,9.0,9.0,14.0,17.0,,2.0,,4.0,,2.0,,,,,,,,90.0,43.0,6.2,9.0,0.0129655,0,,Yusuf Ozdemir,,,5.0,,,,1.0,2.0,,,1.0,,,2.0,,5.0,1.0,,,,,,,,,,,
12530667,away,Alanyaspor,Sergio Córdova,sergio-cordova,S. Córdova,F,9,188.0,672,M,881222,EUR,871084800,F,9,9,False,,24.0,19.0,,,0.0,11.0,11.0,8.0,17.0,2.0,5.0,1.0,5.0,,,,,,,,,,89.0,39.0,7.4,12.0,0.0050463,1,,,,4.0,4.0,1.0,1.0,,,,0.4876,0.3396,,2.0,1.0,1.0,,2.0,2.0,2.0,,,,,1.0,,,,,1.0
12530667,away,Alanyaspor,Tonny Vilhena,tonny-vilhena,T. Vilhena,M,52,175.0,507,M,149659,EUR,789091200,F,52,52,False,,14.0,12.0,2.0,2.0,0.0,5.0,6.0,7.0,8.0,,4.0,1.0,2.0,,2.0,,,,,,,,75.0,25.0,6.7,5.0,0.00985162,1,,,,,3.0,,,,,2.0,0.085,,,,2.0,,2.0,2.0,1.0,,,,,,,,1.0,,,
12530667,away,Alanyaspor,Andraž Šporar,andraz-sporar,A. Šporar,F,99,186.0,1339,M,166987,EUR,762307200,F,10,10,False,,17.0,14.0,,,0.0,7.0,7.0,7.0,10.0,1.0,6.0,,,,4.0,,,,,,,,90.0,31.0,7.3,8.0,0.0107351,1,,,,,5.0,2.0,1.0,,,2.0,0.2764,0.4675,,2.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,1.0
12530667,away,Alanyaspor,Gaius Makouta,makouta-gaius,G. Makouta,M,42,180.0,298,M,847013,EUR,869788800,M,42,42,True,,9.0,8.0,,,0.0,3.0,3.0,5.0,6.0,,,,2.0,,,,,,,,,,15.0,12.0,6.1,3.0,0.00342586,1,,,,,2.0,1.0,1.0,,,,0.3564,0.8662,,,,,,,1.0,,,,,,,,,,,
12530667,away,Alanyaspor,Efecan Karaca,efecan-karaca,E. Karaca,M,7,166.0,109,M,60510,EUR,627177600,M,7,7,True,,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,1.0,,,,,,,,,,12.0,3.0,6.5,,0.00062128,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530667,away,Alanyaspor,Arda Usluoğlu,arda-usluoglu,A. Usluoğlu,F,9,189.0,69,M,1618838,EUR,1160611200,F,15,15,True,,1.0,,,,0.0,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,0,,Arda Usluoğlu,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12530667,away,Alanyaspor,Mert Furkan Bayram,mert-furkan-bayram,M. F. Bayram,G,23,187.0,50,M,1149021,EUR,1104624000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Mert Furkan Bayram,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530667,away,Alanyaspor,Yusuf Karagöz,yusuf-karagoz,Y. Karagöz,G,99,195.0,33,M,1133582,EUR,939081600,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Yusuf Karagoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530667,away,Alanyaspor,Batuhan Yavuz,yavuz-batuhan,B. Yavuz,D,2,177.0,42,M,1195735,EUR,1115164800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Batuhan Yavuz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530667,away,Alanyaspor,Umut Mert Toy,toy-umut-mert,U. M. Toy,D,4,188.0,9,M,1474708,EUR,1083974400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Umut Mert Toy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530667,away,Alanyaspor,Yusuf Karademir,yusuf-karademir,Y. Karademir,M,38,181.0,10,M,2085002,EUR,1199404800,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Yusuf Karademir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530667,away,Alanyaspor,Enes Keskin,enes-keskin,E. Keskin,M,8,185.0,32,M,897168,EUR,991526400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530667,away,Alanyaspor,Muhammet Ali Apaydin,muhammet-ali-apaydin,M. A. Apaydin,M,,175.0,1,M,1637930,EUR,1136073600,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Muhammet,Ali Apaydin,,,,,,,,,,,,,,,,,,,,,,,,,,,
