match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_lastManTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialWon,stat_totalContest,stat_wasFouled,stat_wonContest,stat_totalOffside,stat_keyPass,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_goals,player_sofascoreId
11450115,away,Fatih Karagümrük,Salih Dursun,salih-dursun,S. Dursun,D,24,188.0,33,M,179189,EUR,679276800,D,54,54,False,64.0,51.0,9.0,4.0,37.0,42.0,14.0,22.0,1.0,2.0,4.0,5.0,,,,,90.0,73.0,7.1,13.0,0.00534158,2,,,5.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,0.2944,,4.0,,,,,,,,,2.0,,
11450115,away,Fatih Karagümrük,Levent Mercan,munir-levent-mercan,L. Mercan,D,22,176.0,1693,M,1085938,EUR,976406400,D,18,18,False,35.0,27.0,5.0,1.0,14.0,17.0,13.0,18.0,,1.0,1.0,6.0,,,,,90.0,51.0,6.6,10.0,0.0351474,0,,,3.0,,,,,1.0,1.0,2.0,1.0,,,True,,,,,,,1.0,,1.0,,,1.0,,,,,,
11450115,away,Fatih Karagümrük,Dimitrios Kourbelis,dimitrios-kourbelis,D. Kourbelis,M,21,182.0,579,M,128089,EUR,752198400,M,21,21,False,41.0,37.0,1.0,,22.0,24.0,15.0,17.0,,3.0,1.0,7.0,,,,,89.0,55.0,6.8,6.0,0.0164656,1,,,3.0,1.0,,,3.0,3.0,1.0,2.0,2.0,,,,,,1.0,,0.0154,,,,,,,,,,,,,
11450115,away,Fatih Karagümrük,Andrea Bertolacci,andrea-bertolacci,A. Bertolacci,M,,179.0,98,M,47568,EUR,663552000,M,91,91,False,41.0,30.0,3.0,1.0,10.0,15.0,20.0,26.0,,6.0,1.0,4.0,,,,,72.0,56.0,6.6,16.0,0.023468,0,,,4.0,,2.0,,3.0,1.0,,,1.0,,,,,,,,,,,4.0,2.0,1.0,,,,,,,,
11450115,away,Fatih Karagümrük,Emre Mor,emre-mor,E. Mor,M,99,169.0,2594,M,826258,EUR,869702400,M,11,11,False,26.0,22.0,2.0,2.0,6.0,6.0,16.0,21.0,4.0,12.0,,,,,,,78.0,54.0,6.3,15.0,0.0667766,3,,1.0,8.0,,3.0,1.0,,3.0,2.0,2.0,1.0,,,,1.0,,1.0,,0.6361,,,5.0,4.0,1.0,,,,,,2.0,,
11450115,away,Fatih Karagümrük,Valentin Eysseric,valentin-eysseric,V. Eysseric,M,,181.0,141,M,139798,EUR,701481600,M,9,9,False,40.0,33.0,2.0,1.0,15.0,17.0,22.0,41.0,1.0,4.0,1.0,,,,,,90.0,76.0,8.3,25.0,0.551476,2,,18.0,5.0,1.0,1.0,,1.0,5.0,3.0,3.0,1.0,,,,,1.0,1.0,,0.0652,0.4365,,,,,,6.0,,4.0,,,1.0,
11450115,away,Fatih Karagümrük,Ryan Mendes,ryan-mendes,R. Mendes,M,20,175.0,536,M,52797,EUR,631756800,M,20,20,False,36.0,32.0,2.0,1.0,8.0,8.0,26.0,33.0,,6.0,,4.0,,,,,89.0,65.0,7.9,12.0,0.911475,5,,5.0,8.0,2.0,1.0,,,2.0,1.0,3.0,2.0,,,,,1.0,3.0,,0.258,0.1988,1.0,3.0,3.0,2.0,,4.0,,2.0,1.0,1.0,,
11450115,away,Fatih Karagümrük,Güven Yalçın,guven-yalcin,G. Yalçın,F,10,184.0,385,M,826162,EUR,916617600,F,10,10,False,27.0,20.0,,,3.0,5.0,18.0,23.0,2.0,6.0,,1.0,,,,,78.0,45.0,7.2,15.0,0.103156,1,,1.0,7.0,1.0,,,,1.0,1.0,3.0,,,,,,1.0,,,0.0714,0.3064,,6.0,3.0,3.0,,1.0,1.0,1.0,,,,
11450115,away,Fatih Karagümrük,Marcus Rohdén,marcus-rohden,M. Rohdén,M,8,182.0,77,M,209082,EUR,673920000,M,6,6,True,7.0,6.0,2.0,2.0,2.0,2.0,4.0,5.0,,1.0,,1.0,,,,,18.0,12.0,6.8,3.0,0.0059674,2,,,1.0,,1.0,,,,,1.0,,,,,,,,,0.0643,,1.0,,,,,,,,,2.0,,
11450115,away,Fatih Karagümrük,Kevin Lasagna,kevin-lasagna,K. Lasagna,F,15,181.0,319,M,587962,EUR,713404800,F,15,15,True,4.0,3.0,,,1.0,1.0,3.0,4.0,,1.0,,2.0,,,,,12.0,7.0,6.6,1.0,0.0103761,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,
11450115,away,Fatih Karagümrük,Can Keleş,can-keles,C. Keleş,F,70,180.0,519,M,918408,EUR,999388800,F,7,7,True,2.0,2.0,,,,,2.0,3.0,2.0,2.0,,,,,,,12.0,6.0,6.8,1.0,0.0324331,1,,1.0,1.0,,,,,1.0,,,,,,,,,,,0.0259,,,,,,,1.0,,,,1.0,,
11450115,away,Fatih Karagümrük,Sofiane Feghouli,sofiane-feghouli,S. Feghouli,M,,178.0,3304,M,37240,EUR,630633600,M,8,8,True,2.0,2.0,,,,,2.0,2.0,,,,,,,,,1.0,2.0,,,0.0003234,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sffeghouli
11450115,away,Fatih Karagümrük,Marcão,marcao,Marcão,F,9,196.0,737,M,870717,EUR,771811200,F,70,70,True,,,,,,,,,,,,,,,,,1.0,2.0,,,,1,,,1.0,,,,,1.0,1.0,,,,,,,1.0,,,0.0468,0.1377,,,,,,,,,,,,
11450115,away,Fatih Karagümrük,Emre Bilgin,emre-bilgin,E. Bilgin,G,99,188.0,495,M,1050730,EUR,1077753600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Emre Bilgin,,,,,,,,,,,,,,,,,,,,
11450115,away,Fatih Karagümrük,Federico Ceccherini,federico-ceccherini,F. Ceccherini,D,23,187.0,130,M,139410,EUR,705542400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450115,away,Fatih Karagümrük,Emir Tintiş,emir-tintis,E. Tintiş,D,3,187.0,27,M,1210418,EUR,1073865600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450115,away,Fatih Karagümrük,Flavio Paoletti,paoletti-flavio,F. Paoletti,M,36,178.0,72,M,1069011,EUR,1042675200,M,97,97,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450115,away,Fatih Karagümrük,Tonio Teklić,tonio-teklic,T. Teklić,F,99,182.0,575,M,904669,EUR,936835200,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
