match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_unsuccessfulTouch,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_shotOffTarget,captain,stat_challengeLost,player_sofascoreId,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_punches,stat_outfielderBlock,stat_goals
13981505,home,Genoa,Jeff Ekhator,jeff-ekhator,J. Ekhator,F,21,188,605,M,1613917,EUR,1163203200,F,21,21,False,14.0,10.0,,,0.0,2.0,3.0,11.0,3.0,,1.0,1.0,3.0,1.0,,,,,,53.0,25.0,6.2,9.0,0.0265166,,1,,-0.13,-0.11,-0.02,,,,8.0,1.0,,1.0,2.0,,2.0,1.0,,,0.0698,1.0,-0.4,1.0,1.0,,,,,,,1.0,,,,,,
13981505,home,Genoa,Vitinha,vitinha,Vitinha,F,9,183,2248,M,1093695,EUR,953078400,F,9,9,True,8.0,6.0,,,0.0,1.0,2.0,6.0,8.0,,1.0,1.0,2.0,1.0,,,,,,37.0,29.0,6.8,14.0,0.202924,,1,,0.32,0.04,-0.03,,,,5.0,8.0,2.0,6.0,7.0,2.0,3.0,1.0,1.0,,0.0336,2.0,-0.13,3.0,,,,,,,,1.0,,,,,,
13981505,home,Genoa,Caleb Ekuban,caleb-ekuban,C. Ekuban,F,18,182,842,M,309156,EUR,764380800,F,18,18,True,7.0,2.0,,,0.0,1.0,2.0,5.0,3.0,1.0,,3.0,,1.0,,,,,,37.0,17.0,6.2,9.0,0.00013684,,3,,-0.14,0.14,0.14,,,,1.0,1.0,,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0.4847,,-0.73,,2.0,,,,,,,,1.0,,,,,
13981505,home,Genoa,Morten Frendrup,morten-frendrup,M. Frendrup,M,32,178,1679,M,918440,EUR,986601600,M,32,32,True,14.0,8.0,3.0,1.0,0.0,3.0,4.0,10.0,4.0,1.0,3.0,1.0,1.0,1.0,,,,,,27.0,24.0,6.3,9.0,0.00912138,,2,,-0.03,0.0,0.15,,,,5.0,,,1.0,3.0,1.0,,,,,0.1683,1.0,-0.34,2.0,1.0,,,,,2.0,1.0,,,1.0,0.0783,,,
13981505,home,Genoa,Lorenzo Colombo,lorenzo-colombo,L. Colombo,F,29,183,2440,M,930191,EUR,1015545600,F,29,29,True,3.0,1.0,,,0.0,,1.0,2.0,3.0,,,,1.0,,,,,,,27.0,8.0,6.6,3.0,0.0006253,,0,,-0.05,-0.06,-0.01,,,,1.0,,,2.0,4.0,,,,,2.0,,,,3.0,,,,,,,,,,,,,,
13981505,home,Genoa,Benjamin Siegrist,benjamin-siegrist,B. Siegrist,G,31,194,176,M,137773,EUR,696816000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981505,home,Genoa,Daniele Sommariva,daniele-sommariva,D. Sommariva,G,39,186,152,M,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981505,home,Genoa,Stefano Sabelli,stefano-sabelli,S. Sabelli,D,20,179,199,M,184421,EUR,726883200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981505,home,Genoa,Alessandro Marcandalli,alessandro-marcandalli,A. Marcandalli,D,27,190,311,M,1068885,EUR,1035504000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981505,home,Genoa,Lorenzo Venturino,lorenzo-venturino,L. Venturino,M,20,184,769,M,1618563,EUR,1150934400,F,76,76,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981505,home,Genoa,Jean Onana,jean-onana,J. Onana,M,14,189,1410,M,978301,EUR,947289600,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981505,home,Genoa,Albert Grønbæk,albert-gronbaek,A. Grønbæk,M,11,176,1696,M,1000263,EUR,990576000,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981505,home,Genoa,Hugo Cuenca,hugo-cuenca,H. Cuenca,M,30,183,1116,M,1397355,EUR,1105142400,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981505,home,Genoa,Seydou Fini,fini-seydou,S. Fini,M,40,178,400,M,1164381,EUR,1149206400,F,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Seydou,Fini,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981505,home,Genoa,Morten Thorsby,morten-thorsby,M. Thorsby,M,2,189,697,M,280991,EUR,831254400,M,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981505,home,Genoa,Junior Messias,junior-messias,J. Messias,F,10,179,1230,M,888219,EUR,674092800,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981505,away,Cremonese,Emil Audero,emil-audero,E. Audero,G,1,190,10668,M,318603,EUR,853545600,G,1,1,False,42.0,16.0,36.0,10.0,0.0,9.0,13.0,29.0,1.0,2.0,,8.0,,,1.0,1.0,1.0,1.0,1.0,90.0,49.0,6.8,26.0,0.00099526,0.124,0,0.0783,0.12,-0.01,0.22,0.15,,,7.0,,,2.0,2.0,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,
13981505,away,Cremonese,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1614,M,1034303,EUR,1044662400,D,24,24,False,42.0,28.0,8.0,3.0,0.0,15.0,20.0,22.0,3.0,6.0,4.0,3.0,1.0,1.0,,,,,,90.0,71.0,7.1,18.0,0.00765376,,2,,0.14,0.02,0.19,,,,13.0,,,6.0,8.0,,,,,2.0,0.1952,,-0.61,2.0,2.0,,,,,,,,1.0,,,,,
13981505,away,Cremonese,Federico Baschirotto,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,786175,EUR,843177600,D,6,6,False,24.0,16.0,8.0,1.0,0.0,12.0,13.0,11.0,3.0,8.0,1.0,1.0,,1.0,,,,,,90.0,36.0,6.7,8.0,0.00054883,,0,,-0.02,0.02,0.21,,,,4.0,,,1.0,3.0,,,,,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,1.0,
13981505,away,Cremonese,Matteo Bianchetti,matteo-bianchetti,M. Bianchetti,D,15,189,177,M,158037,EUR,732326400,D,15,15,False,23.0,20.0,4.0,2.0,1.0,14.0,14.0,9.0,4.0,4.0,,3.0,,2.0,,,,,,90.0,45.0,7.3,7.0,0.0046205,,1,,0.12,0.02,0.38,,,,6.0,,,1.0,4.0,,,,,1.0,0.0777,1.0,0.02,2.0,1.0,True,,,,2.0,1.0,,,,,,1.0,
13981505,away,Cremonese,Warren Bondo,warren-bondo,W. Bondo,M,38,177,2004,M,1000366,EUR,1063584000,M,38,38,False,31.0,25.0,3.0,1.0,0.0,10.0,14.0,17.0,5.0,1.0,1.0,8.0,1.0,1.0,,,,,,88.0,42.0,6.4,9.0,0.00606101,,1,,0.07,0.01,-0.04,,,,15.0,,,,1.0,1.0,2.0,1.0,,,0.0372,,-0.04,1.0,1.0,,1.0,,,,,,,,,,,
13981505,away,Cremonese,Tommaso Barbieri,tommaso-barbieri,T. Barbieri,M,4,181,494,M,993389,EUR,1030320000,M,4,4,False,24.0,13.0,4.0,1.0,0.0,5.0,7.0,17.0,7.0,,1.0,3.0,2.0,1.0,,,,,,90.0,55.0,7.9,16.0,0.0770424,,1,,0.29,0.45,0.38,,,,8.0,2.0,,2.0,14.0,1.0,,,,3.0,0.0259,2.0,-0.48,4.0,1.0,,1.0,,,9.0,5.0,,,,,,2.0,
13981505,away,Cremonese,Martín Payero,martin-payero,M. Payero,M,32,182,791,M,895592,EUR,905472000,M,32,32,False,45.0,31.0,4.0,2.0,0.0,13.0,15.0,30.0,10.0,,1.0,5.0,1.0,3.0,,,,,,88.0,66.0,6.3,21.0,0.0218321,,0,,0.08,-0.31,-0.21,,,,18.0,1.0,,3.0,9.0,2.0,6.0,3.0,,3.0,,,,2.0,,,,,,1.0,,,,,,,,
13981505,away,Cremonese,Jari Vandeputte,jari-vandeputte,J. Vandeputte,M,27,174,901,M,318645,EUR,824256000,M,27,27,False,28.0,18.0,7.0,1.0,1.0,10.0,12.0,16.0,2.0,3.0,1.0,5.0,1.0,,,,,,,90.0,51.0,7.2,16.0,0.359171,,2,,0.51,0.09,0.19,,,,8.0,6.0,2.0,,3.0,,1.0,,,2.0,0.1397,3.0,-0.55,1.0,1.0,,,,2.0,1.0,1.0,,,1.0,0.0395,,,
13981505,away,Cremonese,Romano Floriani Mussolini,romano-floriani-mussolini,R. F. Mussolini,M,22,188,1584,M,1100354,EUR,1043625600,M,22,22,False,18.0,15.0,2.0,1.0,0.0,6.0,6.0,12.0,4.0,6.0,,3.0,1.0,1.0,,,,,,77.0,37.0,6.6,9.0,0.00590823,,0,,-0.09,-0.52,0.27,,Romano,Floriani,9.0,1.0,,2.0,3.0,,2.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,
13981505,away,Cremonese,Jamie Vardy,jamie-vardy,J. Vardy,F,10,178,23077,M,173827,EUR,537321600,F,10,10,False,12.0,5.0,,,0.0,2.0,3.0,9.0,9.0,1.0,,1.0,3.0,1.0,,,,,,90.0,19.0,6.5,10.0,0.0035624,,0,,-0.4,0.14,0.16,,,,3.0,,,5.0,8.0,,,,,1.0,,1.0,,8.0,,,,Vardy7,,2.0,2.0,,,,,,,
13981505,away,Cremonese,Federico Bonazzoli,federico-bonazzoli,F. Bonazzoli,F,90,182,985,M,284363,EUR,864172800,F,90,90,False,23.0,16.0,2.0,,0.0,6.0,7.0,16.0,6.0,,1.0,2.0,,1.0,,,,,,73.0,37.0,8.0,13.0,0.0171032,,4,,0.01,0.0,-0.02,,,,10.0,,,,2.0,5.0,1.0,,,2.0,0.9169,,0.72,,1.0,,,,,,,,,3.0,1.0991,,,2.0
13981505,away,Cremonese,Franco Vázquez,franco-vazquez,F. Vázquez,F,20,187,1036,M,215246,EUR,604108800,F,20,20,True,3.0,2.0,,,0.0,1.0,2.0,1.0,4.0,,,1.0,1.0,,,,,,,17.0,8.0,6.7,2.0,0.00026108,,0,,0.03,,0.14,,,,1.0,,,1.0,4.0,,,,,,,,,3.0,,,1.0,,,3.0,2.0,,,,,,,
13981505,away,Cremonese,Mikayil Faye,mikayil-faye,M. Faye,D,30,183,9505,M,1002564,EUR,1089763200,D,30,30,True,2.0,,1.0,,0.0,,1.0,1.0,1.0,,,1.0,,,,,,,,13.0,4.0,6.7,2.0,,,0,,-0.02,,0.32,,,,,,,,1.0,,,,,,,,,1.0,,,,mikayilfaye,,1.0,,,,,,,1.0,
13981505,away,Cremonese,Francesco Folino,francesco-folino,F. Folino,D,55,192,146,M,1424353,EUR,1011744000,D,55,55,True,1.0,1.0,,,0.0,1.0,1.0,,1.0,2.0,,,,1.0,,,,,,8.0,5.0,6.7,1.0,9.5e-07,,0,,0.01,,0.17,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
13981505,away,Cremonese,Jeremy Sarmiento,jeremy-sarmiento,J. Sarmiento,M,45,178,5120,M,983816,EUR,1024185600,M,19,19,True,,,,,0.0,,,,1.0,1.0,,,1.0,,,,,,,8.0,4.0,6.6,2.0,,,0,,,-0.03,0.15,,,,,,,,1.0,,1.0,,,,,,,,,,,jeremysarm7ento,,1.0,,,,,,,,
13981505,away,Cremonese,Lapo Nava,lapo-nava,L. Nava,G,69,189,465,M,1141168,EUR,1074729600,G,69,69,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981505,away,Cremonese,Marco Silvestri,marco-silvestri,M. Silvestri,G,16,191,324,M,43970,EUR,667872000,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981505,away,Cremonese,Federico Ceccherini,federico-ceccherini,F. Ceccherini,D,23,187,130,M,139410,EUR,705542400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981505,away,Cremonese,Dachi Lordkipanidze,dachi-lordkipanidze,D. Lordkipanidze,M,25,186,246,M,1153193,EUR,1110240000,M,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Dachi Lordkipanidze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981505,away,Cremonese,Adrian Lickunas,lickunas-adrian,A. Lickunas,F,84,184,57,M,1426607,EUR,1143504000,F,84,84,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981505,away,Cremonese,Dennis Johnsen,dennis-johnsen,D. Johnsen,F,7,185,301,M,869275,EUR,887673600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
