match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_challengeLost,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,captain,stat_outfielderBlock,stat_aerialLost,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_goalAssist,stat_bigChanceCreated,stat_wasFouled,stat_shotOffTarget,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyWon,stat_totalOffside
10570039,home,Bolton Wanderers,Joel Dixon,joel-dixon,J. Dixon,G,193,2,M,312766,EUR,755395200,G,12,12,False,37.0,22.0,22.0,7.0,16.0,19.0,6.0,18.0,1.0,1.0,2.0,4.0,15.0,1.0,1.0,1.0,1.0,5.0,1.0,7.0,1.0,2.0,2.0,90.0,58.0,6.9,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570039,home,Bolton Wanderers,Will Aimson,will-aimson,W. Aimson,D,179,29,M,247349,EUR,757382400,D,15,15,False,44.0,34.0,10.0,2.0,22.0,25.0,12.0,19.0,1.0,3.0,3.0,5.0,4.0,2.0,,2.0,,,,,,,,90.0,57.0,6.3,11.0,0,4,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10570039,home,Bolton Wanderers,Ricardo Santos,ricardo-santos,R. Santos,D,196,94,M,555376,EUR,803433600,D,5,5,False,38.0,29.0,6.0,2.0,23.0,28.0,6.0,10.0,,2.0,1.0,6.0,4.0,1.0,,1.0,,,,,,,,90.0,49.0,6.3,9.0,0,23,1.0,1.0,1.0,,,True,1.0,,,,,,,,,,,,,,,,,,,,,
10570039,home,Bolton Wanderers,George Johnston,george-johnston,G. Johnston,D,181,83,M,920390,EUR,904608000,D,6,6,False,41.0,32.0,6.0,2.0,22.0,25.0,10.0,16.0,2.0,2.0,2.0,1.0,2.0,,,1.0,,,,,,,,90.0,44.0,5.9,9.0,0,6,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10570039,home,Bolton Wanderers,Conor Bradley,bradley-conor,C. Bradley,D,181,15948,M,1008402,EUR,1057708800,M,21,21,False,29.0,16.0,3.0,,7.0,11.0,11.0,20.0,1.0,6.0,4.0,1.0,4.0,2.0,,2.0,,,,,,,,82.0,65.0,6.5,26.0,0,12,1.0,,,5.0,,,,2.0,,,conorbradley03,2.0,2.0,2.0,1.0,,,,,,,,,,,,,
10570039,home,Bolton Wanderers,Kieran Lee,kieran-lee,K. Lee,F,185,18,,23180,EUR,582940800,M,20,20,False,54.0,42.0,2.0,,18.0,21.0,24.0,33.0,2.0,4.0,6.0,1.0,6.0,1.0,,1.0,,,,,,,,90.0,67.0,7.0,14.0,0,,2.0,1.0,,2.0,2.0,,,1.0,,,,,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,
10570039,home,Bolton Wanderers,Jordan Williams,jordan-williams,J. Williams,M,188,15,M,188095,EUR,815616000,M,4,4,False,40.0,30.0,9.0,4.0,20.0,25.0,10.0,15.0,1.0,4.0,4.0,,10.0,2.0,,2.0,,,,,,,,90.0,52.0,6.5,12.0,0,4,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,
10570039,home,Bolton Wanderers,Declan John,declan-john,D. John,M,178,42,M,188087,EUR,804470400,M,3,3,False,44.0,27.0,9.0,3.0,11.0,16.0,16.0,30.0,1.0,2.0,3.0,2.0,6.0,,,,,,,,,,,90.0,68.0,6.2,27.0,1,24,,,,2.0,1.0,,,,,,,2.0,,2.0,,,,2.0,1.0,,,,,,,,,
10570039,home,Bolton Wanderers,Oladapo Afolayan,oladapo-afolayan,O. Afolayan,F,180,304,M,871621,EUR,873936000,F,17,17,False,13.0,10.0,,,4.0,4.0,7.0,10.0,1.0,12.0,2.0,1.0,1.0,,,2.0,,,,,,,,71.0,33.0,6.3,15.0,2,21,,,,5.0,1.0,,1.0,3.0,,,,1.0,1.0,3.0,,,,1.0,,4.0,1.0,1.0,,,,,,
10570039,home,Bolton Wanderers,Elias Kachunga,elias-kachunga,E. Kachunga,F,178,80,M,114066,EUR,703900800,F,24,24,False,13.0,7.0,,,1.0,2.0,6.0,11.0,2.0,6.0,6.0,,1.0,,,,,,,,,,,68.0,22.0,6.7,7.0,3,10,1.0,,,,,,,4.0,,,,,,,,,,4.0,1.0,1.0,1.0,1.0,,,,,,
10570039,home,Bolton Wanderers,Dion Charles,dion-charles,D. Charles,F,178,252,M,343027,EUR,813024000,F,10,10,False,8.0,7.0,,,3.0,3.0,4.0,5.0,,6.0,1.0,,4.0,1.0,,1.0,,,,,,,,90.0,19.0,7.1,5.0,1,15,,2.0,1.0,2.0,1.0,,,3.0,,,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,
