match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_outfielderBlock,stat_penaltyConceded,stat_fouls,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_goalAssist,stat_totalContest,stat_wonContest,stat_accurateCross,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,captain,player_sofascoreId,stat_hitWoodwork,stat_penaltyWon,stat_penaltyMiss
11401911,home,RKC Waalwijk,Mark Spenkelink,mark-spenkelink,M. Spenkelink,G,16,196,33,M,875466,EUR,854323200,G,13,13,False,39.0,25.0,20.0,7.0,18.0,22.0,7.0,17.0,13.0,1.0,1.0,7.0,1.0,10.0,90.0,55.0,8.4,14.0,0.0032144,0,2.6028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401911,home,RKC Waalwijk,Julian Lelieveld,julian-lelieveld,J. Lelieveld,D,2,184,104,M,798179,EUR,880329600,D,2,2,False,26.0,15.0,5.0,2.0,11.0,18.0,4.0,9.0,4.0,,,,,,90.0,48.0,6.9,19.0,0.190941,0,,,,1.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11401911,home,RKC Waalwijk,Shawn Adewoye,shawn-adewoye,S. Adewoye,D,4,183,156,M,989586,EUR,962236800,D,4,4,False,21.0,16.0,4.0,,15.0,16.0,1.0,5.0,3.0,,,,,,47.0,29.0,5.4,6.0,0.00023692,0,,,,,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11401911,home,RKC Waalwijk,Jurien Gaari,jurien-gaari,J. Gaari,D,3,181,58,M,884944,EUR,756604800,D,23,23,False,27.0,21.0,6.0,3.0,20.0,23.0,1.0,4.0,5.0,,,,,,90.0,34.0,6.6,6.0,0.00033212,0,,,,,1.0,1.0,3.0,,,1.0,,2.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
11401911,home,RKC Waalwijk,Aaron Meijers,aaron-meijers,A. Meijers,D,14,176,30,M,32386,EUR,562377600,D,28,28,False,20.0,12.0,8.0,4.0,7.0,8.0,5.0,14.0,5.0,,,,,,90.0,42.0,6.7,12.0,0.00473282,1,,Aaron,Meijers,2.0,,3.0,3.0,2.0,,7.0,1.0,2.0,1.0,,,1.0,,1.0,1.0,1.0,0.0283,,,,,,,,,,,,,,,,,
11401911,home,RKC Waalwijk,Godfried Roemeratoe,godfried-roemeratoe,G. Roemeratoe,M,6,178,106,M,825849,EUR,935020800,M,24,24,False,19.0,12.0,4.0,1.0,9.0,14.0,3.0,5.0,6.0,,,,,,88.0,33.0,6.5,12.0,0.00443614,0,,,,,,2.0,3.0,,,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,
11401911,home,RKC Waalwijk,Denilho Cleonise,denilho-cleonise,D. Cleonise,F,7,179,62,M,971006,EUR,1007769600,M,7,7,False,8.0,7.0,,,3.0,4.0,5.0,6.0,4.0,,,,,,74.0,22.0,7.0,5.0,0.0628962,1,,,,2.0,,4.0,3.0,1.0,,2.0,,,,1.0,,,,,,2.0,0.0711,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1997,,,,,,,,
11401911,home,RKC Waalwijk,Chris Lokesa,lokesa-chris,C. Lokesa,M,5,175,140,M,1126518,EUR,1099785600,M,14,14,False,13.0,11.0,1.0,1.0,7.0,8.0,5.0,7.0,4.0,,,,,,90.0,31.0,6.8,8.0,0.0335751,1,,,,2.0,,3.0,5.0,,,1.0,2.0,5.0,1.0,1.0,1.0,,,,1.0,,0.0324,,2.0,,1.0,,,,,,1.0,,,,,,,
11401911,home,RKC Waalwijk,Yassin Oukili,oukili-yassin,Y. Oukili,M,5,195,495,M,1010846,EUR,978480000,M,6,6,False,16.0,12.0,2.0,,8.0,8.0,4.0,8.0,8.0,,,,,,90.0,30.0,6.3,7.0,0.00739777,1,,,,,1.0,4.0,5.0,1.0,,3.0,,3.0,2.0,2.0,1.0,,,2.0,,,0.2891,,2.0,1.0,,,,,,,,1.0,1.0,,,,,
11401911,home,RKC Waalwijk,Filip Stevanović,filip-stevanovic,F. Stevanović,F,80,177,762,M,966503,EUR,1032825600,M,10,10,False,9.0,4.0,1.0,,3.0,7.0,1.0,3.0,,,,,,,45.0,13.0,6.5,8.0,0.0003761,0,,,,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
