match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_outfielderBlock,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_goalAssist,stat_blockedScoringAttempt,stat_errorLeadToAGoal,player_sofascoreId,stat_totalOffside
11450070,home,Alanyaspor,Ahmed Hassan,,,ahmed-hassan,A. Hassan,F,19,191,1938,M,1143587,EUR,731289600,F,9,9,False,32.0,19.0,6.0,4.0,14.0,20.0,5.0,12.0,,5.0,,,,90.0,41.0,6.5,15.0,0.00148751,2,,,4.0,3.0,6.0,4.0,1.0,,,,1.0,1.0,,,1.0,0.4219,,,1.0,1.0,,,2.0,2.0,,1.1159,,1.0,,,,
11450070,home,Alanyaspor,Yusuf Özdemir,Yusuf Ozdemir,,yusuf-ozdemir,Y. Özdemir,M,88,181,157,M,1084884,EUR,979084800,M,88,88,True,15.0,13.0,1.0,1.0,3.0,3.0,10.0,14.0,,2.0,,,,48.0,20.0,7.2,5.0,0.0664183,1,,2.0,1.0,,2.0,,,,1.0,,,,1.0,,1.0,0.1751,1.0,,1.0,2.0,,,,,,,,,,,,
11450070,home,Alanyaspor,João Novais,,,joao-novais,J. Novais,M,7,183,160,M,233370,EUR,742262400,M,10,10,True,11.0,9.0,1.0,1.0,3.0,4.0,7.0,9.0,,2.0,,,,21.0,13.0,6.8,3.0,0.207372,0,,2.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
11450070,home,Alanyaspor,Carlos Eduardo,,,carlos-eduardo,Carlos Eduardo,F,96,173,354,M,795295,EUR,844905600,F,28,28,True,4.0,2.0,1.0,1.0,,,2.0,4.0,1.0,,,,,21.0,9.0,6.3,3.0,0.0406561,1,,,1.0,1.0,1.0,2.0,,,1.0,,1.0,,1.0,,,0.0724,,,,1.0,,,1.0,,,,,,,,,
11450070,home,Alanyaspor,Nuno Lima,Nuno Lima,,nuno-lima,N. Lima,D,3,184,123,M,1133301,EUR,984700800,D,2,2,True,,,,,,,,,1.0,,,,,13.0,2.0,6.2,,,0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11450070,home,Alanyaspor,Nicolas Janvier,,,nicolas-janvier,N. Janvier,M,17,171,91,M,802150,EUR,902793600,M,17,17,True,6.0,5.0,,,2.0,2.0,3.0,4.0,,,,,,12.0,8.0,6.4,2.0,0.0102632,1,,,1.0,,1.0,,,,,,,,,,,0.069,,,,,,,,,,,,,1.0,,,
11450070,home,Alanyaspor,Yavuz Aygün,Yavuz,Aygün,yavuz-aygun,Y. Aygün,G,,193,18,M,806447,EUR,835833600,G,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450070,home,Alanyaspor,Yunus Bahadir,,,yunus-bahadir,Y. Bahadir,D,2,170,42,M,964756,EUR,1028678400,D,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450070,home,Alanyaspor,Fatih Aksoy,,,fatih-aksoy,F. Aksoy,D,20,189,69,M,827922,EUR,878774400,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450070,home,Alanyaspor,Pione Sisto,,,pione-sisto,P. Sisto,M,77,171,409,M,287943,EUR,791856000,F,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450070,home,Alanyaspor,Mert-Yusuf Torlak,,,mert-yusuf-torlak,M. Torlak,M,37,173,19,M,1015654,EUR,1026950400,M,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450070,away,Trabzonspor,Uğurcan Çakır,,,ugurcan-cakir,U. Çakır,G,1,192,4886,M,754330,EUR,828662400,G,1,1,False,32.0,23.0,14.0,6.0,19.0,22.0,4.0,10.0,1.0,3.0,,2.0,2.0,90.0,38.0,6.3,9.0,0.00726585,0,-0.5537,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,
11450070,away,Trabzonspor,Thomas Meunier,,,thomas-meunier,T. Meunier,D,12,190,2758,M,128587,EUR,684633600,D,12,12,False,59.0,48.0,7.0,5.0,14.0,18.0,34.0,44.0,1.0,8.0,,,,90.0,84.0,7.3,18.0,0.361163,3,,3.0,,4.0,4.0,5.0,,,1.0,2.0,1.0,,1.0,,,0.0748,,,1.0,5.0,2.0,2.0,,1.0,,0.0259,,,1.0,,,
11450070,away,Trabzonspor,Batista Mendy,,,batista-mendy,B. Mendy,M,19,191,1292,M,859021,EUR,947635200,D,6,6,False,69.0,64.0,4.0,1.0,38.0,38.0,26.0,31.0,,5.0,,,,90.0,76.0,6.7,6.0,0.276094,0,,,,,1.0,2.0,,,,,,,,2.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,
11450070,away,Trabzonspor,Stefano Denswil,,,stefano-denswil,S. Denswil,D,4,188,263,M,97404,EUR,736732800,D,24,24,False,74.0,70.0,6.0,5.0,49.0,51.0,21.0,23.0,4.0,5.0,,,,90.0,86.0,6.2,4.0,0.00735174,1,,,,1.0,,3.0,,,1.0,1.0,1.0,,,1.0,,0.0599,,,,,,,,,,,,,,1.0,,
11450070,away,Trabzonspor,Eren Elmalı,,,eren-elmali,E. Elmalı,D,17,180,4102,M,981483,EUR,962928000,D,18,18,False,53.0,46.0,7.0,3.0,17.0,18.0,30.0,39.0,3.0,7.0,,,,90.0,80.0,6.8,13.0,0.130963,0,,4.0,2.0,3.0,3.0,3.0,1.0,,,1.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,
11450070,away,Trabzonspor,Berat Ayberk Özdemir,,,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187,216,M,876857,EUR,895881600,M,5,5,False,72.0,63.0,12.0,10.0,23.0,24.0,40.0,48.0,2.0,2.0,,,,90.0,81.0,6.8,10.0,0.0482773,1,,,1.0,1.0,6.0,2.0,,,,1.0,,,,1.0,1.0,0.0102,,,,1.0,3.0,1.0,,,,,,,1.0,,,
11450070,away,Trabzonspor,Umut Güneş,,,umut-gunes,U. Güneş,M,20,177,131,M,876782,EUR,953164800,M,23,23,False,28.0,25.0,1.0,1.0,5.0,5.0,20.0,23.0,,3.0,,,,61.0,50.0,6.7,10.0,0.0304005,3,,,3.0,,9.0,5.0,2.0,2.0,1.0,2.0,1.0,,4.0,2.0,3.0,0.0995,,,,,,3.0,,,,,,,2.0,,,
11450070,away,Trabzonspor,Edin Višća,,,edin-visca,E. Višća,M,7,172,1000,M,109779,EUR,635212800,M,7,7,False,49.0,34.0,7.0,4.0,9.0,11.0,28.0,50.0,,5.0,,,,90.0,74.0,7.2,25.0,0.219174,3,,12.0,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0843,,3.0,,4.0,2.0,,,,,,,,2.0,,,
11450070,away,Trabzonspor,Enis Bardhi,,,enis-bardhi,E. Bardhi,M,10,172,1009,M,355024,EUR,804643200,M,8,8,False,55.0,47.0,9.0,7.0,15.0,15.0,32.0,48.0,,11.0,,,,90.0,72.0,6.8,20.0,0.0687924,2,,8.0,1.0,,5.0,,1.0,,,,,,,,1.0,0.1358,,,,,,2.0,,1.0,,0.0843,,,1.0,,,
11450070,away,Trabzonspor,Mahmoud Trézéguet,,,mahmoud-trezeguet,M. Trézéguet,M,7,179,38551,M,295361,EUR,780969600,M,10,10,False,34.0,26.0,1.0,1.0,5.0,7.0,22.0,29.0,,4.0,,,,74.0,50.0,7.0,13.0,0.149276,3,,2.0,1.0,,3.0,4.0,2.0,,1.0,1.0,,,2.0,4.0,1.0,0.0819,,1.0,,2.0,,,,1.0,,0.0762,,,1.0,,mahmoudtrezeguet,
11450070,away,Trabzonspor,Enis Destan,,,enis-destan,E. Destan,F,94,184,566,M,1012480,EUR,1024099200,F,94,94,False,19.0,13.0,1.0,,3.0,3.0,10.0,16.0,,,,,,74.0,29.0,6.5,6.0,0.00902151,6,,,3.0,3.0,4.0,7.0,,,1.0,,1.0,1.0,,3.0,1.0,0.6508,,,,1.0,,,2.0,3.0,,1.0853,,,2.0,,,1.0
11450070,away,Trabzonspor,Nicolas Pépé,,,nicolas-pepe,N. Pépé,F,19,183,12626,M,593526,EUR,801705600,F,19,19,True,18.0,16.0,,,4.0,5.0,12.0,13.0,,,,,,29.0,23.0,7.1,6.0,0.0524501,1,,,,,3.0,,2.0,,,,,,1.0,,,0.1394,,,,1.0,,1.0,,1.0,1.0,0.2712,,,,,nicolas_pepe19,
11450070,away,Trabzonspor,Taxiarchis Fountas,Taxiarchis,Fountas,taxiarchis-fountas,T. Fountas,M,11,168,597,M,204562,EUR,810172800,F,14,14,True,9.0,8.0,1.0,,3.0,3.0,5.0,6.0,,,,,,16.0,11.0,6.9,1.0,0.00505208,0,,,,,,2.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
11450070,away,Trabzonspor,Umut Bozok,,,umut-bozok,U. Bozok,F,19,178,386,M,869839,EUR,843091200,F,9,9,True,9.0,8.0,,,4.0,4.0,4.0,5.0,,1.0,,,,16.0,15.0,7.0,3.0,0.00163429,1,,,,,2.0,2.0,1.0,,1.0,,,,1.0,2.0,1.0,0.106,,,,,,,,,,,,,,,,
11450070,away,Trabzonspor,Muhammet Taha Tepe,,,muhammet-taha-tepe,M. T. Tepe,G,54,184,104,M,910094,EUR,978307200,G,54,54,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450070,away,Trabzonspor,Rayyan Baniya,,,rayyan-baniya,R. Baniya,D,23,192,339,M,929739,EUR,919296000,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450070,away,Trabzonspor,Arif Boşluk,Arif Bosluk,,arif-bosluk,A. Boşluk,D,24,183,173,M,1138095,EUR,1054857600,D,73,73,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450070,away,Trabzonspor,Filip Benković,,,filip-benkovic,F. Benković,D,32,194,532,M,357588,EUR,868752000,D,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450070,away,Trabzonspor,Kerem Şen,Kerem Sen,,kerem-sen,K. Şen,M,16,175,57,M,1085376,EUR,1010966400,M,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450070,away,Trabzonspor,Mehmet Aydın,,,mehmet-aydin,M. Aydın,M,8,180,343,M,980632,EUR,1013212800,M,50,50,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450070,away,Trabzonspor,Göktan Gürpüz,,,goktan-gurpuz,G. Gürpüz,M,11,178,348,M,997007,EUR,1043193600,M,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
