match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_dispossessed,stat_outfielderBlock,stat_hitWoodwork,stat_blockedScoringAttempt,captain,stat_crossNotClaimed,stat_goodHighClaim,stat_saves,stat_totalOffside,stat_bigChanceCreated
12709444,home,Grimsby Town,Jake Eastwood,,,jake-eastwood,J. Eastwood,G,1,185.0,29,M,891894,EUR,844300800,G,12,12,False,30.0,14.0,26.0,10.0,0.0,6.0,7.0,8.0,23.0,2.0,1.0,5.0,1.0,2.0,1.0,90.0,36.0,5.7,16.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12709444,home,Grimsby Town,Tyrell Warren,,,tyrell-warren,T. Warren,D,21,181.0,141,M,843034,EUR,908409600,D,21,21,False,15.0,8.0,3.0,,0.0,6.0,9.0,3.0,8.0,7.0,3.0,3.0,,2.0,2.0,90.0,41.0,6.4,12.0,0,2.0,1.0,1.0,2.0,5.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,
12709444,home,Grimsby Town,Harvey Rodgers,,,harvey-rodgers,H. Rodgers,D,5,179.0,31,M,849832,EUR,845769600,D,5,5,False,14.0,12.0,1.0,,0.0,10.0,10.0,2.0,4.0,,5.0,,,,,90.0,22.0,5.7,2.0,0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,
12709444,home,Grimsby Town,Cameron McJannett,,,cameron-mcjannett,C. McJannett,D,17,173.0,24,M,920677,EUR,905040000,D,17,17,False,28.0,22.0,8.0,2.0,0.0,16.0,18.0,6.0,10.0,6.0,7.0,7.0,,3.0,3.0,90.0,43.0,7.0,7.0,2,,,3.0,3.0,3.0,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,
12709444,home,Grimsby Town,Denver Hume,,,hume-denver,D. Hume,D,33,177.0,38,M,920573,EUR,839721600,D,33,33,False,20.0,12.0,5.0,1.0,1.0,7.0,11.0,6.0,12.0,3.0,2.0,5.0,,3.0,2.0,73.0,51.0,6.0,20.0,0,3.0,1.0,1.0,,7.0,1.0,3.0,,,2.0,,1.0,,,,1.0,1.0,,,,,,,,,
12709444,home,Grimsby Town,George McEachran,,,george-mceachran,G. McEachran,M,20,172.0,96,M,867439,EUR,967593600,M,20,20,False,34.0,25.0,6.0,1.0,0.0,10.0,11.0,15.0,23.0,9.0,3.0,8.0,,6.0,2.0,90.0,54.0,6.5,13.0,0,,,,,6.0,3.0,,,2.0,2.0,3.0,,,,,1.0,2.0,1.0,,,,,,,,
12709444,home,Grimsby Town,Jason Daði Svanþórsson,,,jason-dadi-svanthorsson,J. D. Svanþórsson,M,11,178.0,100,M,1029013,EUR,946598400,M,11,11,False,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,3.0,,3.0,,1.0,1.0,67.0,20.0,6.6,8.0,0,,,,,3.0,1.0,3.0,2.0,1.0,4.0,,1.0,,,,,1.0,1.0,,,,,,,,
12709444,home,Grimsby Town,Kieran Green,,,kieran-green,K. Green,M,4,175.0,29,M,754692,EUR,867628800,M,4,4,False,18.0,12.0,1.0,1.0,0.0,6.0,7.0,6.0,11.0,6.0,,2.0,,1.0,,60.0,31.0,6.9,9.0,1,,,,2.0,3.0,1.0,1.0,,3.0,1.0,3.0,,1.0,,,,1.0,,1.0,,,,,,,
12709444,home,Grimsby Town,Evan Khouri,,,evan-khouri,E. Khouri,M,8,179.0,70,M,994540,EUR,1043107200,M,30,30,False,21.0,16.0,1.0,,0.0,7.0,8.0,9.0,14.0,5.0,2.0,6.0,,3.0,2.0,90.0,43.0,6.7,11.0,3,1.0,,1.0,1.0,4.0,1.0,1.0,,2.0,2.0,1.0,1.0,,1.0,,,1.0,,,2.0,,,,,,
12709444,home,Grimsby Town,Charles Vernam,,,charles-vernam,C. Vernam,M,30,170.0,77,M,862793,EUR,844732800,M,10,10,False,14.0,8.0,2.0,,0.0,3.0,3.0,5.0,13.0,5.0,1.0,4.0,,1.0,1.0,73.0,28.0,7.0,11.0,1,2.0,,,2.0,1.0,,3.0,2.0,2.0,2.0,,2.0,1.0,,,,,,,,,,,,,
