match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_blockedScoringAttempt,stat_keyPass,captain,stat_outfielderBlock,stat_wasFouled,stat_totalContest,stat_wonContest,stat_accurateCross,stat_bigChanceCreated,player_sofascoreId,stat_totalOffside,stat_goodHighClaim,stat_goalAssist,stat_goals
10570042,home,Watford,Rey Manaj,,,rey-manaj,R. Manaj,F,9,182.0,2059,M,587882,EUR,856742400,F,9,9,False,23.0,18.0,,,3.0,6.0,15.0,17.0,,4.0,,,90.0,38.0,6.8,12.0,1,,,1.0,8.0,5.0,,4.0,1.0,3.0,2.0,,2.0,4.0,,,,,2.0,,,,1.0,1.0,,,,1.0,,,
10570042,home,Watford,Hamza Choudhury,,,hamza-choudhury,H. Choudhury,M,17,178.0,85684,M,833057,EUR,875664000,M,4,4,True,41.0,37.0,3.0,2.0,20.0,21.0,17.0,21.0,,4.0,,,45.0,46.0,6.9,5.0,0,1.0,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,HChoudhury,,,,
10570042,home,Watford,Ken Sema,,,ken-sema,K. Sema,M,12,177.0,578,M,319847,EUR,749347200,M,12,12,True,22.0,19.0,4.0,3.0,7.0,7.0,14.0,21.0,,3.0,,,30.0,39.0,7.1,10.0,0,6.0,1.0,1.0,3.0,6.0,,2.0,,,,,1.0,,,,,,2.0,,,1.0,4.0,4.0,2.0,,,,,,
10570042,home,Watford,Adrian Blake,Adrian Blake,,blake-adrian,A. Blake,F,10,170.0,323,M,1214695,EUR,1121385600,M,50,50,True,8.0,7.0,,,,,7.0,8.0,,2.0,,,17.0,13.0,6.2,3.0,1,,1.0,,3.0,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,
10570042,home,Watford,Francisco Sierralta,,,francisco-sierralta,F. Sierralta,D,4,192.0,1146,M,805096,EUR,862876800,D,31,31,True,7.0,7.0,1.0,1.0,6.0,6.0,1.0,1.0,,3.0,,,9.0,8.0,6.8,,0,,,1.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10570042,home,Watford,James Morris,,,james-morris,J. Morris,D,3,183.0,41,M,1004344,EUR,1006473600,M,42,42,True,8.0,4.0,1.0,,1.0,4.0,3.0,4.0,,,,,9.0,11.0,6.6,4.0,0,,,1.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10570042,home,Watford,Ben Hamer,,,ben-hamer,B. Hamer,G,29,193.0,69,M,16807,EUR,564364800,G,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570042,home,Watford,Christian Kabasele,,,christian-kabasele,C. Kabasele,D,27,186.0,476,M,58351,EUR,667353600,D,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570042,home,Watford,Shaqai Forde,,,shaqai-forde,S. Forde,M,7,174.0,47,M,1130918,EUR,1083715200,M,47,47,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570042,home,Watford,Max Delyfer,Max Delyfer,,max-delyfer,M. Delyfer,M,,180.0,7,,1398547,EUR,1089244800,M,52,52,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570042,away,Milton Keynes Dons,Jamie Cumming,,,jamie-cumming,J. Cumming,G,1,185.0,226,M,836696,EUR,936403200,G,1,1,False,34.0,19.0,24.0,9.0,14.0,16.0,5.0,18.0,1.0,8.0,3.0,4.0,90.0,43.0,7.8,15.0,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,
10570042,away,Milton Keynes Dons,Daniel Oyegoke,,,daniel-oyegoke,D. Oyegoke,D,2,188.0,177,M,998830,EUR,1041552000,D,12,12,False,29.0,22.0,1.0,,12.0,15.0,10.0,15.0,2.0,4.0,,,90.0,47.0,6.5,14.0,0,1.0,3.0,1.0,10.0,3.0,1.0,1.0,,,,,,4.0,,,,,1.0,,1.0,,3.0,2.0,,,,,,,
10570042,away,Milton Keynes Dons,Warren O'Hora,,,warren-ohora,W. O'Hora,D,5,188.0,69,M,970352,EUR,924480000,D,5,5,False,33.0,30.0,3.0,1.0,25.0,26.0,5.0,7.0,2.0,6.0,,,90.0,50.0,7.4,7.0,1,,1.0,,4.0,3.0,1.0,1.0,,3.0,3.0,,1.0,1.0,,,2.0,1.0,,True,3.0,,,,,,,,,,
10570042,away,Milton Keynes Dons,Zak Jules,,,zak-jules,Z. Jules,D,3,190.0,13,M,556774,EUR,867801600,D,33,33,False,26.0,20.0,3.0,,14.0,17.0,6.0,9.0,1.0,2.0,,,90.0,42.0,6.9,12.0,0,,3.0,1.0,4.0,2.0,,1.0,,1.0,1.0,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,
10570042,away,Milton Keynes Dons,Henry Lawrence,,,henry-lawrence,H. Lawrence,D,18,171.0,129,M,976265,EUR,1001030400,M,22,22,False,22.0,13.0,2.0,,4.0,11.0,9.0,12.0,3.0,3.0,,,90.0,43.0,6.7,16.0,0,1.0,1.0,3.0,7.0,7.0,1.0,2.0,,3.0,1.0,,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,
10570042,away,Milton Keynes Dons,Dawson Devoy,,,dawson-devoy,D. Devoy,M,10,177.0,99,M,985462,EUR,1006214400,M,28,28,False,34.0,27.0,5.0,3.0,15.0,18.0,13.0,17.0,,5.0,,,79.0,47.0,7.4,9.0,3,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,2.0,,,,1.0,,2.0,2.0,,3.0,,,1.0,2.0,1.0,1.0,,,,,1.0,
10570042,away,Milton Keynes Dons,Matthew Smith,,,smith-matthew,M. Smith,M,8,178.0,78,M,859766,EUR,943228800,M,7,7,False,43.0,33.0,7.0,4.0,21.0,22.0,12.0,21.0,2.0,8.0,,,90.0,54.0,6.6,12.0,1,,,,3.0,2.0,1.0,,,,,,1.0,2.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,
10570042,away,Milton Keynes Dons,Daniel Harvie,,,daniel-harvie,D. Harvie,D,3,170.0,20,M,795697,EUR,900374400,M,21,21,False,17.0,11.0,3.0,,5.0,8.0,6.0,9.0,2.0,1.0,,,63.0,28.0,6.8,8.0,0,,,1.0,1.0,4.0,,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,
10570042,away,Milton Keynes Dons,Darragh Burns,,,darragh-burns,D. Burns,M,18,176.0,103,M,1005670,EUR,1023494400,F,20,20,False,23.0,15.0,3.0,,6.0,7.0,10.0,18.0,1.0,1.0,,,79.0,44.0,7.9,17.0,1,2.0,2.0,,8.0,5.0,3.0,2.0,1.0,4.0,2.0,,5.0,,,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,,,,1.0,1.0
10570042,away,Milton Keynes Dons,Will Grigg,,,will-grigg,W. Grigg,F,9,180.0,286,M,45863,EUR,678499200,F,9,9,False,5.0,3.0,,,2.0,3.0,1.0,2.0,1.0,1.0,,,38.0,9.0,6.4,5.0,0,,2.0,1.0,4.0,1.0,1.0,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,
10570042,away,Milton Keynes Dons,Louie Barry,,,louie-barry,L. Barry,F,27,174.0,726,M,1001937,EUR,1056153600,F,19,19,False,18.0,16.0,2.0,1.0,9.0,9.0,7.0,9.0,,3.0,,,63.0,30.0,6.9,5.0,1,,,,1.0,7.0,,1.0,1.0,4.0,3.0,,1.0,,,,,,1.0,,,1.0,2.0,2.0,,,,,,,
10570042,away,Milton Keynes Dons,Matthew Dennis,,,matthew-dennis,M. Dennis,F,19,186.0,183,M,1014436,EUR,1018828800,F,30,30,True,5.0,4.0,,,1.0,1.0,3.0,4.0,,1.0,,,52.0,13.0,6.9,5.0,2,,4.0,,6.0,1.0,,,1.0,,,,2.0,,,,,1.0,,,,1.0,2.0,,,,,,,,1.0
10570042,away,Milton Keynes Dons,Jack Tucker,Jack,Tucker,tucker-jack,J. Tucker,D,5,192.0,39,M,906660,EUR,942451200,D,4,4,True,5.0,5.0,1.0,1.0,5.0,5.0,,,4.0,1.0,,,27.0,11.0,6.8,,0,,,1.0,,3.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,
10570042,away,Milton Keynes Dons,Daniel Kemp,,,daniel-kemp,D. Kemp,M,10,161.0,85,M,882024,EUR,916012800,M,17,17,True,10.0,10.0,,,3.0,3.0,7.0,8.0,,3.0,,,27.0,19.0,6.8,4.0,1,1.0,1.0,,3.0,3.0,,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,,2.0,1.0,,,,,,,
10570042,away,Milton Keynes Dons,Nathan Holland,,,nathan-holland,N. Holland,M,,176.0,27,M,795059,EUR,898214400,M,11,11,True,4.0,4.0,,,,,4.0,4.0,,1.0,,,11.0,7.0,6.2,2.0,0,,,,2.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,
10570042,away,Milton Keynes Dons,Ethan Robson,,,ethan-robson,E. Robson,M,20,178.0,20,M,848455,EUR,846201600,M,8,8,True,5.0,3.0,1.0,1.0,,1.0,3.0,4.0,,1.0,,,11.0,6.0,6.5,3.0,0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10570042,away,Milton Keynes Dons,Franco Ravizzoli,Franco Ravizzoli,,franco-ravizzoli,F. Ravizzoli,G,25,188.0,35,M,1088141,EUR,868406400,G,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570042,away,Milton Keynes Dons,Callum Tripp,Callum Tripp,,callum-tripp,C. Tripp,D,34,193.0,19,M,1157663,EUR,1156723200,M,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570042,away,Milton Keynes Dons,Brooklyn Ilunga,Brooklyn Ilunga,,brooklyn-ilunga,B. Ilunga,M,31,,11,M,1120523,EUR,1069372800,D,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570042,away,Milton Keynes Dons,Junior Gyamfi,Junior,Gyamfi,junior-gyamfi,J. Gyamfi,M,8,183.0,5,M,2223884,EUR,1081641600,M,32,32,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
