match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_fouls,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_wasFouled,captain,stat_totalCross,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,player_sofascoreId,stat_goalAssist,stat_goals,stat_outfielderBlock,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated
10411503,home,Torino,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6222,M,356160,EUR,856396800,G,32,32,False,33.0,22.0,18.0,7.0,16.0,17.0,6.0,16.0,13.0,1.0,3.0,7.0,1.0,1.0,90.0,46.0,8.0,12.0,0.0,0.0,0.00445791,0,0.5727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411503,home,Torino,Koffi Djidji,koffi-djidji,K. Djidji,D,,184,149,M,158235,EUR,723081600,D,26,26,False,41.0,32.0,2.0,,24.0,30.0,8.0,11.0,10.0,,,,,,90.0,46.0,6.7,9.0,0.0,0.0,0.0528091,0,,,,3.0,4.0,5.0,7.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
10411503,home,Torino,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191,3972,M,870263,EUR,928627200,D,4,4,False,48.0,40.0,3.0,,35.0,39.0,5.0,9.0,8.0,,,,,,90.0,58.0,6.9,8.0,0.1596,0.0,0.00147851,1,,,,4.0,6.0,6.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,
10411503,home,Torino,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182,1729,M,67769,EUR,714700800,D,13,13,False,54.0,44.0,9.0,4.0,30.0,32.0,14.0,24.0,9.0,1.0,,,,,90.0,60.0,6.7,13.0,0.0,0.0,0.0162716,0,,,,1.0,,1.0,,,,,,,,,,1.0,,True,2.0,2.0,,,,,,,,,,,
10411503,home,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,20,180,1014,M,233826,EUR,827625600,M,19,19,False,41.0,37.0,5.0,4.0,15.0,15.0,23.0,33.0,1.0,,,,,,82.0,57.0,6.8,12.0,0.0,0.0,0.0587255,0,,,,1.0,,3.0,,1.0,,,,1.0,,,1.0,,,,7.0,3.0,1.0,,,,,,,,,,
10411503,home,Torino,Samuele Ricci,samuele-ricci,S. Ricci,M,4,182,4118,M,930189,EUR,998352000,M,28,28,False,41.0,36.0,2.0,1.0,15.0,17.0,21.0,25.0,3.0,,,,,,90.0,57.0,6.9,7.0,0.0932,0.0,0.00903502,2,,,,1.0,2.0,3.0,7.0,,,3.0,2.0,2.0,,,1.0,1.0,2.0,,1.0,,,1.0,2.0,,,,,,,,
10411503,home,Torino,Ivan Ilić,ivan-ilic,I. Ilić,M,8,185,1776,M,877371,EUR,984787200,M,8,8,False,49.0,48.0,1.0,1.0,22.0,22.0,26.0,33.0,6.0,1.0,,,,,76.0,61.0,7.1,9.0,0.0,0.0,0.0212226,0,,,,,,1.0,4.0,,,4.0,2.0,,,,,,,,6.0,1.0,,1.0,,,,,,,,,
10411503,home,Torino,Mërgim Vojvoda,mergim-vojvoda,M. Vojvoda,D,31,187,1424,M,798147,EUR,791596800,M,27,27,False,45.0,36.0,,,11.0,12.0,26.0,34.0,7.0,2.0,,,,,90.0,57.0,7.0,13.0,0.0892,0.2179,0.119714,2,,,,1.0,1.0,2.0,2.0,,,1.0,1.0,1.0,,,1.0,,,,1.0,2.0,1.0,,1.0,1.0,,,,,,,
10411503,home,Torino,Aleksei Miranchuk,aleksei-miranchuk,A. Miranchuk,M,59,182,4256,M,324353,EUR,813888000,F,59,59,False,36.0,28.0,3.0,2.0,8.0,9.0,21.0,28.0,3.0,,,,,,75.0,48.0,7.4,9.0,0.191,0.6048,0.120389,3,,,,1.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,Miranchuk,,,,,,
10411503,home,Torino,Nikola Vlašić,nikola-vlasic,N. Vlašić,M,10,178,5477,M,357596,EUR,875923200,F,16,16,False,31.0,25.0,,,7.0,8.0,18.0,24.0,3.0,3.0,,,,,76.0,49.0,6.9,15.0,0.0726,0.0832,0.180065,2,,,,1.0,1.0,7.0,6.0,5.0,2.0,,,3.0,,,,,3.0,,1.0,3.0,,1.0,1.0,1.0,niksivlasic_,1.0,,,,,
