match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_wonContest,stat_outfielderBlock,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_accurateCross,stat_wasFouled,stat_fouls,stat_challengeLost,stat_totalOffside,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,captain,stat_goals,player_sofascoreId,stat_hitWoodwork
10382087,home,Fortuna Sittard,Tom Hendriks,tom-hendriks,T. Hendriks,G,22,186,30,M,967463,EUR,1021334400,G,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382087,home,Fortuna Sittard,Yanick van Osch,yanick-van-osch,Y. van Osch,G,1,183,70,M,361764,EUR,859161600,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382087,home,Fortuna Sittard,Mike van Beijnen,mike-van-beijnen,M. v. Beijnen,D,,187,18,M,1010516,EUR,920764800,D,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382087,home,Fortuna Sittard,Ximo Navarro,ximo-navarro,X. Navarro,D,23,176,95,M,150864,EUR,633052800,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382087,home,Fortuna Sittard,Vasilios Sourlis,vasilios-sourlis,V. Sourlis,M,90,182,132,M,983032,EUR,1037232000,F,90,90,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Vasilios,Sourlis,,,,,,,,,,,,,,,,,,,
10382087,home,Fortuna Sittard,Cole Bassett,cole-bassett,C. Bassett,M,23,180,214,M,945420,EUR,996278400,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382087,home,Fortuna Sittard,Muhammet Tunahan Taşçı,muhammet-tunahan-tasci,M. T. Tasci,F,7,172,136,M,980612,EUR,1020038400,F,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382087,home,Fortuna Sittard,Paul Gladon,paul-gladon,P. Gladon,F,19,188,61,M,148615,EUR,700876800,F,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382087,away,Excelsior,Stijn van Gassel,stijn-van-gassel,S. van Gassel,G,1,185,166,M,367118,EUR,845596800,G,1,1,False,28.0,17.0,15.0,4.0,14.0,18.0,3.0,10.0,6.0,,2.0,3.0,90.0,33.0,6.6,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382087,away,Excelsior,Siebe Horemans,siebe-horemans,S. Horemans,D,2,186,201,M,794990,EUR,896745600,D,2,2,False,50.0,37.0,8.0,5.0,18.0,23.0,19.0,31.0,11.0,,,,90.0,71.0,6.9,22.0,1,1.0,6.0,,1.0,,,,1.0,1.0,,,,4.0,3.0,1.0,,,,,,,1.0,,1.0,,1.0,,,,,
10382087,away,Excelsior,Redouan El Yaakoubi,redouan-el-yaakoubi,R. E. Yaakoubi,D,,182,100,M,887617,EUR,822528000,D,4,4,False,76.0,56.0,14.0,4.0,27.0,33.0,29.0,43.0,11.0,,,,90.0,89.0,6.8,22.0,2,,4.0,,,,2.0,2.0,,,,,,,2.0,,,,,1.0,2.0,,2.0,,,,,1.0,True,,,
10382087,away,Excelsior,Serano Seymor,serano-seymor,S. Seymor,D,34,190,15,M,1091021,EUR,1010102400,D,34,34,False,60.0,53.0,3.0,2.0,34.0,38.0,19.0,22.0,5.0,,,,90.0,69.0,7.2,7.0,0,1.0,7.0,,2.0,,2.0,1.0,3.0,2.0,,Serano Seymor,,,2.0,2.0,,1.0,,,,,,,,,,,,,,
10382087,away,Excelsior,Nathan Tjoe-A-On,tjoe-a-on-nathan,N. Tjoe-A-On,M,24,182,7235,M,992651,EUR,1008979200,D,28,28,False,47.0,43.0,2.0,2.0,22.0,22.0,24.0,34.0,3.0,,,,90.0,71.0,7.4,10.0,0,4.0,1.0,,1.0,,,3.0,,,3.0,,,9.0,,1.0,3.0,,,,,3.0,,3.0,1.0,,,,,,nathantjoeaon,
10382087,away,Excelsior,Adrian Fein,adrian-fein,A. Fein,M,29,187,138,M,855846,EUR,921715200,M,5,5,False,31.0,25.0,,,13.0,16.0,12.0,15.0,2.0,,,,56.0,34.0,6.5,7.0,1,1.0,,,,,,1.0,,,,Adrian,Fein,,,,,,,1.0,1.0,,,,1.0,,,,,,,
10382087,away,Excelsior,Yassin Ayoub,yassin-ayoub,Y. Ayoub,M,,175,165,M,151894,EUR,762912000,M,21,21,False,44.0,42.0,2.0,,13.0,13.0,29.0,34.0,8.0,,,,68.0,59.0,6.4,10.0,1,8.0,3.0,4.0,,,,,3.0,1.0,1.0,,,3.0,,,,1.0,,,1.0,,,1.0,2.0,1.0,1.0,,,,,
10382087,away,Excelsior,Julian Baas,julian-baas,J. Baas,M,16,184,147,M,1046143,EUR,1018915200,M,33,33,False,46.0,41.0,2.0,2.0,12.0,13.0,29.0,35.0,6.0,,,,90.0,62.0,7.0,10.0,2,7.0,8.0,1.0,,,,,1.0,1.0,,,,2.0,3.0,,1.0,2.0,,2.0,2.0,,4.0,2.0,2.0,,,,,,,
10382087,away,Excelsior,Kenzo Goudmijn,kenzo-goudmijn,K. Goudmijn,M,24,174,248,M,916947,EUR,1008633600,M,8,8,False,37.0,24.0,3.0,2.0,5.0,6.0,20.0,34.0,5.0,,,,90.0,53.0,6.9,22.0,1,2.0,3.0,2.0,2.0,,1.0,,,,3.0,,,3.0,,2.0,,,,,4.0,1.0,1.0,,,,,1.0,,,,
10382087,away,Excelsior,Couhaib Driouech,couhaib-driouech,C. Driouech,F,11,175,4625,M,1047395,EUR,1019001600,M,14,14,False,15.0,13.0,,,5.0,5.0,9.0,14.0,1.0,,,,82.0,36.0,6.8,10.0,3,3.0,2.0,1.0,2.0,,,1.0,1.0,1.0,,,,4.0,,1.0,,,,2.0,3.0,1.0,,1.0,,,,1.0,,,,1.0
10382087,away,Excelsior,Mike van Duinen,mike-van-duinen,M. v. Duinen,F,29,183,39,M,150494,EUR,689385600,F,29,29,False,11.0,4.0,,,,,4.0,11.0,1.0,,,,81.0,19.0,6.6,10.0,2,6.0,4.0,2.0,,,1.0,,,,,Mike,van Duinen,,4.0,,,3.0,,2.0,1.0,,,1.0,,,,,,,,
10382087,away,Excelsior,Lazaros Lamprou,lazaros-lamprou,L. Lamprou,M,7,177,177,M,823856,EUR,882403200,F,22,22,True,19.0,16.0,1.0,,4.0,4.0,12.0,16.0,4.0,,,,34.0,27.0,6.6,7.0,0,2.0,2.0,2.0,,,,1.0,1.0,1.0,,Lazaros,Lamprou,1.0,,,,,,,1.0,,1.0,,,,,,,,,
10382087,away,Excelsior,Joshua Eijgenraam,joshua-eijgenraam,J. Eijgenraam,M,20,180,30,M,1090204,EUR,1013990400,M,6,6,True,17.0,16.0,2.0,2.0,3.0,3.0,13.0,14.0,2.0,,,,22.0,21.0,6.5,1.0,1,2.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,
10382087,away,Excelsior,Reda Kharchouch,reda-kharchouch,R. Kharchouch,F,99,192,100,M,907909,EUR,809481600,F,9,9,True,2.0,,,,,1.0,,1.0,,,,,9.0,4.0,6.4,3.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10382087,away,Excelsior,Nathan Markelo,nathan-markelo,N. Markelo,M,24,182,73,M,920489,EUR,915667200,D,24,24,True,5.0,5.0,,,1.0,1.0,4.0,5.0,2.0,,,,8.0,7.0,6.1,2.0,0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10382087,away,Excelsior,Norbert Alblas,norbert-alblas,N. Alblas,G,18,185,18,M,339845,EUR,787190400,G,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Norbert,Alblas,,,,,,,,,,,,,,,,,,,
10382087,away,Excelsior,Maxime Awoudja,maxime-awoudja,M. Awoudja,D,6,188,29,M,886639,EUR,886377600,D,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382087,away,Excelsior,Raphaël Eyongo,raphael-eyongo,R. Eyongo,F,9,191,31,M,1168090,EUR,1053475200,F,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
