match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,stat_bigChanceMissed,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_goals
11369947,home,Standard Liège,Wilfried Kanga,wilfried-kanga,W. Kanga,F,7,189.0,938,M,838640,EUR,888019200,F,14,14,False,7.0,5.0,,3.0,3.0,4.0,3.0,,,55.0,12.0,6.6,5.0,0.00141689,2,,,,,,2.0,,2.0,,2.0,,,,,,,,3.0,,,,,,2.0,0.2144,,1.0,,,,,,,,,,,,
11369947,home,Standard Liège,Stipe Perica,stipe-perica,S. Perica,F,,192.0,362,M,284845,EUR,805075200,F,28,28,True,8.0,7.0,,1.0,1.0,8.0,1.0,,,35.0,15.0,6.8,3.0,0.0582628,2,,,,,,7.0,1.0,5.0,1.0,6.0,1.0,,1.0,,,,,1.0,,,1.0,,,,0.4644,1.0,1.0,0.4243,,1.0,,1.0,,1.0,,,,,
11369947,home,Standard Liège,Cihan Çanak,cihan-canak,C. Çanak,M,99,175.0,582,M,1127335,EUR,1106524800,M,61,61,True,11.0,10.0,1.0,,,16.0,2.0,,,13.0,23.0,6.5,7.0,0.115751,0,,Cihan Canak,,,1.0,11.0,5.0,,,4.0,1.0,,,,,,,,,2.0,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,,
11369947,home,Standard Liège,Noah Ohio,noah-ohio,N. Ohio,F,39,185.0,960,M,1100456,EUR,1042675200,F,10,10,True,2.0,2.0,,,,2.0,,,,13.0,9.0,6.3,5.0,0.00663262,1,,Noah Ohio,,,,2.0,,,,4.0,,1.0,,,,,,3.0,,1.0,1.0,1.0,,1.0,0.1127,,,,1.0,,,,,,,,,,
11369947,home,Standard Liège,Romaine Mundle,mundle-romaine,R. Mundle,F,14,177.0,650,M,1094440,EUR,1051142400,M,7,7,True,9.0,8.0,1.0,1.0,1.0,11.0,1.0,,,13.0,16.0,6.7,4.0,0.0123028,0,,,,,,8.0,3.0,,,1.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,
11369947,home,Standard Liège,Matthieu Epolo,matthieu-epolo,M. Epolo,G,1,185.0,3162,M,1121943,EUR,1105747200,G,40,40,True,,,,,,,,,,,,,,,0,,Matthieu Epolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369947,home,Standard Liège,Daan Dierckx,dierckx-daan,D. Dierckx,D,29,192.0,200,M,1099368,EUR,1045958400,D,35,35,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369947,home,Standard Liège,Gilles Dewaele,gilles-dewaele,G. Dewaele,D,20,180.0,52,M,285943,EUR,824169600,D,2,2,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369947,home,Standard Liège,Brahim Ghalidi,brahim-ghalidi,B. Ghalidi,F,55,174.0,368,M,1149130,EUR,1107129600,F,32,32,True,,,,,,,,,,,,,,,0,,Brahim Ghalidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369947,away,KV Kortrijk,Lucas Pirard,lucas-pirard,L. Pirard,G,21,191.0,81,M,190379,EUR,794793600,G,95,95,False,29.0,16.0,24.0,8.0,10.0,19.0,13.0,4.0,4.0,90.0,42.0,7.9,13.0,0.00161313,0,0.612,,,,11.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
11369947,away,KV Kortrijk,Mark Mampasi,mark-mampasi,M. Mampasi,D,18,185.0,119,M,998740,EUR,1047427200,D,4,4,False,32.0,20.0,7.0,13.0,17.0,15.0,2.0,,,90.0,48.0,7.3,12.0,0.00325904,0,,,,,2.0,7.0,,,2.0,2.0,3.0,1.0,9.0,,1.0,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,
11369947,away,KV Kortrijk,João Silva,joao-silva,J. Silva,D,6,187.0,281,M,1068519,EUR,916272000,D,44,44,False,17.0,14.0,2.0,13.0,14.0,3.0,2.0,,,90.0,31.0,7.4,3.0,0.00040339,0,,,,True,,1.0,,,6.0,2.0,6.0,1.0,6.0,3.0,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,
11369947,away,KV Kortrijk,Haruya Fujii,fujii-haruya,H. Fujii,D,13,186.0,241,M,929608,EUR,977788800,D,24,24,False,43.0,27.0,14.0,17.0,23.0,20.0,8.0,,,90.0,57.0,7.1,16.0,0.00729537,0,,,,,6.0,10.0,,1.0,3.0,2.0,4.0,,11.0,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,
11369947,away,KV Kortrijk,Nayel Mehssatou,nayel-mehssatou,N. Mehssatou,M,8,172.0,534,M,1064174,EUR,1018569600,M,6,6,False,21.0,12.0,2.0,4.0,8.0,15.0,5.0,,,90.0,41.0,6.9,15.0,0.0286367,0,,,,,,8.0,2.0,,,1.0,4.0,,,2.0,3.0,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,
11369947,away,KV Kortrijk,Abdoulaye Sissako,abdoulaye-sissako,A. Sissako,M,8,186.0,79,M,846330,EUR,896140800,M,27,27,False,40.0,25.0,1.0,12.0,17.0,24.0,6.0,,,90.0,56.0,6.5,22.0,0.00821689,1,,,,,,13.0,1.0,,,6.0,1.0,1.0,1.0,3.0,1.0,1.0,,1.0,,1.0,4.0,,,,0.0321,,,,,,,1.0,,,,,,,
11369947,away,KV Kortrijk,Abdelkahar Kadri,abdelkahar-kadri,A. Kadri,M,37,170.0,2010,M,1007528,EUR,961804800,M,10,10,False,34.0,27.0,1.0,7.0,10.0,29.0,7.0,,,75.0,58.0,7.3,14.0,0.059716,2,,,,,,21.0,5.0,1.0,,5.0,3.0,2.0,3.0,3.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1444,,,,1.0,1.0,,1.0,,,,,,,
11369947,away,KV Kortrijk,Marco Kana,marco-kana,M. Kana,D,55,183.0,383,M,964759,EUR,1028764800,M,16,16,False,35.0,30.0,4.0,17.0,18.0,17.0,7.0,,,90.0,45.0,6.6,7.0,0.0046989,0,,,,,1.0,13.0,,1.0,2.0,5.0,3.0,2.0,3.0,2.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,2.0,,,,,,
11369947,away,KV Kortrijk,Sheyi Ojo,sheyi-ojo,S. Ojo,D,17,177.0,264,M,284449,EUR,866678400,M,54,54,False,19.0,17.0,,7.0,9.0,19.0,6.0,,,90.0,49.0,7.2,17.0,0.059051,0,,,,,,10.0,9.0,2.0,2.0,4.0,6.0,1.0,3.0,,1.0,1.0,,1.0,1.0,,1.0,2.0,2.0,,,,,,,,,,1.0,,,,,,
11369947,away,KV Kortrijk,Felipe Avenatti,felipe-avenatti,F. Avenatti,F,9,194.0,145,M,308058,EUR,767318400,F,20,20,False,24.0,14.0,2.0,6.0,10.0,14.0,5.0,,,65.0,33.0,7.5,12.0,0.0288013,2,,,,,2.0,8.0,,2.0,4.0,5.0,5.0,1.0,2.0,,,,,1.0,,1.0,,2.0,1.0,,0.2175,2.0,,0.5465,,,,,,,,,,,1.0
11369947,away,KV Kortrijk,Isaak Davies,isaak-davies,I. Davies,F,39,175.0,111,M,1005908,EUR,1001376000,F,39,39,False,11.0,8.0,,3.0,3.0,9.0,1.0,,,75.0,20.0,6.7,7.0,0.0189178,0,,,,,,5.0,1.0,2.0,,6.0,3.0,,,,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,
11369947,away,KV Kortrijk,Jonathan Afolabi,jonathan-afolabi,J. Afolabi,F,9,176.0,196,M,921184,EUR,947808000,F,9,9,True,6.0,6.0,,2.0,2.0,4.0,1.0,,,25.0,10.0,6.5,4.0,0.00378539,0,,,,,,4.0,,,,3.0,,,,,,,,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,,
11369947,away,KV Kortrijk,Kristiyan Malinov,kristiyan-malinov,K. Malinov,M,33,170.0,108,M,136688,EUR,764985600,M,15,15,True,8.0,4.0,3.0,1.0,2.0,6.0,3.0,,,15.0,13.0,6.8,4.0,0.00408362,0,,,,,1.0,3.0,,,,1.0,5.0,,,,3.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
11369947,away,KV Kortrijk,Mounaim El Idrissy,mounaim-el-idrissy,M. El Idrissy,F,9,181.0,189,M,960007,EUR,918604800,F,7,7,True,10.0,7.0,,4.0,6.0,5.0,3.0,,,15.0,14.0,6.6,4.0,0.00389541,0,,,,,,3.0,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11369947,away,KV Kortrijk,Tristen Alliet,tristen-alliet,T. Alliet,G,77,,9,M,1644378,EUR,1113868800,G,1,1,True,,,,,,,,,,,,,,,0,,Tristen Alliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369947,away,KV Kortrijk,Ebbe De Vlaeminck,ebbe-de-vlaeminck,E. D. Vlaeminck,G,13,184.0,51,M,1187184,EUR,1131062400,G,13,13,True,,,,,,,,,,,,,,,0,,Ebbe De Vlaeminck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369947,away,KV Kortrijk,Martin Wasinski,martin-wasinski,M. Wasinski,D,2,185.0,167,M,1131054,EUR,1081296000,D,21,21,True,,,,,,,,,,,,,,,0,,Martin Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369947,away,KV Kortrijk,Ryan Alebiosu,ryan-alebiosu,R. Alebiousu,M,2,188.0,779,M,1014441,EUR,1008547200,D,2,2,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369947,away,KV Kortrijk,Dion De Neve,dion-de-neve,D. D. Neve,M,14,180.0,102,M,923974,EUR,992304000,M,11,11,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369947,away,KV Kortrijk,Djiby Seck,djiby-seck,D. Seck,F,,175.0,36,M,1526108,EUR,1078617600,F,76,76,True,,,,,,,,,,,,,,,0,,Djibi Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
