match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,stat_expectedGoals,stat_dispossessed,stat_blockedScoringAttempt,stat_challengeLost,stat_interceptionWon,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_goodHighClaim,stat_punches,stat_bigChanceCreated
12117341,home,São Paulo,Rafael,rafael,Rafael,G,23,192,4239,M,33132,EUR,614563200,G,23,23,False,11.0,10.0,3.0,2.0,0.0,9.0,9.0,1.0,2.0,9.0,2.0,5.0,90.0,24.0,7.2,1.0,0.00012261,0,-0.2987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117341,home,São Paulo,Igor Vinícius,igor-vinicius,I. Vinícius,D,18,173,1630,M,840119,EUR,859939200,D,2,2,False,63.0,60.0,2.0,1.0,0.0,18.0,18.0,45.0,52.0,1.0,,,78.0,86.0,7.0,11.0,0.159139,0,,,,7.0,3.0,3.0,5.0,6.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,
12117341,home,São Paulo,Robert Arboleda,robert-arboleda,R. Arboleda,D,5,187,3954,M,338937,EUR,688089600,D,5,5,False,72.0,69.0,1.0,1.0,0.0,44.0,47.0,25.0,25.0,5.0,,,90.0,79.0,6.9,3.0,0.0128598,1,,,,,,2.0,3.0,4.0,,,3.0,,,,,,,4.0,1.0,2.0,2.0,0.0185,,,,,,,,,,,,
12117341,home,São Paulo,Alan Franco,alan-franco,A. Franco,D,28,183,2959,M,875402,EUR,844992000,D,28,28,False,89.0,83.0,8.0,7.0,0.0,35.0,37.0,48.0,52.0,3.0,,,90.0,95.0,6.7,7.0,0.0312664,2,,,,,,3.0,4.0,1.0,,,,,,,,,,1.0,1.0,,,0.1433,1.0,1.0,,,,,,,,,,
12117341,home,São Paulo,Patryck,patryck,Patryck,D,30,180,1405,M,1002528,EUR,1042848000,D,36,36,False,36.0,30.0,,,0.0,20.0,23.0,10.0,16.0,2.0,,,72.0,54.0,6.5,13.0,0.00350341,0,,,,3.0,,2.0,3.0,9.0,3.0,2.0,,2.0,1.0,3.0,1.0,,,4.0,,,1.0,,,,,,,,,,,,,
12117341,home,São Paulo,Alisson,alisson,Alisson,M,25,174,2789,M,291723,EUR,740966400,M,25,25,False,71.0,66.0,3.0,2.0,0.0,26.0,26.0,40.0,46.0,5.0,,,72.0,80.0,6.6,9.0,0.0436426,0,,,,1.0,,,6.0,3.0,3.0,,,1.0,1.0,,2.0,,1.0,,,,1.0,,,,2.0,,,,,,,,,
12117341,home,São Paulo,Luiz Gustavo,luiz-gustavo,L. Gustavo,M,14,187,2128,M,29735,EUR,553996800,M,16,16,False,63.0,57.0,7.0,5.0,0.0,31.0,33.0,26.0,30.0,4.0,,,78.0,75.0,6.6,10.0,0.0144193,0,,,,,,1.0,6.0,5.0,2.0,,,2.0,1.0,1.0,3.0,,,,,,,,1.0,,2.0,1.0,,,,,,,,
12117341,home,São Paulo,Erick,erick,Erick,F,33,173,1390,M,895650,EUR,881712000,M,33,33,False,42.0,35.0,2.0,2.0,0.0,6.0,6.0,30.0,41.0,,,,62.0,58.0,7.0,16.0,0.102582,0,,,,5.0,1.0,,3.0,5.0,6.0,3.0,,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,
12117341,home,São Paulo,Luciano,luciano,Luciano,M,10,181,8486,M,282557,EUR,737683200,M,10,10,False,33.0,31.0,3.0,3.0,0.0,7.0,7.0,24.0,27.0,5.0,,,90.0,43.0,7.5,6.0,0.0347667,2,,,,1.0,,1.0,3.0,2.0,1.0,,,,,1.0,2.0,,1.0,,1.0,,,0.1358,1.0,,,1.0,luciano10,1.0,1.0,0.5147,,,,
12117341,home,São Paulo,Lucas Moura,lucas-moura,L. Moura,M,7,172,12542,M,149710,EUR,713664000,M,7,7,False,48.0,39.0,1.0,,0.0,11.0,11.0,28.0,39.0,2.0,,,90.0,67.0,6.8,16.0,0.0826614,3,,,,2.0,,1.0,4.0,3.0,1.0,,1.0,1.0,1.0,3.0,1.0,,,1.0,1.0,,2.0,0.1382,,2.0,,1.0,lucasmoura7,,,,True,,,
