match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_duelLost,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_challengeLost,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_goals,player_firstName,player_lastName,stat_penaltyWon,stat_shotOffTarget,player_sofascoreId,stat_penaltyConceded,stat_penaltyFaced,stat_totalOffside
10411394,home,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191,564,M,253391,EUR,820454400,G,1,1,False,29.0,17.0,28.0,16.0,1.0,2.0,16.0,27.0,1.0,1.0,12.0,2.0,3.0,6.0,90.0,40.0,7.5,12.0,0.0,0.0,0.00739516,0,0.28697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411394,home,Hellas Verona,Davide Faraoni,davide-faraoni,D. Faraoni,D,19,180,300,M,32040,EUR,688348800,D,5,5,False,22.0,12.0,5.0,,6.0,11.0,7.0,14.0,2.0,6.0,8.0,,,,90.0,51.0,7.8,15.0,0.0371,0.0,0.0832148,2,,True,1.0,3.0,1.0,2.0,2.0,4.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10411394,home,Hellas Verona,Giangiacomo Magnani,giangiacomo-magnani,G. Magnani,D,96,190,252,M,812829,EUR,812764800,D,23,23,False,15.0,11.0,1.0,,7.0,11.0,4.0,4.0,,4.0,3.0,,,,82.0,23.0,6.9,5.0,0.0,0.0,0.00124398,0,,,,,,2.0,,1.0,,,4.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
10411394,home,Hellas Verona,Isak Hien,hien-isak,I. Hien,D,4,191,2306,M,1157713,EUR,916185600,D,6,6,False,29.0,17.0,5.0,,11.0,17.0,6.0,12.0,3.0,9.0,11.0,,,,90.0,44.0,6.7,14.0,0.0,0.0,0.0015,0,,,,,,5.0,,2.0,,,3.0,2.0,1.0,2.0,,1.0,,1.0,3.0,2.0,1.0,,,,,,,,,,,,
10411394,home,Hellas Verona,Paweł Dawidowicz,pawel-dawidowicz,P. Dawidowicz,D,27,188,1744,M,288321,EUR,800928000,D,27,27,False,18.0,11.0,5.0,1.0,6.0,7.0,5.0,12.0,3.0,5.0,8.0,,,,90.0,29.0,6.5,8.0,0.0,0.0,0.00448699,0,,,,1.0,,3.0,,8.0,,,1.0,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,
10411394,home,Hellas Verona,Adrien Tameze,adrien-tameze,A. Tameze,M,61,182,371,M,139235,EUR,760320000,M,61,61,False,15.0,12.0,2.0,2.0,5.0,5.0,7.0,10.0,,2.0,4.0,,,,90.0,24.0,6.5,5.0,0.0,0.0,0.0154846,0,,,,,,3.0,,1.0,,1.0,2.0,1.0,,1.0,,,,2.0,1.0,,1.0,,,,,,,,,,,,
10411394,home,Hellas Verona,Oliver Abildgaard,oliver-abildgaard,O. Abildgaard,M,28,190,213,M,798664,EUR,834364800,M,28,28,False,8.0,5.0,,,3.0,3.0,2.0,5.0,4.0,4.0,2.0,,,,30.0,11.0,6.7,3.0,0.0,0.0,0.00095863,0,,,,,,2.0,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,
10411394,home,Hellas Verona,Kevin Lasagna,kevin-lasagna,K. Lasagna,F,15,181,317,M,587962,EUR,713404800,M,11,11,False,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,2.0,,,,,40.0,10.0,6.5,3.0,0.3289,0.471732,0.00755622,1,,,,,,3.0,,,,,1.0,1.0,,,2.0,2.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,
10411394,home,Hellas Verona,Simone Verdi,simone-verdi,S. Verdi,M,99,174,614,M,98058,EUR,710899200,M,7,7,False,26.0,19.0,3.0,2.0,6.0,7.0,16.0,27.0,,10.0,7.0,,,,81.0,57.0,9.5,18.0,0.9812,1.34652,0.22629,5,,,,8.0,3.0,7.0,1.0,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,7.0,6.0,2.0,,4.0,1.0,2.0,,,,,,,,
10411394,home,Hellas Verona,Fabio Depaoli,fabio-depaoli,F. Depaoli,M,23,178,224,M,830288,EUR,861840000,M,29,29,False,10.0,5.0,3.0,,2.0,4.0,4.0,8.0,,5.0,7.0,,,,90.0,32.0,6.5,10.0,0.0,0.0,0.00853006,0,,,,2.0,1.0,5.0,,2.0,,,3.0,2.0,2.0,2.0,,,,,3.0,,1.0,,,,,,,,,,,,
