match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,player_firstName,player_lastName,stat_aerialLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_goalAssist,stat_unsuccessfulTouch,stat_keyPass,stat_accurateCross,stat_totalContest,stat_bigChanceCreated,stat_outfielderBlock,stat_wonContest,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_totalOffside,stat_lastManTackle
11388394,home,AFC Ajax,Steven Bergwijn,steven-bergwijn,S. Bergwijn,M,34,178,5149,M,StevenBergwijn,361798,EUR,876268800,F,7,7,False,30.0,27.0,,,11.0,13.0,16.0,18.0,,4.0,,2.0,,,,,76.0,42.0,9.5,7.0,0.0788619,3,1.0,1.0,,,,,0.4091,,,,,,,1.0,,,2.0,,,4.0,,,3.0,,3.0,0.5981,True,3.0,,,,,
11388394,home,AFC Ajax,Steven Berghuis,steven-berghuis,S. Berghuis,F,23,182,1909,M,,100386,EUR,693100800,F,23,23,True,23.0,14.0,7.0,4.0,4.0,5.0,10.0,19.0,1.0,7.0,,1.0,,,,,45.0,33.0,7.5,13.0,0.145404,0,1.0,1.0,,,,,,,,,,3.0,1.0,1.0,,,2.0,2.0,,3.0,1.0,,2.0,,,,,,,,,,
11388394,home,AFC Ajax,Benjamin Tahirović,benjamin-tahirovic,B. Tahirović,M,8,191,1907,M,,1102659,EUR,1046649600,M,33,33,True,18.0,18.0,,,16.0,16.0,2.0,2.0,,,,4.0,,,,,20.0,18.0,6.6,,0.00073603,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388394,home,AFC Ajax,Anton Gaaei,anton-gaaei,A. Gaaei,D,3,183,906,M,,1120315,EUR,1037664000,D,3,3,True,6.0,4.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,3.0,,,,,,,14.0,13.0,6.8,4.0,0.00038955,0,2.0,1.0,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,
11388394,home,AFC Ajax,Mika Godts,mika-godts,M. Godts,F,11,176,3962,M,,1149146,EUR,1118102400,F,39,39,True,5.0,3.0,,,2.0,3.0,1.0,2.0,1.0,2.0,,2.0,,,,,14.0,8.0,6.9,2.0,0.00063479,1,,,,,,1.0,0.0387,Mika Godts,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,
11388394,home,AFC Ajax,Branco van den Boomen,branco-van-den-boomen,B. van den Boomen,M,8,190,1194,M,,190883,EUR,806284800,M,21,21,True,14.0,12.0,3.0,3.0,6.0,7.0,6.0,8.0,,1.0,,3.0,,,,,11.0,19.0,7.0,3.0,0.0108542,1,1.0,,,,,1.0,0.0928,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11388394,home,AFC Ajax,Jay Gorter,jay-gorter,J. Gorter,G,1,190,472,M,,981603,EUR,959644800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388394,home,AFC Ajax,Remko Pasveer,remko-pasveer,R. Pasveer,G,22,186,801,M,,2622,EUR,437097600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388394,home,AFC Ajax,Jakov Medić,jakov-medic,J. Medić,D,5,194,859,M,,872307,EUR,905126400,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388394,home,AFC Ajax,Kian Fitz-Jim,kian-fitz-jim,K. Fitz-Jim,M,28,173,1158,M,,1001945,EUR,1057363200,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388394,home,AFC Ajax,Borna Sosa,borna-sosa,B. Sosa,M,24,187,3743,M,BornaSosa,357584,EUR,885340800,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388394,home,AFC Ajax,Julian Rijkhoff,julian-rijkhoff,J. Rijkhoff,F,10,183,960,M,,1140601,EUR,1106611200,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,Julian Rijkhoff,,,,,,,,,,,,,,,,,,,,,,,,,
11388394,home,AFC Ajax,Carlos Forbs,carlos-borges,C. Forbs,F,9,169,11145,M,,1069486,EUR,1079654400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,Carlos Forbs,,,,,,,,,,,,,,,,,,,,,,,,,
11388394,away,Almere City FC,Nordin Bakker,nordin-bakker,N. Bakker,G,31,196,132,M,,945955,EUR,878256000,G,1,1,False,32.0,16.0,18.0,2.0,16.0,17.0,,15.0,1.0,1.0,2.0,11.0,1.0,1.0,,,90.0,44.0,6.0,17.0,6.991e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-1.4821,,
11388394,away,Almere City FC,Hamdi Akujobi,hamdi-akujobi,H. Akujobi,D,,175,76,M,,983662,EUR,948326400,D,20,20,False,24.0,16.0,,,2.0,2.0,15.0,24.0,2.0,7.0,,2.0,,,,,90.0,39.0,6.6,14.0,0.0724724,1,2.0,5.0,1.0,2.0,,1.0,0.0173,,,,,2.0,2.0,1.0,2.0,,2.0,,1.0,2.0,,,2.0,,,,,,,,,1.0,
11388394,away,Almere City FC,Joey Jacobs,joey-jacobs,J. Jacobs,D,3,183,24,M,,930838,EUR,955324800,D,3,3,False,38.0,24.0,7.0,2.0,8.0,15.0,16.0,24.0,2.0,3.0,2.0,6.0,,,,,90.0,52.0,6.2,18.0,0.0185406,0,1.0,2.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11388394,away,Almere City FC,Damian van Bruggen,damian-van-bruggen,D. v. Bruggen,D,14,184,62,M,,285991,EUR,827107200,D,4,4,False,52.0,48.0,7.0,7.0,35.0,38.0,13.0,14.0,3.0,4.0,3.0,2.0,,,,,90.0,65.0,6.5,4.0,0.0100438,1,,5.0,1.0,,,1.0,0.0122,,,2.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,1.0
11388394,away,Almere City FC,Theo Barbet,theo-barbet,T. Barbet,D,22,184,56,M,,911846,EUR,983836800,D,22,22,False,24.0,19.0,2.0,,13.0,13.0,6.0,11.0,2.0,2.0,3.0,3.0,,,,,55.0,30.0,5.9,6.0,0.0271075,0,,7.0,3.0,1.0,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,
11388394,away,Almere City FC,Sherel Floranus,sherel-floranus,S. Floranus,D,2,181,189,M,,803021,EUR,903830400,D,2,2,False,42.0,39.0,4.0,4.0,18.0,19.0,21.0,23.0,1.0,5.0,1.0,5.0,,,,,90.0,59.0,6.4,11.0,0.0175468,0,,6.0,,3.0,,,,Sherel,Floranus,2.0,,2.0,2.0,2.0,1.0,,1.0,,,,,,,,,,True,,,,,,
11388394,away,Almere City FC,Jochem Ritmeester van de Kamp,jochem-ritmeester-van-de-kamp,J. R. v. d. Kamp,M,39,177,175,M,,1157777,EUR,1067731200,M,39,39,False,24.0,16.0,1.0,1.0,11.0,14.0,5.0,10.0,,2.0,,4.0,,,,,76.0,31.0,6.4,10.0,0.00292375,0,,4.0,2.0,1.0,,,,Jochem van de Kamp,,1.0,1.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,
11388394,away,Almere City FC,Stije Resink,stije-resink,S. Resink,M,6,186,608,M,,1090328,EUR,1053993600,M,28,28,False,46.0,37.0,7.0,2.0,19.0,20.0,18.0,26.0,2.0,3.0,1.0,5.0,,,,,90.0,57.0,6.1,13.0,0.0213874,0,,9.0,1.0,2.0,,,,Stije Resink,,1.0,,1.0,,,5.0,,2.0,,,,,,,,,,,,,,,,
11388394,away,Almere City FC,Thomas Robinet,thomas-robinet,T. Robinet,M,9,180,359,M,,790802,EUR,840326400,M,9,9,False,23.0,16.0,1.0,,6.0,6.0,10.0,17.0,2.0,7.0,1.0,4.0,,,,,76.0,33.0,6.8,9.0,0.0156798,0,,4.0,,1.0,,,,,,3.0,,2.0,1.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,,
11388394,away,Almere City FC,Kornelius Normann,kornelius-hansen,K. Hansen,M,11,175,64,M,,989864,EUR,989107200,F,17,17,False,5.0,3.0,1.0,,1.0,1.0,2.0,4.0,,2.0,,1.0,,,,,55.0,12.0,6.3,6.0,0.00371666,0,,5.0,,,,,,,,2.0,,,,1.0,1.0,,2.0,,,3.0,,,1.0,,,,,,,,,1.0,
11388394,away,Almere City FC,Yoann Cathline,cathline-yoann,Y. Cathline,M,10,176,517,M,,1105700,EUR,1027296000,F,19,19,False,,,,,,,1.0,1.0,,2.0,,,,,,,19.0,7.0,7.0,2.0,0.0042822,0,1.0,2.0,,,,,,,,,,,,1.0,,,,,1.0,3.0,,,1.0,,,,,,,,,,
11388394,away,Almere City FC,Pascu,pascu,Pascu,M,10,184,38,M,,964177,EUR,954633600,M,14,14,True,15.0,10.0,,,5.0,6.0,7.0,14.0,,,,3.0,,,,,71.0,29.0,6.3,12.0,0.204139,0,5.0,5.0,,1.0,,,,,,4.0,,,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,
11388394,away,Almere City FC,Loïc Mbe Soh,loic-mbe-soh,L. M. Soh,D,4,186,287,M,,904992,EUR,992390400,D,5,5,True,31.0,30.0,3.0,2.0,20.0,20.0,10.0,11.0,,3.0,2.0,4.0,,,,,35.0,39.0,7.3,1.0,0.00579068,0,,3.0,1.0,,,,,,,2.0,2.0,3.0,2.0,,,,,,,,,1.0,,,,,,,,,,,
11388394,away,Almere City FC,Rajiv Van La Parra,rajiv-van-la-parra,R. V. L. Parra,M,7,181,101,M,,38096,EUR,675993600,F,27,27,True,12.0,10.0,,,6.0,8.0,4.0,4.0,,2.0,,5.0,,,,,35.0,25.0,6.5,8.0,0.00171372,1,,7.0,2.0,,,,0.1437,,,2.0,,,,1.0,1.0,,4.0,,,3.0,,,1.0,1.0,,,,,,,,,
11388394,away,Almere City FC,Álvaro Peña,alvaro-pena,Á. Peña,M,23,178,37,M,,294351,EUR,688262400,M,6,6,True,16.0,13.0,5.0,2.0,4.0,4.0,9.0,12.0,,,,,,,,,14.0,18.0,6.3,5.0,0.0091005,0,,3.0,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,
11388394,away,Almere City FC,Faiz Mattoir,mattoir-faiz,F. Mattoir,F,24,164,48,M,,1007838,EUR,963360000,F,24,24,True,7.0,7.0,,,3.0,3.0,4.0,5.0,,1.0,,2.0,,,,,14.0,13.0,6.6,4.0,0.0143401,0,1.0,1.0,,,,,,,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,
11388394,away,Almere City FC,Samuel Sahin-Radlinger,samuel-sahin-radlinger,S. Sahin-Radlinger,G,1,198,96,M,,66340,EUR,721094400,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388394,away,Almere City FC,Joel Van der Wilt,van-der-wilt-joel,J. v. d. Wilt,G,30,198,14,M,,1521867,EUR,1083024000,G,52,52,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,Joël van der Wilt,,,,,,,,,,,,,,,,,,,,,,,,,
11388394,away,Almere City FC,Christopher Mamengi,christopher-mamengi,C. Mamengi,D,,182,33,M,,929632,EUR,986256000,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388394,away,Almere City FC,Milan Corryn,milan-corryn,M. Corryn,M,,179,35,M,,826173,EUR,923184000,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388394,away,Almere City FC,Danny Post,danny-post,D. Post,M,8,189,9,M,,70841,EUR,607910400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388394,away,Almere City FC,Adi Nalić,adi-nalic,A. Nalić,M,22,190,162,M,,875437,EUR,880934400,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388394,away,Almere City FC,Jason van Duiven,jason-van-duiven,J. v. Duiven,F,9,175,432,M,,1195745,EUR,1109203200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,Jason van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,
