match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,player_firstName,stat_aerialLost,stat_aerialWon,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_wasFouled,stat_totalCross,stat_keyPass,player_sofascoreId,captain,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,player_lastName,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12117106,home,Bahia,Carlos De Pena,carlos-de-pena,Carlos De Pena,M,27,177,495,M,311394,EUR,700272000,M,14,14,True,11.0,8.0,,,0.0,3.0,4.0,6.0,9.0,1.0,1.0,,,13.0,20.0,6.9,6.0,0.130342,0,,1.0,2.0,,,,,,2.0,1.0,,,,,,,,,,,,2.0,2.0,,,1.0,,1.0,,,,,,,,
12117106,home,Bahia,Ademir,ademir,Ademir,F,7,172,1700,M,922546,EUR,792892800,F,7,7,True,7.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,5.0,,1.0,,,13.0,9.0,6.9,,0.0082287,1,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.2346,,,,,,,,,,,,,,,,,,,,,,,
12117106,home,Bahia,Óscar Estupiñán,oscar-estupinan,Ó. Estupiñán,F,19,182,1382,M,822089,EUR,851817600,F,29,29,True,3.0,2.0,,,0.0,,,2.0,3.0,,1.0,,,13.0,4.0,6.4,2.0,0.00063105,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12117106,home,Bahia,Rezende,rezende,Rezende,D,5,186,736,M,868030,EUR,789004800,M,5,5,True,12.0,12.0,,,0.0,10.0,10.0,2.0,2.0,,1.0,,,12.0,15.0,6.6,,0.00185915,1,,2.0,1.0,,,1.0,,,,,,2.0,0.0729,,,,,,,,1.0,,,,,,,,,,,,,,,
12117106,home,Bahia,Danilo Fernandes,danilo-fernandes,D. Fernandes,G,1,189,643,M,145054,EUR,576028800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117106,home,Bahia,Ryan,ryan,Ryan,D,,177,222,M,1086990,EUR,1021334400,D,66,66,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Ryan,,,,,,,,,,,,,,,,,,,,,,
12117106,home,Bahia,Víctor Cuesta,victor-cuesta,Víctor Cuesta,D,31,187,553,M,587148,EUR,595900800,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117106,home,Bahia,Cicinho,cicinho,Cicinho,D,2,168,196,M,243271,EUR,599097600,D,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117106,home,Bahia,Marcos Victor,marcos-victor,M. Victor,D,44,184,514,M,1174196,EUR,1009324800,D,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Marcos Victor,,,,,,,,,,,,,,,,,,,,,,
12117106,home,Bahia,Yago Felipe,yago-felipe,Y. Felipe,M,41,174,406,M,552164,EUR,791769600,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117106,home,Bahia,Rafael Ratão,rafael-ratao,R. Ratão,F,18,182,3402,M,352838,EUR,817689600,F,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117106,away,Juventude,Gabriel Vasconcelos,gabriel-vasconcelos,G. Vasconcelos,G,1,193,501,M,147467,EUR,717552000,G,1,1,False,26.0,18.0,10.0,2.0,0.0,18.0,20.0,,6.0,1.0,9.0,1.0,7.0,90.0,41.0,7.6,8.0,3.503e-05,0,0.2273,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,4.0,1.0,1.0
12117106,away,Juventude,João Lucas,joao-lucas,J. Lucas,D,2,181,682,M,981019,EUR,889401600,D,2,2,False,41.0,35.0,4.0,3.0,0.0,17.0,23.0,18.0,23.0,,2.0,,,90.0,65.0,6.6,16.0,0.237464,1,,3.0,3.0,,,,1.0,2.0,1.0,,1.0,,0.0132,,,1.0,,,,,1.0,5.0,,,,,3.0,,,,,,,,,
12117106,away,Juventude,Danilo Boza,danilo-boza,D. Boza,D,3,184,230,M,924226,EUR,894412800,D,4,4,False,57.0,54.0,3.0,2.0,0.0,41.0,42.0,13.0,15.0,4.0,3.0,,,90.0,66.0,6.7,5.0,0.00497322,0,,2.0,3.0,1.0,,,,,,,,1.0,,,,3.0,,,2.0,,,,,,,,,,,,,,,,,
12117106,away,Juventude,Zé Marcos,ze-marcos,Z. Marcos,D,3,188,355,M,901700,EUR,886291200,D,3,3,False,46.0,42.0,3.0,1.0,0.0,29.0,31.0,13.0,15.0,4.0,3.0,,,90.0,57.0,6.6,5.0,0.00602015,0,,2.0,2.0,,,,,,2.0,,1.0,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,
12117106,away,Juventude,Alan Ruschel,alan-ruschel,A. L. Ruschel,D,28,175,447,M,551674,EUR,619833600,D,28,28,False,42.0,36.0,2.0,1.0,0.0,17.0,18.0,19.0,25.0,1.0,3.0,,,90.0,64.0,6.3,12.0,0.0196284,1,,2.0,1.0,,,1.0,,,1.0,1.0,,1.0,0.0178,,,,,,,,,1.0,,,True,,,2.0,,,,,,,,
12117106,away,Juventude,Jádson,jadson,Jádson,M,16,171,454,M,243651,EUR,746668800,M,16,16,False,48.0,44.0,4.0,4.0,0.0,22.0,23.0,22.0,25.0,,4.0,,,90.0,57.0,6.8,5.0,0.16552,2,,3.0,2.0,1.0,1.0,1.0,1.0,,,,,2.0,0.0481,,,,,,,,1.0,,3.0,,,,,1.0,,,,,,,,
12117106,away,Juventude,Caique Gonçalves,caique-goncalves,Caique,M,95,178,364,M,871032,EUR,813283200,M,95,95,False,39.0,37.0,3.0,2.0,0.0,23.0,24.0,14.0,15.0,,5.0,,,78.0,54.0,7.1,2.0,0.00877222,0,,3.0,8.0,2.0,2.0,,,3.0,1.0,,,,,,1.0,,,,1.0,,5.0,,,,,,2.0,,,,,,,,,
12117106,away,Juventude,Lucas Barbosa,lucas-barbosa,L. Barbosa,M,21,193,762,M,1067641,EUR,982800000,M,21,21,False,16.0,13.0,1.0,1.0,0.0,6.0,7.0,7.0,9.0,,3.0,,,74.0,24.0,6.5,6.0,0.0239065,1,,2.0,4.0,,,,,1.0,1.0,,2.0,,0.3124,Lucas Barbosa,1.0,1.0,1.0,,,,2.0,,,,,,,1.0,,,,1.0,,,,
12117106,away,Juventude,Jean Carlos,jean-carlos,J. Carlos,M,20,178,459,M,850475,EUR,698112000,M,20,20,False,17.0,12.0,3.0,1.0,0.0,2.0,4.0,11.0,22.0,,1.0,,,66.0,32.0,7.3,14.0,0.267034,2,,2.0,2.0,1.0,1.0,2.0,,,,,1.0,1.0,0.1906,,1.0,,,,,,1.0,9.0,2.0,,,1.0,,,1.0,,,,,,,
12117106,away,Juventude,Erick Farias,erick-farias,E. Farias,F,97,172,479,M,927667,EUR,852249600,M,7,7,False,15.0,12.0,1.0,,0.0,2.0,5.0,10.0,12.0,,3.0,,,74.0,24.0,6.6,6.0,0.00764018,0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,
12117106,away,Juventude,Gilberto,gilberto,Gilberto,F,9,178,814,M,158561,EUR,613008000,F,9,9,False,11.0,6.0,,,0.0,4.0,4.0,2.0,7.0,1.0,,,,66.0,22.0,6.7,9.0,0.00316685,1,,4.0,3.0,,,,,1.0,,,3.0,1.0,0.0255,,1.0,2.0,1.0,,,0.089,1.0,,1.0,,,,1.0,1.0,,,,,,,,
12117106,away,Juventude,Nenê,nene,Nenê,M,10,181,1562,M,5672,EUR,364348800,M,10,10,True,14.0,9.0,,,0.0,2.0,2.0,7.0,16.0,,,,,24.0,23.0,6.5,10.0,0.00800143,1,,1.0,2.0,,,,1.0,,,,,,0.017,,,,,,,,2.0,4.0,,,,,1.0,,,,,,,,,
12117106,away,Juventude,Gabriel Taliari,gabriel-taliari,G. Taliari,F,19,176,441,M,933955,EUR,860889600,F,19,19,True,6.0,2.0,,,0.0,1.0,2.0,1.0,5.0,,1.0,,,24.0,7.0,6.4,5.0,0.00024254,0,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
12117106,away,Juventude,Ewerthon,ewerton,Ewerthon,D,2,171,176,M,992512,EUR,971222400,D,14,14,True,8.0,8.0,,,0.0,1.0,1.0,8.0,8.0,,1.0,,,16.0,14.0,6.6,3.0,0.00803563,1,,2.0,1.0,1.0,,1.0,,,,,1.0,,0.0269,,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,
12117106,away,Juventude,Ruan,ruan,Ruan,M,11,172,179,M,1400494,EUR,1115078400,F,29,29,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,,,16.0,9.0,6.4,2.0,0.00179603,0,,3.0,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,
12117106,away,Juventude,Peixoto,peixoto,Peixoto,M,72,181,94,M,1049781,EUR,867628800,M,72,72,True,8.0,7.0,,,0.0,5.0,5.0,2.0,3.0,1.0,1.0,,,12.0,12.0,6.7,1.0,0.00041944,0,,1.0,2.0,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12117106,away,Juventude,Mateus Claus,mateus-claus,M. Claus,G,12,194,90,M,974334,EUR,775872000,G,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117106,away,Juventude,Abner,abner,Abner,D,23,189,249,M,1464653,EUR,1082332800,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Abner,,,,,,,,,,,,,,,,,,,,,,
12117106,away,Juventude,Lucas Freitas,lucas-freitas,L. Freitas,D,43,184,1198,M,1069729,EUR,979948800,D,43,43,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117106,away,Juventude,Gabriel Inocêncio,gabriel-inocencio,Gabriel Inocêncio,D,6,175,95,M,1047680,EUR,777340800,D,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Gabriel Inocêncio,,,,,,,,,,,,,,,,,,,,,,
12117106,away,Juventude,Luís Oyama,luis-oyama,Luís Oyama,M,6,171,231,M,922570,EUR,854582400,M,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117106,away,Juventude,Thiaguinho,thiaguinho,Thiaguinho,M,17,180,155,M,933329,EUR,860716800,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117106,away,Juventude,Luis Mandaca,luis-mandaca,L. Mandaca,M,44,178,388,M,1116677,EUR,1001980800,M,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Luis Mandaca,,,,,,,,,,,,,,,,,,,,,,
