match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_unsuccessfulTouch,stat_outfielderBlock,stat_challengeLost,stat_errorLeadToAShot,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,stat_hitWoodwork,captain,stat_bigChanceMissed,player_sofascoreId
10408578,home,Elche,Lucas Boyé,,,lucas-boye,L. Boyé,F,15,183.0,1345,M,814385,EUR,825465600,F,9,9,False,21.0,14.0,2.0,2.0,8.0,11.0,10.0,3.0,11.0,2.0,5.0,2.0,,,,,,74.0,44.0,8.2,12.0,0.6413,0.6821,0.00339986,2,,,6.0,,,3.0,8.0,6.0,1.0,1.0,,,1.0,1.0,,3.0,,,,,1.0,1.0,1.0,,,,,,
10408578,home,Elche,Gonzalo Verdú,,,gonzalo-verdu,G. Verdú,D,,190.0,44,M,150910,EUR,593395200,D,5,5,True,10.0,6.0,2.0,,3.0,5.0,5.0,1.0,2.0,,1.0,,,,,,,21.0,12.0,6.7,4.0,0.0595,0.0,0.002794,1,,,3.0,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,
10408578,home,Elche,Alex Collado,Alex,Collado,alex-collado,A. Collado,M,8,177.0,1605,M,859767,EUR,924739200,M,15,15,True,11.0,10.0,1.0,1.0,,,11.0,,4.0,,,1.0,,,,,,20.0,16.0,7.5,1.0,0.0331,0.0,0.0611225,1,,,10.0,,,,3.0,3.0,1.0,,,,,3.0,,,,,,,1.0,,,,,,,,
10408578,home,Elche,Raúl Guti,,,raul-guti,R. Guti,M,10,180.0,150,M,591740,EUR,851904000,M,8,8,True,5.0,5.0,,,4.0,4.0,1.0,,1.0,,2.0,,,,,,,17.0,8.0,6.5,,0.1816,0.0,0.00433876,2,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,1.0,
10408578,home,Elche,Nicolás Fernández,,,nicolas-fernandez,N. Fernández,M,7,172.0,663,M,962411,EUR,947548800,D,22,22,True,5.0,4.0,,,1.0,1.0,5.0,,,,,,,,,,,17.0,9.0,6.5,2.0,0.2178,0.136,0.146288,1,,,4.0,1.0,1.0,2.0,1.0,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,1.0,
10408578,home,Elche,Ezequiel Ponce,,,ezequiel-ponce,E. Ponce,F,10,178.0,775,M,356444,EUR,859593600,F,19,19,True,7.0,5.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,,1.0,,,,,,,16.0,8.0,6.7,2.0,0.0,0.0,0.0490431,0,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10408578,home,Elche,Axel Werner,,,axel-werner,A. Werner,G,1,191.0,163,M,250219,EUR,825465600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408578,home,Elche,Enzo Roco,,,enzo-roco,E. Roco,D,3,191.0,401,M,105971,EUR,713923200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408578,home,Elche,Diego González,,,diego-gonzalez,D. González,D,4,184.0,41,M,597756,EUR,791251200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408578,home,Elche,Pol Lirola,,,pol-lirola,P. Lirola,D,14,183.0,660,M,844480,EUR,871430400,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408578,home,Elche,Javi Pamies,,,javi-pamies,J. Pamies,D,5,,9,M,1441829,EUR,1047859200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408578,home,Elche,Pape Cheikh,,,pape-cheikh,P. Cheikh,M,,180.0,131,M,826551,EUR,870998400,M,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408578,away,Rayo Vallecano,Stole Dimitrievski,,,stole-dimitrievski,S. Dimitrievski,G,1,188.0,843,M,97951,EUR,756777600,G,1,1,False,25.0,10.0,21.0,6.0,5.0,8.0,17.0,,,,6.0,,4.0,5.0,,,,90.0,34.0,6.4,15.0,0.0,0.0,0.00155969,0,-1.1925,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10408578,away,Rayo Vallecano,Iván Balliu,,,ivan-balliu,I. Balliu,D,20,175.0,688,M,152446,EUR,694224000,D,20,20,False,23.0,19.0,3.0,1.0,7.0,7.0,18.0,,3.0,,1.0,3.0,,,,,,90.0,41.0,5.9,10.0,0.0,0.0,0.0199703,0,,,13.0,2.0,1.0,3.0,1.0,,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,
10408578,away,Rayo Vallecano,Florian Lejeune,,,florian-lejeune,F. Lejeune,D,24,190.0,1047,M,88528,EUR,674697600,D,19,19,False,29.0,26.0,9.0,7.0,12.0,12.0,17.0,1.0,1.0,1.0,3.0,,,,,,,27.0,32.0,5.0,4.0,0.0438,0.0,0.00834196,1,,,14.0,,,2.0,,,,,,,1.0,,,1.0,,1.0,,,1.0,,,,,,,,
10408578,away,Rayo Vallecano,Alejandro Catena,,,alejandro-catena,A. Catena,D,24,194.0,940,M,900792,EUR,783302400,D,5,5,False,39.0,32.0,13.0,8.0,19.0,20.0,19.0,,,2.0,7.0,,,,,,,63.0,44.0,5.8,9.0,0.0521,0.0,0.00730975,0,,,13.0,,,8.0,,,,,,,3.0,,2.0,1.0,1.0,2.0,,1.0,,,,1.0,,,,,
10408578,away,Rayo Vallecano,Fran García,,,fran-garcia,F. Garcia,D,20,170.0,66463,M,851271,EUR,934588800,D,3,3,False,30.0,27.0,4.0,3.0,16.0,16.0,16.0,,2.0,1.0,3.0,,,,,,,90.0,51.0,5.9,8.0,0.0193,0.0,0.00443788,1,,,11.0,2.0,,3.0,1.0,1.0,,2.0,1.0,,,,,1.0,,3.0,,,1.0,,,,,,,,frangarci11
10408578,away,Rayo Vallecano,Pathé Ismaël Ciss,,,ismaila-ciss,P. I. Ciss,M,6,183.0,4735,M,913679,EUR,763776000,M,21,21,False,19.0,15.0,3.0,1.0,7.0,8.0,11.0,1.0,3.0,1.0,4.0,,,,,,,62.0,31.0,6.3,7.0,0.3204,0.0,0.0395109,1,,,8.0,,,5.0,2.0,1.0,,2.0,1.0,1.0,2.0,,,,,1.0,,1.0,,,,,1.0,,,,
10408578,away,Rayo Vallecano,Santi Comesaña,,,santi-comesana,S. Comesaña,M,14,187.0,1066,M,843678,EUR,844473600,M,6,6,False,38.0,34.0,3.0,3.0,14.0,14.0,24.0,,5.0,,7.0,2.0,,,,,,90.0,50.0,6.5,8.0,0.0,0.0,0.345204,0,,,20.0,,,8.0,1.0,1.0,,1.0,2.0,2.0,1.0,3.0,2.0,4.0,,5.0,,,,,,1.0,,,True,,
10408578,away,Rayo Vallecano,Salvi Sánchez,,,salvi-sanchez,S. Sánchez,M,25,175.0,62,M,811493,EUR,670291200,M,14,14,False,24.0,17.0,,,2.0,4.0,26.0,1.0,4.0,,5.0,2.0,,,,,,75.0,40.0,6.1,16.0,0.0223,0.0,0.109868,1,,,16.0,6.0,1.0,6.0,1.0,,,,1.0,1.0,2.0,1.0,1.0,2.0,,1.0,,1.0,,,,,1.0,,,,
10408578,away,Rayo Vallecano,Isi Palazón,,,isi-palazon,I. Palazón,M,7,169.0,2151,M,899982,EUR,788486400,M,7,7,False,24.0,23.0,3.0,2.0,6.0,6.0,27.0,,4.0,,5.0,2.0,,,,,,63.0,48.0,6.8,14.0,0.0623,0.0,0.193433,2,,,20.0,9.0,3.0,6.0,3.0,,,,2.0,2.0,1.0,3.0,,2.0,,1.0,,1.0,2.0,,,,,,,,
10408578,away,Rayo Vallecano,Álvaro García,,,alvaro-garcia,Á. García,M,18,168.0,1132,M,345111,EUR,720144000,M,18,18,False,10.0,6.0,,,,,13.0,,1.0,,2.0,1.0,,,,,,45.0,27.0,6.9,7.0,0.1356,0.0876,0.0690674,3,,,8.0,3.0,2.0,1.0,,,,,,,1.0,,,1.0,,,,,1.0,1.0,,,1.0,,,,
10408578,away,Rayo Vallecano,Sergio Camello,,,sergio-camello,S. Camello,F,10,177.0,1019,M,910024,EUR,981763200,F,34,34,False,22.0,18.0,2.0,2.0,7.0,7.0,15.0,1.0,2.0,,4.0,,,,,,,90.0,35.0,6.6,13.0,0.1679,0.0142,0.0546156,3,,,11.0,,,7.0,1.0,,,,1.0,1.0,2.0,1.0,1.0,6.0,,1.0,,2.0,2.0,1.0,,,,,,,
10408578,away,Rayo Vallecano,Abdul Mumin,,,abdul-mumin,A. Mumin,D,16,188.0,1245,M,846147,EUR,897091200,D,16,16,True,28.0,23.0,4.0,2.0,16.0,19.0,9.0,,1.0,2.0,5.0,1.0,,,,,,45.0,33.0,6.2,5.0,0.0,0.0,0.00468548,0,,,7.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10408578,away,Rayo Vallecano,Raúl de Tomás,,,raul-de-tomas,R. de Tomás,F,9,181.0,959,M,138387,EUR,782352000,F,25,25,True,2.0,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,28.0,7.0,6.6,2.0,0.0166,0.0,9.19e-06,1,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,,
10408578,away,Rayo Vallecano,Óscar Trejo,,,oscar-trejo,Ó. Trejo,M,8,177.0,550,M,21949,EUR,578016000,M,8,8,True,12.0,10.0,,,2.0,3.0,10.0,,3.0,,4.0,1.0,,,,,,27.0,22.0,6.2,7.0,0.0646,0.0,0.00739917,1,,,8.0,1.0,,8.0,1.0,,,,2.0,2.0,3.0,,,1.0,,2.0,,2.0,1.0,,,,,,,,
10408578,away,Rayo Vallecano,Óscar Valentín,,,oscar-valentin,Ó. Valentín,M,23,177.0,443,M,900008,EUR,777340800,M,23,23,True,11.0,8.0,1.0,,6.0,7.0,4.0,,1.0,,2.0,,,,,,,27.0,15.0,6.4,3.0,0.0,0.0,0.00027811,0,,,2.0,,,2.0,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,
10408578,away,Rayo Vallecano,Unai López,,,unai-lopez,U. López,M,17,169.0,518,M,588566,EUR,815011200,M,17,17,True,8.0,7.0,1.0,1.0,3.0,3.0,6.0,1.0,1.0,,2.0,,,,,,,15.0,11.0,6.7,3.0,0.0,0.0,0.010313,0,,,4.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10408578,away,Rayo Vallecano,Diego López,,,diego-lopez,D. López,G,26,196.0,199,,4697,EUR,373593600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408578,away,Rayo Vallecano,Mario Hernández,,,mario-hernandez,M. Hernández,D,,177.0,20,M,900671,EUR,917222400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408578,away,Rayo Vallecano,Mario Suárez,,,mario-suarez,M. Suárez,D,,185.0,38,,14046,EUR,541123200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408578,away,Rayo Vallecano,Josep Chavarría,,,josep-chavarria,J. Chavarría,D,3,174.0,630,M,1010421,EUR,892166400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408578,away,Rayo Vallecano,Esteban Saveljich,,,esteban-saveljich,E. A. Saveljich,D,24,187.0,42,M,249393,EUR,674697600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408578,away,Rayo Vallecano,Andrés Martín,,,andres-martin,A. Martín,M,11,178.0,944,M,922939,EUR,931651200,F,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408578,away,Rayo Vallecano,José Pozo,,,jose-pozo,J. Pozo,M,14,170.0,128,M,608370,EUR,826848000,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
