match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_possessionLostCtrl,stat_expectedGoals,stat_keyPass,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_dispossessed,stat_challengeLost,stat_goals,player_firstName,player_lastName,stat_bigChanceCreated,stat_totalOffside,stat_hitWoodwork,stat_errorLeadToAShot
12763924,home,Milan,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,19,172,21855,M,chukwuezesamuel8,822470,EUR,927331200,F,21,21,True,19.0,15.0,,,1.0,3.0,3.0,1.0,,,,,,30.0,27.0,7.3,0.0865452,2,,12.0,16.0,,,,,4.0,2.0,,,,5.0,0.0413,1.0,,,,,,,,4.0,4.0,,,,,,,,,,,,
12763924,home,Milan,Noah Okafor,noah-okafor,N. Okafor,F,19,185,6208,M,noah.arinze,865523,EUR,959126400,F,17,17,True,18.0,17.0,,,1.0,2.0,2.0,1.0,,,,,,30.0,24.0,7.0,0.476602,0,,15.0,16.0,,,,4.0,1.0,,,,,5.0,,2.0,,,,,,,,4.0,1.0,,,,1.0,,,,,1.0,,,
12763924,home,Milan,Yunus Musah,yunus-musah,Y. Musah,M,6,178,4201,M,yunusmusah8,983815,EUR,1038528000,M,80,80,True,22.0,21.0,2.0,2.0,0.0,5.0,5.0,1.0,,,,,,15.0,24.0,6.9,0.0179447,0,,16.0,17.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
12763924,home,Milan,Francesco Camarda,camarda-francesco,F. Camarda,F,22,189,9826,M,camardafrancesco9,1520771,EUR,1205107200,F,73,73,True,4.0,4.0,,,0.0,3.0,3.0,,,,,,,15.0,5.0,6.4,0.00385403,0,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,
12763924,home,Milan,Malick Thiaw,malick-thiaw,M. Thiaw,D,12,194,6416,M,MThiaw,1014286,EUR,997228800,D,28,28,True,15.0,15.0,1.0,1.0,0.0,12.0,12.0,,,,,,,13.0,15.0,6.6,0.00233649,0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763924,home,Milan,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192,1362,M,,176301,EUR,705456000,G,57,57,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763924,home,Milan,Lorenzo Torriani,lorenzo-torriani,L. Torriani,G,96,197,3872,M,,1403294,EUR,1107129600,G,96,96,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763924,home,Milan,Strahinja Pavlović,strahinja-pavlovic,S. Pavlović,D,31,194,8736,M,strahinjapavlovic,965893,EUR,990662400,D,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763924,home,Milan,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1621,M,,1034303,EUR,1044662400,M,42,42,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763924,home,Milan,Kevin Zeroli,zeroli-kevin,K. Zeroli,M,8,187,1418,M,,1397348,EUR,1105401600,M,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763924,away,Club Brugge KV,Simon Mignolet,simon-mignolet,S. Mignolet,G,22,193,1239,M,,10406,EUR,573609600,G,22,22,False,38.0,32.0,18.0,12.0,0.0,29.0,30.0,6.0,,2.0,3.0,2.0,2.0,90.0,45.0,7.0,0.0018204,0,-1.7213,3.0,8.0,,,,,,,,,,6.0,,,,1.0,,,,,,,,,,,,,,,,,,,
12763924,away,Club Brugge KV,Joaquin Seys,joaquin-seys,J. Seys,D,65,178,1484,M,,1395881,EUR,1111968000,D,65,65,False,23.0,17.0,2.0,1.0,0.0,14.0,18.0,3.0,,,,,,45.0,31.0,6.1,0.00245118,0,,3.0,5.0,,1.0,,5.0,1.0,,2.0,,1.0,7.0,,,,,,,,,,1.0,,1.0,1.0,,,2.0,,,,,,,
12763924,away,Club Brugge KV,Joel Ordóñez,joel-ordonez,J. Ordóñez,D,4,188,4938,M,,1187275,EUR,1082505600,D,4,4,False,48.0,46.0,2.0,,0.0,44.0,45.0,2.0,,,,,,90.0,55.0,6.4,0.0009449,1,,2.0,3.0,,,,1.0,,,1.0,1.0,,4.0,0.0144,,1.0,2.0,1.0,,,,,,,,,,,1.0,,,,,,1.0,
12763924,away,Club Brugge KV,Brandon Mechele,brandon-mechele,B. Mechele,D,44,188,827,M,,248331,EUR,728179200,D,44,44,False,62.0,52.0,10.0,2.0,0.0,46.0,51.0,1.0,,,,,,90.0,71.0,6.4,0.00137242,0,,6.0,11.0,,,,2.0,2.0,,2.0,,2.0,10.0,,,,2.0,1.0,,,,,,,2.0,2.0,,,,,,,,1.0,,
12763924,away,Club Brugge KV,Maxim De Cuyper,maxim-de-cuyper,M. De Cuyper,D,29,183,4478,M,,997152,EUR,977443200,D,55,55,False,35.0,28.0,7.0,4.0,0.0,12.0,16.0,2.0,,,,,,90.0,50.0,5.9,0.0131095,1,,16.0,20.0,1.0,1.0,,7.0,1.0,1.0,1.0,2.0,1.0,12.0,0.069,,,,,,,,,1.0,,,,1.0,,4.0,,,,,,,
12763924,away,Club Brugge KV,Chemsdine Talbi,chemsdine-talbi,C. Talbi,M,7,175,12527,M,,1142675,EUR,1115596800,M,68,68,False,8.0,8.0,,,0.0,5.0,5.0,3.0,,,,,,45.0,15.0,6.4,0.0592705,1,,3.0,3.0,,1.0,,6.0,1.0,,1.0,2.0,,4.0,0.0188,,,,,1.0,0.0127,,,1.0,,1.0,1.0,,1.0,3.0,,,,,,,
12763924,away,Club Brugge KV,Ardon Jashari,ardon-jashari,A. Jashari,M,30,180,4831,M,,1034082,EUR,1027987200,M,30,30,False,38.0,34.0,4.0,1.0,0.0,25.0,26.0,7.0,,,,,,83.0,55.0,7.0,0.00329228,0,,9.0,15.0,3.0,,1.0,3.0,4.0,,1.0,1.0,1.0,8.0,,,,4.0,1.0,,,,,,,3.0,3.0,,,2.0,,,,,,1.0,
12763924,away,Club Brugge KV,Raphael Onyedika,raphael-onyedika,R. Onyedika,M,15,184,6286,M,,1129862,EUR,987638400,M,15,15,False,15.0,14.0,2.0,1.0,0.0,11.0,11.0,1.0,,,,,,40.0,17.0,5.3,0.00577016,0,,3.0,4.0,,,,4.0,,,,1.0,2.0,3.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,
12763924,away,Club Brugge KV,Christos Tzolis,tzolis-christos,C. Tzolis,M,8,180,9510,M,absolute_christostzolis,1031259,EUR,1012348800,M,8,8,False,23.0,21.0,1.0,1.0,0.0,8.0,8.0,,,,,,,70.0,33.0,7.2,0.157883,2,,13.0,15.0,,,1.0,1.0,3.0,,1.0,2.0,1.0,4.0,0.1015,2.0,,,,2.0,0.3433,,,,,1.0,1.0,2.0,,1.0,,,,,,,
12763924,away,Club Brugge KV,Hans Vanaken,hans-vanaken,H. Vanaken,M,20,194,2937,M,,118085,EUR,714614400,F,20,20,False,60.0,52.0,4.0,3.0,0.0,35.0,37.0,8.0,,,,,,90.0,68.0,6.9,0.017009,0,,17.0,23.0,,1.0,3.0,3.0,9.0,,,1.0,,9.0,,,,,1.0,,,True,,1.0,1.0,5.0,1.0,,,2.0,,,,,,,1.0
12763924,away,Club Brugge KV,Ferran Jutglà,ferran-jutgla,F. Jutglà,F,9,175,3728,M,,949962,EUR,917827200,F,9,9,False,22.0,19.0,,,0.0,10.0,12.0,1.0,,,,,,70.0,26.0,7.1,0.0116812,2,,9.0,10.0,,3.0,2.0,4.0,4.0,,,,,3.0,0.2086,2.0,1.0,,,1.0,0.0942,,,,,1.0,1.0,1.0,,1.0,,,,,,,
12763924,away,Club Brugge KV,Kyriani Sabbe,kyriani-sabbe,K. Sabbe,D,64,176,1052,M,,1101258,EUR,1106697600,D,64,64,True,22.0,21.0,1.0,1.0,0.0,14.0,15.0,3.0,,,,,,45.0,36.0,7.2,0.0162797,1,,7.0,7.0,,,,5.0,5.0,,3.0,1.0,,4.0,0.0966,1.0,,,,1.0,0.4851,,,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,,,,,,
12763924,away,Club Brugge KV,Hugo Vetlesen,hugo-vetlesen,H. Vetlesen,M,10,174,786,M,,877236,EUR,951696000,M,10,10,True,11.0,8.0,2.0,1.0,1.0,4.0,6.0,,,,,,,45.0,13.0,6.7,0.106069,1,,4.0,5.0,,,,1.0,,,,,,4.0,0.0631,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,
12763924,away,Club Brugge KV,Andreas Skov Olsen,andreas-skov-olsen,A. Skov Olsen,M,7,187,2522,M,,888537,EUR,946425600,F,7,7,True,7.0,5.0,,,0.0,2.0,3.0,,,,,,,20.0,9.0,6.5,0.00149378,0,,3.0,4.0,,,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
12763924,away,Club Brugge KV,Michał Skóraś,michal-skoras,M. Skóraś,F,8,172,3095,M,,942479,EUR,950572800,F,21,21,True,2.0,2.0,,,0.0,,,,,,,,,20.0,5.0,6.5,0.00066845,0,,2.0,2.0,,,,1.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,
12763924,away,Club Brugge KV,Casper Nielsen,casper-nielsen,C. Nielsen,M,94,182,400,M,,247471,EUR,767577600,M,27,27,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,13.0,2.0,6.5,1.757e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763924,away,Club Brugge KV,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185,425,M,,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763924,away,Club Brugge KV,Zaid Romero,zaid-romero,Z. Romero,D,24,192,778,M,,1108450,EUR,945216000,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763924,away,Club Brugge KV,Jorne Spileers,jorne-spileers,J. Spileers,D,58,188,886,M,,1104897,EUR,1106265600,D,58,58,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jorne,Spileers,,,,
12763924,away,Club Brugge KV,Romeo Vermant,romeo-vermant,R. Vermant,F,17,184,1526,M,,1069336,EUR,1074902400,F,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Romeo,Vermant,,,,
