match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_outfielderBlock,stat_interceptionWon,stat_goalAssist,stat_totalOffside,stat_keyPass,stat_wasFouled,stat_blockedScoringAttempt,stat_wonContest,stat_hitWoodwork,stat_goodHighClaim,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed
10385412,home,Nottingham Forest,Dean Henderson,,,dean-henderson,D. Henderson,G,1,188,5010,M,deanhenderson,788134,EUR,858124800,G,1,1,False,19.0,10.0,14.0,5.0,8.0,9.0,2.0,10.0,6.0,1.0,1.0,90.0,26.0,6.4,10.0,0.0,0.0,0.00034689,0,-0.0036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385412,home,Nottingham Forest,Serge Aurier,,,serge-aurier,S. Aurier,D,,176,2934,M,Serge_aurier,105697,EUR,725155200,D,24,24,False,31.0,24.0,4.0,2.0,14.0,17.0,10.0,15.0,2.0,,,90.0,55.0,7.1,17.0,0.258,0.1571,0.00622625,2,,1.0,1.0,1.0,6.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,
10385412,home,Nottingham Forest,Joe Worrall,,,joe-worrall,J. Worrall,D,4,193,320,M,,838399,EUR,852854400,D,4,4,False,36.0,27.0,4.0,,25.0,26.0,2.0,10.0,3.0,,,90.0,42.0,6.7,9.0,0.0,0.0,0.00744868,0,,,,2.0,,2.0,,,,,,,4.0,,,,,True,1.0,1.0,,,,,,,,,,,
10385412,home,Nottingham Forest,Willy Boly,,,willy-boly,W. Boly,D,30,195,1884,M,,139310,EUR,665539200,D,30,30,False,39.0,32.0,6.0,2.0,21.0,23.0,11.0,16.0,10.0,,,90.0,53.0,7.4,7.0,0.0,0.0,0.252405,0,,,,1.0,1.0,4.0,,,,,,,5.0,3.0,2.0,,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,
10385412,home,Nottingham Forest,Renan Lodi,,,renan-lodi,R. Lodi,D,16,173,4176,M,renan_lodi,851150,EUR,891993600,D,32,32,False,21.0,17.0,6.0,2.0,9.0,11.0,8.0,13.0,6.0,,,90.0,45.0,6.5,13.0,0.0,0.0,0.0716483,0,,3.0,,,4.0,2.0,,,2.0,,,,1.0,1.0,1.0,2.0,2.0,,,1.0,,1.0,1.0,1.0,,,,,,,
10385412,home,Nottingham Forest,Ryan Yates,,,ryan-yates,R. Yates,M,22,190,881,M,,846252,EUR,880070400,M,22,22,False,20.0,17.0,2.0,1.0,9.0,9.0,8.0,12.0,2.0,,,90.0,36.0,6.4,8.0,0.1663,0.0,0.038541,1,,1.0,,,6.0,4.0,,2.0,,1.0,,,,,,1.0,4.0,,,1.0,,,1.0,4.0,,,,,,,
10385412,home,Nottingham Forest,Remo Freuler,,,remo-freuler,R. Freuler,M,8,181,1928,M,,115516,EUR,703296000,M,23,23,False,27.0,20.0,2.0,,10.0,12.0,10.0,15.0,8.0,,,90.0,42.0,7.1,8.0,0.0,0.0,0.0284223,0,,,,1.0,4.0,6.0,2.0,,,,,,,4.0,2.0,1.0,2.0,,,5.0,,,1.0,1.0,,,,,,,
10385412,home,Nottingham Forest,Orel Mangala,,,orel-mangala,O. Mangala,M,5,178,1576,M,,793988,EUR,890179200,M,5,5,False,19.0,15.0,1.0,,6.0,7.0,9.0,13.0,6.0,,,78.0,27.0,6.1,7.0,0.0,0.0,0.00364093,0,,1.0,,,6.0,2.0,2.0,2.0,,,,,,,,,2.0,,,1.0,,,,2.0,,,,,,,
10385412,home,Nottingham Forest,Brennan Johnson,,,brennan-johnson,B. Johnson,F,11,186,10704,M,brenjohnson_,1085180,EUR,990576000,F,20,20,False,9.0,7.0,,,1.0,2.0,6.0,8.0,3.0,,,82.0,21.0,6.9,7.0,0.5263,0.8193,0.0490236,4,,1.0,,,5.0,1.0,,,2.0,,3.0,,,1.0,1.0,2.0,3.0,,,,,,1.0,,1.0,,,,,,
10385412,home,Nottingham Forest,Morgan Gibbs-White,,,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,Morgangibbs27,865912,EUR,948931200,F,10,10,False,20.0,16.0,3.0,1.0,2.0,4.0,14.0,20.0,2.0,,,90.0,41.0,7.2,14.0,0.238,0.0,0.229434,3,,4.0,2.0,1.0,6.0,7.0,2.0,1.0,3.0,1.0,,,,2.0,,1.0,,,,,,,3.0,2.0,2.0,2.0,1.0,,,,
