match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_challengeLost,stat_totalContest,stat_wonContest,stat_penaltyConceded,captain,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_totalOffside,stat_bigChanceMissed,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_goalAssist
10438167,home,Paços de Ferreira,Igor Vekić,,,igor-vekic,I. Vekić,G,1,192,160,M,943735,EUR,894412800,G,98,98,False,27.0,10.0,23.0,7.0,5.0,7.0,5.0,20.0,1.0,2.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,90.0,38.0,6.3,18.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438167,home,Paços de Ferreira,Juan Delgado,,,juan-delgado,J. Delgado,D,15,177,146,M,339695,EUR,731289600,D,15,15,False,21.0,18.0,2.0,2.0,12.0,14.0,6.0,7.0,4.0,1.0,7.0,,,,,,,,58.0,32.0,7.0,5.0,0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
10438167,home,Paços de Ferreira,Erick Ferigra,Erick,Ferigra,erick-ferigra,E. Ferigra,D,14,180,130,M,928766,EUR,918259200,D,23,23,False,30.0,26.0,10.0,6.0,22.0,25.0,4.0,5.0,7.0,9.0,4.0,2.0,,,,,,,90.0,50.0,7.0,4.0,0,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10438167,home,Paços de Ferreira,Nuno Lima,Nuno Lima,,nuno-lima,N. Lima,D,3,184,122,M,1133301,EUR,984700800,D,3,3,False,27.0,23.0,5.0,4.0,17.0,21.0,6.0,6.0,3.0,8.0,5.0,1.0,,,,,,,90.0,41.0,6.2,4.0,0,1.0,2.0,3.0,2.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,
10438167,home,Paços de Ferreira,Vitorino Antunes,,,vitorino-antunes,V. Antunes,D,,175,105,M,28386,EUR,544233600,D,5,5,False,30.0,17.0,9.0,2.0,10.0,13.0,9.0,19.0,4.0,3.0,5.0,2.0,,,,,,,90.0,57.0,6.8,17.0,2,3.0,,6.0,3.0,2.0,1.0,2.0,,1.0,,,True,2.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,
10438167,home,Paços de Ferreira,Luiz Carlos,,,luiz-carlos,L. Carlos,M,,175,24,M,94203,EUR,489369600,M,22,22,False,20.0,11.0,1.0,,10.0,14.0,2.0,8.0,3.0,1.0,3.0,2.0,,,,,,,58.0,34.0,6.4,13.0,0,2.0,,6.0,,,,1.0,1.0,1.0,1.0,,,2.0,1.0,,,1.0,,2.0,,,,,,,,,
10438167,home,Paços de Ferreira,Rui Pires,,,rui-pires,R. Pires,M,8,182,65,M,845751,EUR,890524800,M,26,26,False,16.0,13.0,1.0,1.0,8.0,9.0,5.0,7.0,2.0,4.0,3.0,,,,,,,,75.0,25.0,6.6,3.0,0,1.0,,5.0,1.0,2.0,1.0,3.0,1.0,,,,,,,,,,1.0,,,,,,,,,,
10438167,home,Paços de Ferreira,Jordan Holsgrove,,,jordan-holsgrove,J. Holsgrove,M,10,180,223,M,920684,EUR,936921600,M,6,6,False,19.0,15.0,1.0,,12.0,13.0,3.0,7.0,2.0,1.0,2.0,1.0,,,,,,,48.0,26.0,5.2,6.0,1,1.0,,7.0,,1.0,1.0,4.0,2.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,
10438167,home,Paços de Ferreira,Nicolás Gaitán,,,nicolas-gaitan,N. Gaitán,M,,173,446,,42455,EUR,572572800,F,10,10,False,14.0,10.0,2.0,2.0,6.0,7.0,4.0,11.0,5.0,3.0,4.0,3.0,,,,,,,45.0,26.0,7.0,8.0,0,2.0,,4.0,,,,,2.0,2.0,2.0,,,4.0,,,,,1.0,,,,,,,,,,
10438167,home,Paços de Ferreira,Alexandre Guedes,,,alexandre-guedes,A. Guedes,F,11,185,80,M,299914,EUR,760924800,F,30,30,False,14.0,10.0,,,6.0,7.0,4.0,7.0,5.0,1.0,3.0,,,,,,,,75.0,28.0,6.7,8.0,2,11.0,4.0,16.0,,,,2.0,,2.0,1.0,,,,,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,
10438167,home,Paços de Ferreira,Uilton Silva,,,uilton-silva,U. Silva,F,,175,21,M,943391,EUR,712022400,F,9,9,False,25.0,18.0,3.0,1.0,8.0,10.0,10.0,16.0,2.0,2.0,2.0,,,,,,,,90.0,34.0,6.6,10.0,1,1.0,1.0,3.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,
10438167,home,Paços de Ferreira,Paulo Bernardo,,,paulo-bernardo,P. Bernardo,M,28,180,1002,M,983554,EUR,1011830400,M,55,55,True,11.0,6.0,1.0,1.0,3.0,3.0,3.0,8.0,11.0,,2.0,,,,,,,,45.0,23.0,7.2,7.0,0,1.0,1.0,3.0,,9.0,3.0,,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,
10438167,home,Paços de Ferreira,Jorge Silva,Jorge,Silva,jorge-silva,J. Silva,D,7,183,105,M,790787,EUR,827452800,D,21,21,True,7.0,4.0,2.0,1.0,2.0,3.0,3.0,5.0,6.0,2.0,1.0,1.0,,,,,,,32.0,19.0,6.5,5.0,0,,2.0,2.0,,2.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,
10438167,home,Paços de Ferreira,Tiago Ribeiro,Tiago Ribeiro,,tiago-ribeiro,T. Ribeiro,M,10,184,44,M,1174486,EUR,1016064000,M,18,18,True,4.0,4.0,,,3.0,3.0,1.0,2.0,1.0,,1.0,,,,,,,,32.0,11.0,6.2,2.0,1,,,5.0,,1.0,1.0,1.0,4.0,,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,
10438167,home,Paços de Ferreira,Nigel Thomas,,,nigel-thomas,N. Thomas,F,27,177,76,M,916952,EUR,980985600,F,7,7,True,4.0,1.0,,,,1.0,1.0,3.0,2.0,,3.0,1.0,,,,,,,15.0,12.0,5.8,7.0,1,,,5.0,,,,,1.0,4.0,1.0,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,
10438167,home,Paços de Ferreira,Fábio Gomes,,,fabio-gomes,Fábio Gomes,F,90,192,633,M,909487,EUR,864518400,F,11,11,True,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,2.0,,,,,,,,15.0,6.0,6.6,3.0,0,1.0,,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,
10438167,home,Paços de Ferreira,Ze Oliveira,,,ze-oliveira,Z. Oliveira,G,,186,10,M,855688,EUR,1018051200,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438167,home,Paços de Ferreira,Pedro Ganchas,,,ganchas-pedro,P. Ganchas,D,4,190,70,M,1066234,EUR,959731200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438167,home,Paços de Ferreira,Luís Bastos,Luís Bastos,,luis-bastos,L. Bastos,D,26,175,21,M,1133298,EUR,1000598400,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438167,home,Paços de Ferreira,Mauro Couto,,,couto-mauro,M. Couto,F,78,170,360,M,1402589,EUR,1132012800,F,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438167,away,FC Porto,Diogo Costa,,,diogo-costa,D. Costa,G,99,186,12694,M,843115,EUR,937699200,G,99,99,False,31.0,28.0,6.0,3.0,27.0,27.0,1.0,4.0,1.0,1.0,5.0,,1.0,,,,,,90.0,36.0,6.9,3.0,0,,1.0,,,,,,,,,,,,,,,,,,,,,,diogomcosta99,,,,
10438167,away,FC Porto,Wilson Manafá,,,wilson-manafa,W. Manafá,D,13,177,205,M,344205,EUR,774921600,D,18,18,False,29.0,23.0,,,13.0,14.0,10.0,15.0,,1.0,5.0,,,,,,,,61.0,46.0,6.8,8.0,0,1.0,,1.0,1.0,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,
10438167,away,FC Porto,Pepe,,,pepe,Pepe,D,,188,6226,M,5884,EUR,415065600,D,3,3,False,104.0,97.0,5.0,3.0,63.0,63.0,34.0,41.0,11.0,2.0,12.0,4.0,,,,,,,90.0,119.0,8.0,8.0,0,,3.0,1.0,,3.0,1.0,,,2.0,1.0,,True,,,,,,,,,2.0,,,Pepe,,,,
10438167,away,FC Porto,Iván Marcano,,,ivan-marcano,I. Marcano,D,,189,542,M,26056,EUR,551404800,D,5,5,False,92.0,80.0,11.0,5.0,51.0,55.0,29.0,38.0,5.0,2.0,5.0,,,,,,,,90.0,102.0,7.1,13.0,1,4.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,
10438167,away,FC Porto,Wendell,,,wendell,Wendell,D,18,176,3234,M,335033,EUR,743126400,D,22,22,False,51.0,49.0,,,25.0,25.0,26.0,32.0,5.0,1.0,5.0,1.0,,,,,,,90.0,75.0,6.8,9.0,1,,1.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,,,6.0,2.0,,1.0,2.0,,,,,,,,,,,
10438167,away,FC Porto,Pepê,,,pepe,Pepê,F,11,175,5029,M,882664,EUR,856742400,M,11,11,False,47.0,40.0,1.0,1.0,13.0,14.0,28.0,35.0,6.0,,3.0,2.0,,,,,,,90.0,76.0,6.7,17.0,1,1.0,1.0,9.0,1.0,1.0,1.0,3.0,,6.0,2.0,,,2.0,1.0,,,4.0,1.0,1.0,1.0,1.0,,1.0,pepe,,,,
