match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_challengeLost,stat_outfielderBlock,stat_penaltyConceded,stat_fouls,stat_totalContest,stat_interceptionWon,stat_wonTackle,stat_totalCross,stat_blockedScoringAttempt,stat_hitWoodwork,stat_unsuccessfulTouch,stat_wasFouled,stat_accurateCross,stat_totalOffside,stat_keyPass,stat_wonContest,player_sofascoreId,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_bigChanceCreated,stat_penaltyWon
12514155,home,Moreirense,Guilherme Schettine,guilherme-schettine,G. Schettine,F,95,178,325,M,856119,EUR,813283200,F,95,95,False,13.0,10.0,2.0,1.0,0.0,6.0,7.0,4.0,6.0,3.0,6.0,1.0,3.0,,,,,72.0,27.0,7.1,10.0,0.00511021,1,,,,6.0,12.0,2.0,,1.0,1.0,,0.019,0.1632,,,,,4.0,,,,,,,5.0,3.0,,,,,,,,,
12514155,home,Moreirense,Fabiano Souza,fabiano-silva,F. Souza,D,70,175,371,M,1130513,EUR,952992000,D,2,2,True,1.0,,,,0.0,,,,1.0,,1.0,1.0,,,,,,25.0,7.0,6.6,3.0,4.2e-07,0,,,,,3.0,,,,,1.0,,,,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,,
12514155,home,Moreirense,Carlos Ponck,carlos-ponck,C. Ponck,D,26,183,62,M,584116,EUR,789955200,D,14,14,True,1.0,,1.0,,0.0,,,,1.0,,2.0,4.0,,,,,,25.0,8.0,6.9,1.0,,0,,,,2.0,2.0,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,
12514155,home,Moreirense,Gabrielzinho,gabrielzinho,Gabrielzinho,M,30,171,484,M,870188,EUR,843955200,F,77,77,True,,,,,0.0,,,,,,2.0,1.0,,,,,,25.0,6.0,6.5,1.0,,0,,,,3.0,4.0,,,,,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
12514155,home,Moreirense,Luís Asué,luis-asue,L. Asué,F,12,186,441,M,1064103,EUR,994636800,F,9,9,True,3.0,1.0,1.0,,0.0,,,1.0,3.0,1.0,2.0,,1.0,,,,,18.0,8.0,6.3,4.0,0.00022947,0,,Luís,Asué,3.0,5.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,
12514155,home,Moreirense,Jeremy Antonisse,jeremy-antonisse,J. Antonisse,F,7,177,139,M,1092638,EUR,1017360000,F,10,10,True,3.0,,,,0.0,,1.0,,2.0,,1.0,1.0,,,,,,12.0,5.0,6.7,3.0,,0,,Jeremy,Antonisse,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
12514155,home,Moreirense,Caio,caio,Caio,G,22,192,67,M,345843,EUR,661824000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514155,home,Moreirense,Leonardo Buta,leonardo-buta,L. Buta,D,24,182,172,M,1120038,EUR,1023235200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514155,home,Moreirense,Gilberto Batista,batista-gilberto,G. Batista,D,66,185,135,M,1153099,EUR,1072656000,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514155,home,Moreirense,Pedro Santos,pedro-santos,P. Santos,M,80,178,297,M,1120040,EUR,1044835200,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514155,away,Sporting CP,Vladan Kovačević,vladan-kovacevic,V. Kovačević,G,1,191,1483,M,857997,EUR,892252800,G,13,13,False,10.0,10.0,,,0.0,10.0,10.0,,,,,,5.0,2.0,,2.0,,90.0,15.0,6.4,,3.711e-05,0,-1.5575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514155,away,Sporting CP,Jeremiah St. Juste,jeremiah-st-juste,J. St. Juste,D,8,185,1155,M,787640,EUR,845683200,D,3,3,False,45.0,43.0,1.0,,0.0,24.0,25.0,19.0,20.0,1.0,5.0,1.0,2.0,,,,,66.0,51.0,6.7,2.0,0.014118,0,,,,,2.0,,,,,2.0,,,,,,,2.0,1.0,,2.0,,,,,1.0,,,,1.0,,,,,
12514155,away,Sporting CP,Ousmane Diomande,diomande-ousmane,O. Diomande,D,26,190,4976,M,1394342,EUR,1070496000,D,26,26,False,82.0,78.0,3.0,2.0,0.0,57.0,57.0,21.0,25.0,2.0,3.0,2.0,7.0,,,,,78.0,88.0,6.6,4.0,0.0181455,1,,Ousmane,Diomande,1.0,3.0,,1.0,,,1.0,0.0727,,,,,,2.0,,2.0,1.0,,,,,,,,,,ousdiomande,1.0,,,
12514155,away,Sporting CP,Gonçalo Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,False,103.0,95.0,4.0,2.0,0.0,50.0,53.0,45.0,50.0,4.0,9.0,3.0,8.0,,,,,90.0,114.0,7.0,10.0,0.0405929,1,,Gonçalo,Inácio,3.0,5.0,,1.0,,,2.0,0.0957,,,,,,2.0,1.0,,1.0,,,,2.0,2.0,,,,1.0,goncaloinacio_25,,,,
12514155,away,Sporting CP,Geny Catamo,geny-catamo,G. Catamo,M,10,172,10919,M,1001140,EUR,980467200,M,21,21,False,33.0,28.0,2.0,,0.0,9.0,10.0,19.0,26.0,,5.0,1.0,6.0,,,,,78.0,55.0,6.1,13.0,0.233151,1,,,,,3.0,2.0,,1.0,,1.0,0.0188,0.1864,,1.0,,,,1.0,,,3.0,,,2.0,3.0,,,,1.0,,,1.0,,
12514155,away,Sporting CP,Hidemasa Morita,hidemasa-morita,H. Morita,M,5,177,3106,M,926560,EUR,800064000,M,5,5,False,42.0,31.0,3.0,1.0,0.0,7.0,10.0,24.0,33.0,4.0,11.0,1.0,2.0,,,,,90.0,60.0,7.1,16.0,0.102771,0,,Hidemasa,Morita,1.0,4.0,1.0,,,,3.0,,,,,1.0,,1.0,3.0,,2.0,1.0,,,2.0,2.0,,,,2.0,,,,,
12514155,away,Sporting CP,Morten Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,859917,EUR,930268800,M,42,42,False,84.0,79.0,5.0,3.0,0.0,23.0,24.0,56.0,63.0,2.0,9.0,2.0,7.0,,,,,90.0,101.0,7.7,9.0,0.0868441,1,,Morten,Hjulmand,,4.0,1.0,1.0,,,1.0,0.2114,,True,2.0,1.0,,2.0,3.0,1.0,1.0,3.0,,1.0,,3.0,,,1.0,3.0,,1.0,,,
12514155,away,Sporting CP,Matheus Reis,reis-matheus,M. Reis,D,2,183,1301,M,797648,EUR,793065600,M,2,2,False,53.0,45.0,3.0,1.0,0.0,15.0,18.0,32.0,43.0,3.0,5.0,1.0,2.0,,,,,90.0,74.0,6.6,17.0,0.0692464,0,,,,1.0,5.0,1.0,,,,1.0,,,,1.0,,,2.0,,,1.0,8.0,,,1.0,1.0,2.0,1.0,,,,,,,
12514155,away,Sporting CP,Francisco Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,830431,EUR,946425600,F,17,17,False,27.0,22.0,,,0.0,,,25.0,33.0,,4.0,2.0,3.0,,,,,90.0,56.0,7.0,17.0,0.370576,3,,Francisco,Trincão,,6.0,2.0,,,,2.0,0.3391,,,,,,,6.0,,1.0,6.0,3.0,,3.0,,3.0,,3.0,2.0,trincao,,,1.0,
12514155,away,Sporting CP,Daniel Bragança,daniel-braganca,D. Bragança,M,23,178,1406,M,861979,EUR,927763200,F,23,23,False,22.0,19.0,,,0.0,2.0,3.0,17.0,21.0,,3.0,,2.0,,,,,65.0,33.0,6.9,7.0,0.052338,3,,Daniel,Bragança,1.0,4.0,,2.0,,,2.0,0.0915,,,,,,2.0,1.0,,,2.0,1.0,,,1.0,,,1.0,,,,,,
12514155,away,Sporting CP,Viktor Gyökeres,viktor-gyokeres,V. Gyökeres,F,14,187,198098,M,804508,EUR,896918400,F,9,9,False,34.0,19.0,,,0.0,4.0,4.0,15.0,30.0,5.0,9.0,3.0,3.0,,,,,90.0,54.0,8.5,18.0,0.0949942,4,,,,1.0,3.0,2.0,2.0,1.0,1.0,,0.9381,0.9241,,,,,,1.0,,,,1.0,,1.0,3.0,,,5.0,1.0,VGyökeres,,,1.0,1.0
12514155,away,Sporting CP,Maximiliano Araújo,maximiliano-araujo,M. Araújo,M,20,179,3576,M,929193,EUR,950572800,M,20,20,True,12.0,10.0,1.0,,0.0,2.0,2.0,8.0,10.0,,1.0,,1.0,,,,,25.0,20.0,6.5,5.0,0.0168947,0,,Maximiliano,Araújo,,3.0,2.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,,1.0,,,,,
12514155,away,Sporting CP,Geovany Quenda,geovany-quenda,G. Quenda,M,7,172,12851,M,1403165,EUR,1177891200,M,57,57,True,24.0,17.0,,,0.0,4.0,6.0,13.0,21.0,1.0,1.0,,1.0,,,,,24.0,36.0,6.9,12.0,0.0453614,2,,Geovany,Quenda,,1.0,,1.0,1.0,,,0.0615,0.3714,,,,,,1.0,,,3.0,,,1.0,,,,,,GeoQuenda07,,,,
12514155,away,Sporting CP,Zeno Debast,zeno-debast,Z. Debast,D,6,191,3313,M,1126512,EUR,1066867200,D,6,6,True,23.0,21.0,4.0,3.0,0.0,4.0,4.0,18.0,20.0,,,1.0,,,,,,12.0,29.0,7.0,3.0,0.0557614,0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,
12514155,away,Sporting CP,Conrad Harder,harder-conrad,C. Harder,F,11,186,4727,M,1494826,EUR,1112832000,F,19,19,True,1.0,1.0,,,0.0,,,1.0,3.0,,1.0,,,,,,,12.0,5.0,6.5,3.0,0.00172522,0,,,,3.0,4.0,,,,,,,,,,,,2.0,,,,2.0,,,1.0,1.0,,1.0,,,,,,,
12514155,away,Sporting CP,Diego Callai,diego-callai,D. Callai,G,41,190,711,M,1130378,EUR,1090108800,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,Diego,Callai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514155,away,Sporting CP,Ricardo Esgaio,ricardo-esgaio,R. Esgaio,D,47,171,673,M,97000,EUR,737510400,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514155,away,Sporting CP,Iván Fresneda,ivan-fresneda,I. Fresneda,D,22,183,1941,M,1167818,EUR,1096243200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514155,away,Sporting CP,Marcus Edwards,edwards-marcus,M. Edwards,M,10,167,2823,M,795066,EUR,912643200,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514155,away,Sporting CP,João Simões,joao-simoes,J. Simões,M,52,178,1481,M,1410209,EUR,1168041600,M,52,52,True,,,,,,,,,,,,,,,,,,,,,,,0,,João Simões,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
