match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOwnHalfPasses,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_wonContest,stat_totalOffside,captain,stat_bigChanceMissed,stat_errorLeadToAShot,stat_hitWoodwork
10570034,home,Crawley Town,Corey Addai,,,corey-addai,C. Addai,G,34,203.0,99,M,833056,EUR,876441600.0,G,34,34,False,24.0,4.0,24.0,4.0,1.0,4.0,23.0,6.0,1.0,1.0,90.0,26.0,7.0,21.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570034,home,Crawley Town,Travis Johnson,,,travis-johnson,T. Johnson,D,,175.0,5,M,943689,EUR,967420800.0,D,23,23,False,14.0,7.0,1.0,1.0,3.0,5.0,11.0,3.0,,,90.0,28.0,7.4,9.0,0,2.0,1.0,6.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
10570034,home,Crawley Town,Harry Ransom,,,harry-ransom,H. Ransom,D,5,190.0,9,M,867731,EUR,938736000.0,D,12,12,False,26.0,13.0,7.0,1.0,15.0,4.0,11.0,4.0,,,90.0,41.0,7.6,15.0,2,9.0,2.0,8.0,4.0,4.0,,,1.0,,1.0,1.0,8.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
10570034,home,Crawley Town,Mazeed Ogungbo,,,mazeed-ogungbo,M. Ogungbo,D,,188.0,60,M,993440,EUR,1035072000.0,D,44,44,False,18.0,11.0,4.0,2.0,9.0,6.0,11.0,6.0,,,90.0,28.0,7.2,8.0,0,6.0,2.0,,3.0,3.0,,,,,1.0,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,
10570034,home,Crawley Town,Jayden Davis,,,jayden-davis,J. Davis,M,18,,2,M,1155390,EUR,,M,18,18,False,21.0,7.0,2.0,,2.0,11.0,26.0,5.0,,,87.0,65.0,7.4,28.0,0,,5.0,3.0,,2.0,2.0,,4.0,,2.0,1.0,1.0,,,,7.0,4.0,2.0,1.0,1.0,1.0,,,,,,,,,,
10570034,home,Crawley Town,Jack Powell,Jack,Powell,jack-powell,J. Powell,M,23,177.0,11,M,387104,EUR,759801600.0,M,8,8,False,44.0,31.0,6.0,2.0,11.0,23.0,34.0,12.0,,,90.0,56.0,7.1,17.0,0,8.0,6.0,5.0,1.0,3.0,3.0,2.0,1.0,,3.0,1.0,2.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,
10570034,home,Crawley Town,Jake Hessenthaler,,,jake-hessenthaler,J. Hessenthaler,M,4,176.0,12,M,325589,EUR,766800000.0,M,39,39,False,25.0,17.0,3.0,1.0,6.0,12.0,19.0,2.0,,,90.0,36.0,6.8,11.0,0,5.0,3.0,4.0,,1.0,4.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,
10570034,home,Crawley Town,Nick Tsaroulla,,,nick-tsaroulla,N. Tsaroulla,M,25,178.0,46,M,991581,EUR,922665600.0,M,25,25,False,13.0,9.0,2.0,1.0,1.0,11.0,17.0,3.0,,,45.0,34.0,6.7,15.0,0,,4.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,5.0,2.0,1.0,,2.0,,1.0,,,,,,,,,
10570034,home,Crawley Town,James Balagizi,James Balagizi,,james-balagizi,J. Balagizi,M,26,189.0,339,M,1067984,EUR,1064016000.0,F,20,20,False,26.0,20.0,2.0,1.0,6.0,16.0,20.0,8.0,,,89.0,42.0,7.2,12.0,2,4.0,6.0,3.0,,1.0,,,1.0,2.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,3.0,2.0,1.0,,,,,,,
10570034,home,Crawley Town,Ashley Nadesan,Ashley,Nadesan,ashley-nadesan,A. Nadesan,F,10,188.0,10,M,840597,EUR,788918400.0,F,10,10,False,19.0,13.0,1.0,,,13.0,19.0,3.0,,,87.0,31.0,6.8,9.0,4,,4.0,4.0,,,,,1.0,,,1.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,,2.0,2.0,,1.0,1.0,1.0,,,,
10570034,home,Crawley Town,Tom Nichols,,,tom-nichols,T. Nichols,M,7,178.0,25,M,73529,EUR,746496000.0,F,9,9,False,28.0,22.0,1.0,,2.0,20.0,26.0,3.0,,,77.0,48.0,7.9,14.0,2,2.0,8.0,5.0,1.0,2.0,1.0,1.0,2.0,3.0,,2.0,1.0,,,,,,3.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,,1.0,True,1.0,,
10570034,home,Crawley Town,Tobi Omole,,,tobi-omole,T. Omole,D,26,189.0,83,M,970365,EUR,945388800.0,D,16,16,True,5.0,3.0,1.0,,1.0,2.0,4.0,1.0,,,45.0,14.0,6.8,3.0,0,1.0,,3.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10570034,home,Crawley Town,Ben Wells,Ben Wells,,ben-wells,B. Wells,D,6,185.0,7,M,1391524,EUR,951782400.0,D,22,22,True,,,,,,,,,,,13.0,1.0,6.5,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570034,home,Crawley Town,Emmanuel Adebowale,,,emmanuel-adebowale,E. Adebowale,D,,196.0,3,M,960377,EUR,874627200.0,D,17,17,True,1.0,1.0,,,1.0,,,,,,11.0,2.0,6.5,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570034,home,Crawley Town,David Bremang,David,Bremang,david-bremang,D. Bremang,F,,180.0,7,M,964108,EUR,948412800.0,F,42,42,True,3.0,3.0,,,1.0,2.0,2.0,,,,11.0,4.0,6.5,,0,1.0,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
10570034,home,Crawley Town,Mark Marshall,Mark,Marshall,mark-marshall,M. Marshall,M,,183.0,7,M,40652,EUR,515980800.0,M,45,45,True,3.0,1.0,1.0,,,1.0,3.0,1.0,,,1.0,5.0,,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
10570034,home,Crawley Town,James Tilley,,,james-tilley,J. Tilley,M,7,174.0,42,M,794660,EUR,897696000.0,M,7,7,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570034,home,Crawley Town,Roshan Greenwall,Roshan Greenwall,,roshan-greenwall,R. Greenwall,M,40,,1,M,1394289,EUR,,G,40,40,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570034,home,Crawley Town,Dom Telford,,,dom-telford,D. Telford,F,9,175.0,60,M,583462,EUR,849744000.0,F,19,19,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570034,home,Crawley Town,Kwesi Appiah,,,kwesi-appiah,K. Appiah,F,10,180.0,84,M,106485,EUR,650419200.0,F,21,21,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570034,away,Fulham,Marek Rodák,,,marek-rodak,M. Rodák,G,1,188.0,518,M,358694,EUR,850435200.0,G,1,1,False,35.0,23.0,18.0,7.0,26.0,2.0,9.0,7.0,4.0,4.0,90.0,45.0,6.7,12.0,0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570034,away,Fulham,Kevin Mbabu,,,kevin-mbabu,K. Mbabu,D,43,184.0,780,M,227900,EUR,798249600.0,D,27,27,False,51.0,36.0,5.0,3.0,28.0,16.0,28.0,6.0,,,90.0,96.0,7.2,27.0,1,22.0,8.0,8.0,2.0,2.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,5.0,2.0,2.0,,3.0,1.0,3.0,,,,,,,,,
10570034,away,Fulham,Shane Duffy,,,shane-duffy,S. Duffy,D,4,193.0,483,M,55570,EUR,694224000.0,D,5,5,False,68.0,58.0,15.0,11.0,52.0,12.0,17.0,6.0,,,90.0,83.0,7.2,11.0,3,46.0,2.0,2.0,4.0,3.0,1.0,,,,,2.0,1.0,3.0,,,1.0,,1.0,,,,,,,,,1.0,,,,
