match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_totalClearance,player_firstName,player_lastName,stat_outfielderBlock,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_expectedGoals,stat_blockedScoringAttempt,stat_wonTackle,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12530709,home,Beşiktaş JK,Mert Günok,mert-gunok,M. Günok,G,34,196,4070,M,39573,EUR,604713600,G,34,34,False,True,20.0,12.0,12.0,4.0,0.0,9.0,10.0,3.0,10.0,6.0,1.0,2.0,90.0,29.0,6.4,10.0,0.00271701,0,-0.4328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530709,home,Beşiktaş JK,Jonas Svensson,jonas-svensson,J. Svensson,D,71,170,1475,M,98199,EUR,731376000,D,2,2,False,,35.0,29.0,3.0,2.0,0.0,7.0,10.0,22.0,25.0,4.0,,,90.0,54.0,6.7,12.0,0.0676959,0,,1.0,2.0,2.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530709,home,Beşiktaş JK,Gabriel Paulista,gabriel-paulista,G. Paulista,D,3,187,5352,M,124737,EUR,659577600,D,3,3,False,,23.0,22.0,1.0,1.0,0.0,15.0,15.0,7.0,8.0,2.0,,,90.0,30.0,6.4,1.0,0.00271363,0,,5.0,7.0,2.0,,1.0,2.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
12530709,home,Beşiktaş JK,Emirhan Topçu,emirhan-topcu,E. Topçu,D,53,188,2617,M,895009,EUR,971222400,D,53,53,False,,27.0,20.0,6.0,1.0,0.0,13.0,14.0,7.0,13.0,1.0,,,90.0,46.0,6.9,8.0,0.00801194,0,,2.0,2.0,1.0,,1.0,,,,13.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12530709,home,Beşiktaş JK,Arthur Masuaku,arthur-masuaku,A. Masuaku,D,27,179,10350,M,174975,EUR,752630400,D,26,26,False,,35.0,30.0,3.0,1.0,0.0,12.0,17.0,19.0,21.0,3.0,,,90.0,62.0,7.2,11.0,0.0299558,1,,,3.0,8.0,2.0,2.0,1.0,1.0,3.0,4.0,,,1.0,masuaku26,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0127,,,,,,,,,,,,
12530709,home,Beşiktaş JK,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,A. Oxlade-Chamberlain,M,21,180,3255,M,10577,EUR,745372800,M,15,15,False,,44.0,36.0,13.0,7.0,0.0,15.0,17.0,22.0,28.0,4.0,,,90.0,56.0,6.9,9.0,0.0200603,1,,,1.0,4.0,,1.0,,,1.0,2.0,,,,AlexOxChambo,1.0,1.0,1.0,,,,1.0,2.0,0.076,1.0,1.0,,,,,,,,,,
12530709,home,Beşiktaş JK,Gedson Fernandes,gedson-fernandes,G. Fernandes,M,83,184,5232,M,862055,EUR,915840000,M,83,83,False,,46.0,39.0,4.0,2.0,0.0,13.0,16.0,26.0,30.0,4.0,,,90.0,68.0,7.7,13.0,0.0466008,3,,1.0,10.0,8.0,2.0,2.0,3.0,2.0,1.0,,,,,gedson_83,,,3.0,3.0,1.0,1.0,2.0,4.0,0.4575,1.0,4.0,1.0,1.0,1.0,2.0,0.2297,,,,,
12530709,home,Beşiktaş JK,Milot Rashica,milot-rashica,M. Rashica,M,7,177,3712,M,800411,EUR,835920000,M,7,7,False,,33.0,28.0,1.0,,0.0,3.0,3.0,28.0,36.0,8.0,,,90.0,52.0,7.7,9.0,0.456365,2,,1.0,2.0,6.0,1.0,3.0,1.0,3.0,,,,,,MRashica,6.0,3.0,,1.0,1.0,1.0,1.0,2.0,0.0484,1.0,1.0,,,,1.0,,,,,,
12530709,home,Beşiktaş JK,João Mário,joao-mario,J. Mário,M,10,179,3772,M,97001,EUR,727401600,M,18,18,False,,35.0,30.0,3.0,1.0,2.0,5.0,5.0,25.0,32.0,4.0,,,85.0,52.0,8.3,11.0,0.271064,5,,1.0,6.0,3.0,1.0,2.0,3.0,5.0,,2.0,,,,JoaoMario,2.0,,,1.0,,2.0,,1.0,0.3245,3.0,1.0,1.0,,,,,2.0,,,,
12530709,home,Beşiktaş JK,Ernest Muçi,ernest-muci,E. Muçi,M,10,180,5691,M,924670,EUR,984960000,M,23,23,False,,17.0,13.0,,,0.0,4.0,4.0,9.0,13.0,4.0,,,65.0,34.0,6.7,10.0,0.00455942,2,,3.0,6.0,6.0,3.0,2.0,,,,,,,,ernest_muci,,,,3.0,1.0,,,3.0,0.0939,2.0,3.0,1.0,,,1.0,,,,,,
