match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_shotOffTarget,stat_expectedGoals,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_totalOffside,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_challengeLost,stat_goals,stat_wasFouled,stat_bigChanceCreated,stat_errorLeadToAShot,player_firstName,player_lastName,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_penaltyWon
12499282,home,Napoli,Alex Meret,alex-meret,A. Meret,G,1,190,4366,M,592794,EUR,858988800,G,1,1,False,14.0,13.0,6.0,5.0,0.0,11.0,11.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,90.0,16.0,6.5,1.0,0.00096479,0,0.1489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499282,home,Napoli,Giovanni Di Lorenzo,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182,6986,M,153257,EUR,744422400,D,22,22,False,63.0,55.0,8.0,7.0,0.0,14.0,16.0,41.0,49.0,5.0,3.0,,1.0,,,,90.0,84.0,7.6,12.0,0.107553,0,,dilorenzo22,True,2.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
12499282,home,Napoli,Amir Rrahmani,amir-rrahmani,A. Rrahmani,D,13,190,3520,M,332155,EUR,762048000,D,13,13,False,53.0,49.0,2.0,2.0,0.0,20.0,22.0,29.0,31.0,,3.0,,,,,,90.0,59.0,7.1,4.0,0.0252427,1,,,,,,8.0,8.0,,,1.0,,,,,1.0,0.0103,,,,,,,,,,,,,,,,,,,,,
12499282,home,Napoli,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191,3972,M,870263,EUR,928627200,D,4,4,False,47.0,42.0,4.0,2.0,0.0,12.0,15.0,30.0,32.0,1.0,6.0,,1.0,,,,90.0,62.0,7.7,5.0,0.0137406,2,,,,,,3.0,6.0,,,3.0,,3.0,2.0,2.0,1.0,0.3851,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,
12499282,home,Napoli,Pasquale Mazzocchi,pasquale-mazzocchi,P. Mazzocchi,M,30,183,1368,M,377512,EUR,806803200,M,30,30,False,35.0,30.0,2.0,,0.0,5.0,6.0,26.0,33.0,1.0,3.0,,,,,,78.0,52.0,7.0,11.0,0.101951,1,,,,4.0,,,1.0,1.0,1.0,1.0,,,,1.0,,0.05,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.4451,,,,,,,,,,,
12499282,home,Napoli,Frank Anguissa,frank-anguissa,F. Anguissa,M,99,184,12968,M,787941,EUR,816480000,M,99,99,False,44.0,39.0,2.0,1.0,0.0,10.0,11.0,29.0,33.0,4.0,7.0,,2.0,,,,90.0,61.0,8.0,6.0,0.0311059,2,,anguiss_29,,,,2.0,9.0,1.0,4.0,,3.0,1.0,,,,0.1512,,1.0,,,,,4.0,1.0,,0.0615,1.0,1.0,2.0,,,,,,,,
12499282,home,Napoli,Stanislav Lobotka,stanislav-lobotka,S. Lobotka,M,68,170,4661,M,150383,EUR,785721600,M,68,68,False,66.0,60.0,2.0,2.0,0.0,9.0,10.0,51.0,56.0,4.0,8.0,,2.0,,,,90.0,78.0,7.5,10.0,0.190691,0,,StanLobotka,,,,,3.0,1.0,1.0,1.0,,2.0,1.0,3.0,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,
12499282,home,Napoli,Mathías Olivera,mathias-olivera,M. Olivera,D,17,184,3517,M,805078,EUR,878256000,M,17,17,False,24.0,18.0,1.0,,0.0,2.0,5.0,17.0,21.0,1.0,2.0,,1.0,,,,45.0,38.0,7.0,10.0,0.13698,1,,,,2.0,,,1.0,,,,1.0,1.0,,4.0,,0.0857,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,
12499282,home,Napoli,Matteo Politano,matteo-politano,M. Politano,F,21,171,4493,M,235672,EUR,744336000,F,21,21,False,28.0,21.0,3.0,3.0,0.0,2.0,2.0,21.0,37.0,4.0,3.0,,1.0,,,,69.0,47.0,6.9,19.0,0.194552,3,,,,11.0,1.0,,,2.0,,,,,,1.0,1.0,0.1909,,2.0,,,,2.0,,,,,,,,,,,,,,,
12499282,home,Napoli,Khvicha Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,7,183,97764,M,889259,EUR,981936000,F,77,77,False,35.0,29.0,1.0,1.0,0.0,1.0,1.0,29.0,40.0,6.0,1.0,,1.0,,,,90.0,68.0,8.4,15.0,0.535336,12,,Kvaradona,,6.0,1.0,,4.0,1.0,3.0,1.0,,2.0,1.0,4.0,4.0,0.4623,,4.0,,,,1.0,1.0,4.0,,0.5045,1.0,,1.0,1.0,,,,,,,
12499282,home,Napoli,Giacomo Raspadori,giacomo-raspadori,G. Raspadori,F,18,172,8190,M,865651,EUR,950832000,F,81,81,False,19.0,14.0,,,0.0,5.0,6.0,9.0,14.0,2.0,2.0,,,,,,62.0,27.0,6.8,8.0,0.0137836,2,,giacomo.raspadori,,1.0,1.0,,,1.0,,,,,,1.0,1.0,0.2625,,1.0,,,,,,,1.0,,,,,,,,,,,,
