match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_fouls,captain,stat_interceptionWon,stat_totalTackle,stat_challengeLost,stat_dispossessed,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_totalCross,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_lastManTackle,stat_expectedGoalsOnTarget,stat_accurateCross,stat_outfielderBlock,stat_goodHighClaim,stat_punches,stat_bigChanceCreated,player_sofascoreId,stat_goals,stat_bigChanceMissed
12501512,home,Empoli,Devis Vásquez,devis-vasquez,D. Vásquez,G,32,195,2465,M,925285,EUR,894931200,G,23,23,False,21.0,9.0,14.0,3.0,0.0,8.0,8.0,1.0,13.0,1.0,6.0,2.0,2.0,2.0,2.0,90.0,27.0,6.6,13.0,0.0004714,0,0.0429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501512,home,Empoli,Saba Goglichidze,saba-goglichidze,S. Goglichidze,D,3,192,1618,M,1126175,EUR,1088121600,D,2,2,False,16.0,14.0,3.0,2.0,0.0,7.0,7.0,7.0,9.0,,4.0,,,,,45.0,19.0,6.3,2.0,0.00516052,0,,,,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501512,home,Empoli,Ardian Ismajli,ardian-ismajli,A. Ismajli,D,44,188,1151,M,840414,EUR,844041600,D,34,34,False,46.0,41.0,4.0,3.0,0.0,18.0,20.0,23.0,26.0,10.0,3.0,,,,,90.0,62.0,7.0,5.0,0.00746823,0,,,,,2.0,1.0,3.0,1.0,True,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12501512,home,Empoli,Mattia Viti,mattia-viti,M. Viti,D,2,190,528,M,1009268,EUR,1011830400,D,21,21,False,44.0,36.0,4.0,1.0,0.0,24.0,25.0,12.0,19.0,5.0,4.0,,,,,89.0,60.0,6.3,11.0,0.0267376,0,,,,1.0,1.0,6.0,6.0,3.0,,,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12501512,home,Empoli,Emmanuel Gyasi,emmanuel-gyasi,E. Gyasi,M,11,182,716,M,541578,EUR,758246400,M,11,11,False,15.0,15.0,,,0.0,4.0,4.0,11.0,12.0,1.0,3.0,,,,,90.0,29.0,6.5,4.0,0.0083517,1,,,,5.0,1.0,12.0,2.0,4.0,,3.0,,1.0,,,,1.0,,,1.0,3.0,1.0,1.0,0.0261,2.0,,,,,,,,,,,,
12501512,home,Empoli,Luca Marianucci,marianucci-luca,L. Marianucci,D,35,186,890,M,1165371,EUR,1090540800,M,35,35,False,32.0,28.0,6.0,4.0,0.0,16.0,19.0,12.0,13.0,5.0,5.0,,,,,90.0,47.0,7.1,5.0,0.00566223,2,,,,1.0,1.0,4.0,7.0,,,,5.0,2.0,,2.0,,,,,,2.0,1.0,,0.0616,1.0,1.0,1.0,1.0,0.0098,,,,,,,,
12501512,home,Empoli,Jacopo Fazzini,jacopo-fazzini,J. Fazzini,F,22,178,840,M,1012179,EUR,1047772800,M,10,10,False,54.0,39.0,5.0,1.0,0.0,19.0,26.0,20.0,31.0,1.0,8.0,,,,,90.0,74.0,6.5,25.0,0.0515383,0,,,,4.0,2.0,8.0,6.0,,,,4.0,,3.0,3.0,,2.0,,,3.0,1.0,,,,,,,,,,,,,,,,
12501512,home,Empoli,Giuseppe Pezzella,giuseppe-pezzella,G. Pezzella,M,3,187,619,M,814589,EUR,880761600,M,3,3,False,21.0,16.0,3.0,1.0,0.0,6.0,7.0,11.0,21.0,5.0,2.0,,,,,90.0,46.0,6.9,13.0,0.0244978,1,,,,,2.0,1.0,3.0,2.0,,,,,,,,1.0,,1.0,7.0,1.0,1.0,,0.0837,,,1.0,,,1.0,1.0,,,,,,
12501512,home,Empoli,Ola Solbakken,ola-solbakken,O. Solbakken,F,9,186,648,M,920744,EUR,905126400,F,17,17,False,19.0,15.0,2.0,2.0,0.0,5.0,5.0,10.0,14.0,,,,,,,59.0,29.0,6.7,8.0,0.00407882,1,,,,1.0,,3.0,1.0,,,,1.0,,1.0,1.0,,1.0,,,,1.0,,1.0,0.0167,,,,,,,,,,,,,
12501512,home,Empoli,Liberato Cacace,liberato-cacace,L. Cacace,D,13,184,514,M,905264,EUR,970012800,F,13,13,False,23.0,15.0,1.0,,0.0,4.0,4.0,12.0,23.0,1.0,8.0,,,,,90.0,42.0,6.9,16.0,0.00944348,1,,,,2.0,3.0,5.0,7.0,,,1.0,3.0,,1.0,3.0,,2.0,1.0,,4.0,2.0,,,0.0262,,,1.0,,,1.0,,,,,,,
12501512,home,Empoli,Lorenzo Colombo,lorenzo-colombo,L. Colombo,F,29,183,2440,M,930191,EUR,1015545600,F,29,29,False,7.0,5.0,,,0.0,4.0,4.0,1.0,3.0,1.0,1.0,,,,,38.0,13.0,5.4,5.0,0.00726783,0,,,,,,5.0,2.0,3.0,,,1.0,,2.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,
12501512,home,Empoli,Junior Sambia,junior-sambia,J. Sambia,M,,185,154,M,603738,EUR,842054400,D,7,7,True,13.0,10.0,3.0,2.0,0.0,3.0,5.0,9.0,11.0,,1.0,,,,,45.0,36.0,7.6,7.0,0.0584905,1,,,,3.0,1.0,5.0,9.0,2.0,,,1.0,,,,,1.0,4.0,,3.0,4.0,3.0,,0.0243,2.0,1.0,,,0.0163,2.0,,,,,,,
12501512,home,Empoli,Ismael Konate,ismael-konate,I. Konate,F,51,183,218,M,1397346,EUR,1143590400,F,90,90,True,4.0,3.0,,,0.0,1.0,2.0,2.0,2.0,,1.0,,,,,31.0,4.0,6.6,1.0,0.00267246,0,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12501512,home,Empoli,Thomas Campaniello,thomas-campaniello,T. Campaniello,F,89,185,378,M,1825909,EUR,1204243200,F,89,89,True,1.0,,,,0.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,0,,,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12501512,home,Empoli,Federico Brancolini,federico-brancolini,F. Brancolini,G,12,192,112,M,848420,EUR,995068800,G,98,98,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501512,home,Empoli,Jacopo Seghetti,jacopo-seghetti,J. Seghetti,G,12,190,162,M,1397725,EUR,1108598400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501512,home,Empoli,Marco Silvestri,marco-silvestri,M. Silvestri,G,16,191,324,M,43970,EUR,667872000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501512,home,Empoli,Mattia De Sciglio,mattia-de-sciglio,M. De Sciglio,D,,183,1055,M,137667,EUR,719539200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501512,home,Empoli,Lorenzo Tosto,lorenzo-tosto,L. Tosto,D,29,188,83,M,1466118,EUR,1138492800,D,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,Lorenzo Tosto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
