match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_possessionLostCtrl,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_bigChanceCreated,captain,stat_goals,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_hitWoodwork,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_clearanceOffLine
13473354,home,Internacional,Anthoni,Anthoni,,anthoni,Anthoni,G,12,191,615,M,1106134,EUR,1011744000,G,24,24,False,13.0,13.0,2.0,2.0,0.0,13.0,13.0,1.0,3.0,1.0,1.0,1.0,90.0,17.0,7.0,4.903e-05,0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473354,home,Internacional,Braian Aguirre,Brian Aguirre,,braian-aguirre,B. Aguirre,D,35,174,797,M,1084963,EUR,964742400,D,35,35,False,60.0,52.0,7.0,4.0,0.0,25.0,27.0,2.0,3.0,,,,90.0,94.0,7.4,0.0844608,0,,27.0,33.0,2.0,1.0,1.0,7.0,7.0,5.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,15.0,1.0,,,,,,,,,,,,,,,,,,,
13473354,home,Internacional,Agustín Rogel,,,agustin-rogel,A. Rogel,D,3,190,476,M,875293,EUR,877046400,D,3,3,False,59.0,54.0,3.0,1.0,0.0,41.0,43.0,4.0,2.0,,,,90.0,68.0,6.9,0.00367588,1,,13.0,16.0,,,1.0,7.0,5.0,,,,,3.0,2.0,,1.0,6.0,,2.0,4.0,1.0,1.0,0.0286,,,,,,,,,,,,,,
13473354,home,Internacional,Vitão,,,vitao,Vitão,D,44,185,3503,M,876625,EUR,949449600,D,4,4,False,76.0,76.0,4.0,4.0,0.0,54.0,54.0,1.0,2.0,,,,90.0,82.0,7.3,0.0202887,0,,22.0,22.0,,,1.0,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
13473354,home,Internacional,Alexandro Bernabei,,,alexandro-bernabei,A. Bernabei,D,26,169,2144,M,989200,EUR,969753600,D,26,26,False,80.0,69.0,1.0,1.0,1.0,30.0,30.0,2.0,4.0,,,,90.0,113.0,8.5,0.125978,2,,39.0,50.0,3.0,,1.0,7.0,6.0,3.0,2.0,,2.0,1.0,1.0,2.0,4.0,20.0,3.0,1.0,1.0,,,0.1238,2.0,2.0,0.6342,,,,,,,,,,,
13473354,home,Internacional,Bruno Henrique,,,bruno-henrique,B. Henrique,M,8,180,899,M,345113,EUR,624931200,M,8,8,False,47.0,46.0,4.0,3.0,0.0,23.0,23.0,,4.0,,,,80.0,57.0,7.1,0.122081,3,,23.0,24.0,1.0,1.0,,3.0,4.0,,,,,3.0,2.0,1.0,2.0,3.0,1.0,1.0,,1.0,1.0,0.1272,,,,2.0,,,,,,,,,,
13473354,home,Internacional,Fernando,,,fernando-reges,Fernando,M,,183,1104,M,41837,EUR,554169600,M,5,5,False,51.0,47.0,1.0,1.0,0.0,16.0,16.0,,3.0,,,,45.0,61.0,7.3,0.0218794,1,,31.0,35.0,,,,3.0,7.0,4.0,3.0,,1.0,2.0,1.0,1.0,,6.0,,2.0,2.0,,,0.0606,1.0,,0.4401,,,,,,,,,,,
13473354,home,Internacional,Wesley Ribeiro,,,wesley,W. Ribeiro,M,21,175,1823,M,985766,EUR,922752000,M,21,21,False,36.0,32.0,1.0,,1.0,10.0,11.0,1.0,5.0,,,,90.0,55.0,7.8,0.614678,3,,22.0,25.0,2.0,,,8.0,9.0,3.0,1.0,,,4.0,3.0,2.0,2.0,11.0,2.0,1.0,3.0,1.0,1.0,0.122,2.0,3.0,0.1103,,1.0,,,,,,,,,
13473354,home,Internacional,Alan Patrick,,,alan-patrick,A. Patrick,M,10,177,6630,M,124997,EUR,674092800,M,10,10,False,55.0,54.0,2.0,2.0,0.0,11.0,11.0,,4.0,,,,71.0,71.0,8.8,0.561213,2,,43.0,44.0,6.0,2.0,,6.0,2.0,4.0,2.0,,,,,1.0,,11.0,5.0,,2.0,2.0,,0.2454,2.0,,0.9581,,2.0,True,1.0,,,,,,,
13473354,home,Internacional,Johan Carbonero,,,carbonero-johan,J. Carbonero,F,7,170,2389,M,925125,EUR,932428800,M,7,7,False,31.0,26.0,,,0.0,7.0,7.0,1.0,2.0,,,,80.0,52.0,7.0,0.0355744,3,,19.0,24.0,3.0,,1.0,4.0,8.0,4.0,2.0,,,2.0,1.0,2.0,2.0,13.0,1.0,1.0,,1.0,1.0,0.2616,,3.0,,2.0,,,,1.0,1.0,,,,,
