match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_errorLeadToAShot,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12504361,home,Monza,Dany Mota,dany-mota,D. Mota,F,47,180,827,M,838907,EUR,894067200,F,47,47,False,20.0,14.0,3.0,3.0,0.0,7.0,9.0,8.0,12.0,1.0,,,,90.0,32.0,7.0,9.0,0.105659,1,,,,1.0,2.0,4.0,5.0,1.0,,1.0,1.0,,,,3.0,,3.0,,,1.0,1.0,1.0,0.0848,,1.0,,3.0,1.0,,1.0,1.0,,,,
12504361,home,Monza,Jean-Daniel Akpa Akpro,jean-daniel-akpa-akpro,J. A. Akpro,M,11,180,386,M,164511,EUR,718761600,M,7,7,True,5.0,4.0,1.0,,0.0,1.0,2.0,3.0,3.0,1.0,1.0,,,18.0,11.0,6.4,3.0,0.00381935,0,,,,,,3.0,2.0,,,1.0,1.0,,1.0,,2.0,,,,,,,3.0,,,,,,,,,,,,,
12504361,home,Monza,Patrick Ciurria,patrick-ciurria,P. Ciurria,F,26,178,222,M,346676,EUR,792288000,F,84,84,True,4.0,3.0,1.0,,0.0,3.0,3.0,,1.0,,1.0,,,18.0,8.0,6.5,2.0,5.717e-05,0,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
12504361,home,Monza,Stefan Leković,stefan-lekovic,S. Leković,D,4,194,870,M,1146225,EUR,1073606400,D,3,3,True,8.0,7.0,1.0,1.0,0.0,4.0,4.0,3.0,4.0,,,,,10.0,8.0,6.2,1.0,0.00169849,0,,Stefan Lekovic,,,,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12504361,home,Monza,Roberto Gagliardini,roberto-gagliardini,R. Gagliardini,M,63,188,567,M,287057,EUR,765676800,M,6,6,True,7.0,6.0,1.0,,0.0,3.0,3.0,3.0,4.0,,,,,10.0,7.0,6.4,1.0,0.00292869,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504361,home,Monza,Gianluca Caprari,gianluca-caprari,G. Caprari,F,24,170,457,M,148458,EUR,743990400,F,10,10,True,3.0,3.0,,,0.0,3.0,3.0,,,,,,,10.0,6.0,6.3,2.0,6.977e-05,0,,,,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12504361,home,Monza,Andrea Mazza,andrea-mazza,A. Mazza,G,22,190,80,M,1109940,EUR,1072915200,G,69,69,True,,,,,,,,,,,,,,,,,,,0,,Andrea Mazza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504361,home,Monza,Semuel Pizzignacco,semuel-pizzignacco,S. Pizzignacco,G,1,185,177,M,923820,EUR,999302400,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504361,home,Monza,Tomás Palacios,tiago-tomas-palacios,T. Palacios,D,24,195,2235,M,1173598,EUR,1051488000,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504361,home,Monza,Arvid Brorsson,arvid-brorsson,A. Brorsson,D,2,193,89,M,859741,EUR,926121600,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504361,home,Monza,Kevin Martins,kevin-martins,K. Martins,M,70,180,196,M,1547260,EUR,1107129600,F,55,55,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504361,home,Monza,Kacper Urbański,kacper-urbanski,K. Urbański,M,82,182,5357,M,1012383,EUR,1094515200,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kacper_urbanski10,,,
12504361,home,Monza,Omari Forson,forson-omari,O. Forson,F,11,179,1036,M,1153434,EUR,1090281600,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504361,home,Monza,Silvère Ganvoula,silvere-ganvoula,S. Ganvoula,F,35,191,751,M,787448,EUR,836006400,F,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504361,home,Monza,Andrea Petagna,andrea-petagna,A. Petagna,F,37,190,474,M,295973,EUR,804470400,F,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504361,home,Monza,Samuele Vignato,samuele-vignato,S. Vignato,F,19,170,526,M,1119364,EUR,1077580800,F,80,80,True,,,,,,,,,,,,,,,,,,,0,,Samuele Vignato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504361,away,Parma,Zion Suzuki,zion-suzuki,Z. Suzuki,G,31,189,4904,M,905351,EUR,1029888000,G,31,31,False,28.0,25.0,6.0,3.0,0.0,23.0,24.0,2.0,4.0,1.0,7.0,,3.0,90.0,37.0,7.0,3.0,0.00182558,0,-0.0087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0
12504361,away,Parma,Enrico Del Prato,enrico-del-prato,E. Del Prato,D,15,183,860,M,928103,EUR,942192000,D,15,15,False,72.0,63.0,7.0,3.0,0.0,29.0,32.0,35.0,42.0,2.0,5.0,,,90.0,93.0,6.8,14.0,0.087856,0,,,,2.0,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,True,,,,,,,,,1.0,,1.0,,,,,,,,
12504361,away,Parma,Giovanni Leoni,giovanni-leoni,G. Leoni,D,15,196,14345,M,1473137,EUR,1166659200,D,46,46,False,43.0,40.0,1.0,,0.0,34.0,34.0,6.0,9.0,5.0,3.0,,,64.0,51.0,6.5,3.0,0.00164361,0,,,,,1.0,3.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,
12504361,away,Parma,Lautaro Valenti,lautaro-valenti,L. Valenti,D,5,188,629,M,958517,EUR,916272000,D,5,5,False,64.0,59.0,5.0,3.0,0.0,42.0,44.0,17.0,20.0,5.0,5.0,,,90.0,72.0,6.7,5.0,0.00544478,0,,,,,,3.0,2.0,,,,,,1.0,1.0,,,1.0,,,,,3.0,,,,,,,,,,,,,
12504361,away,Parma,Emanuele Valeri,emanuele-valeri,E. Valeri,D,14,180,818,M,891346,EUR,912988800,D,14,14,False,34.0,32.0,,,0.0,10.0,12.0,23.0,28.0,1.0,4.0,,,90.0,61.0,7.2,11.0,0.0366336,2,,,,6.0,,5.0,5.0,3.0,1.0,2.0,2.0,2.0,,,2.0,,1.0,,,1.0,2.0,1.0,0.1069,,1.0,,2.0,1.0,1.0,,,,,,
12504361,away,Parma,Adrián Bernabé,adrian-bernabe,A. Bernabé,M,10,170,2308,M,934384,EUR,990835200,M,10,10,False,51.0,46.0,4.0,3.0,0.0,9.0,10.0,37.0,43.0,,,,,82.0,61.0,6.7,11.0,0.0285618,0,,,,2.0,,3.0,3.0,,1.0,3.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
12504361,away,Parma,Nahuel Estévez,nahuel-estevez,N. Estévez,M,8,183,519,M,895868,EUR,816307200,M,8,8,False,33.0,26.0,5.0,3.0,0.0,8.0,9.0,18.0,25.0,1.0,,,,63.0,43.0,7.2,8.0,0.00677025,0,,,,1.0,,,8.0,,,2.0,2.0,,1.0,,,,1.0,,,,4.0,,,,,,,,,,,,,,
12504361,away,Parma,Mandela Keita,mandela-keita,M. Keita,M,16,180,1230,M,1110136,EUR,1020988800,M,16,16,False,46.0,43.0,1.0,1.0,1.0,13.0,14.0,30.0,32.0,2.0,5.0,,,90.0,58.0,7.5,5.0,0.0786218,2,,Mandela Keita,,,,2.0,4.0,,1.0,1.0,,,3.0,2.0,,,,2.0,,1.0,1.0,,0.038,0.02,,,2.0,,,,,,,,
12504361,away,Parma,Dennis Man,dennis-man,D. Man,M,27,182,10418,M,812145,EUR,904089600,F,98,98,False,27.0,26.0,,,0.0,6.0,7.0,20.0,21.0,1.0,1.0,,,64.0,39.0,6.3,8.0,0.108762,1,,,,1.0,,7.0,,1.0,1.0,4.0,,,,,1.0,,,,,,,1.0,0.0245,,,,1.0,,1.0,,,dennisman,,,
12504361,away,Parma,Mateo Pellegrino,pellegrino-mateo,M. Pellegrino,F,9,192,3039,M,1099296,EUR,983404800,F,32,32,False,22.0,12.0,1.0,1.0,0.0,5.0,6.0,8.0,18.0,,1.0,,,90.0,38.0,7.1,17.0,0.188534,2,,,,2.0,4.0,10.0,7.0,,2.0,1.0,1.0,,1.0,,4.0,,3.0,1.0,,,2.0,5.0,0.0855,0.4014,1.0,,2.0,1.0,,,,,,,
12504361,away,Parma,Pontus Almqvist,pontus-almqvist,P. Almqvist,F,11,183,456,M,856065,EUR,931564800,F,11,11,False,13.0,8.0,1.0,1.0,0.0,1.0,1.0,7.0,12.0,,1.0,,,71.0,31.0,7.0,11.0,0.00683454,3,,,,,,6.0,5.0,2.0,3.0,2.0,2.0,,2.0,2.0,3.0,,,1.0,,1.0,1.0,1.0,0.1694,0.0146,,,,1.0,1.0,,,,,,
12504361,away,Parma,Hernani,hernani,Hernani,M,8,188,409,M,156019,EUR,764726400,M,27,27,True,27.0,23.0,3.0,1.0,0.0,7.0,7.0,16.0,22.0,,2.0,,,27.0,38.0,6.6,8.0,0.013557,0,,,,2.0,,3.0,4.0,,,1.0,,,3.0,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,
12504361,away,Parma,Botond Balogh,botond-balogh,B. Balogh,D,5,189,1291,M,983510,EUR,1023321600,D,4,4,True,24.0,22.0,2.0,,0.0,16.0,17.0,6.0,7.0,,2.0,,,26.0,26.0,6.4,2.0,0.00122404,0,,,,,4.0,4.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12504361,away,Parma,Anas Haj Mohamed,anas-haj-mohamed,A. H. Mohamed,F,21,174,1496,M,1155432,EUR,1111795200,F,61,61,True,10.0,10.0,,,0.0,1.0,1.0,9.0,9.0,,,,,26.0,12.0,6.6,1.0,0.0145742,1,,,,,,,,,,,,,,,1.0,,,,,,,2.0,0.061,,,,,1.0,,,,,,,
12504361,away,Parma,Ange-Yoan Bonny,ange-yoan-bonny,A. Bonny,F,14,189,10665,M,1086223,EUR,1067040000,F,13,13,True,6.0,5.0,,,0.0,,,5.0,6.0,,,,,19.0,14.0,7.2,5.0,0.00424531,1,,,,,,3.0,2.0,,2.0,2.0,1.0,,,,1.0,,,1.0,1.0,,1.0,,0.0541,0.859,,,,,,,,,,,
12504361,away,Parma,Jacob Ondrejka,ondrejka-jacob,J. Ondrejka,M,17,180,1012,M,1004790,EUR,1030924800,F,17,17,True,5.0,2.0,,,0.0,1.0,2.0,1.0,3.0,,1.0,,,8.0,9.0,7.1,3.0,0.00025926,2,,,,,,,2.0,,,1.0,1.0,,,,,,,1.0,,,1.0,,0.0878,0.288,,,,1.0,,,,,,,
12504361,away,Parma,Edoardo Corvi,edoardo-corvi,E. Corvi,G,40,183,241,M,990411,EUR,985305600,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504361,away,Parma,Richard Marcone,richard-marcone,R. Marcone,G,16,184,28,M,173355,EUR,727574400,G,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504361,away,Parma,Drissa Camara,drissa-camara,D. Camara,M,3,179,550,M,958167,EUR,1013990400,M,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504361,away,Parma,Antoine Hainaut,antoine-hainaut,A. Hainaut,M,18,188,140,M,1394202,EUR,1013990400,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,Antoine Hainaut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504361,away,Parma,Mathias Løvik,lovik-mathias-fjortoft,M. F. Løvik,M,14,183,457,M,1133715,EUR,1070668800,D,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
