match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_fouls,stat_aerialWon,stat_shotOffTarget,stat_interceptionWon,stat_totalOffside,stat_expectedGoals,stat_outfielderBlock,stat_wasFouled,stat_accurateCross,stat_wonContest,stat_keyPass,stat_dispossessed,captain,stat_blockedScoringAttempt,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_penaltyWon
11352453,home,Burnley,Zeki Amdouni,,,zeki-amdouni,Z. Amdouni,F,25,183,2739,M,990550,EUR,975888000,F,25,25,False,11.0,6.0,1.0,,4.0,6.0,2.0,5.0,2.0,2.0,,,,45.0,21.0,6.7,8.0,0.00471189,0,,,1.0,2.0,2.0,,,1.0,1.0,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,
11352453,home,Burnley,Jóhann Guðmundsson,,,johann-gudmundsson,J. Guðmundsson,M,7,186,451,M,49805,EUR,656985600,M,7,7,True,16.0,10.0,3.0,1.0,4.0,7.0,8.0,13.0,5.0,1.0,,,,45.0,29.0,6.7,11.0,0.098945,0,,4.0,2.0,4.0,4.0,,2.0,,,,,,,,,,,,3.0,2.0,1.0,3.0,1.0,,,,,,,,,,,
11352453,home,Burnley,Charlie Taylor,,,charlie-taylor,C. Taylor,D,29,183,248,M,166381,EUR,748224000,D,3,3,True,11.0,10.0,1.0,,7.0,7.0,5.0,6.0,2.0,,,,,28.0,18.0,6.3,1.0,0.0344397,0,,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,
11352453,home,Burnley,Jay Rodriguez,,,jay-rodriguez,J. Rodriguez,F,16,185,305,M,26989,EUR,617673600,F,9,9,True,12.0,5.0,3.0,,1.0,2.0,4.0,10.0,2.0,,,,,27.0,16.0,6.4,8.0,0.00127713,0,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
11352453,home,Burnley,Vitinho,,,vitinho,Vitinho,D,2,175,3591,M,914477,EUR,932688000,D,22,22,True,7.0,6.0,2.0,1.0,3.0,4.0,3.0,4.0,1.0,,,,,11.0,11.0,6.9,2.0,0.0387856,1,,1.0,,,2.0,,1.0,,1.0,1.0,,,,,,,0.0359,,,,1.0,,,,1.0,,,,,,,,,
11352453,home,Burnley,Jacob Bruun Larsen,,,jacob-bruun-larsen,J. B. Larsen,M,7,183,710,M,809276,EUR,906163200,F,34,34,True,6.0,6.0,,,3.0,3.0,3.0,3.0,1.0,,,,,10.0,7.0,6.6,,0.00332339,1,,,,,,,,,,,,,,1.0,,,0.0729,,,,,,,,,,,,,,,,,
11352453,home,Burnley,Arijanet Murić,,,arijanet-muric,A. Murić,G,49,198,1886,M,888971,EUR,910396800,G,49,49,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352453,home,Burnley,Jack Cork,,,jack-cork,J. Cork,M,,185,85,M,20993,EUR,614736000,M,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352453,home,Burnley,Manuel Benson,,,manuel-benson,M. Benson,M,14,166,3203,M,552632,EUR,859507200,F,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352453,home,Burnley,Josh Cullen,,,cullen-josh,J. Cullen,M,24,175,875,M,792122,EUR,828835200,M,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352453,away,Arsenal,David Raya,,,david-raya,D. Raya,G,1,183,26174,M,581310,EUR,811123200,G,22,22,False,28.0,23.0,11.0,6.0,19.0,19.0,4.0,9.0,8.0,,,,,90.0,35.0,7.1,5.0,0.00109001,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,d_raya1,1.0,1.0,,,,,,
11352453,away,Arsenal,Ben White,,,benjamin-white,B. White,D,4,186,13830,M,846036,EUR,876268800,D,4,4,False,39.0,37.0,1.0,,21.0,21.0,16.0,18.0,5.0,1.0,,,,69.0,52.0,7.0,4.0,0.0181649,0,,,1.0,3.0,3.0,1.0,,1.0,2.0,2.0,,1.0,,,2.0,,,,1.0,,,,,,,benwhite,,,,,,,,
11352453,away,Arsenal,William Saliba,,,william-saliba,W. Saliba,D,2,193,43258,M,941168,EUR,985392000,D,2,2,False,90.0,81.0,4.0,2.0,58.0,63.0,23.0,28.0,4.0,,,,,90.0,94.0,6.9,10.0,0.00615939,0,,1.0,,1.0,3.0,1.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,,WSaliba4,,,,,,,,
11352453,away,Arsenal,Gabriel Magalhães,,,gabriel-magalhaes,Gabriel,D,6,190,49131,M,869792,EUR,882489600,D,6,6,False,90.0,85.0,6.0,3.0,73.0,75.0,12.0,15.0,6.0,,,,,90.0,102.0,7.7,5.0,0.0140418,1,,,1.0,3.0,5.0,1.0,,1.0,2.0,2.0,,1.0,2.0,,1.0,,0.0168,2.0,2.0,,,,,,,GabrielMagalhães,,,1.0,0.4745,,,,
11352453,away,Arsenal,Jakub Kiwior,,,kiwior-jakub,J. Kiwior,D,4,189,15163,M,976037,EUR,950572800,D,15,15,False,53.0,45.0,1.0,1.0,28.0,31.0,17.0,22.0,1.0,,,,,90.0,66.0,7.5,9.0,0.00729518,0,,,,2.0,4.0,,,1.0,2.0,1.0,,2.0,2.0,,1.0,,,,,,,1.0,,,,j_kiwior,,,,,1.0,1.0,,
11352453,away,Arsenal,Martin Ødegaard,,,martin-odegaard,M. Ødegaard,M,8,178,78911,M,547410,EUR,913852800,M,8,8,False,72.0,61.0,3.0,2.0,22.0,24.0,40.0,49.0,4.0,4.0,,,,90.0,89.0,8.9,17.0,0.745694,2,,1.0,,4.0,4.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,0.1774,,1.0,1.0,1.0,3.0,2.0,True,,Ødegaard,,,2.0,0.5958,1.0,,1.0,
11352453,away,Arsenal,Declan Rice,,,declan-rice,D. Rice,M,41,188,64734,M,856714,EUR,916272000,M,41,41,False,56.0,50.0,6.0,3.0,23.0,26.0,27.0,30.0,2.0,1.0,,,,79.0,64.0,6.9,8.0,0.0102226,1,,,2.0,3.0,3.0,,,2.0,1.0,1.0,,,2.0,,,,0.014,1.0,,,,,1.0,,1.0,DeclanRice,,,,,,,,
11352453,away,Arsenal,Kai Havertz,,,kai-havertz,K. Havertz,F,29,193,67778,M,836705,EUR,929059200,M,29,29,False,30.0,22.0,,,11.0,12.0,11.0,18.0,4.0,2.0,,,,84.0,49.0,7.8,12.0,0.0533688,2,,,2.0,6.0,12.0,1.0,1.0,2.0,1.0,1.0,,1.0,8.0,,,,0.6365,,2.0,,1.0,1.0,2.0,,1.0,KaiHav,,,1.0,0.0759,,,1.0,
11352453,away,Arsenal,Bukayo Saka,,,bukayo-saka,B. Saka,F,7,178,182271,M,934235,EUR,999648000,F,7,7,False,31.0,24.0,2.0,1.0,8.0,9.0,16.0,25.0,4.0,2.0,,,,69.0,48.0,8.4,14.0,0.237112,3,,3.0,1.0,6.0,3.0,2.0,2.0,1.0,2.0,2.0,,2.0,,,,,0.9078,,,,1.0,,,,1.0,BSaka7,,,2.0,1.2268,,,2.0,
11352453,away,Arsenal,Leandro Trossard,,,leandro-trossard,L. Trossard,F,19,172,31477,M,135666,EUR,786499200,F,19,19,False,14.0,7.0,3.0,1.0,5.0,7.0,2.0,7.0,2.0,3.0,,,,69.0,28.0,7.8,11.0,0.0012336,3,,,,1.0,3.0,,,2.0,1.0,1.0,,,1.0,2.0,,1.0,0.3065,,1.0,,,,1.0,,,leandrotrossard,,,1.0,0.1436,,,1.0,1.0
11352453,away,Arsenal,Gabriel Martinelli,,,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,922573,EUR,992822400,F,11,11,False,28.0,22.0,1.0,1.0,6.0,7.0,16.0,23.0,6.0,3.0,,,,90.0,52.0,6.6,19.0,0.173461,1,,2.0,1.0,12.0,5.0,2.0,7.0,,,,,1.0,2.0,,,,0.0215,,2.0,,2.0,2.0,3.0,,1.0,GabiMartinelli,,,,,,,,
11352453,away,Arsenal,Reiss Nelson,,,reiss-nelson,R. Nelson,M,11,175,4847,M,826139,EUR,944784000,F,24,24,True,13.0,13.0,,,2.0,2.0,11.0,13.0,2.0,2.0,,,,21.0,22.0,6.8,6.0,0.0399651,0,,2.0,,1.0,2.0,,,,2.0,,,,,,,,,,,,,1.0,1.0,,,reissnelson,,,,,,,,
11352453,away,Arsenal,Cédric Soares,,,cedric-soares,C. Soares,M,21,172,2806,M,44760,EUR,683596800,D,17,17,True,17.0,15.0,2.0,2.0,8.0,8.0,7.0,10.0,1.0,,,,,21.0,23.0,6.7,3.0,0.00933479,0,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11352453,away,Arsenal,Edward Nketiah,,,edward-nketiah,E. Nketiah,F,9,175,6443,M,858194,EUR,928022400,F,14,14,True,9.0,6.0,,,,,6.0,9.0,1.0,1.0,,,,21.0,14.0,6.7,5.0,0.0185227,2,,,,2.0,2.0,1.0,1.0,,,,,,2.0,2.0,,,0.2322,,,,,,,,,EN9,,,,,,,,
11352453,away,Arsenal,Jorginho,,,jorginho,Jorginho,M,21,180,32466,M,132874,EUR,693187200,M,20,20,True,28.0,26.0,4.0,4.0,15.0,16.0,11.0,12.0,1.0,1.0,,,,11.0,31.0,6.9,3.0,0.0154162,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,jorginhofrello,,,,,,,,
11352453,away,Arsenal,Emile Smith Rowe,,,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,867445,EUR,964742400,M,10,10,True,5.0,5.0,,,1.0,1.0,4.0,4.0,,1.0,,,,16.0,10.0,6.6,1.0,0.0274267,1,,,,,1.0,,,,,,,,,,,,0.047,,1.0,,,,,,1.0,esr,,,,,,,,
11352453,away,Arsenal,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,839410,EUR,895104000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,ARamsdale,,,,,,,,
11352453,away,Arsenal,James Sweet,James Sweet,,james-sweet,J. Sweet,D,12,180,144,M,1138140,EUR,1067817600,D,73,73,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352453,away,Arsenal,Mauro Bandeira,Mauro Bandeira,,mauro-bandeira,M. Bandeira,M,,178,116,M,1089546,EUR,1069113600,M,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352453,away,Arsenal,Mohamed Elneny,,,mohamed-elneny,M. Elneny,M,17,180,16934,M,159675,EUR,710812800,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,elnennym,,,,,,,,
