match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_keyPass,stat_goals,captain,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed
10433813,home,Alanyaspor,Rúnar Alex Rúnarsson,runar-alex-runarsson,R. Rúnarsson,G,31,185.0,412,M,187023,EUR,793065600,G,13,13,False,27.0,22.0,6.0,1.0,22.0,22.0,5.0,2.0,7.0,2.0,3.0,2.0,1.0,1.0,90.0,39.0,7.0,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433813,home,Alanyaspor,Pedro Pereira,pedro-pereira,P. Pereira,M,13,185.0,287,M,807291,EUR,885427200,D,27,27,False,50.0,42.0,4.0,3.0,24.0,24.0,30.0,,4.0,,,,,,90.0,66.0,7.0,13.0,0,,,18.0,4.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10433813,home,Alanyaspor,Fatih Aksoy,fatih-aksoy,F. Aksoy,D,20,189.0,68,M,827922,EUR,878774400,D,20,20,False,104.0,92.0,15.0,6.0,66.0,66.0,38.0,1.0,4.0,,,,,,90.0,114.0,7.1,13.0,2,,,26.0,,,3.0,7.0,,2.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10433813,home,Alanyaspor,Furkan Bayır,furkan-bayir,F. Bayır,D,23,188.0,77,M,1003161,EUR,950054400,D,4,4,False,94.0,87.0,7.0,5.0,66.0,68.0,26.0,3.0,5.0,,,,,,90.0,106.0,7.4,7.0,0,,,21.0,,1.0,6.0,8.0,1.0,6.0,5.0,,,4.0,2.0,1.0,,,1.0,,,,,,,,,,,,
10433813,home,Alanyaspor,Jure Balkovec,jure-balkovec,J. Balkovec,D,29,185.0,277,M,171625,EUR,779068800,D,29,29,False,49.0,39.0,7.0,5.0,21.0,24.0,31.0,,7.0,,,,,,90.0,75.0,7.2,17.0,1,,,20.0,6.0,1.0,3.0,6.0,1.0,3.0,2.0,1.0,1.0,,,,,,,2.0,2.0,2.0,2.0,1.0,2.0,,,,,,
10433813,home,Alanyaspor,Umut Güneş,umut-gunes,U. Güneş,M,20,177.0,134,M,876782,EUR,953164800,M,6,6,False,3.0,2.0,,,1.0,1.0,2.0,,1.0,,,,,,14.0,5.0,6.7,1.0,0,,,1.0,,,,2.0,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,
10433813,home,Alanyaspor,Idrissa Doumbia,idrissa-doumbia,I. Doumbia,M,,187.0,469,M,842255,EUR,892512000,M,98,98,False,50.0,45.0,4.0,3.0,12.0,12.0,38.0,,6.0,,,,,,81.0,59.0,7.3,7.0,1,,,33.0,,2.0,3.0,2.0,2.0,1.0,,1.0,,1.0,,,1.0,,,,,1.0,1.0,,2.0,,,,,,
10433813,home,Alanyaspor,Efkan Bekiroğlu,efkan-bekiroglu,E. Bekiroğlu,M,11,185.0,172,M,800458,EUR,811036800,M,11,11,False,39.0,36.0,4.0,3.0,23.0,23.0,18.0,,3.0,,,,,,90.0,52.0,7.3,9.0,3,,,13.0,2.0,,5.0,2.0,1.0,2.0,,1.0,,2.0,,,1.0,2.0,,,2.0,1.0,,,,1.0,,,,,
10433813,home,Alanyaspor,Efecan Karaca,efecan-karaca,E. Karaca,M,7,166.0,110,M,60510,EUR,627177600,F,7,7,False,25.0,21.0,,,7.0,8.0,19.0,,4.0,,,,,,82.0,42.0,6.9,14.0,0,,,15.0,2.0,1.0,5.0,4.0,,1.0,1.0,2.0,3.0,,,2.0,,,,1.0,2.0,,,,1.0,,True,1.0,1.0,,
10433813,home,Alanyaspor,Wilson Eduardo,wilson-eduardo,W. Eduardo,F,7,179.0,143,M,105404,EUR,647395200,F,17,17,False,4.0,3.0,,,,,4.0,1.0,,,,,,,61.0,7.0,6.7,1.0,1,,,3.0,,,3.0,,,,,,,3.0,,,,1.0,,,,,,,1.0,,,,,,
10433813,home,Alanyaspor,Oğuz Aydın,oguz-aydin,O. Aydın,M,70,183.0,3386,M,999396,EUR,972604800,F,70,70,False,22.0,16.0,,,4.0,4.0,21.0,1.0,2.0,,,,,,61.0,32.0,6.6,13.0,2,,,12.0,3.0,1.0,7.0,,,,,1.0,,1.0,,2.0,,1.0,,,,3.0,,1.0,2.0,,,,,,
10433813,home,Alanyaspor,Leroy Fer,leroy-fer,L. Fer,M,8,188.0,134,M,31821,EUR,631497600,M,8,8,True,32.0,27.0,5.0,4.0,12.0,12.0,21.0,1.0,8.0,,,,,,76.0,43.0,6.9,8.0,0,,,16.0,1.0,,4.0,3.0,,3.0,2.0,1.0,,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,
10433813,home,Alanyaspor,Zinedine Ferhat,zinedine-ferhat,Z. Ferhat,M,8,183.0,1385,M,842400,EUR,730944000,M,10,10,True,10.0,7.0,,,,,11.0,,1.0,,,,,,29.0,16.0,6.5,6.0,0,,,7.0,1.0,,2.0,4.0,,1.0,1.0,,2.0,,1.0,,,,,,,2.0,,,1.0,,,,,2.0,
10433813,home,Alanyaspor,Ahmed Hassan,ahmed-hassan,A. Hassan,F,19,191.0,1936,M,1143587,EUR,731289600,F,93,93,True,9.0,7.0,,,2.0,3.0,6.0,1.0,,,,,,,29.0,13.0,7.1,3.0,1,,,5.0,,1.0,3.0,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,1.0,,,,1.0,,,,,
10433813,home,Alanyaspor,Arnaud Lusamba,arnaud-lusamba,A. Lusamba,M,11,180.0,155,M,361342,EUR,852336000,M,97,97,True,4.0,3.0,1.0,,2.0,2.0,2.0,,2.0,,,,,,9.0,6.0,6.6,1.0,0,,,1.0,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
10433813,home,Alanyaspor,Ivan Cavaleiro,ivan-cavaleiro,I. Cavaleiro,F,,175.0,358,M,110950,EUR,750902400,F,19,19,True,8.0,6.0,,,4.0,5.0,5.0,,2.0,,,,,,8.0,13.0,7.4,4.0,0,,,3.0,2.0,,2.0,2.0,,,,,,,,1.0,,,,1.0,,3.0,2.0,,1.0,,,1.0,1.0,,
10433813,home,Alanyaspor,Yusuf Karagöz,yusuf-karagoz,Y. Karagöz,G,99,195.0,32,M,1133582,EUR,939081600,G,99,99,True,,,,,,,,,,,,,,,,,,,0,Yusuf Karagoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433813,home,Alanyaspor,Çağan Kayra Erciyas,erciyas-cagan-kayra,Ç. K. Erciyas,D,22,,9,M,1171404,EUR,1044316800,D,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433813,home,Alanyaspor,Yusuf Özdemir,yusuf-ozdemir,Y. Özdemir,M,88,181.0,160,M,1084884,EUR,979084800,M,88,88,True,,,,,,,,,,,,,,,,,,,0,Yusuf Ozdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433813,home,Alanyaspor,Daniel Candeias,daniel-candeias,D. Candeias,M,21,177.0,77,M,41835,EUR,572745600,M,21,21,True,,,,,,,,,,,,,,,,,,,0,Daniel,Candeias,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433813,home,Alanyaspor,Erencan Yardımcı,erencan-yardimci,E. Yardımcı,F,9,186.0,702,M,989168,EUR,1012780800,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433813,away,MKE Ankaragücü,Bahadır Han Güngördü,bahadir-han-gungordu,B. H. Güngördü,G,13,190.0,97,M,807289,EUR,821750400,G,99,99,False,28.0,24.0,10.0,6.0,20.0,23.0,5.0,1.0,13.0,3.0,4.0,1.0,,,90.0,42.0,7.0,4.0,0,,,4.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
10433813,away,MKE Ankaragücü,Oğuz Ceylan,oguz-ceylan,O. Ceylan,D,2,174.0,8,M,152758,EUR,661219200,D,77,77,False,28.0,25.0,4.0,4.0,17.0,19.0,10.0,2.0,9.0,,,,,,90.0,47.0,6.9,5.0,0,Oğuz,Ceylan,8.0,1.0,,3.0,8.0,,4.0,2.0,,1.0,1.0,1.0,1.0,,,,,1.0,2.0,2.0,,,,,,,,
10433813,away,MKE Ankaragücü,Atakan Çankaya,atakan-cankaya,A. Çankaya,D,35,180.0,44,M,1066338,EUR,898732800,D,4,4,False,39.0,32.0,8.0,3.0,25.0,25.0,14.0,3.0,4.0,,,,,,90.0,50.0,6.6,8.0,0,Atakan Cankaya,,7.0,,3.0,4.0,4.0,1.0,3.0,3.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,1.0,
