match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_keyPass,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_shotOffTarget,stat_penaltyWon,stat_penaltyMiss,player_sofascoreId,stat_penaltyFaced,stat_penaltyConceded
11399508,home,Fortuna Sittard,Ivor Pandur,ivor-pandur,I. Pandur,G,1,187,669,M,943212,EUR,953942400,G,31,31,False,42.0,29.0,28.0,15.0,19.0,21.0,10.0,21.0,11.0,2.0,2.0,4.0,90.0,51.0,7.9,13.0,0.0,0.0,0.0104879,0,0.541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399508,home,Fortuna Sittard,Ivo Pinto,ivo-pinto,I. Pinto,D,12,184,113,M,78730,EUR,631670400,D,12,12,False,21.0,15.0,4.0,2.0,12.0,14.0,5.0,9.0,6.0,,,,90.0,47.0,7.3,13.0,0.0,0.0,0.271337,0,,True,2.0,2.0,5.0,5.0,3.0,1.0,5.0,4.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11399508,home,Fortuna Sittard,Rodrigo Guth,rodrigo-guth,R. Guth,D,14,191,291,M,905458,EUR,973814400,D,14,14,False,42.0,32.0,6.0,1.0,23.0,26.0,9.0,16.0,8.0,,,,90.0,52.0,7.1,10.0,0.0453,0.0,0.045364,1,,,,,3.0,1.0,,,5.0,,,,,2.0,Rodrigo,Guth,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
11399508,home,Fortuna Sittard,Dimitrios Siovas,dimitrios-siovas,D. Siovas,D,,191,184,M,41165,EUR,590284800,D,33,33,False,35.0,28.0,5.0,1.0,24.0,25.0,4.0,10.0,1.0,,,,90.0,46.0,7.4,8.0,0.0,0.0,0.0687438,0,,,,,3.0,6.0,1.0,,3.0,1.0,,,1.0,,Dimitrios,Siovas,2.0,4.0,,2.0,2.0,1.0,,,,,,,,,,,
11399508,home,Fortuna Sittard,Mitchell Dijks,mitchell-dijks,M. Dijks,D,24,192,201,M,235400,EUR,729216000,D,35,35,False,22.0,16.0,3.0,1.0,11.0,16.0,5.0,7.0,2.0,,,,73.0,42.0,6.7,13.0,0.0154,0.0,0.00207709,0,,,1.0,,5.0,3.0,,1.0,2.0,3.0,2.0,,,3.0,,,,,,,,,1.0,,,,,,,,,,
11399508,home,Fortuna Sittard,Deroy Duarte,deroy-duarte,D. Duarte,M,23,177,217,M,921089,EUR,931046400,M,6,6,False,16.0,13.0,3.0,2.0,6.0,7.0,7.0,9.0,4.0,,,,90.0,22.0,6.8,3.0,0.0,0.0,0.025129,0,,,,,4.0,4.0,3.0,,,4.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,
11399508,home,Fortuna Sittard,Rosier Loreintz,loreintz-rosier,R. Loreintz,M,32,190,104,M,954812,EUR,903052800,M,32,32,False,28.0,21.0,9.0,4.0,14.0,15.0,7.0,13.0,9.0,,,,90.0,46.0,7.4,8.0,0.0,0.0,0.0115704,0,,,,,1.0,7.0,,,3.0,4.0,2.0,,1.0,,,,,2.0,,1.0,3.0,1.0,1.0,,,,,,,,,,
11399508,home,Fortuna Sittard,Íñigo Cordoba,inigo-cordoba,I. Cordoba,M,21,178,215,M,605650,EUR,858211200,M,7,7,False,22.0,14.0,,,9.0,10.0,5.0,13.0,7.0,,,,88.0,38.0,7.0,12.0,0.0661,0.0881,0.00488334,2,,,1.0,,10.0,6.0,1.0,5.0,2.0,1.0,1.0,1.0,,3.0,,,4.0,1.0,1.0,,1.0,1.0,1.0,4.0,1.0,1.0,,,,,,,
11399508,home,Fortuna Sittard,Alen Halilović,alen-halilovic,A. Halilović,M,10,169,1721,M,277331,EUR,835056000,M,10,10,False,26.0,25.0,3.0,3.0,16.0,16.0,10.0,14.0,3.0,,,,88.0,41.0,7.1,8.0,0.0382,0.0935,0.0820003,1,,,4.0,1.0,4.0,6.0,,8.0,,,,1.0,1.0,1.0,,,,,,,,2.0,,5.0,1.0,,,,,,,,
11399508,home,Fortuna Sittard,Tijjani Noslin,tijjani-noslin,T. Noslin,F,14,177,1224,M,1069244,EUR,931305600,M,77,77,False,19.0,12.0,2.0,1.0,3.0,3.0,9.0,17.0,4.0,,,,88.0,34.0,7.1,12.0,1.0048,0.118,0.0184147,5,,,1.0,,8.0,6.0,2.0,3.0,,1.0,,3.0,1.0,2.0,,,3.0,2.0,1.0,,,2.0,,2.0,1.0,,1.0,3.0,1.0,1.0,,,
