match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_totalOffside,player_sofascoreId,stat_interceptionWon,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_outfielderBlock,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_errorLeadToAShot
11067597,home,São Paulo,Erison,erison,Erison,F,9,180,989,M,1089111,EUR,923961600,F,49,49,False,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,24.0,3.0,6.5,1.0,0.0,0.0,0.00113012,0,,,,,1.0,,1.0,,,1.0,,Erison,,,,,,,,,,1.0,,,,,,
11067597,home,São Paulo,Juan Santos da Silva,juan,Juan,F,9,176,1031,M,1009928,EUR,1015459200,F,31,31,True,16.0,12.0,,,1.0,1.0,11.0,18.0,5.0,1.0,1.0,,1.0,1.0,,,,,66.0,31.0,7.0,11.0,0.0,0.0,0.0917346,0,,,3.0,,2.0,,5.0,3.0,2.0,2.0,,,,,2.0,,1.0,1.0,,2.0,1.0,1.0,,,,,,
11067597,home,São Paulo,Michel Araújo,michel-araujo,M. Araújo,M,15,178,1551,M,924857,EUR,843868800,M,15,15,True,16.0,14.0,1.0,1.0,8.0,8.0,8.0,12.0,1.0,,2.0,,,,,,,,23.0,26.0,6.7,8.0,0.0,0.0,0.0938117,0,,,4.0,2.0,,,3.0,2.0,1.0,,,,,,,,,2.0,,2.0,,1.0,,,,,,
11067597,home,São Paulo,Alexandre Pato,alexandre-pato,A. Pato,F,12,180,1656,,32164,EUR,620697600,F,12,12,True,7.0,4.0,1.0,,,,4.0,7.0,4.0,,,,,,,,,,22.0,16.0,6.8,5.0,0.0627,0.0,0.0230767,1,,,,,1.0,,2.0,4.0,3.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,
11067597,home,São Paulo,Welington,welington,Welington,M,34,170,939,M,1009920,EUR,982540800,D,6,6,True,2.0,1.0,,,1.0,2.0,1.0,2.0,1.0,,1.0,,1.0,1.0,,,,,14.0,7.0,6.7,2.0,0.0074,0.0,0.04247,1,,,2.0,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,
11067597,home,São Paulo,Rodriguinho,rodriguinho,Rodriguinho,M,15,185,1942,M,1200730,EUR,1079395200,M,18,18,True,13.0,12.0,,,6.0,6.0,6.0,8.0,1.0,,1.0,,1.0,,,,,,13.0,19.0,6.8,2.0,0.0365,0.0,0.079921,1,,,1.0,,,,1.0,,,,1.0,Rodriguinho,,,,,,,,,,,,,,1.0,,
11067597,home,São Paulo,Jandrei,jandrei,Jandrei,G,93,186,1016,M,874979,EUR,730944000,G,93,93,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067597,home,São Paulo,Alan Franco,alan-franco,A. Franco,D,28,183,2959,M,875402,EUR,844992000,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067597,home,São Paulo,Moreira,moreira,Moreira,D,45,175,1187,M,1175765,EUR,1085097600,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Moreira,,,,,,,,,,,,,,,,
11067597,home,São Paulo,Diego Costa,diego-costa,D. Costa,D,4,184,1151,M,995293,EUR,932515200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Diego,Costa,,,,,,,,,,,,,,,
11067597,home,São Paulo,Luan Santos,luan-santos,Luan,M,33,173,2976,M,942426,EUR,926640000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067597,home,São Paulo,Pedro Vilhena,pedro-vilhena,P. Vilhena,M,30,175,470,M,1009937,EUR,1013990400,M,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067597,home,São Paulo,Jhegson Méndez,jhegson-mendez,J. Méndez,M,32,175,674,M,590150,EUR,862012800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067597,away,Bahia,Marcos Felipe,marcos-felipe,M. Felipe,G,1,189,1142,M,358524,EUR,829353600,G,22,22,False,36.0,26.0,20.0,11.0,18.0,22.0,8.0,14.0,,2.0,7.0,,,,9.0,11.0,,,90.0,54.0,10.0,10.0,0.0,0.0,0.00222634,0,3.4533,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
11067597,away,Bahia,Gilberto,gilberto,Gilberto,D,2,181,1500,M,261687,EUR,731462400,D,2,2,False,35.0,29.0,2.0,2.0,10.0,11.0,19.0,24.0,5.0,1.0,7.0,,2.0,2.0,,,,,90.0,57.0,6.9,10.0,0.0,0.0,0.0268539,0,,,,,,1.0,7.0,2.0,1.0,1.0,2.0,,,,,,2.0,,2.0,2.0,,,1.0,,,,,
11067597,away,Bahia,Gabriel Xavier,gabriel-xavier,G. Xavier,D,3,190,1259,M,1117710,EUR,989107200,D,3,3,False,29.0,25.0,5.0,3.0,20.0,21.0,5.0,8.0,4.0,8.0,2.0,,1.0,1.0,,,,,90.0,42.0,7.2,4.0,0.0876,0.0,0.00109998,1,,,,,1.0,3.0,3.0,,,,1.0,Gabriel Xavier,,,,,2.0,1.0,1.0,,,,,,,1.0,,
11067597,away,Bahia,Vitor Hugo,vitor-hugo,V. Hugo,D,14,187,899,M,794838,EUR,674697600,D,31,31,False,29.0,23.0,3.0,1.0,15.0,16.0,8.0,13.0,10.0,7.0,2.0,,3.0,1.0,,,,,90.0,43.0,7.3,6.0,0.0,0.0,0.0157467,0,,,,,,6.0,4.0,,,1.0,3.0,,,,,,2.0,,1.0,,,,,,,,,
11067597,away,Bahia,Matheus Bahia,matheus-bahia,M. Bahia,D,79,181,700,M,1047204,EUR,934329600,D,79,79,False,17.0,9.0,3.0,,4.0,8.0,6.0,10.0,5.0,3.0,6.0,,4.0,2.0,,,,,83.0,37.0,7.0,13.0,0.0351,0.0,0.0555705,2,,,1.0,1.0,,1.0,3.0,,,,1.0,,,,,,2.0,2.0,1.0,1.0,,2.0,,1.0,,1.0,,
11067597,away,Bahia,Nicolás Acevedo,nicolas-acevedo,N. Acevedo,M,26,173,1112,M,959620,EUR,924048000,M,26,26,False,43.0,30.0,4.0,1.0,19.0,23.0,12.0,21.0,6.0,1.0,6.0,,4.0,3.0,,,,,90.0,58.0,6.7,15.0,0.0,0.0,0.0364481,0,,,1.0,1.0,1.0,1.0,7.0,2.0,1.0,,,,,,,,1.0,1.0,5.0,,,1.0,,,,,,
11067597,away,Bahia,Rezende,rezende,Rezende,D,5,186,736,M,868030,EUR,789004800,M,5,5,False,24.0,18.0,1.0,,9.0,13.0,9.0,11.0,4.0,1.0,5.0,,2.0,1.0,,,,,61.0,35.0,6.9,7.0,0.0,0.0,0.00781442,0,,,,,,,2.0,2.0,2.0,,,,,,,,1.0,,2.0,,,1.0,,,,,,
11067597,away,Bahia,Ademir,ademir,Ademir,F,7,172,1700,M,922546,EUR,792892800,M,7,7,False,22.0,16.0,1.0,1.0,6.0,8.0,10.0,16.0,7.0,1.0,6.0,,3.0,,,,,,89.0,44.0,7.1,11.0,0.0546,0.0,0.011818,2,,,2.0,,,1.0,4.0,1.0,,3.0,,,,,,,3.0,,3.0,,,2.0,,,,2.0,,
11067597,away,Bahia,Cauly,cauly,Cauly,M,8,175,2903,M,255873,EUR,811123200,M,8,8,False,35.0,23.0,7.0,4.0,7.0,7.0,18.0,32.0,9.0,,7.0,,1.0,1.0,,,,,90.0,57.0,7.5,23.0,0.0,0.0,0.0985827,0,,,4.0,2.0,,1.0,5.0,7.0,5.0,2.0,2.0,,,,,,,5.0,,1.0,,5.0,,,,,,
11067597,away,Bahia,Thaciano,thaciano,Thaciano,M,16,182,1796,M,872039,EUR,800236800,M,16,16,False,24.0,19.0,1.0,1.0,8.0,10.0,11.0,15.0,3.0,2.0,6.0,,,,,,,,83.0,33.0,6.4,6.0,0.2204,0.0,0.01467,2,,True,1.0,,1.0,1.0,7.0,1.0,1.0,1.0,2.0,,,,,,,,4.0,,,,1.0,1.0,,1.0,,
11067597,away,Bahia,Vinicius Mingotti,vinicius-mingotti,Vinicius Mingotti,F,9,185,107,M,989407,EUR,947203200,F,21,21,False,5.0,4.0,,,2.0,2.0,2.0,3.0,3.0,,1.0,,,,,,,,61.0,10.0,6.6,2.0,0.0,0.0,0.144391,0,,,,,3.0,1.0,5.0,,,2.0,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,,,,
11067597,away,Bahia,Vítor Jacaré,vitor-jacare,Vítor Jacaré,M,99,178,394,M,1019652,EUR,940723200,F,29,29,True,3.0,2.0,,,1.0,1.0,1.0,3.0,,1.0,1.0,,,,,,,,29.0,14.0,7.0,2.0,0.0845,0.2172,0.00057609,4,,,1.0,,,,3.0,,,,,,,2.0,1.0,,,,3.0,,,,1.0,,,2.0,,
11067597,away,Bahia,Rafael Ratão,rafael-ratao,R. Ratão,F,18,182,3402,M,352838,EUR,817689600,F,11,11,True,13.0,10.0,,,4.0,4.0,6.0,9.0,4.0,,1.0,,1.0,1.0,,,,,29.0,22.0,6.4,9.0,0.0,0.0,0.00596211,0,,,,,,1.0,7.0,4.0,1.0,1.0,1.0,,,,,,,1.0,1.0,2.0,,1.0,,,,,,
11067597,away,Bahia,Camilo Cándido,camilo-candido,C. Cándido,D,13,174,364,M,924073,EUR,802051200,D,38,38,True,6.0,4.0,1.0,1.0,,,5.0,7.0,,2.0,,,,,,,,,14.0,10.0,6.4,3.0,0.0,0.0,0.0183077,0,,,1.0,1.0,,,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,,
11067597,away,Bahia,Raul Gustavo,raul-gustavo,Raul Gustavo,D,34,188,521,M,1047422,EUR,924912000,D,34,34,True,3.0,2.0,,,2.0,3.0,,,3.0,,2.0,,1.0,,,,,,14.0,8.0,6.8,1.0,0.0313,0.0,5.369e-05,1,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,
11067597,away,Bahia,Everaldo,everaldo,Everaldo,F,9,181,2414,M,386212,EUR,678672000,F,9,9,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,1.0,,,,,,,,1.0,4.0,,,0.0217,0.0,0.0008601,1,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
11067597,away,Bahia,Mateus Claus,mateus-claus,M. Claus,G,12,194,90,M,974334,EUR,775872000,G,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067597,away,Bahia,Adriel,adriel,Adriel,G,1,195,392,M,1106840,EUR,979430400,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Adriel,,,,,,,,,,,,,,,,
11067597,away,Bahia,Ryan,ryan,Ryan,D,,177,222,M,1086990,EUR,1021334400,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Ryan,,,,,,,,,,,,,,,,
11067597,away,Bahia,Marcos Victor,marcos-victor,M. Victor,D,44,184,514,M,1174196,EUR,1009324800,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Marcos Victor,,,,,,,,,,,,,,,,
11067597,away,Bahia,Cicinho,cicinho,Cicinho,D,2,168,196,M,243271,EUR,599097600,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067597,away,Bahia,Lucas Mugni,lucas-mugni,L. Mugni,M,10,184,605,M,249881,EUR,695174400,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067597,away,Bahia,Yago Felipe,yago-felipe,Y. Felipe,M,41,174,406,M,552164,EUR,791769600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
