match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,confirmed,from,length,injury,description
12624995,FT,3.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
12624995,,,,,90,11.0,,1,,,card,Younes Al-Shanqeeti,Foul,False,121685821.0,True,red,1842132.0,Younes Al-Shanqeeti,,,,,
12624995,,,,,90,11.0,,1,,,varDecision,,,,29163.0,True,goalAwarded,954643.0,Mohammed Al-Thani,False,,,,
12624995,,3.0,1.0,,90,1.0,,1,,,goal,,,,189509445.0,False,penalty,788971.0,Juninho Bacuna,,penalty,,,
12624995,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,8.0,,
12624995,,,,,88,,,3,,,substitution,,,,123245171.0,True,regular,,,,,,False,
12624995,,,,,81,,,10,,,card,Majed Abdullah,Foul,False,121685790.0,True,yellow,1847479.0,Majed Abdullah,,,,,
12624995,,,,,80,,,11,,,substitution,,,,123245154.0,True,regular,,,,,,False,
12624995,,,,,80,,,11,,,substitution,,,,123245156.0,False,regular,,,,,,False,
12624995,,,,,80,,,11,,,substitution,,,,123245155.0,False,regular,,,,,,False,
12624995,,,,,78,,,13,,,card,Majed Omar Kanabah,Foul,False,121685779.0,True,yellow,828444.0,Majed Omar Kanabah,,,,,
12624995,,,,,75,,,16,,,inGamePenalty,,goalkeeperSave,,118499393.0,False,missed,1106352.0,Youssef Amyn,,,,,Goalkeeper save
12624995,,,,,73,,,18,,,varDecision,,,,29162.0,False,penaltyNotAwarded,984587.0,Yahya Naji,False,,,,
12624995,,,,,65,,,26,,,substitution,,,,123245130.0,False,regular,,,,,,False,
12624995,,,,,65,,,26,,,substitution,,,,123245129.0,False,regular,,,,,,False,
12624995,,,,,65,,,26,,,substitution,,,,123245128.0,False,regular,,,,,,False,
12624995,,,,,64,,,27,,,substitution,,,,123245126.0,True,regular,,,,,,False,
12624995,,3.0,0.0,,61,,,30,,,goal,,,,189508242.0,True,regular,1106234.0,Musab Al Juwayr,,,,,
12624995,,2.0,0.0,,52,,,39,,,goal,,,,189507896.0,True,regular,826961.0,Abderrazak Hamdallah,,,,,
12624995,,,,,46,,,45,,,substitution,,,,123245059.0,True,regular,,,,,,False,
12624995,,,,,46,,,45,,,substitution,,,,123245058.0,True,regular,,,,,,False,
12624995,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
12624995,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,5.0,,
12624995,,,,,38,,,8,,,card,Hussain Alsebyani,Foul,False,121685676.0,True,yellow,1152012.0,Hussain Al-Sebyani,,,,,
12624995,,1.0,0.0,,35,,,11,,,goal,,,,189506333.0,True,regular,789438.0,Cristian Guanca,,,,,
