match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_aerialLost,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_wasFouled,stat_keyPass,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_goals,stat_shotOffTarget,stat_totalOffside,player_sofascoreId,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim,stat_penaltyMiss,stat_penaltyWon
12624995,home,Al-Shabab,Abdullah Al-Mayouf,abdullah-al-mayouf,A. Al-Mayouf,G,187.0,197,M,118159,EUR,538358400,G,33,33,False,24.0,15.0,14.0,5.0,0.0,12.0,15.0,3.0,9.0,1.0,6.0,3.0,1.0,2.0,5.0,1.0,1.0,1.0,90.0,37.0,8.3,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624995,home,Al-Shabab,Nader Al Sharari,nader-abdullah-al-sharari,N. A. Sharari,D,184.0,534,M,923040,EUR,831513600,D,5,5,False,65.0,57.0,6.0,2.0,0.0,43.0,45.0,14.0,20.0,4.0,8.0,,,,,,,,90.0,83.0,7.1,10.0,0,4,1.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12624995,home,Al-Shabab,Wesley Hoedt,wesley-hoedt,W. Hoedt,D,188.0,354,M,336813,EUR,762912000,D,4,4,False,77.0,74.0,10.0,8.0,0.0,51.0,51.0,23.0,26.0,6.0,2.0,,,,,,,,90.0,89.0,7.0,5.0,0,4,,3.0,1.0,1.0,,,,1.0,2.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
12624995,home,Al-Shabab,Robert Renan,robert-renan,R. Renan,D,186.0,3212,M,1191278,EUR,1065830400,D,30,30,False,86.0,81.0,9.0,5.0,0.0,43.0,44.0,38.0,42.0,1.0,6.0,,,,,,,,90.0,97.0,7.4,7.0,0,30,,,1.0,,,,,1.0,2.0,,,Robert Renan,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
12624995,home,Al-Shabab,Nawaf Al Sadi,nawaf-alsadi,N. A. Sadi,M,172.0,64,M,1115888,EUR,972086400,M,21,21,False,43.0,40.0,3.0,3.0,0.0,14.0,14.0,27.0,32.0,,6.0,,,,,,,,90.0,71.0,7.5,11.0,2,18,,5.0,6.0,1.0,3.0,3.0,2.0,,2.0,4.0,3.0,Nawaf Alsadi,,,,,,,,3.0,1.0,1.0,1.0,,,,,,,,,,,
12624995,home,Al-Shabab,Cristian Guanca,cristian-guanca,C. Guanca,M,177.0,565,M,789438,EUR,733190400,M,11,11,False,67.0,63.0,3.0,2.0,1.0,22.0,24.0,41.0,44.0,2.0,9.0,,,,,,,,64.0,77.0,8.8,6.0,2,10,,,3.0,,,,,,1.0,2.0,1.0,,,,,,,1.0,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,
12624995,home,Al-Shabab,Musab Al Juwayr,musab-fahd-aljuwayr,M. A. Juwayr,M,175.0,850,M,1106234,EUR,1056067200,M,15,15,False,110.0,97.0,4.0,1.0,1.0,39.0,42.0,61.0,73.0,1.0,7.0,,,,,,,,90.0,136.0,8.9,21.0,3,10,,5.0,3.0,1.0,2.0,3.0,2.0,,2.0,1.0,,Musab Fahz Aljuwayr,,,2.0,,1.0,,6.0,5.0,3.0,1.0,,,1.0,2.0,,,,,,,,
12624995,home,Al-Shabab,Hussain Al-Sebyani,hussain-alsebyani,H. Alsebyani,M,168.0,15,M,1152012,EUR,993340800,M,16,16,False,8.0,7.0,1.0,1.0,0.0,4.0,4.0,3.0,4.0,,2.0,,,,,,,,45.0,19.0,6.2,6.0,1,16,,7.0,2.0,1.0,1.0,2.0,,,,1.0,,Hussain Alsebyani,,,1.0,,3.0,1.0,,,,,,,,1.0,1.0,,,,,,,
12624995,home,Al-Shabab,Giacomo Bonaventura,giacomo-bonaventura,G. Bonaventura,M,180.0,1098,M,36784,EUR,619747200,F,7,7,False,32.0,25.0,2.0,,0.0,10.0,12.0,15.0,22.0,,,,,,,,,,88.0,50.0,6.9,14.0,2,,3.0,5.0,7.0,,3.0,,,,,2.0,1.0,,,2.0,2.0,,,2.0,3.0,2.0,,,2.0,,,,1.0,,,,,,,
12624995,home,Al-Shabab,Haroune Camara,haroune-camara,H. Camara,F,187.0,2967,M,926730,EUR,883612800,F,70,70,False,3.0,2.0,,,0.0,,,2.0,3.0,,,,,,,,,,45.0,7.0,6.9,1.0,2,70,1.0,1.0,3.0,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,,
