match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoals,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,stat_lastManTackle,captain,stat_totalOffside,player_sofascoreId,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,stat_bigChanceMissed
12513727,home,SC Farense,Ricardo Velho,ricardo-velho,R. Velho,G,24,188,499,M,845792,EUR,903571200,G,33,33,False,24.0,13.0,14.0,3.0,0.0,10.0,10.0,3.0,14.0,1.0,6.0,1.0,1.0,2.0,2.0,90.0,28.0,6.5,11.0,0.00186288,0,-0.6982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513727,home,SC Farense,Pastor,pastor,Pastor,D,2,176,138,M,1046354,EUR,951004800,D,28,28,False,17.0,13.0,2.0,1.0,0.0,10.0,11.0,4.0,8.0,,4.0,,,,,90.0,38.0,6.1,12.0,0.0524272,0,,2.0,1.0,1.0,1.0,6.0,6.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12513727,home,SC Farense,Marco Moreno,marco-moreno,M. Moreno,D,21,190,81,M,997094,EUR,982627200,D,3,3,False,31.0,26.0,5.0,3.0,0.0,24.0,24.0,2.0,7.0,6.0,2.0,,,,,90.0,51.0,6.7,11.0,0.0027115,1,,,,1.0,3.0,5.0,6.0,1.0,,,,,2.0,2.0,,3.0,1.0,,,1.0,3.0,0.0196,,,,,,,,,,,,,
12513727,home,SC Farense,Claudio Falcão,claudio-falcao,C. Falcão,D,29,187,132,M,845699,EUR,773193600,D,29,29,False,22.0,16.0,10.0,4.0,0.0,12.0,12.0,4.0,10.0,8.0,1.0,,,,,90.0,41.0,7.3,6.0,0.0412978,1,,,,3.0,3.0,8.0,7.0,3.0,,,,1.0,4.0,3.0,,,,,,,2.0,0.05,1.0,3.0,0.2623,1.0,,,,,,,,,
12513727,home,SC Farense,Artur Jorge,artur-jorge,A. Jorge,D,44,186,53,M,310800,EUR,776822400,D,4,4,False,26.0,21.0,7.0,2.0,0.0,20.0,21.0,1.0,5.0,5.0,,,,,,82.0,39.0,6.4,7.0,0.00025982,1,,,,3.0,1.0,6.0,2.0,1.0,,,,1.0,,,,,1.0,,,,2.0,0.0145,,,,,1.0,,,,,,,,
12513727,home,SC Farense,Paulo Victor,paulo-victor,P. Victor,D,64,180,200,M,1108505,EUR,987120000,D,2,2,False,21.0,14.0,5.0,2.0,0.0,10.0,12.0,4.0,10.0,4.0,2.0,,,,,82.0,42.0,6.7,12.0,0.00260087,0,,1.0,,,2.0,2.0,8.0,1.0,,1.0,,,5.0,2.0,,2.0,2.0,Paulo Victor,,,,,,,,,,,,,,,,,
12513727,home,SC Farense,Rony Lopes,rony-lopes,R. Lopes,M,16,174,626,M,190147,EUR,820108800,M,20,20,False,20.0,18.0,2.0,2.0,0.0,8.0,9.0,13.0,15.0,1.0,2.0,,,,,90.0,37.0,7.2,10.0,0.250455,1,,4.0,3.0,,1.0,1.0,2.0,,1.0,,,,,,,4.0,1.0,,,,,0.0122,1.0,,0.0133,2.0,,,,,,,,,
12513727,home,SC Farense,Miguel Menino,menino-miguel,M. Menino,M,8,181,78,M,1163100,EUR,1042156800,M,93,93,False,21.0,17.0,2.0,,0.0,8.0,10.0,9.0,11.0,1.0,5.0,,,,,82.0,34.0,7.2,8.0,0.00755246,0,,,,,,2.0,3.0,,1.0,,,2.0,3.0,3.0,,3.0,,,,,1.0,,,,,1.0,,1.0,,,,,,,
12513727,home,SC Farense,Zé Carlos,ze-carlos,Z. Carlos,M,6,172,109,M,1138915,EUR,1004400000,M,8,8,False,32.0,25.0,4.0,2.0,0.0,10.0,12.0,15.0,20.0,2.0,8.0,,,,,90.0,54.0,6.9,11.0,0.0121833,0,,,,1.0,1.0,4.0,5.0,,1.0,3.0,2.0,3.0,2.0,1.0,,2.0,,Zé Carlos,,,1.0,,,,,,,,,,,,,,
12513727,home,SC Farense,Marco Matias,marco-matias,M. Matias,F,77,177,35,M,77929,EUR,610761600,M,77,77,False,14.0,10.0,1.0,,0.0,4.0,6.0,6.0,9.0,,3.0,,,,,71.0,24.0,6.6,9.0,0.00801803,0,,1.0,,1.0,,5.0,4.0,1.0,,4.0,2.0,,1.0,1.0,,2.0,1.0,,,,1.0,,,,,1.0,,,True,1.0,,,,,
