match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_aerialLost,stat_duelWon,stat_wasFouled,stat_fouls,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_clearanceOffLine,stat_wonTackle,player_firstName,player_lastName,stat_totalCross,stat_shotOffTarget,stat_hitWoodwork,stat_accurateCross,stat_onTargetScoringAttempt,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_totalOffside,player_sofascoreId,stat_punches,stat_bigChanceCreated,stat_goalAssist,stat_goals,stat_bigChanceMissed,stat_blockedScoringAttempt
11453082,home,Al-Hazem,Aymen Dahmen,dahmen-aymen,A. Dahmen,G,30,188.0,1160,M,1198374,EUR,854409600,G,30,30,False,22.0,15.0,11.0,5.0,13.0,15.0,2.0,7.0,1.0,1.0,9.0,1.0,1.0,1.0,4.0,5.0,90.0,38.0,5.0,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453082,home,Al-Hazem,Talal Al-Absi,talal-al-absi,T. Al-Absi,D,,180.0,6,M,818788,EUR,730339200,D,3,3,False,9.0,7.0,2.0,1.0,6.0,7.0,1.0,2.0,3.0,1.0,1.0,,,,,,45.0,13.0,6.0,4.0,0,True,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453082,home,Al-Hazem,Paulo Ricardo,paulo-ricardo,P. Ricardo,D,3,186.0,171,M,576008,EUR,771465600,D,2,2,False,30.0,25.0,8.0,6.0,17.0,19.0,8.0,11.0,2.0,1.0,6.0,,,,,,90.0,45.0,5.7,5.0,0,,,2.0,,1.0,1.0,1.0,6.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11453082,home,Al-Hazem,Bruno Viana,bruno-viana,B. Viana,D,30,187.0,241,M,804703,EUR,791942400,D,36,36,False,31.0,27.0,3.0,,25.0,28.0,2.0,3.0,2.0,2.0,4.0,,,,,,90.0,44.0,5.7,6.0,0,,,1.0,,,,,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11453082,home,Al-Hazem,Majed Mohammed,majed-mohammed,M. Mohammed,D,50,169.0,71,M,1385284,EUR,1007337600,D,27,27,False,26.0,22.0,2.0,2.0,13.0,16.0,9.0,12.0,2.0,,5.0,,3.0,,,,90.0,48.0,5.5,11.0,0,,,3.0,1.0,1.0,3.0,2.0,4.0,,1.0,,,,Majed Mohammed,,2.0,,,,,,,,,,,,,,,
11453082,home,Al-Hazem,Vina,vina,Vina,M,29,177.0,1454,M,1101714,EUR,671673600,M,29,29,False,40.0,32.0,6.0,4.0,20.0,24.0,12.0,16.0,,,4.0,,1.0,,,,72.0,49.0,6.7,10.0,2,,,1.0,1.0,,,,1.0,,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,,
11453082,home,Al-Hazem,Mohammed Abusabaan,mohammed-abusabaan,M. Abusabaan,M,,176.0,2,M,232202,EUR,632793600,M,88,88,False,17.0,15.0,2.0,,9.0,10.0,6.0,7.0,2.0,1.0,2.0,,,,,,72.0,20.0,6.0,2.0,0,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11453082,home,Al-Hazem,Tozé,toze,Tozé,M,20,165.0,386,M,1089231,EUR,726969600,M,20,20,False,39.0,33.0,3.0,2.0,15.0,16.0,19.0,26.0,2.0,1.0,5.0,,4.0,,,,90.0,56.0,6.6,14.0,1,,,4.0,2.0,2.0,,,1.0,,2.0,2.0,,2.0,,,3.0,,,1.0,1.0,3.0,,,,,,,,,,
11453082,home,Al-Hazem,Mohammed Al-Thani,mohammed-al-thain,M. Al-Thani,M,17,174.0,72,M,954643,EUR,855532800,F,11,11,False,13.0,11.0,,,6.0,7.0,5.0,6.0,9.0,2.0,3.0,,2.0,,,,90.0,25.0,6.1,8.0,1,,4.0,1.0,,,2.0,,,,2.0,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,
11453082,home,Al-Hazem,Muhammed Badamosi,muhammed-badammosi,M. Badamosi,F,15,198.0,404,M,919496,EUR,914716800,F,90,90,False,9.0,6.0,,,2.0,3.0,4.0,6.0,2.0,,,,5.0,,,,82.0,21.0,6.5,8.0,0,,1.0,2.0,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,,1.0,,3.0,,,,,,,
11453082,home,Al-Hazem,Yousef Al-Shammari,yousef-al-shammari,Y. Al-Shammari,F,7,170.0,52,M,917232,EUR,881625600,F,7,7,False,20.0,13.0,1.0,,7.0,9.0,7.0,13.0,3.0,1.0,4.0,,,,,,73.0,30.0,6.8,10.0,0,,,7.0,1.0,1.0,3.0,3.0,,,,1.0,,1.0,,,2.0,,,1.0,,1.0,2.0,2.0,2.0,,,,,,,
11453082,home,Al-Hazem,Ahmad Al Mhemaid,ahmad-al-mhemaid,A. A. Mhemaid,M,99,179.0,11,M,1085117,EUR,930787200,D,99,99,True,20.0,14.0,3.0,,10.0,12.0,4.0,8.0,4.0,2.0,3.0,,1.0,,,,45.0,30.0,5.4,8.0,0,,,2.0,,1.0,,,,,,2.0,,1.0,Ahmad Al Mhemaid,,,,,,,,,1.0,,,,,,,,
11453082,home,Al-Hazem,Basil Yousef Al-Sayyali,basil-yousef-al-sayyali,B. Y. Al-Sayyali,M,20,171.0,50,M,1066584,EUR,993168000,M,6,6,True,14.0,12.0,1.0,1.0,7.0,8.0,5.0,6.0,1.0,,,,2.0,,,,18.0,19.0,6.1,5.0,0,,,1.0,1.0,,,,,,,,,,Basil Yousef Al-Sayyali,,,,,,,,,1.0,,,,,,,,
11453082,home,Al-Hazem,Ryan Al-Mousa,ryan-al-mousa,R. Al-Mousa,M,,174.0,6,M,817914,EUR,775008000,M,95,95,True,9.0,7.0,,,4.0,5.0,3.0,4.0,,,1.0,,,,,,18.0,10.0,6.1,2.0,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11453082,home,Al-Hazem,Nawaf Al-Habashi,nawaf-al-habashi,N. Al-Habashi,M,19,184.0,28,M,954528,EUR,898560000,M,19,19,True,8.0,5.0,,,1.0,2.0,4.0,6.0,3.0,,2.0,,1.0,,,,17.0,16.0,6.3,7.0,1,,,4.0,1.0,,3.0,1.0,,,,1.0,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,
11453082,home,Al-Hazem,Turki Al Mutairi,turki-al-mutairi,T. Al-Mutairi,F,9,,12,M,1019325,EUR,991267200,F,66,66,True,3.0,3.0,,,3.0,3.0,,,,,,,,,,,8.0,3.0,6.4,,0,,,,,,,,,,,,,,Turki,Al Mutairi,,,,,,,,,,,,,,,,
11453082,home,Al-Hazem,Ibrahim Zaied,ibrahim-zaied,I. Zaied,G,23,190.0,14,M,328745,EUR,632966400,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453082,home,Al-Hazem,Farhan Al-Azmi,farhan-al-azmi,F. Al-Azmi,D,,175.0,13,M,1127129,EUR,775612800,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Farhan Al-Azmi,,,,,,,,,,,,,,,,,
11453082,home,Al-Hazem,Yazeed Al Bakr,yazeed-al-bakr,Y. A. Bakr,D,13,178.0,6,M,914887,EUR,816048000,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453082,home,Al-Hazem,Khalil Al-Absi,khalil-al-absi,K. Al-Absi,M,11,165.0,52,M,1019289,EUR,991008000,F,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453082,away,Al-Hilal,Bono,bono,Bono,G,37,195.0,54623,M,360938,EUR,670809600,G,37,37,False,25.0,23.0,3.0,2.0,22.0,24.0,1.0,1.0,,,7.0,,,,1.0,2.0,90.0,32.0,7.2,2.0,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,BonoY,1.0,,,,,
11453082,away,Al-Hilal,Saud Abdulhamid,abdulhamid-saud,S. Abdulhamid,D,23,178.0,8457,M,966849,EUR,932256000,D,66,66,False,68.0,60.0,1.0,,25.0,29.0,39.0,45.0,4.0,2.0,7.0,,2.0,,,,90.0,89.0,7.6,12.0,0,,2.0,2.0,,,,,,,1.0,2.0,,,,,6.0,,,4.0,,5.0,,,,s.abdulhamed66,,1.0,,,,
11453082,away,Al-Hilal,Kalidou Koulibaly,kalidou-koulibaly,K. Koulibaly,D,3,187.0,26133,M,126071,EUR,677376000,D,3,3,False,80.0,75.0,8.0,7.0,47.0,47.0,28.0,33.0,4.0,3.0,7.0,,1.0,,,,90.0,87.0,7.2,6.0,0,,,2.0,,1.0,,,3.0,,,1.0,,1.0,,,,,,,,,1.0,,,kkoulibaly26,,,,,,
11453082,away,Al-Hilal,Ali Albulayhi,ali-albulayhi,A. Albulayhi,D,3,182.0,1057,M,1138857,EUR,627609600,D,5,5,False,59.0,57.0,1.0,,45.0,47.0,12.0,12.0,,,6.0,,,,,,69.0,61.0,6.7,2.0,0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11453082,away,Al-Hilal,Mohammed Al-Burayk,mohammed-al-burayk,M. Al-Burayk,D,2,173.0,281,M,804096,EUR,716515200,D,2,2,False,82.0,72.0,5.0,4.0,28.0,30.0,46.0,55.0,2.0,,9.0,,,,,,90.0,100.0,9.4,12.0,1,True,2.0,7.0,1.0,,2.0,2.0,1.0,,2.0,2.0,,1.0,,,3.0,,,2.0,1.0,2.0,2.0,,,,,1.0,1.0,1.0,,
11453082,away,Al-Hilal,Mohamed Kanno,mohamed-kanno,M. Kanno,M,28,191.0,1575,M,828524,EUR,780192000,M,28,28,False,66.0,62.0,2.0,2.0,30.0,31.0,32.0,35.0,2.0,,1.0,,,,,,69.0,73.0,7.7,4.0,1,,,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,
11453082,away,Al-Hilal,Rúben Neves,ruben-neves,R. Neves,M,8,181.0,15472,M,280955,EUR,858211200,M,8,8,False,100.0,95.0,10.0,8.0,47.0,48.0,48.0,54.0,1.0,,4.0,,,,,,90.0,111.0,8.5,8.0,3,,,,,1.0,,,1.0,,1.0,,,,,,2.0,1.0,,,1.0,5.0,,,,rubenneves,,,2.0,,1.0,1.0
