match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_duelLost,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_expectedGoals,captain,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceMissed,stat_blockedScoringAttempt,player_sofascoreId,stat_totalOffside
11391378,home,RC Strasbourg,Emmanuel Emegha,,,emanuel-emegha,E. Emegha,F,10,195,9578,M,1048333,EUR,1044230400,F,10,10,False,13.0,9.0,,,2.0,2.0,7.0,11.0,1.0,5.0,,4.0,,2.0,,,,90.0,24.0,6.6,7.0,0.0108611,1,,,2.0,1.0,5.0,5.0,,,,3.0,,,,,0.5124,,,,,,1.0,,0.6623,,1.0,,,
11391378,home,RC Strasbourg,Ângelo,Ângelo,,angelo,Ângelo,M,20,182,9953,M,1086455,EUR,1103587200,F,23,23,True,15.0,13.0,1.0,,1.0,2.0,12.0,19.0,,2.0,,1.0,,,,,,34.0,31.0,6.8,12.0,0.0580886,1,,6.0,1.0,,,3.0,,,,2.0,1.0,2.0,,,0.019,,,1.0,2.0,1.0,,,,,,1.0,angelogabriel,
11391378,home,RC Strasbourg,Thomas Delaine,,,thomas-delaine,T. Delaine,M,,180,116,M,153218,EUR,701395200,D,3,3,True,20.0,16.0,1.0,1.0,6.0,6.0,10.0,19.0,2.0,3.0,,,,1.0,,,,34.0,38.0,6.6,11.0,0.00856755,1,,5.0,,,,2.0,,2.0,,1.0,1.0,,,1.0,0.0624,,,,1.0,,,,,,1.0,,,
11391378,home,RC Strasbourg,Kévin Gameiro,,,kevin-gameiro,K. Gameiro,F,9,172,598,M,3504,EUR,547516800,F,9,9,True,21.0,16.0,,,1.0,1.0,15.0,20.0,,,,,,,,,,34.0,28.0,7.1,5.0,0.0224021,5,,,,,,,,,,,,,,3.0,0.1538,,,,,,1.0,,0.081,,,1.0,,
11391378,home,RC Strasbourg,Andrey Santos,Andrey Santos,,santos-andrey,A. Santos,M,17,180,27949,M,1105779,EUR,1083542400,M,8,8,True,25.0,23.0,2.0,1.0,2.0,2.0,21.0,24.0,,1.0,,,,,,,,10.0,28.0,6.9,3.0,0.0337823,0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,andreysantos_5,
11391378,home,RC Strasbourg,Rabby Nzingoula,,,rabby-nzingoula,R. Nzingoula,M,22,183,464,M,1492676,EUR,1132876800,M,41,41,True,11.0,8.0,,,3.0,3.0,5.0,9.0,,3.0,1.0,2.0,,1.0,,,,10.0,17.0,7.2,4.0,0.009098,0,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
11391378,home,RC Strasbourg,Alexandre Pierre,Alexandre Pierre,,alexandre-pierre,A. Pierre,G,16,190,1367,M,1091596,EUR,983059200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391378,home,RC Strasbourg,Matthieu Dreyer,,,matthieu-dreyer,M. Dreyer,G,,187,39,M,26869,EUR,606355200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391378,home,RC Strasbourg,Saïdou Sow,Saïdou,Sow,saidou-sow,S. Sow,D,4,185,2742,M,1063237,EUR,1025740800,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391378,home,RC Strasbourg,Steven Baseya,Steven Baseya,,steven-baseya,S. Baseya,D,14,189,123,M,1506777,EUR,1105660800,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391378,away,Lorient,Yvon Mvogo,,,yvon-mvogo,Y. Mvogo,G,38,190,548,M,149656,EUR,770860800,G,38,38,False,22.0,15.0,11.0,5.0,12.0,17.0,3.0,5.0,,,,9.0,,,1.0,3.0,4.0,90.0,33.0,7.3,7.0,0.00116644,0,0.4421,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11391378,away,Lorient,Nathaniel Adjei,Nathaniel Adjei,,nathaniel-adjei,N. Adjei,D,32,191,432,M,1103079,EUR,1029888000,D,32,32,False,45.0,40.0,5.0,4.0,30.0,33.0,10.0,12.0,,2.0,,4.0,,2.0,,,,90.0,56.0,6.8,7.0,0.00394676,0,,,,,1.0,2.0,,5.0,,2.0,1.0,,,,,,,,,,,,,,,,,
11391378,away,Lorient,Montassar Talbi,,,montassar-talbi,M. Talbi,D,3,190,3461,M,879618,EUR,896140800,D,3,3,False,16.0,14.0,4.0,2.0,13.0,13.0,1.0,3.0,2.0,2.0,,2.0,,,,,,45.0,26.0,6.8,4.0,0.00073451,0,,,,,1.0,3.0,,6.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,
11391378,away,Lorient,Souleymane Isaak Touré,,,souleymane-isaak-toure,S. I. Touré,D,95,206,1092,M,1012650,EUR,1048809600,D,95,95,False,50.0,43.0,4.0,2.0,34.0,37.0,9.0,13.0,3.0,6.0,1.0,4.0,,1.0,,,,90.0,67.0,7.0,8.0,0.0100255,1,,,1.0,,,2.0,,6.0,,,2.0,,,1.0,0.0802,,,,1.0,1.0,,,,,,,,
11391378,away,Lorient,Gedeon Kalulu,,,gedeon-kalulu,G. Kalulu,D,2,176,4314,M,991200,EUR,872812800,M,24,24,False,13.0,9.0,,,5.0,8.0,5.0,7.0,,1.0,,,,,,,,62.0,31.0,6.4,9.0,0.0444091,0,,2.0,1.0,,1.0,4.0,,2.0,,,,1.0,,,,,1.0,2.0,1.0,,,,,,,,gedeon_K2,
11391378,away,Lorient,Laurent Abergel,,,laurent-abergel,L. Abergel,M,6,170,153,M,296434,EUR,728524800,M,19,19,False,40.0,33.0,2.0,1.0,15.0,17.0,18.0,23.0,,7.0,,3.0,,1.0,,,,90.0,55.0,7.3,10.0,0.0707537,1,,,5.0,3.0,,3.0,,4.0,,1.0,,2.0,1.0,,0.0241,True,,2.0,1.0,1.0,1.0,,0.2332,,,,,
11391378,away,Lorient,Tiemoué Bakayoko,,,tiemoue-bakayoko,T. Bakayoko,M,14,188,1233,M,149735,EUR,777081600,M,14,14,False,37.0,30.0,1.0,,17.0,20.0,13.0,17.0,,3.0,1.0,8.0,,1.0,,,,90.0,54.0,6.8,11.0,0.00772621,1,,,2.0,1.0,2.0,9.0,1.0,3.0,,1.0,2.0,1.0,2.0,1.0,0.066,,,2.0,1.0,,,,,1.0,,,,
11391378,away,Lorient,Théo Le Bris,,,theo-le-bris,T. L. Bris,M,11,170,139,M,1131540,EUR,1033430400,M,37,37,False,39.0,27.0,6.0,2.0,17.0,23.0,10.0,18.0,1.0,1.0,,4.0,,,,,,90.0,67.0,7.0,15.0,0.0687181,1,,2.0,,,1.0,6.0,1.0,6.0,,1.0,2.0,1.0,3.0,1.0,0.0432,,,,,,,,,1.0,,,,
11391378,away,Lorient,Ayman Kari,,,ayman-kari,A. Kari,F,,180,678,M,1142673,EUR,1100822400,F,44,44,False,22.0,19.0,,,11.0,12.0,8.0,10.0,,5.0,1.0,2.0,,1.0,,,,62.0,37.0,7.0,8.0,0.0174539,1,,,3.0,3.0,1.0,4.0,,1.0,,3.0,,,1.0,,0.0299,,,1.0,2.0,1.0,1.0,,0.0321,,,,,
11391378,away,Lorient,Julien Ponceau,,,julien-ponceau,J. Ponceau,M,21,170,165,M,942844,EUR,975369600,F,21,21,False,39.0,36.0,3.0,3.0,17.0,18.0,20.0,27.0,,3.0,1.0,6.0,,2.0,,,,90.0,70.0,7.8,17.0,0.114604,2,,6.0,1.0,1.0,1.0,6.0,,3.0,,5.0,1.0,5.0,1.0,,0.7044,,1.0,2.0,1.0,,1.0,1.0,0.243,,,1.0,,
11391378,away,Lorient,Mohamed Bamba,,,mohamed-bamba,M. Bamba,F,9,185,944,M,1405239,EUR,1007942400,F,9,9,False,14.0,10.0,,,4.0,6.0,6.0,9.0,2.0,5.0,,2.0,,1.0,,,,89.0,34.0,8.5,12.0,0.0250307,5,,1.0,1.0,1.0,1.0,8.0,,,,2.0,3.0,,,,1.105,,,4.0,1.0,1.0,3.0,2.0,0.9017,,,2.0,,1.0
11391378,away,Lorient,Julien Laporte,,,julien-laporte,J. Laporte,D,15,185,87,M,791048,EUR,752371200,D,15,15,True,22.0,13.0,12.0,4.0,7.0,8.0,6.0,14.0,1.0,1.0,,,,,,,,45.0,32.0,6.7,9.0,0.00166239,0,,,,,1.0,1.0,,7.0,2.0,,,,,,,,,,,,,,,,,,,
11391378,away,Lorient,Darlin Yongwa,,,darlin-yongwa,D. Yongwa,D,44,177,1325,M,998241,EUR,969580800,D,12,12,True,8.0,6.0,,,2.0,3.0,4.0,7.0,,2.0,,1.0,,,,,,28.0,16.0,6.7,5.0,0.00809979,0,,2.0,1.0,,,1.0,,2.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,
11391378,away,Lorient,Aiyegun Tosin,,,aiyegun-tosin,A. Tosin,F,15,179,2383,M,875548,EUR,898819200,F,27,27,True,9.0,7.0,,,4.0,4.0,3.0,5.0,,5.0,,3.0,,4.0,,,,28.0,17.0,6.7,3.0,0.0543248,1,,,1.0,,2.0,4.0,,,,,,1.0,1.0,,0.0134,,,1.0,,,,,,,,1.0,,
11391378,away,Lorient,Ahmadou Bamba Dieng,Ahmadou Bamba Dieng,,ahmadou-bamba-dieng,A. B. Dieng,F,12,178,8305,M,1102503,EUR,953769600,F,11,11,True,1.0,,,,,1.0,,,,,,,,,,,,1.0,2.0,,1.0,,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,dieng_ahmadou_bamba,
11391378,away,Lorient,Alfred Gomis,,,alfred-gomis,A. Gomis,G,1,196,1220,M,143695,EUR,747187200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391378,away,Lorient,Loris Mouyokolo,,,mouyokolo-loris,L. Mouyokolo,D,24,194,63,M,1094793,EUR,990489600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391378,away,Lorient,Jean-Victor Makengo,,,jean-victor-makengo,J. Makengo,M,17,177,232,M,802138,EUR,897609600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391378,away,Lorient,Badredine Bouanani,Badredine Bouanani,,badredine-bouanani,B. Bouanani,M,27,177,10091,M,1153265,EUR,1102464000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,bouanani,
11391378,away,Lorient,Eli Junior Kroupi,,,eli-junior-kroupi,E. J. Kroupi,F,22,179,7447,M,1426228,EUR,1151020800,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
