match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_totalClearance,stat_goalAssist,stat_aerialWon,stat_totalCross,stat_hitWoodwork,stat_fouls,player_sofascoreId,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_totalOffside,captain,stat_outfielderBlock,stat_ownGoals
10385076,home,PSV Eindhoven,Luuk de Jong,,,luuk-de-jong,L. de Jong,F,26,188.0,8572,M,40878,EUR,651715200,F,9,9,False,26.0,19.0,2.0,2.0,4.0,5.0,21.0,2.0,,,,,,89.0,47.0,6.6,16.0,2,15.0,10.0,6.0,,4.0,4.0,1.0,1.0,,2.0,2.0,2.0,1.0,1.0,3.0,,1.0,1.0,2.0,,,,luukdejong9,,1.0,1.0,,1.0,,True,,
10385076,home,PSV Eindhoven,Richard Ledezma,,,richard-ledezma,R. Ledezma,D,37,175.0,944,M,985176,EUR,968198400,M,37,37,True,50.0,43.0,4.0,2.0,13.0,14.0,38.0,6.0,,,,,,45.0,57.0,7.0,8.0,0,31.0,,3.0,,,,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,2.0,,,,1.0,,,,,,,,
10385076,home,PSV Eindhoven,Fredrik Oppegård,,,fredrik-oppegard,F. Oppegård,D,22,175.0,200,M,1005648,EUR,1028678400,D,35,35,True,34.0,32.0,1.0,1.0,15.0,16.0,21.0,4.0,,,,,,45.0,49.0,7.1,5.0,0,17.0,,6.0,,,4.0,4.0,,2.0,1.0,1.0,,1.0,,,,1.0,,,3.0,,,,,,,,,,,,
10385076,home,PSV Eindhoven,André Ramalho,,,andre-ramalho,A. Ramalho,D,5,182.0,5374,M,148155,EUR,698198400,D,5,5,True,49.0,47.0,5.0,4.0,27.0,28.0,21.0,2.0,,,,,,30.0,53.0,6.7,2.0,0,20.0,2.0,1.0,,,,,,,,,,,,2.0,,3.0,,1.0,,,,,,,,,,,,,
10385076,home,PSV Eindhoven,Ismael Saibari,,,ismael-saibari,I. Saibari,M,34,185.0,23357,M,1063767,EUR,980640000,M,28,28,True,22.0,19.0,,,5.0,6.0,16.0,1.0,,,,,,30.0,27.0,6.7,4.0,0,14.0,1.0,2.0,,,2.0,2.0,,2.0,,,1.0,,,,,,,,,,1.0,ismaelsaibari,,,,,,,,,
10385076,home,PSV Eindhoven,Savinho,,,savio,Savinho,M,26,176.0,52313,M,1046795,EUR,1081555200,F,33,33,True,1.0,,1.0,,,,1.0,,,,,,,1.0,3.0,,2.0,0,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,Savinho,,,,,,,,,
10385076,home,PSV Eindhoven,Joël Drommel,,,joel-drommel,J. Drommel,G,1,189.0,376,M,610396,EUR,848102400,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385076,home,PSV Eindhoven,Boy Waterman,,,boy-waterman,B. Waterman,G,,188.0,86,M,2594,EUR,443750400,G,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385076,home,PSV Eindhoven,Derrick Luckassen,,,derrick-luckassen,D. Luckassen,D,23,186.0,348,M,363782,EUR,804729600,D,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385076,home,PSV Eindhoven,Phillipp Mwene,,,phillipp-mwene,P. Mwene,M,2,170.0,470,M,138126,EUR,759801600,D,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385076,home,PSV Eindhoven,Ibrahim Sangaré,,,ibrahim-sangare,I. Sangaré,M,6,191.0,10131,M,843754,EUR,881020800,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,ibrahim_sangare,,,,,,,,,
10385076,home,PSV Eindhoven,Guus Til,,,guus-til,G. Til,M,20,183.0,2263,M,845798,EUR,882748800,M,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385076,home,PSV Eindhoven,Marco van Ginkel,,,marco-van-ginkel,M. van Ginkel,F,,186.0,361,M,112794,EUR,723168000,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385076,away,FC Emmen,Eric Oelschlägel,,,eric-oelschlagel,E. Oelschlägel,G,,193.0,62,M,253515,EUR,811555200,G,1,1,False,37.0,24.0,25.0,12.0,20.0,26.0,11.0,8.0,,3.0,4.0,,,90.0,44.0,6.1,13.0,0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385076,away,FC Emmen,Keziah Veendorp,,,keziah-veendorp,K. Veendorp,D,,183.0,41,M,361778,EUR,856137600,D,2,2,False,31.0,28.0,1.0,1.0,15.0,15.0,16.0,7.0,,,,,,90.0,41.0,5.8,4.0,0,13.0,5.0,2.0,2.0,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,,2.0,,1.0,,,1.0,,,,,,,,,,
10385076,away,FC Emmen,Miguel Araujo,,,miguel-araujo,M. Araujo,D,20,178.0,883,M,370226,EUR,782956800,D,5,5,False,52.0,43.0,9.0,3.0,34.0,37.0,15.0,5.0,,,,,,90.0,66.0,6.5,10.0,1,9.0,4.0,4.0,1.0,1.0,,,,1.0,3.0,1.0,,,1.0,1.0,1.0,4.0,,1.0,,,1.0,,,,,,,,,2.0,
10385076,away,FC Emmen,Jeroen Veldmate,,,jeroen-veldmate,J. Veldmate,D,,187.0,9,,28111,EUR,594950400,D,4,4,False,62.0,54.0,9.0,3.0,45.0,48.0,14.0,6.0,,,,,,90.0,72.0,6.3,8.0,1,9.0,1.0,4.0,,,,,,1.0,2.0,1.0,,,,,1.0,3.0,,2.0,,,1.0,,,,,,,,True,,
10385076,away,FC Emmen,Jeff Hardeveld,,,jeff-hardeveld,J. Hardeveld,M,2,184.0,73,M,385300,EUR,793843200,D,3,3,False,39.0,34.0,6.0,2.0,22.0,25.0,21.0,9.0,,,,,,90.0,67.0,6.6,14.0,0,12.0,2.0,3.0,1.0,,,,,5.0,2.0,2.0,1.0,,,,,5.0,,1.0,7.0,,1.0,,,,,,,,,,
10385076,away,FC Emmen,Maikel Kieftenbeld,,,maikel-kieftenbeld,M. Kieftenbeld,M,,179.0,20,M,50949,EUR,646358400,M,6,6,False,45.0,36.0,4.0,2.0,23.0,26.0,20.0,8.0,,,,,,90.0,61.0,5.9,16.0,0,13.0,7.0,3.0,,2.0,1.0,,,2.0,1.0,,3.0,2.0,,2.0,,2.0,,,1.0,,3.0,,,,,,,,,,1.0
10385076,away,FC Emmen,Jari Vlak,,,jari-vlak,J. Vlak,M,8,191.0,123,M,932652,EUR,903139200,M,20,20,False,42.0,32.0,5.0,,25.0,28.0,15.0,10.0,,,,,,90.0,53.0,6.0,12.0,0,7.0,5.0,1.0,2.0,1.0,,,,3.0,,,,1.0,,2.0,,1.0,,,1.0,,,,,,,,,,,,
10385076,away,FC Emmen,Rui Mendes,,,rui-mendes,R. Mendes,F,27,180.0,126,M,940979,EUR,942192000,M,7,7,False,17.0,10.0,,,1.0,4.0,16.0,4.0,,,,,,90.0,28.0,6.0,13.0,1,9.0,7.0,4.0,3.0,,3.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,,2.0,3.0,,1.0,,,,,,,,,,
10385076,away,FC Emmen,Lucas Bernadou,,,bernadou-lucas,L. Bernadou,M,6,178.0,53,M,997187,EUR,969753600,M,8,8,False,33.0,26.0,2.0,1.0,17.0,19.0,15.0,3.0,,,,,,79.0,47.0,7.1,9.0,0,9.0,3.0,7.0,1.0,1.0,,,,1.0,6.0,4.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,
10385076,away,FC Emmen,Ole Romeny,,,ole-romeny,O. Romeny,F,11,185.0,13950,M,921948,EUR,961459200,M,77,77,False,28.0,21.0,1.0,1.0,8.0,11.0,17.0,8.0,,,,,,86.0,46.0,6.5,15.0,3,13.0,7.0,3.0,1.0,2.0,4.0,1.0,,,,,1.0,2.0,,,1.0,,,,,,1.0,oleromeny,,2.0,,1.0,,,,,
10385076,away,FC Emmen,Richairo Živković,,,richairo-zivkovic,R. Živković,F,30,186.0,197,M,295137,EUR,841881600,F,9,9,False,18.0,12.0,1.0,,11.0,14.0,5.0,1.0,,,,,,63.0,25.0,6.7,9.0,0,2.0,2.0,4.0,,,1.0,1.0,,,2.0,1.0,3.0,,1.0,,,,,1.0,1.0,,2.0,,1.0,,,,,,,,
10385076,away,FC Emmen,Jasin Assehnoun,,,jasin-assehnoun,J. Assehnoun,M,78,175.0,80,M,943188,EUR,914630400,M,11,11,True,11.0,10.0,2.0,2.0,5.0,5.0,7.0,1.0,,,,,,27.0,20.0,6.8,4.0,0,5.0,3.0,2.0,1.0,,1.0,,,1.0,2.0,1.0,,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,1.0,
10385076,away,FC Emmen,Fernando Pacheco,,,fernando-pacheco,F. Pacheco,F,8,175.0,307,M,874987,EUR,930355200,F,17,17,True,4.0,3.0,,,1.0,1.0,3.0,,,,,,,11.0,5.0,6.3,2.0,0,2.0,2.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10385076,away,FC Emmen,Azzeddine Toufiqui,Azzeddine,Toufiqui,toufiqui-azzeddine,A. Toufiqui,M,,175.0,52,,914710,EUR,924998400,M,27,27,True,3.0,1.0,,,1.0,1.0,2.0,1.0,,,,,,4.0,7.0,,4.0,0,,2.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10385076,away,FC Emmen,Max Wolfs,,,max-wolfs,M. Wolfs,G,,190.0,9,M,1131200,EUR,1020470400,G,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385076,away,FC Emmen,Wouter Sibon,Wouter Sibon,,wouter-sibon,W. Sibon,G,,,4,M,1177175,EUR,1064361600,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385076,away,FC Emmen,Michaël Heylen,,,michael-heylen,M. Heylen,D,,187.0,30,M,311954,EUR,757555200,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385076,away,FC Emmen,Arnaud Luzayadio,Arnaud,Luzayadio,luzayadio-arnaud,A. Luzayadio,D,18,176.0,19,,872888,EUR,932342400,D,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385076,away,FC Emmen,Julius Dirksen,,,julius-dirksen,J. Dirksen,D,26,185.0,74,M,1001943,EUR,1044144000,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385076,away,FC Emmen,Remi van Ekeris,Remi van Ekeris,,remi-van-ekeris,R. v. Ekeris,M,24,178.0,19,M,1383661,EUR,1032739200,M,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385076,away,FC Emmen,Gonzalo Sanchez,,,sanchez-gonzalo,G. Sanchez,F,,181.0,40,M,928435,EUR,957571200,F,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385076,away,FC Emmen,Metehan Güçlü,Metehan,Güçlü,metehan-guclu,M. Güçlü,F,,182.0,145,M,836681,EUR,923011200,F,99,99,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385076,away,FC Emmen,Ben Scholte,Ben Scholte,,ben-scholte,B. Scholte,F,,185.0,21,M,1048127,EUR,997401600,M,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
