match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_wonTackle,stat_fouls,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_wasFouled,stat_shotOffTarget,stat_hitWoodwork,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_goals,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11451069,home,Başakşehir FK,Volkan Babacan,volkan-babacan,V. Babacan,G,1,192,197,M,30143,EUR,587260800,G,1,1,False,28.0,23.0,11.0,6.0,22.0,23.0,1.0,5.0,5.0,1.0,2.0,2.0,90.0,36.0,6.1,5.0,0.000276,0,-2.0938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451069,home,Başakşehir FK,Léo Dubois,leo-dubois,L. Dubois,D,,178,587,M,552680,EUR,779500800,D,15,15,False,44.0,34.0,10.0,6.0,13.0,17.0,22.0,33.0,8.0,,,,90.0,69.0,7.0,19.0,0.63703,0,,,,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,
11451069,home,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,5,183,505,M,839982,EUR,837561600,D,5,5,False,73.0,66.0,16.0,12.0,49.0,50.0,17.0,23.0,5.0,,,,90.0,80.0,6.9,8.0,0.008131,0,,,,,,,2.0,3.0,5.0,,1.0,1.0,,,1.0,2.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11451069,home,Başakşehir FK,Jerome Opoku,opoku-jerome,J. Opoku,D,3,194,1395,M,920514,EUR,908323200,D,3,3,False,64.0,58.0,4.0,,49.0,52.0,9.0,13.0,7.0,,,,90.0,74.0,6.4,7.0,0.0022116,0,,,,,1.0,,,2.0,2.0,,,,,5.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11451069,home,Başakşehir FK,Lucas Lima,lucas-lima,L. Lima,D,3,178,140,M,248529,EUR,687052800,D,6,6,False,53.0,43.0,7.0,3.0,23.0,29.0,21.0,25.0,2.0,,,,90.0,74.0,6.6,12.0,0.0397963,0,,,,,1.0,1.0,1.0,1.0,3.0,,,,,3.0,4.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11451069,home,Başakşehir FK,Berkay Özcan,berkay-ozcan,B. Özcan,M,8,178,161,M,806964,EUR,887500800,M,10,10,False,27.0,24.0,1.0,1.0,9.0,9.0,15.0,20.0,2.0,,,,90.0,37.0,7.0,9.0,0.0489694,1,,,,1.0,2.0,,1.0,4.0,1.0,1.0,2.0,1.0,,,,,1.0,2.0,,1.0,,,,1.0,0.0405,0.1967,,,,,,,,,,,
11451069,home,Başakşehir FK,Mahmut Tekdemir,mahmut-tekdemir,M. Tekdemir,D,,178,50,M,43666,EUR,569721600,M,21,21,False,43.0,37.0,1.0,,21.0,22.0,16.0,21.0,7.0,,,,84.0,53.0,6.4,8.0,0.0181214,0,,,,,,,,4.0,3.0,1.0,1.0,,,,1.0,,,,,1.0,,,1.0,,,,True,3.0,,,,,,,,,
11451069,home,Başakşehir FK,Deniz Türüç,deniz-turuc,D. Türüç,M,9,175,292,M,252207,EUR,728265600,M,23,23,False,17.0,13.0,4.0,1.0,5.0,5.0,8.0,13.0,2.0,,,,66.0,26.0,6.5,8.0,0.0361193,1,,,,,1.0,,,1.0,3.0,,1.0,,,,,,1.0,1.0,,,,,,,0.2483,,,3.0,1.0,1.0,,,,,,,
11451069,home,Başakşehir FK,Danijel Aleksić,danijel-aleksic,D. Aleksić,M,9,182,137,M,45377,EUR,672969600,M,8,8,False,22.0,21.0,2.0,2.0,6.0,6.0,16.0,18.0,3.0,,,,58.0,28.0,6.7,3.0,0.0810236,1,,,,,2.0,1.0,1.0,3.0,3.0,,2.0,1.0,,,,,,1.0,2.0,1.0,,,,,0.2999,,,,,,1.0,,,,,,
11451069,home,Başakşehir FK,Serdar Gürler,serdar-gurler,S. Gürler,M,7,176,112,M,96520,EUR,684806400,M,7,7,False,24.0,16.0,2.0,,6.0,9.0,10.0,16.0,5.0,,,,67.0,36.0,6.4,12.0,0.0985777,1,,,,,1.0,,,2.0,3.0,1.0,,,,2.0,,2.0,2.0,1.0,,1.0,,1.0,,,0.0193,,,1.0,,,1.0,1.0,,,,,
