match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_accurateCross,stat_aerialLost,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_challengeLost,stat_penaltyConceded,stat_dispossessed,stat_totalContest,stat_wonContest,captain,stat_totalOffside,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_penaltyWon
12514039,home,FC Arouca,Morlaye Sylla,,,morlaye-sylla,M. Sylla,M,2,170,6425,M,822492,EUR,901497600,F,2,2,False,21.0,17.0,2.0,2.0,0.0,4.0,4.0,17.0,1.0,,,,67.0,30.0,6.8,8.0,0.0330071,2,,13.0,,,5.0,1.0,1.0,1.0,,,,,1.0,1.0,0.3865,2.0,,,,2.0,2.0,,2.0,,,,,1.0,,,0.4328,,morlayesylla2,,,
12514039,home,FC Arouca,Pedro Santos,,,santos-pedro,P. S. Carvalho,M,89,183,49,M,1014259,EUR,971308800,M,89,89,True,13.0,12.0,,,0.0,6.0,6.0,10.0,1.0,,,,23.0,18.0,6.7,4.0,0.00353351,0,,6.0,3.0,,2.0,2.0,,,,,2.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
12514039,home,FC Arouca,Mamadou Loum,,,mamadou-loum,M. Loum,M,21,193,531,M,796059,EUR,851904000,M,31,31,True,15.0,10.0,3.0,2.0,0.0,6.0,7.0,8.0,,,,,15.0,20.0,6.6,6.0,0.00300956,0,,4.0,,1.0,3.0,2.0,,1.0,,,1.0,1.0,,,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,
12514039,home,FC Arouca,Henrique Araújo,,,henrique-araujo,H. Araújo,F,39,183,1642,M,998870,EUR,1011398400,F,39,39,True,8.0,6.0,,,0.0,2.0,2.0,6.0,,,,,15.0,8.0,6.6,2.0,0.0293002,0,,4.0,,,2.0,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,
12514039,home,FC Arouca,Weverson,,,weverson,Weverson,D,36,185,168,M,905452,EUR,962755200,D,26,26,True,5.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,,,,,8.0,6.0,6.6,3.0,0.00046717,0,,2.0,,2.0,1.0,2.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
12514039,home,FC Arouca,Miguel Puche,,,puche-miguel,M. Puche,F,11,180,48,M,1000680,EUR,988588800,F,11,11,True,4.0,4.0,,,0.0,,,4.0,1.0,,,,8.0,6.0,6.7,,0.0135426,1,,4.0,,,,1.0,,,,,,,,,0.0191,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,
12514039,home,FC Arouca,João Valido,,,joao-valido,J. Valido,G,1,185,54,M,973352,EUR,952041600,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514039,home,FC Arouca,Alex Pinto,,,pinto-alex,A. Pinto,D,78,187,68,M,1034711,EUR,899856000,D,78,78,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514039,home,FC Arouca,Chico Lamba,,,lamba-chico,C. Lamba,D,15,187,378,M,1153110,EUR,1047254400,D,73,73,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514039,home,FC Arouca,Vladislav Morozov,,,vladislav-morozov,V. Morozov,F,18,188,174,M,1009460,EUR,971308800,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514039,away,AVS - Futebol SAD,Guillermo Ochoa,,,guillermo-ochoa,G. Ochoa,G,13,185,4425,M,15497,EUR,490060800,G,13,13,False,21.0,15.0,11.0,5.0,0.0,12.0,14.0,7.0,5.0,,,1.0,90.0,27.0,6.5,6.0,0.00042609,0,0.2984,3.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,GuiOchoa,,,
12514039,away,AVS - Futebol SAD,Fernando Fonseca,,,fernando-fonseca,F. Fonseca,D,2,182,49,M,792666,EUR,858297600,D,2,2,False,36.0,29.0,5.0,,0.0,13.0,14.0,25.0,1.0,,,,90.0,62.0,7.1,16.0,0.0198378,0,,17.0,3.0,,5.0,6.0,,2.0,,2.0,2.0,2.0,1.0,3.0,,1.0,1.0,1.0,,3.0,1.0,,,3.0,3.0,,,,,,,,,,,
12514039,away,AVS - Futebol SAD,Jorge Teixeira,,,jorge-teixeira,J. Teixeira,D,5,188,34,M,58826,EUR,525484800,D,5,5,False,40.0,31.0,11.0,2.0,0.0,21.0,21.0,19.0,2.0,,,,90.0,52.0,6.5,9.0,0.00287205,4,,10.0,,4.0,3.0,4.0,2.0,5.0,,1.0,,,,1.0,0.5709,,,2.0,,,,,,,,,,,2.0,,,,,1.0,,
12514039,away,AVS - Futebol SAD,Cristian Castro,Cristian Castro,,cristian-castro,C. Castro,D,42,192,155,M,1067320,EUR,980380800,D,42,42,False,29.0,27.0,5.0,3.0,0.0,23.0,24.0,5.0,5.0,,,,85.0,41.0,6.8,3.0,0.00078305,0,,4.0,,2.0,1.0,2.0,,9.0,,2.0,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,
12514039,away,AVS - Futebol SAD,Kiki Afonso,,,kiki-afonso,K. Afonso,D,24,181,59,M,324345,EUR,787017600,D,24,24,False,30.0,21.0,3.0,2.0,0.0,12.0,16.0,15.0,3.0,,,,90.0,66.0,7.6,18.0,0.105349,1,,10.0,1.0,3.0,5.0,8.0,,5.0,1.0,,2.0,2.0,2.0,3.0,0.0109,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,
12514039,away,AVS - Futebol SAD,Jaume Grau,,,jaume-grau,J. G. Ciscar,M,15,183,72,M,838633,EUR,862790400,M,15,15,False,22.0,19.0,1.0,,0.0,11.0,12.0,17.0,5.0,,,,78.0,39.0,6.3,8.0,0.128,1,,11.0,7.0,,4.0,3.0,,,,1.0,1.0,,1.0,1.0,0.014,3.0,3.0,1.0,,1.0,2.0,,,1.0,1.0,,1.0,,1.0,,,,,,1.0,
12514039,away,AVS - Futebol SAD,Gustavo Assunção,,,gustavo-assuncao,G. Assunção,M,12,178,266,M,981217,EUR,954374400,M,12,12,False,34.0,29.0,2.0,1.0,0.0,15.0,18.0,19.0,4.0,,,,90.0,55.0,7.4,12.0,0.0656713,2,,15.0,3.0,,4.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,,0.8029,1.0,1.0,1.0,,4.0,2.0,,,1.0,,,,1.0,,1.0,0.5978,,,,,
12514039,away,AVS - Futebol SAD,Issiaka Kamate,,,kamate-issiaka,I. Kamate,M,41,186,932,M,1176557,EUR,1091404800,M,9,9,False,17.0,15.0,,,0.0,8.0,8.0,10.0,3.0,,,,66.0,26.0,6.6,6.0,0.00835425,1,,7.0,1.0,,3.0,3.0,1.0,,,,1.0,1.0,,3.0,0.0275,,,,,2.0,,,,3.0,2.0,,,,,,,,,,,
12514039,away,AVS - Futebol SAD,Luís Silva,,,luis-silva,L. Silva,M,7,182,16,M,170131,EUR,717724800,M,7,7,False,14.0,11.0,,,0.0,3.0,4.0,10.0,2.0,,,,66.0,20.0,6.5,6.0,0.00375931,0,,8.0,,,3.0,2.0,,,,,1.0,1.0,,,,,,1.0,,1.0,,,2.0,1.0,1.0,True,,,,,,,,,,
12514039,away,AVS - Futebol SAD,John Mercado,,,john-mercado,John Mercado,F,7,184,889,M,1002514,EUR,1023062400,M,17,17,False,9.0,7.0,,,0.0,2.0,2.0,8.0,2.0,,,,66.0,26.0,7.1,6.0,0.00960793,2,,5.0,1.0,2.0,3.0,7.0,1.0,1.0,,1.0,3.0,1.0,1.0,,0.072,,,2.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,
12514039,away,AVS - Futebol SAD,Rodrigo Ribeiro,,,ribeiro-rodrigo,R. Ribeiro,F,21,185,1511,M,1215904,EUR,1114646400,F,20,20,False,14.0,8.0,,,0.0,2.0,3.0,12.0,,,,,90.0,30.0,6.4,12.0,0.00602941,3,,6.0,1.0,2.0,11.0,2.0,1.0,1.0,,,,,,1.0,0.1688,,,6.0,,,,,2.0,3.0,,,1.0,1.0,1.0,,0.0499,,,,,
12514039,away,AVS - Futebol SAD,Vasco Lopes,,,vasco-lopes,V. Lopes,F,7,185,105,M,1111214,EUR,936230400,F,10,10,True,8.0,6.0,,,0.0,,,9.0,,,,,24.0,18.0,6.6,7.0,0.377953,2,,6.0,1.0,1.0,5.0,4.0,1.0,,,,,,,,0.1415,1.0,,1.0,,1.0,1.0,,2.0,4.0,3.0,,,1.0,,,0.0381,,,1.0,,
12514039,away,AVS - Futebol SAD,Zé Luís,,,ze-luis,Z. Luís,F,,185,236,M,101973,EUR,664675200,F,29,29,True,6.0,2.0,1.0,,0.0,,2.0,4.0,1.0,,,,24.0,10.0,7.3,5.0,0.00029847,2,,2.0,,4.0,,5.0,,,,,,,1.0,,0.3112,,,,,1.0,,,,,,,,1.0,1.0,,0.8702,,,,,1.0
12514039,away,AVS - Futebol SAD,Babatunde Akinsola,,,akinsola-babatunde,B. Akinsola,F,11,175,163,M,1133063,EUR,1047254400,F,11,11,True,7.0,5.0,,,0.0,,,8.0,3.0,,,,24.0,15.0,6.3,7.0,0.00695989,0,,6.0,1.0,,4.0,,,,,,,,,,,1.0,1.0,,,1.0,,,2.0,2.0,,,,,,,,,,,,
12514039,away,AVS - Futebol SAD,Giorgi Aburjania,,,giorgi-aburjania,G. Aburjania,M,29,187,130,M,156569,EUR,789004800,M,8,8,True,7.0,6.0,,,0.0,,,9.0,1.0,,,,12.0,13.0,6.9,4.0,0.0287451,0,,6.0,2.0,,1.0,1.0,,,,1.0,1.0,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,
12514039,away,AVS - Futebol SAD,Ignacio Rodríguez,Ignacio Rodríguez,,ignacio-rodriguez,I. Rodríguez,D,4,188,64,M,1104158,EUR,1068422400,D,4,4,True,3.0,3.0,1.0,1.0,0.0,3.0,3.0,,1.0,,,,10.0,6.0,6.8,,7.179e-05,0,,,,1.0,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12514039,away,AVS - Futebol SAD,Pedro Trigueira,,,pedro-trigueira,P. Trigueira,G,88,192,38,M,61123,EUR,568252800,G,88,88,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514039,away,AVS - Futebol SAD,Léo Alaba,,,leo-alaba,L. Alaba,D,22,179,54,M,1105945,EUR,930787200,D,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514039,away,AVS - Futebol SAD,Rafael Rodrigues,,,rodrigues-rafael,R. Rodrigues,D,2,183,215,M,1091960,EUR,1012089600,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514039,away,AVS - Futebol SAD,Jonatan Lucca,,,jonatan-lucca,J. Lucca,M,,184,49,M,268407,EUR,770515200,M,47,47,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
