match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,player_lastName,stat_aerialLost,stat_aerialWon,stat_wasFouled,stat_outfielderBlock,stat_totalOffside,stat_keyPass,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_hitWoodwork
14429571,home,Al-Riyadh,Khalil Al-Absi,khalil-al-absi,K. Al-Absi,M,11,165.0,52,M,1019289,EUR,991008000.0,F,11,11,True,,5.0,5.0,,,0.0,,,5.0,5.0,2.0,,,,,,18.0,9.0,6.9,,0.023837,,1,,0.04,0.22,0.32,,,,,,,,,,,,,,,0.1426,0.02,,,,,1.0,,,,,1.0,,0.0621,,,1.0,
14429571,home,Al-Riyadh,Ammar Al Harfi,ammar-al-harfi,A. A. Harfi,D,33,175.0,18,M,1549076,EUR,985478400.0,D,33,33,True,,1.0,,,,0.0,,,,1.0,,,,,,,8.0,2.0,6.6,1.0,5.151e-05,,0,,-0.01,0.0,0.0,,Ammar Al Harfi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429571,home,Al-Riyadh,Khaled Ali Al Asbahi,khaled-ali-al-asbahi,K. A. A. Asbahi,F,18,,10,M,1217579,EUR,,M,18,18,True,,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,,,8.0,5.0,6.8,1.0,0.00072105,,0,,-0.03,0.05,0.13,,,,,,3.0,,,,,,,1.0,,,,,,,1.0,,,,2.0,2.0,,,,,,,
14429571,home,Al-Riyadh,Talal Abubakr Haji,haji-talal-abubakr,T. A. Haji,F,90,175.0,455,M,1501473,EUR,1189900800.0,F,90,90,True,,2.0,1.0,1.0,,0.0,1.0,1.0,,1.0,,1.0,,,,,1.0,4.0,,3.0,7.341e-05,,0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,
14429571,home,Al-Riyadh,Abdulrahman Al Shammari,abdulrahman-al-shammari,A. A. Shammari,G,22,178.0,15,M,982349,EUR,963100800.0,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429571,home,Al-Riyadh,Abdullah Hassoun,abdullah-hassoun,A. Hassoun,D,17,177.0,31,M,983081,EUR,858729600.0,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429571,home,Al-Riyadh,Nasser Al Bishi,nasser-al-bishi,N. A. Bishi,M,72,169.0,15,M,1201503,EUR,1023062400.0,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Nasser Al Bishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429571,home,Al-Riyadh,Yahia Al-Shehri,yahia-al-shehri,Y. A. Shehri,M,88,164.0,76,M,196396,EUR,646358400.0,M,88,88,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429571,away,Al-Kholood,Juan Cozzani,juan-cozzani,J. Cozzani,G,31,184.0,130,M,874969,EUR,907891200.0,G,31,31,False,,23.0,22.0,3.0,2.0,0.0,20.0,21.0,2.0,2.0,1.0,4.0,,3.0,3.0,,90.0,30.0,6.9,1.0,0.00032608,0.4222,0,-0.6026,0.02,-0.02,-0.08,0.2,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
14429571,away,Al-Kholood,Abdulrahman Al-Safri,abdulrahman-al-safri,A. Al-Safri,M,8,176.0,22,M,990187,EUR,733536000.0,D,8,8,False,,48.0,44.0,5.0,3.0,0.0,17.0,17.0,27.0,31.0,2.0,2.0,,,,,79.0,61.0,6.8,5.0,0.129061,,0,,0.31,0.01,-0.19,,,2.0,2.0,1.0,2.0,,,,1.0,,,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,
14429571,away,Al-Kholood,William Troost-Ekong,william-troost-ekong,W. Troost-Ekong,D,5,191.0,2266,M,338991,EUR,746841600.0,D,5,5,False,True,69.0,65.0,6.0,5.0,0.0,42.0,44.0,23.0,25.0,5.0,4.0,,,,,90.0,79.0,7.1,6.0,0.0117396,,1,,0.2,0.15,-0.01,,,,,1.0,3.0,,1.0,,,1.0,1.0,1.0,,0.0194,-0.07,,,2.0,,1.0,,,,,,1.0,,,,,
14429571,away,Al-Kholood,Norbert Gyömbér,norbert-gyomber,N. Gyömbér,D,23,189.0,303,M,224456,EUR,710121600.0,D,23,23,False,,55.0,49.0,2.0,,0.0,27.0,29.0,22.0,26.0,3.0,6.0,,,,,90.0,71.0,7.4,8.0,0.00399306,,2,,0.11,0.08,0.53,,,1.0,,5.0,8.0,,1.0,2.0,,3.0,3.0,,3.0,0.0497,-0.19,,1.0,3.0,2.0,2.0,,,,,,,,,,,
14429571,away,Al-Kholood,Shaquille Pinas,shaquille-pinas,S. Pinas,D,38,182.0,296,M,867530,EUR,890265600.0,D,38,38,False,,67.0,53.0,6.0,1.0,0.0,15.0,23.0,38.0,44.0,5.0,2.0,,,,,90.0,93.0,6.5,19.0,0.028741,,1,,0.22,0.11,-0.36,,,3.0,,6.0,6.0,3.0,,,,1.0,,2.0,2.0,0.0224,-0.07,,1.0,5.0,,,,1.0,,,,1.0,,1.0,,,
14429571,away,Al-Kholood,John Buckley,john-buckley,J. Buckley,M,6,173.0,168,M,970441,EUR,939772800.0,M,6,6,False,,36.0,29.0,3.0,,0.0,11.0,11.0,18.0,25.0,,2.0,,,,,90.0,73.0,7.3,22.0,0.145807,,0,,0.14,0.26,0.38,,,13.0,5.0,7.0,10.0,,3.0,,,3.0,2.0,1.0,1.0,,,,1.0,,2.0,1.0,,4.0,7.0,5.0,,,,,,,
14429571,away,Al-Kholood,Kévin N'Doram,kevin-ndoram,K. N'Doram,M,96,184.0,92,M,823476,EUR,822268800.0,M,96,96,False,,45.0,41.0,,,0.0,21.0,23.0,20.0,22.0,2.0,4.0,,,,,90.0,56.0,6.8,7.0,0.0238227,,0,,0.1,0.06,-0.08,,,,,5.0,7.0,1.0,1.0,,,1.0,1.0,,1.0,,,,1.0,1.0,4.0,,,,2.0,1.0,,,,,,,
14429571,away,Al-Kholood,Muhammad Sawan,muhammad-sawan,M. Sawan,M,70,170.0,23,M,1549247,EUR,965779200.0,M,70,70,False,,18.0,14.0,,,0.0,5.0,6.0,9.0,12.0,,2.0,,,,,63.0,34.0,6.5,10.0,0.0143698,,1,,-0.08,-0.16,-0.09,,Muhammad Sawan,1.0,,4.0,6.0,1.0,,1.0,,2.0,2.0,2.0,,0.0889,-0.36,,,,3.0,,,,4.0,1.0,,,,,,,
14429571,away,Al-Kholood,Hattan Bahebri,hattan-bahebri,H. Bahbri,M,11,168.0,92,M,803052,EUR,711244800.0,F,11,11,False,,26.0,22.0,1.0,1.0,0.0,7.0,7.0,15.0,19.0,,4.0,,,,,63.0,32.0,6.5,6.0,0.0610458,,1,,0.07,0.02,0.16,,,,,1.0,1.0,,,,,1.0,1.0,2.0,1.0,0.132,-0.32,,,,,,2.0,,,,,1.0,,,,,
14429571,away,Al-Kholood,Ramiro Enrique,ramiro-enrique,R. Enrique,F,18,171.0,1218,M,1087010,EUR,988934400.0,F,18,18,False,,23.0,21.0,,,0.0,3.0,3.0,18.0,20.0,1.0,,,,,,90.0,38.0,6.9,4.0,0.0413097,,5,,-0.09,0.08,0.15,,Ramiro Enrique,2.0,1.0,2.0,7.0,,,3.0,,,,,,0.7587,-0.55,,2.0,4.0,2.0,,,1.0,1.0,1.0,1.0,1.0,0.3169,,,1.0,1.0
14429571,away,Al-Kholood,Myziane Maolida,maolida-myziane,M. Maolida,M,9,180.0,638,M,851262,EUR,918950400.0,F,9,9,False,,46.0,36.0,1.0,,0.0,11.0,14.0,25.0,32.0,,3.0,,,,,90.0,70.0,6.6,20.0,0.462434,,1,,0.17,-0.3,-0.03,,,2.0,2.0,8.0,5.0,,1.0,,1.0,,,2.0,,0.0214,0.01,,,,2.0,,,4.0,10.0,3.0,,1.0,,,,,
14429571,away,Al-Kholood,Abdulaziz Al-Aliwa,abdulaziz-al-aliwa,A. Al-Aliwa,M,46,182.0,344,M,1067777,EUR,1076457600.0,F,46,46,True,,16.0,13.0,2.0,1.0,0.0,2.0,3.0,11.0,13.0,,2.0,,,,,27.0,24.0,6.3,9.0,0.00847383,,0,,-0.09,-0.09,-0.02,,,1.0,,4.0,2.0,,2.0,,,,,1.0,,,,,,,1.0,,1.0,,3.0,1.0,,,,,,,
14429571,away,Al-Kholood,Abdulrahman Al Dosari,abdulrahman-al-dosari,A. A. Dosari,M,39,178.0,33,M,832313,EUR,875145600.0,M,39,39,True,,20.0,18.0,,,0.0,5.0,5.0,13.0,15.0,,1.0,,,,,27.0,21.0,6.6,2.0,0.00893788,,0,,-0.11,0.03,0.15,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14429571,away,Al-Kholood,Hassan Al-Asmari,hassan-al-asmari,H. Al-Asmari,D,12,,11,M,1085419,EUR,1033862400.0,D,12,12,True,,9.0,9.0,,,0.0,7.0,7.0,2.0,2.0,,1.0,,,,,11.0,11.0,6.7,1.0,0.00044524,,0,,0.0,0.04,0.14,,Hassan Al-Asmari,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429571,away,Al-Kholood,Muhannad Al-Yahya,muhannad-al-yahya,M. Al-Yahya,G,48,,11,M,1473399,EUR,1095552000.0,G,48,48,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Muhannad Al-Yahya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429571,away,Al-Kholood,Mohammed Mazyad Alshammari,mohammed-mazyad-alshammari,M. M. Alshammari,G,30,184.0,7,M,873364,EUR,692323200.0,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429571,away,Al-Kholood,Jamaan Al Dawsari,al-dawsari-jamaan,J. A. Dawsari,D,4,173.0,5,M,792331,EUR,551059200.0,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429571,away,Al-Kholood,Sultan Al Shehri,sultan-al-shehri,S. A. Shehri,D,7,179.0,16,M,1549237,EUR,804729600.0,D,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Sultan Al Shehri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429571,away,Al-Kholood,Majed Khalifah,majed-khalifah,M. Khalifah,F,19,,24,,1926323,EUR,1086134400.0,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Majed Khalifah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429571,away,Al-Kholood,Adi,adi,Adi,,24,,8,,2316776,EUR,,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Adi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
