match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,player_sofascoreId,stat_aerialLost,stat_dispossessed,stat_wasFouled,captain,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_bigChanceMissed
12436875,home,Nottingham Forest,Matz Sels,matz-sels,M. Sels,G,26,188,2413,M,78152,EUR,699062400,G,26,26,False,44.0,33.0,26.0,15.0,0.0,20.0,20.0,13.0,24.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,90.0,53.0,7.3,12.0,0.00361557,0,0.1878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436875,home,Nottingham Forest,Neco Williams,williams-neco,N. Williams,D,3,183,3198,M,927356,EUR,987120000,D,7,7,False,32.0,26.0,3.0,,0.0,16.0,19.0,12.0,15.0,9.0,1.0,4.0,5.0,3.0,,,,90.0,60.0,7.3,10.0,0.126703,1,,,,2.0,2.0,2.0,5.0,2.0,3.0,2.0,1.0,2.0,2.0,0.0347,2.0,,,,,,,,,,,,,,,,,
12436875,home,Nottingham Forest,Willy Boly,willy-boly,W. Boly,D,30,195,1884,M,139310,EUR,665539200,D,30,30,False,53.0,42.0,11.0,4.0,0.0,33.0,36.0,9.0,17.0,8.0,8.0,1.0,4.0,,,,,90.0,71.0,7.2,12.0,0.00366368,1,,,,,,4.0,1.0,,,,,1.0,1.0,0.0721,,1.0,1.0,1.0,0.2515,,,,,,,,,,,,,
12436875,home,Nottingham Forest,Murillo,murillo,Murillo,D,5,180,9781,M,1199282,EUR,1025740800,D,5,5,False,39.0,36.0,1.0,1.0,0.0,28.0,30.0,8.0,9.0,3.0,6.0,7.0,1.0,1.0,,,,90.0,51.0,6.9,4.0,0.00219675,0,,Murillo,,,,1.0,5.0,1.0,1.0,1.0,,,2.0,,,,2.0,,,murillosantiago40,1.0,1.0,,,,,,,,,,
12436875,home,Nottingham Forest,Ola Aina,ola-aina,O. Aina,D,34,182,4052,M,800417,EUR,844732800,D,34,34,False,25.0,20.0,1.0,,0.0,4.0,6.0,16.0,20.0,2.0,2.0,2.0,2.0,2.0,,,,54.0,42.0,6.8,13.0,0.0209659,1,,,,1.0,,,3.0,,1.0,,1.0,1.0,2.0,0.021,,,,,,,,,,,,,,,,,,
12436875,home,Nottingham Forest,Ibrahim Sangaré,ibrahim-sangare,I. Sangaré,M,6,191,10181,M,843754,EUR,881020800,M,6,6,False,54.0,38.0,1.0,,0.0,21.0,27.0,17.0,27.0,7.0,,10.0,5.0,3.0,,,,90.0,64.0,7.1,16.0,0.0073066,0,,,,,,2.0,2.0,,,,,1.0,,,,,,,,ibrahim_sangare,2.0,,,,,,,,,,,
12436875,home,Nottingham Forest,Danilo,danilo,Danilo,M,8,177,5250,M,1064039,EUR,988502400,M,28,28,False,3.0,3.0,,,0.0,3.0,3.0,,,1.0,,1.0,,,,,,15.0,7.0,6.3,3.0,0.00010642,0,,,,,,,3.0,,3.0,1.0,,,1.0,,,,,1.0,,Danilo,,,,,,,,,,,,
12436875,home,Nottingham Forest,Anthony Elanga,anthony-elanga,A. Elanga,M,20,178,10434,M,979232,EUR,1019865600,M,21,21,False,30.0,26.0,1.0,,0.0,12.0,13.0,14.0,18.0,5.0,,6.0,,,,,,54.0,44.0,7.1,10.0,0.163622,1,,,,1.0,,1.0,4.0,,2.0,2.0,,,,0.0183,2.0,1.0,,,0.0723,anthonyelanga,,4.0,2.0,,,,,,,,,
12436875,home,Nottingham Forest,Morgan Gibbs-White,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,865912,EUR,948931200,M,10,10,False,61.0,46.0,2.0,1.0,0.0,11.0,13.0,35.0,50.0,4.0,,6.0,1.0,,,,,90.0,77.0,7.1,23.0,0.0715257,2,,,,2.0,,1.0,10.0,,3.0,1.0,1.0,1.0,3.0,0.1028,3.0,,,2.0,,Morgangibbs27,4.0,1.0,1.0,True,1.0,,,,,,,
12436875,home,Nottingham Forest,Callum Hudson-Odoi,callum-hudson-odoi,C. Hudson-Odoi,M,7,177,9224,M,867442,EUR,973555200,M,14,14,False,36.0,32.0,,,0.0,5.0,6.0,28.0,33.0,,1.0,2.0,,,,,,72.0,46.0,7.1,9.0,0.204266,2,,,,3.0,1.0,,4.0,,2.0,,,,1.0,0.0657,3.0,2.0,,,0.3263,Calteck10,,1.0,,,,,,,,,,
12436875,home,Nottingham Forest,Chris Wood,chris-wood,C. Wood,F,11,191,7494,M,50480,EUR,692064000,F,11,11,False,26.0,16.0,3.0,1.0,0.0,5.0,7.0,11.0,19.0,7.0,,2.0,,,,,,72.0,32.0,7.2,13.0,0.0225409,1,,,,,,7.0,5.0,,,,,,1.0,0.7061,,1.0,,3.0,0.9484,wodsy39,4.0,,,,,1.0,1.0,,,,,
12436875,home,Nottingham Forest,Ryan Yates,ryan-yates,R. Yates,M,22,190,881,M,846252,EUR,880070400,M,22,22,True,37.0,35.0,1.0,,0.0,7.0,7.0,28.0,30.0,7.0,,4.0,1.0,1.0,,,,75.0,58.0,7.2,6.0,0.0349069,3,,,,,,1.0,6.0,,2.0,1.0,,,3.0,0.243,1.0,2.0,,2.0,0.2115,,1.0,1.0,4.0,,1.0,,,,,,,
12436875,home,Nottingham Forest,Harry Toffolo,harry-toffolo,H. Toffolo,D,15,183,338,M,358218,EUR,808790400,D,15,15,True,17.0,15.0,,,0.0,1.0,1.0,14.0,19.0,2.0,3.0,,2.0,,,,,36.0,36.0,6.7,8.0,0.0132157,1,,,,3.0,,,,,,,,,,0.0172,,,,,,,,,,,1.0,,,,,,,
12436875,home,Nottingham Forest,Nicolás Domínguez,nicolas-dominguez,N. Domínguez,M,16,179,3183,M,871765,EUR,898992000,M,16,16,True,29.0,24.0,,,0.0,5.0,8.0,19.0,21.0,4.0,,1.0,2.0,1.0,,,,36.0,32.0,6.7,6.0,0.0894707,0,,,,,,2.0,3.0,2.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
12436875,home,Nottingham Forest,Elliot Anderson,elliot-anderson,E. Anderson,M,8,179,7705,M,994546,EUR,1036540800,M,8,8,True,12.0,6.0,1.0,,0.0,,,6.0,13.0,4.0,3.0,1.0,,,,,,18.0,23.0,6.6,10.0,0.00737711,0,,,,1.0,,4.0,2.0,,1.0,,,1.0,,,,,,2.0,,,1.0,,,,,,,,,,,
12436875,home,Nottingham Forest,Taiwo Awoniyi,taiwo-awoniyi,T. Awoniyi,F,9,183,3465,M,359664,EUR,871344000,F,9,9,True,5.0,4.0,,,0.0,,,4.0,5.0,2.0,,1.0,,,,,,18.0,9.0,6.9,1.0,0.0282416,1,,,,,,,2.0,,1.0,1.0,,,1.0,0.1151,,1.0,,,0.0411,,1.0,,1.0,,,,,,,,,
12436875,home,Nottingham Forest,Carlos Miguel,carlos-miguel,C. Miguel,G,1,204,5426,M,973738,EUR,907891200,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436875,home,Nottingham Forest,Andrew Omobamidele,andrew-omobamidele,A. Omobamidele,D,2,188,720,M,983066,EUR,1024790400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436875,home,Nottingham Forest,Eric da Silva Moreira,eric-da-silva-moreira,E. d. S. Moreira,D,2,185,766,M,1418646,EUR,1146614400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,Eric da Silva Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436875,home,Nottingham Forest,Jota Silva,jota-silva,J. Silva,F,26,179,2828,M,1011895,EUR,933465600,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436875,away,Bournemouth,Neto,neto,Neto,G,22,190,5148,M,84844,EUR,616809600,G,1,1,False,27.0,17.0,10.0,,0.0,17.0,20.0,,7.0,,3.0,10.0,,,5.0,7.0,2.0,90.0,44.0,8.1,11.0,4.139e-05,0,0.8511,,,,,,,,,,,,,,,,,,,Neto_Murara,,,,True,,,,1.0,1.0,1.0,,
12436875,away,Bournemouth,Adam Smith,adam-smith,A. Smith,D,15,180,494,M,44566,EUR,672883200,D,15,15,False,15.0,12.0,2.0,,0.0,9.0,10.0,4.0,6.0,3.0,2.0,4.0,1.0,,,,,63.0,28.0,6.6,3.0,0.00501834,0,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,
12436875,away,Bournemouth,Ilya Zabarnyi,illia-zabarnyi,I. Zabarnyi,D,6,189,17027,M,1023567,EUR,1030838400,D,27,27,False,57.0,45.0,18.0,10.0,0.0,27.0,29.0,18.0,28.0,3.0,6.0,2.0,,,,,,90.0,71.0,7.0,12.0,0.0174931,0,,,,,,2.0,4.0,,,,,2.0,,,,,,,,IlliaZabarnyi,4.0,,1.0,,,,,,,,,
12436875,away,Bournemouth,Dean Huijsen,dean-huijsen,D. Huijsen,D,24,195,160912,M,1176744,EUR,1113436800,D,2,2,False,68.0,56.0,10.0,4.0,0.0,40.0,44.0,16.0,24.0,9.0,6.0,4.0,,,,,,90.0,78.0,7.0,12.0,0.00568832,0,,,,,,9.0,5.0,,,,,2.0,1.0,,,,1.0,,,deanhuijsen,4.0,,,,,,1.0,,,,,
12436875,away,Bournemouth,Miloš Kerkez,milos-kerkez,M. Kerkez,D,6,180,25853,M,1097425,EUR,1068163200,D,3,3,False,46.0,40.0,8.0,3.0,0.0,20.0,20.0,20.0,29.0,2.0,2.0,5.0,2.0,,,,,90.0,62.0,6.7,10.0,0.0103152,0,,Milos,Kerkez,3.0,,,4.0,,,,,1.0,1.0,,1.0,,,,,miloskerkez,3.0,,,,,,,,,,,
12436875,away,Bournemouth,Alex Scott,alex-scott,A. Scott,M,8,178,2382,M,1104986,EUR,1061424000,M,14,14,False,21.0,19.0,1.0,1.0,0.0,5.0,6.0,14.0,15.0,13.0,2.0,3.0,8.0,4.0,,,,63.0,49.0,7.4,6.0,0.0132828,0,,Alex Scott,,,,,6.0,1.0,1.0,,,3.0,1.0,,1.0,,,1.0,,,1.0,2.0,5.0,,,,,,,,,
12436875,away,Bournemouth,Lewis Cook,lewis-cook,L. Cook,M,4,175,895,M,548188,EUR,854928000,M,4,4,False,35.0,28.0,4.0,2.0,0.0,14.0,17.0,15.0,23.0,3.0,1.0,6.0,1.0,,,,,84.0,55.0,7.0,12.0,0.211369,0,,,,5.0,1.0,1.0,5.0,2.0,,,,2.0,2.0,,1.0,,1.0,,,,,1.0,1.0,,,,1.0,,,,1.0,
12436875,away,Bournemouth,Dango Ouattara,dango-ouattara,D. Ouattara,F,19,177,33926,M,1106451,EUR,1013385600,M,11,11,False,20.0,8.0,3.0,,0.0,4.0,6.0,4.0,15.0,6.0,2.0,3.0,3.0,3.0,,,,69.0,41.0,6.4,18.0,0.00824315,1,,Dango Ouattara,,1.0,,1.0,6.0,1.0,3.0,1.0,1.0,,,0.2193,,,,1.0,,d.ouattara15,1.0,2.0,1.0,,,,,,,,,1.0
12436875,away,Bournemouth,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,178,1762,M,895576,EUR,922060800,M,16,16,False,41.0,33.0,3.0,2.0,0.0,7.0,9.0,27.0,37.0,2.0,2.0,5.0,,,,,,90.0,62.0,7.4,18.0,0.124569,5,,,,5.0,1.0,1.0,7.0,,2.0,,3.0,,,0.4159,3.0,1.0,,,0.4791,,3.0,2.0,1.0,,1.0,,,,,,1.0,
12436875,away,Bournemouth,Luis Sinisterra,luis-sinisterra,L. Sinisterra,F,17,176,6576,M,836070,EUR,929577600,M,17,17,False,15.0,12.0,,,0.0,4.0,4.0,8.0,11.0,3.0,1.0,7.0,1.0,,,,,64.0,29.0,6.2,7.0,0.0170189,2,,,,,,,7.0,2.0,2.0,1.0,,,,0.1521,,1.0,,2.0,0.1882,Sinisterra29,3.0,1.0,1.0,,1.0,,,,,,,1.0
12436875,away,Bournemouth,Antoine Semenyo,antoine-semenyo,A. Semenyo,M,42,185,84914,M,934354,EUR,947203200,F,24,24,False,30.0,22.0,1.0,1.0,0.0,7.0,7.0,15.0,26.0,3.0,,4.0,,,,,,90.0,53.0,7.4,19.0,0.0360603,5,,,,3.0,,,8.0,2.0,3.0,1.0,2.0,,,0.4353,,2.0,1.0,2.0,0.5206,antoinesemenyo42,1.0,3.0,2.0,,1.0,1.0,2.0,,,,,
12436875,away,Bournemouth,Julián Araujo,julian-araujo,J. Araujo,D,22,175,4723,M,978150,EUR,997660800,D,28,28,True,19.0,13.0,3.0,,0.0,3.0,5.0,10.0,14.0,1.0,,4.0,1.0,,,,,27.0,26.0,6.6,6.0,0.0132322,0,,,,,,,3.0,,,,,,,,,,,,,julian_araujo,3.0,,,,,,,,,,,
12436875,away,Bournemouth,Ryan Christie,ryan-christie,R. Christie,M,10,178,1213,M,322391,EUR,793411200,M,10,10,True,24.0,18.0,3.0,1.0,0.0,10.0,13.0,8.0,13.0,2.0,1.0,5.0,,,,,,27.0,35.0,6.6,10.0,0.00750549,0,,,,2.0,,,2.0,,2.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,
