match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,player_firstName,player_lastName,stat_interceptionWon,stat_onTargetScoringAttempt,stat_lastManTackle,stat_expectedGoalsOnTarget,stat_goals,stat_blockedScoringAttempt,stat_penaltyConceded,stat_totalOffside,stat_bigChanceCreated,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon
12514186,home,Famalicão,Mario González,mario-gonzalez,M. González,F,20,183,212,M,847147,EUR,825206400,F,9,9,False,12.0,8.0,1.0,,0.0,6.0,6.0,2.0,6.0,1.0,2.0,1.0,,,,,90.0,17.0,6.4,7.0,0.00090238,0,,,,,1.0,,,1.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
12514186,home,Famalicão,Mathias De Amorim,de-amorim-mathias,M. D. Amorim,M,14,178,237,M,1511656,EUR,1102636800,M,14,14,True,23.0,21.0,,,1.0,4.0,5.0,18.0,20.0,2.0,5.0,2.0,,,,,45.0,36.0,7.1,10.0,0.197445,1,,2.0,1.0,,3.0,,1.0,2.0,1.0,,1.0,1.0,5.0,1.0,2.0,2.0,,1.0,,0.0544,,,,,,,,,,,1.0,,,,,
12514186,home,Famalicão,Rochinha,rochinha,Rochinha,M,10,169,158,M,352874,EUR,799459200,F,10,10,True,12.0,9.0,1.0,,0.0,5.0,5.0,4.0,10.0,,,2.0,,,,,12.0,18.0,6.7,7.0,0.00402345,1,,3.0,,,1.0,,,,,,,,,1.0,,,,1.0,,0.0202,,,,,,,,,,,,,,,,
12514186,home,Famalicão,Otso Liimatta,liimatta-otso,O. Liimatta,M,8,169,288,M,1123032,EUR,1089417600,M,18,18,True,3.0,2.0,,,0.0,,,2.0,3.0,,,1.0,,,,,12.0,6.0,6.5,2.0,0.00070883,1,,,,,1.0,,,,,,1.0,,1.0,,,,,,,0.0655,,,,,,,,1.0,,,,,,,,
12514186,home,Famalicão,Afonso Rodrigues,rodrigues-afonso,A. Rodrigues,M,19,178,40,M,1495552,EUR,1029715200,F,19,19,True,2.0,1.0,,,0.0,,1.0,1.0,2.0,2.0,2.0,,,,,,12.0,5.0,6.7,3.0,0.00014376,1,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,0.0684,Afonso Rodrigues,,,,,,,,,,,,,,,
12514186,home,Famalicão,Gabriel Cabral,gabriel-cabral,G. Cabral,G,22,196,26,M,1176208,EUR,1050710400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Gabriel Cabral,,,,,,,,,,,,,,,
12514186,home,Famalicão,Riccieli,riccieli,Riccieli,D,5,184,208,M,927166,EUR,905990400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514186,home,Famalicão,Calegari,calegari,Calegari,D,2,171,471,M,988906,EUR,1014768000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514186,home,Famalicão,Tom Van De Looi,tom-van-de-looi,T. V. D. Looi,M,6,186,105,M,836676,EUR,930873600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514186,home,Famalicão,Samuel Lobato,samuel-lobato,S. Lobato,M,8,183,41,M,1087360,EUR,1003449600,M,88,88,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514186,away,Santa Clara,Gabriel Batista,gabriel-batista,G. Batista,G,1,188,348,M,822526,EUR,896832000,G,1,1,False,28.0,19.0,19.0,10.0,0.0,10.0,11.0,9.0,17.0,,,9.0,,,,4.0,90.0,41.0,7.6,9.0,0.00172081,0,0.1968,,,1.0,1.0,,,,,2.0,,,,,,,True,,,,,,,,,,,,,,,3.0,2.0,1.0,1.0,
12514186,away,Santa Clara,Sidney Lima,sidney-lima,S. Lima,D,23,182,139,M,1131145,EUR,853459200,D,23,23,False,25.0,13.0,9.0,2.0,0.0,10.0,14.0,3.0,11.0,,3.0,4.0,,,,,90.0,44.0,7.3,18.0,0.0015251,1,,,,2.0,5.0,2.0,,2.0,2.0,5.0,,,,1.0,1.0,,,,1.0,0.2896,Sidney,,,1.0,,0.9522,1.0,,,,,,,,,
12514186,away,Santa Clara,Luís Rocha,luis-rocha,L. Rocha,D,13,186,44,M,141012,EUR,524275200,D,13,13,False,20.0,18.0,2.0,1.0,0.0,15.0,15.0,3.0,5.0,,2.0,2.0,,,,,90.0,31.0,6.6,2.0,0.00107269,0,,,,,,1.0,,,,8.0,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,
12514186,away,Santa Clara,Frederico Venâncio,frederico-venancio,F. Venâncio,D,21,186,71,M,254815,EUR,728784000,D,21,21,False,26.0,24.0,4.0,3.0,0.0,20.0,21.0,4.0,5.0,,2.0,,,,,,90.0,35.0,6.6,2.0,0.00066524,1,,,,,,,,,,7.0,,,,,2.0,,,1.0,,0.0208,,,,,,,,,,,,,,,,
12514186,away,Santa Clara,Diogo Calila,diogo-calila,D. Calila,M,2,173,593,M,892083,EUR,907977600,M,2,2,False,18.0,14.0,3.0,1.0,0.0,7.0,9.0,7.0,10.0,,5.0,1.0,,,,,90.0,42.0,7.1,7.0,0.0070685,0,,1.0,,1.0,7.0,3.0,1.0,1.0,1.0,5.0,3.0,2.0,,2.0,1.0,,,,3.0,,,,2.0,,,,,,,,,,,,,
12514186,away,Santa Clara,Serginho,serginho,Serginho,M,35,181,94,M,1019184,EUR,944006400,M,35,35,False,23.0,18.0,3.0,1.0,1.0,11.0,11.0,8.0,14.0,,1.0,5.0,,,,,67.0,32.0,7.5,8.0,0.116521,0,,2.0,1.0,2.0,5.0,,,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0
12514186,away,Santa Clara,Adriano Firmino,adriano-firmino,A. Firmino,M,6,187,127,M,989383,EUR,941673600,M,6,6,False,26.0,22.0,5.0,2.0,0.0,15.0,16.0,7.0,10.0,2.0,5.0,4.0,,,,,90.0,41.0,7.2,7.0,0.0109479,1,,,,,5.0,,,4.0,2.0,,3.0,2.0,1.0,,1.0,2.0,,1.0,,0.0566,,,2.0,,,,,,,,,,,,,
12514186,away,Santa Clara,Matheus Araújo,matheus-araujo,M. Araújo,D,32,185,323,M,1105841,EUR,983404800,M,32,32,False,25.0,21.0,6.0,3.0,0.0,15.0,18.0,6.0,8.0,1.0,3.0,2.0,,,,,90.0,57.0,7.2,12.0,0.00382209,0,,1.0,,3.0,7.0,,1.0,2.0,2.0,10.0,1.0,,2.0,2.0,1.0,,,,,,Matheus,,3.0,,,,,,,,,,,,,
12514186,away,Santa Clara,Gustavo Klismahn,gustavo-klismahn,G. Klismahn,M,77,179,89,M,1162051,EUR,943315200,F,77,77,False,11.0,11.0,1.0,1.0,0.0,5.0,5.0,7.0,7.0,1.0,4.0,4.0,,,,,67.0,28.0,6.9,8.0,0.159106,1,,1.0,1.0,,2.0,,1.0,2.0,1.0,,1.0,1.0,6.0,,1.0,1.0,,1.0,1.0,0.0147,Klismahn,,1.0,,,,,,,,,,,,,
12514186,away,Santa Clara,Vinícius Lopes,vinicius-lopes,V. Lopes,F,70,175,316,M,1001753,EUR,926035200,F,70,70,False,12.0,7.0,,,0.0,2.0,3.0,5.0,10.0,,4.0,3.0,,,,,86.0,24.0,6.3,13.0,0.0100458,1,,1.0,,2.0,3.0,1.0,1.0,1.0,,1.0,,,4.0,1.0,2.0,,,,,0.0408,,,,,,,,1.0,,,,,,,,
12514186,away,Santa Clara,Gabriel Silva,gabriel-silva,Gabriel Silva,F,10,177,795,M,1046794,EUR,1016755200,F,11,11,False,13.0,7.0,2.0,1.0,0.0,3.0,7.0,6.0,9.0,1.0,3.0,5.0,,,,,89.0,36.0,7.9,13.0,0.0857278,2,,3.0,2.0,,10.0,1.0,,5.0,4.0,,2.0,2.0,5.0,4.0,,2.0,,1.0,,0.9351,Gabriel Silva,,,1.0,,0.8547,1.0,,,,,,,,,
12514186,away,Santa Clara,Pedro Ferreira,ferreira-pedro,P. Ferreira,M,8,183,121,M,851277,EUR,883958400,M,8,8,True,10.0,6.0,1.0,,0.0,3.0,5.0,3.0,5.0,,1.0,4.0,,,,,23.0,16.0,6.7,6.0,0.00450826,0,,,,1.0,2.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,
12514186,away,Santa Clara,Alisson Safira,allison-safira,A. Safira,F,25,178,356,M,870927,EUR,795398400,F,9,9,True,11.0,2.0,,,0.0,,,2.0,11.0,1.0,3.0,,,,,,23.0,16.0,6.9,10.0,0.0026858,1,,,,7.0,7.0,1.0,,,,1.0,,,1.0,,1.0,,,,,0.0213,,,,1.0,,0.096,,,,,,,,,,
12514186,away,Santa Clara,Daniel Borges,daniel-borges,D. Borges,M,41,183,73,M,1117007,EUR,1049587200,M,41,41,True,,,,,0.0,,,,,1.0,1.0,,,,,,10.0,,6.3,,,0,,,,,,,,,,,,,,,,,,,,,Daniel Borges,,,,,,,,,,,,,,,
12514186,away,Santa Clara,Bruno Almeida,bruno-almeida,B. Almeida,M,10,172,75,M,941314,EUR,842227200,M,19,19,True,,,,,0.0,,,,,1.0,3.0,1.0,,,,,1.0,1.0,,1.0,,0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12514186,away,Santa Clara,Neneca,neneca,Neneca,G,12,192,90,M,1186955,EUR,1061942400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514186,away,Santa Clara,Habraão,habraao,Habraão,D,28,184,133,M,1167540,EUR,993513600,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514186,away,Santa Clara,Guilherme Ramos,guilherme-ramos,G. Ramos,D,13,191,220,M,827192,EUR,871257600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514186,away,Santa Clara,Ricardinho,ricardinho,Ricardinho,M,21,178,116,M,1094399,EUR,902361600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514186,away,Santa Clara,João Costa,joao-costa,J. Costa,F,17,185,78,M,1511976,EUR,952387200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
