match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,player_sofascoreId,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_challengeLost,stat_totalCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_keyPass,stat_dispossessed,captain,stat_goals,stat_interceptionWon,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_penaltyWon,stat_goalAssist,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_accurateCross,stat_penaltyConceded
10408556,home,Villarreal,Pepe Reina,pepe-reina,P. Reina,G,188,1240,M,26937,EUR,399600000,G,1,1,False,42.0,23.0,26.0,9.0,19.0,22.0,4.0,20.0,1.0,1.0,11.0,1.0,1.0,3.0,90.0,51.0,7.5,20.0,0.0,0.0,0.00077692,0,0.2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408556,home,Villarreal,Juan Foyth,juan-foyth,J. Foyth,D,187,6465,M,873189,EUR,884563200,D,8,8,False,51.0,45.0,8.0,7.0,33.0,37.0,12.0,14.0,3.0,9.0,7.0,,,,90.0,81.0,8.2,9.0,0.0,0.0,0.0109047,0,,,,8,juanfoyth,1.0,2.0,2.0,2.0,6.0,4.0,3.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10408556,home,Villarreal,Aïssa Mandi,aissa-mandi,A. Mandi,D,186,10320,M,122810,EUR,688089600,D,23,23,False,31.0,28.0,3.0,2.0,27.0,30.0,1.0,1.0,2.0,4.0,4.0,,,,90.0,40.0,7.1,3.0,0.0,0.0,0.00039072,0,,,,23,aissamandi23,1.0,1.0,,,6.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
10408556,home,Villarreal,Pau Torres,pau-torres,P. Torres,D,192,4099,M,864169,EUR,853372800,D,4,4,False,31.0,28.0,6.0,4.0,23.0,25.0,5.0,6.0,1.0,1.0,5.0,,,,85.0,36.0,6.6,3.0,0.0,0.0,0.0013835,0,,,,14,pauttorres,2.0,5.0,,,3.0,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
10408556,home,Villarreal,Alfonso Pedraza,alfonso-pedraza,A. Pedraza,D,184,576,M,797290,EUR,829008000,D,24,24,False,31.0,27.0,6.0,3.0,15.0,16.0,12.0,19.0,,2.0,4.0,,,,73.0,48.0,7.1,11.0,0.059,0.0359,0.0206612,2,,,,24,,1.0,3.0,2.0,,2.0,,2.0,1.0,,,,,,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10408556,home,Villarreal,Ramón Terrats,ramon-terrats,R. Terrats,M,179,517,M,1088565,EUR,971827200,M,39,39,False,18.0,18.0,1.0,1.0,9.0,9.0,9.0,9.0,,4.0,3.0,,,,62.0,26.0,7.0,3.0,0.0,0.0,0.157482,0,,Ramón Terrats,,14,,1.0,4.0,1.0,1.0,,,3.0,2.0,1.0,,2.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,
10408556,home,Villarreal,Dani Parejo,dani-parejo,D. Parejo,M,180,1999,M,39182,EUR,608688000,M,10,10,False,57.0,52.0,4.0,4.0,37.0,39.0,15.0,22.0,,7.0,9.0,,,,90.0,80.0,7.6,13.0,0.7884,0.9894,0.00905661,1,,,,10,,,6.0,,,,1.0,4.0,4.0,,3.0,3.0,,,4.0,,1.0,,3.0,True,1.0,2.0,,,,,,,,,,,,
10408556,home,Villarreal,Alejandro Baena,alejandro-baena,A. Baena,M,174,9564,M,910031,EUR,995587200,M,16,16,False,30.0,22.0,3.0,3.0,3.0,6.0,19.0,24.0,,5.0,2.0,,,,85.0,48.0,7.8,11.0,0.3209,0.0,0.243191,3,,,,10,alexbaena,1.0,4.0,1.0,1.0,1.0,,,,2.0,4.0,2.0,,,,2.0,,2.0,1.0,,,,2.0,1.0,1.0,1.0,,,,,,,,
10408556,home,Villarreal,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,172,21963,M,822470,EUR,927331200,F,11,11,False,19.0,15.0,,,10.0,11.0,5.0,9.0,,7.0,5.0,,,,90.0,38.0,7.7,9.0,0.0765,0.048,0.274757,1,,,,19,chukwuezesamuel8,2.0,4.0,5.0,5.0,1.0,,,,2.0,2.0,,2.0,,1.0,,1.0,1.0,2.0,,,2.0,1.0,,,,1.0,,,,,,,
10408556,home,Villarreal,José Luis Morales,jose-luis-morales,J. L. Morales,F,180,1811,M,344129,EUR,553996800,F,22,22,False,11.0,7.0,,,2.0,5.0,5.0,6.0,1.0,3.0,2.0,,,,62.0,21.0,6.3,8.0,0.6802,0.0,0.0117686,4,,,,11,,1.0,4.0,1.0,,,,1.0,1.0,2.0,1.0,,,2.0,,2.0,,1.0,,,,,,1.0,2.0,,,,,,,,,
