match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_interceptionWon,stat_dispossessed,stat_fouls,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_totalContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_wonContest,player_firstName,player_lastName,captain,stat_totalOffside,stat_goals,stat_shotOffTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt
12437039,home,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192,4016,M,252669,EUR,727228800,G,1,1,False,36.0,8.0,35.0,7.0,0.0,1.0,1.0,7.0,35.0,1.0,14.0,1.0,2.0,2.0,5.0,90.0,49.0,7.1,28.0,0.00084888,0,-0.1871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437039,home,Wolverhampton,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189,1175,M,846308,EUR,910569600,D,4,4,False,20.0,14.0,5.0,1.0,0.0,10.0,14.0,4.0,6.0,4.0,2.0,,,,,90.0,29.0,6.6,6.0,0.00078207,0,,2.0,3.0,3.0,1.0,6.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12437039,home,Wolverhampton,Craig Dawson,craig-dawson,C. Dawson,D,,188,419,M,50027,EUR,641952000,D,15,15,False,20.0,19.0,3.0,2.0,0.0,17.0,17.0,2.0,3.0,2.0,1.0,,,,,90.0,33.0,6.7,1.0,0.00068598,0,,2.0,1.0,2.0,,9.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
12437039,home,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,973418,EUR,916444800,D,24,24,False,20.0,14.0,4.0,1.0,0.0,11.0,15.0,3.0,5.0,6.0,1.0,1.0,,,,90.0,39.0,6.4,9.0,0.00051887,0,,,2.0,2.0,,6.0,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12437039,home,Wolverhampton,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177,7696,M,252821,EUR,753408000,M,22,22,False,18.0,12.0,6.0,1.0,1.0,8.0,12.0,5.0,7.0,2.0,5.0,,,,,90.0,37.0,7.0,8.0,0.0915387,1,,,,3.0,1.0,2.0,,2.0,2.0,,,1.0,nelsonsemedo50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3937,0.3757,1.0,,,,,,,,,,
12437039,home,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176,14959,M,1015267,EUR,981936000,M,8,8,False,16.0,10.0,5.0,,0.0,6.0,10.0,4.0,7.0,9.0,6.0,1.0,,,,89.0,37.0,6.7,10.0,0.00371381,0,,1.0,1.0,8.0,2.0,2.0,,6.0,4.0,1.0,2.0,3.0,joaogomes.01,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,
12437039,home,Wolverhampton,André,andre,André,M,7,176,9098,M,1035996,EUR,995241600,M,7,7,False,6.0,6.0,,,0.0,6.0,6.0,,,2.0,3.0,,,,,45.0,24.0,6.8,4.0,8.235e-05,0,,,,2.0,,4.0,1.0,2.0,1.0,,2.0,,Andre7,,,,,,,1.0,,,,,André,,,,,,,,
12437039,home,Wolverhampton,Mario Lemina,mario-lemina,M. Lemina,M,99,184,8756,M,307284,EUR,746841600,M,5,5,False,19.0,16.0,4.0,4.0,0.0,11.0,12.0,5.0,7.0,3.0,3.0,,,,,90.0,33.0,6.7,4.0,0.00369735,0,,,1.0,3.0,,7.0,,2.0,,2.0,,2.0,,,,1.0,,,,,,,,,,,True,,,,,,
12437039,home,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,931278,EUR,991785600,M,3,3,False,22.0,14.0,3.0,,0.0,7.0,10.0,7.0,13.0,7.0,4.0,,,,,90.0,38.0,6.8,11.0,0.00248708,0,,,1.0,3.0,2.0,3.0,2.0,5.0,2.0,,,,r_aitnouri,1.0,,2.0,,,,1.0,,,1.0,1.0,,,,1.0,,,,,
12437039,home,Wolverhampton,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,876599,EUR,949795200,F,9,9,False,8.0,4.0,2.0,,0.0,2.0,5.0,2.0,3.0,2.0,2.0,,,,,80.0,19.0,6.9,7.0,0.00041135,1,,5.0,2.0,8.0,2.0,3.0,,,,,,1.0,,,,,,,1.0,2.0,0.5388,0.9472,,,,,,1.0,1.0,,,,
